Region,Codigo region,Comuna,Codigo comuna,fecha,positividad
Antofagasta,2,Antofagasta,2101,2020-04-27,0.1313450704533701
Antofagasta,2,Antofagasta,2101,2020-04-28,0.12975180156686816
Antofagasta,2,Antofagasta,2101,2020-04-29,0.13429725611232268
Antofagasta,2,Antofagasta,2101,2020-04-30,0.13369628622334578
Antofagasta,2,Antofagasta,2101,2020-05-01,0.1370262895533491
Antofagasta,2,Antofagasta,2101,2020-05-02,0.1344151440850608
Antofagasta,2,Antofagasta,2101,2020-05-03,0.15496340316542995
Antofagasta,2,Antofagasta,2101,2020-05-04,0.16251433176899016
Antofagasta,2,Antofagasta,2101,2020-05-05,0.1777354202043643
Antofagasta,2,Antofagasta,2101,2020-05-06,0.18457389423033832
Antofagasta,2,Antofagasta,2101,2020-05-07,0.1927836302367632
Antofagasta,2,Antofagasta,2101,2020-05-08,0.199242477511937
Antofagasta,2,Antofagasta,2101,2020-05-09,0.20968274889053204
Antofagasta,2,Antofagasta,2101,2020-05-10,0.20967212122032988
Antofagasta,2,Antofagasta,2101,2020-05-11,0.23063112916818546
Antofagasta,2,Antofagasta,2101,2020-05-12,0.24218695839642845
Antofagasta,2,Antofagasta,2101,2020-05-13,0.24508874411071416
Antofagasta,2,Antofagasta,2101,2020-05-14,0.2391568599244752
Antofagasta,2,Antofagasta,2101,2020-05-15,0.23010361456618156
Antofagasta,2,Antofagasta,2101,2020-05-16,0.2216520174451683
Antofagasta,2,Antofagasta,2101,2020-05-17,0.2224118958646212
Antofagasta,2,Antofagasta,2101,2020-05-18,0.2010865875504653
Antofagasta,2,Antofagasta,2101,2020-05-19,0.18079419918243733
Antofagasta,2,Antofagasta,2101,2020-05-20,0.19331000196372686
Antofagasta,2,Antofagasta,2101,2020-05-21,0.20752135452094408
Antofagasta,2,Antofagasta,2101,2020-05-22,0.21760456009287146
Antofagasta,2,Antofagasta,2101,2020-05-23,0.21712721559702067
Antofagasta,2,Antofagasta,2101,2020-05-24,0.2064497487339868
Antofagasta,2,Antofagasta,2101,2020-05-25,0.2114052268601966
Antofagasta,2,Antofagasta,2101,2020-05-26,0.22489324798828567
Antofagasta,2,Antofagasta,2101,2020-05-27,0.21591610837868688
Antofagasta,2,Antofagasta,2101,2020-05-28,0.20107380782210055
Antofagasta,2,Antofagasta,2101,2020-05-29,0.2004793507961083
Antofagasta,2,Antofagasta,2101,2020-05-30,0.2144683014848238
Antofagasta,2,Antofagasta,2101,2020-05-31,0.22239851560060486
Antofagasta,2,Antofagasta,2101,2020-06-01,0.2296489909545868
Antofagasta,2,Antofagasta,2101,2020-06-02,0.22161608818484194
Antofagasta,2,Antofagasta,2101,2020-06-03,0.22150970701686185
Antofagasta,2,Antofagasta,2101,2020-06-04,0.2262476400935571
Antofagasta,2,Antofagasta,2101,2020-06-05,0.2288227519191953
Antofagasta,2,Antofagasta,2101,2020-06-06,0.2413861371263993
Antofagasta,2,Antofagasta,2101,2020-06-07,0.2457325369951873
Antofagasta,2,Antofagasta,2101,2020-06-08,0.2463222681769755
Antofagasta,2,Antofagasta,2101,2020-06-09,0.2414346401439469
Antofagasta,2,Antofagasta,2101,2020-06-10,0.25380782926485634
Antofagasta,2,Antofagasta,2101,2020-06-11,0.264191760625094
Antofagasta,2,Antofagasta,2101,2020-06-12,0.2790051583337863
Antofagasta,2,Antofagasta,2101,2020-06-13,0.2756786602704461
Antofagasta,2,Antofagasta,2101,2020-06-14,0.29521653938797804
Antofagasta,2,Antofagasta,2101,2020-06-15,0.2990185082801734
Antofagasta,2,Antofagasta,2101,2020-06-16,0.3178017785274283
Antofagasta,2,Antofagasta,2101,2020-06-17,0.3187889854768233
Antofagasta,2,Antofagasta,2101,2020-06-18,0.3242572903642369
Antofagasta,2,Antofagasta,2101,2020-06-19,0.3265763998262036
Antofagasta,2,Antofagasta,2101,2020-06-20,0.3283043637390414
Antofagasta,2,Antofagasta,2101,2020-06-21,0.3251883073558066
Antofagasta,2,Antofagasta,2101,2020-06-22,0.3253294705404481
Antofagasta,2,Antofagasta,2101,2020-06-23,0.3354533643457578
Antofagasta,2,Antofagasta,2101,2020-06-24,0.3346780022890587
Antofagasta,2,Antofagasta,2101,2020-06-25,0.33752979980290543
Antofagasta,2,Antofagasta,2101,2020-06-26,0.3404229728824139
Antofagasta,2,Antofagasta,2101,2020-06-27,0.3458251337467596
Antofagasta,2,Antofagasta,2101,2020-06-28,0.3569586828413647
Antofagasta,2,Antofagasta,2101,2020-06-29,0.3768948869880952
Antofagasta,2,Antofagasta,2101,2020-06-30,0.3693514764035224
Antofagasta,2,Antofagasta,2101,2020-07-01,0.37766030593876704
Antofagasta,2,Antofagasta,2101,2020-07-02,0.3796128920541818
Antofagasta,2,Antofagasta,2101,2020-07-03,0.3772804448324146
Antofagasta,2,Antofagasta,2101,2020-07-04,0.3624543123592233
Antofagasta,2,Antofagasta,2101,2020-07-05,0.3533994611828723
Antofagasta,2,Antofagasta,2101,2020-07-06,0.3391981162363476
Antofagasta,2,Antofagasta,2101,2020-07-07,0.3375566749274071
Antofagasta,2,Antofagasta,2101,2020-07-08,0.3333442465034889
Antofagasta,2,Antofagasta,2101,2020-07-09,0.3326137902600871
Antofagasta,2,Antofagasta,2101,2020-07-10,0.3238482150644916
Antofagasta,2,Antofagasta,2101,2020-07-11,0.3259990433022764
Antofagasta,2,Antofagasta,2101,2020-07-12,0.3100151482313233
Antofagasta,2,Antofagasta,2101,2020-07-13,0.3055764488399975
Antofagasta,2,Antofagasta,2101,2020-07-14,0.29266223397112745
Antofagasta,2,Antofagasta,2101,2020-07-15,0.2806566249505931
Antofagasta,2,Antofagasta,2101,2020-07-16,0.2695016322017521
Antofagasta,2,Antofagasta,2101,2020-07-17,0.2638639748399568
Antofagasta,2,Antofagasta,2101,2020-07-18,0.2577869505577494
Antofagasta,2,Antofagasta,2101,2020-07-19,0.2668543034538491
Antofagasta,2,Antofagasta,2101,2020-07-20,0.2643567019148931
Antofagasta,2,Antofagasta,2101,2020-07-21,0.2601166022757492
Antofagasta,2,Antofagasta,2101,2020-07-22,0.26024895347193017
Antofagasta,2,Antofagasta,2101,2020-07-23,0.24668748252271405
Antofagasta,2,Antofagasta,2101,2020-07-24,0.2336769599616297
Antofagasta,2,Antofagasta,2101,2020-07-25,0.21769272082115412
Antofagasta,2,Antofagasta,2101,2020-07-26,0.19758401130013956
Antofagasta,2,Antofagasta,2101,2020-07-27,0.1913413507407525
Antofagasta,2,Antofagasta,2101,2020-07-28,0.1887742868087366
Antofagasta,2,Antofagasta,2101,2020-07-29,0.1842653786044197
Antofagasta,2,Antofagasta,2101,2020-07-30,0.18603771468268107
Antofagasta,2,Antofagasta,2101,2020-07-31,0.18642429579944866
Antofagasta,2,Antofagasta,2101,2020-08-01,0.1792034969565611
Antofagasta,2,Antofagasta,2101,2020-08-02,0.15846866366154844
Antofagasta,2,Antofagasta,2101,2020-08-03,0.1519014251791074
Antofagasta,2,Antofagasta,2101,2020-08-04,0.14951019954396166
Antofagasta,2,Antofagasta,2101,2020-08-05,0.14450006472134386
Antofagasta,2,Antofagasta,2101,2020-08-06,0.14133437154369974
Antofagasta,2,Antofagasta,2101,2020-08-07,0.1473505591355301
Antofagasta,2,Antofagasta,2101,2020-08-08,0.14443560777732464
Antofagasta,2,Antofagasta,2101,2020-08-09,0.1428752457733397
Antofagasta,2,Antofagasta,2101,2020-08-10,0.1417824064311234
Antofagasta,2,Antofagasta,2101,2020-08-11,0.13241642414315366
Antofagasta,2,Antofagasta,2101,2020-08-12,0.1276445876977321
Antofagasta,2,Antofagasta,2101,2020-08-13,0.12093630363095748
Antofagasta,2,Antofagasta,2101,2020-08-14,0.10409226145600783
Antofagasta,2,Antofagasta,2101,2020-08-15,0.10579985282914936
Antofagasta,2,Antofagasta,2101,2020-08-16,0.1107518741016454
Antofagasta,2,Antofagasta,2101,2020-08-17,0.1061166573999571
Antofagasta,2,Antofagasta,2101,2020-08-18,0.10542381338467076
Antofagasta,2,Antofagasta,2101,2020-08-19,0.1104114014176958
Antofagasta,2,Antofagasta,2101,2020-08-20,0.11390474765297752
Antofagasta,2,Antofagasta,2101,2020-08-21,0.113314794075963
Antofagasta,2,Antofagasta,2101,2020-08-22,0.11058082951060227
Antofagasta,2,Antofagasta,2101,2020-08-23,0.10720463826581912
Antofagasta,2,Antofagasta,2101,2020-08-24,0.10154538310069744
Antofagasta,2,Antofagasta,2101,2020-08-25,0.1046133886269665
Valparaíso,5,Cartagena,5603,2020-03-02,
Valparaíso,5,Cartagena,5603,2020-03-03,
Valparaíso,5,Cartagena,5603,2020-03-04,
Valparaíso,5,Cartagena,5603,2020-03-05,
Valparaíso,5,Cartagena,5603,2020-03-06,
Valparaíso,5,Cartagena,5603,2020-03-07,
Valparaíso,5,Cartagena,5603,2020-03-08,
Valparaíso,5,Cartagena,5603,2020-03-09,
Valparaíso,5,Cartagena,5603,2020-03-10,
Valparaíso,5,Cartagena,5603,2020-03-11,
Valparaíso,5,Cartagena,5603,2020-03-12,
Valparaíso,5,Cartagena,5603,2020-03-13,
Valparaíso,5,Cartagena,5603,2020-03-14,
Valparaíso,5,Cartagena,5603,2020-03-15,
Valparaíso,5,Cartagena,5603,2020-03-16,
Valparaíso,5,Cartagena,5603,2020-03-17,
Valparaíso,5,Cartagena,5603,2020-03-18,
Valparaíso,5,Cartagena,5603,2020-03-19,
Valparaíso,5,Cartagena,5603,2020-03-20,
Valparaíso,5,Cartagena,5603,2020-03-21,
Valparaíso,5,Cartagena,5603,2020-03-22,
Valparaíso,5,Cartagena,5603,2020-03-23,
Valparaíso,5,Cartagena,5603,2020-03-24,
Valparaíso,5,Cartagena,5603,2020-03-25,
Valparaíso,5,Cartagena,5603,2020-03-26,
Valparaíso,5,Cartagena,5603,2020-03-27,
Valparaíso,5,Cartagena,5603,2020-03-28,
Valparaíso,5,Cartagena,5603,2020-03-29,
Valparaíso,5,Cartagena,5603,2020-03-30,
Valparaíso,5,Cartagena,5603,2020-03-31,
Valparaíso,5,Cartagena,5603,2020-04-01,
Valparaíso,5,Cartagena,5603,2020-04-02,
Valparaíso,5,Cartagena,5603,2020-04-03,
Valparaíso,5,Cartagena,5603,2020-04-04,
Valparaíso,5,Cartagena,5603,2020-04-05,
Valparaíso,5,Cartagena,5603,2020-04-06,
Valparaíso,5,Cartagena,5603,2020-04-07,
Valparaíso,5,Cartagena,5603,2020-04-08,
Valparaíso,5,Cartagena,5603,2020-04-09,
Valparaíso,5,Cartagena,5603,2020-04-10,
Valparaíso,5,Cartagena,5603,2020-04-11,
Valparaíso,5,Cartagena,5603,2020-04-12,
Valparaíso,5,Cartagena,5603,2020-04-13,
Valparaíso,5,Cartagena,5603,2020-04-14,
Valparaíso,5,Cartagena,5603,2020-04-15,
Valparaíso,5,Cartagena,5603,2020-04-16,0.0
Valparaíso,5,Cartagena,5603,2020-04-17,0.023809523809523808
Valparaíso,5,Cartagena,5603,2020-04-18,0.023809523809523808
Valparaíso,5,Cartagena,5603,2020-04-19,0.023809523809523808
Valparaíso,5,Cartagena,5603,2020-04-20,0.023809523809523808
Valparaíso,5,Cartagena,5603,2020-04-21,0.05238095238095238
Valparaíso,5,Cartagena,5603,2020-04-22,0.05238095238095238
Valparaíso,5,Cartagena,5603,2020-04-23,0.05238095238095238
Valparaíso,5,Cartagena,5603,2020-04-24,0.028571428571428574
Valparaíso,5,Cartagena,5603,2020-04-25,0.028571428571428574
Valparaíso,5,Cartagena,5603,2020-04-26,
Valparaíso,5,Cartagena,5603,2020-04-27,
Valparaíso,5,Cartagena,5603,2020-04-28,
Valparaíso,5,Cartagena,5603,2020-04-29,
Valparaíso,5,Cartagena,5603,2020-04-30,
Valparaíso,5,Cartagena,5603,2020-05-01,
Valparaíso,5,Cartagena,5603,2020-05-02,
Valparaíso,5,Cartagena,5603,2020-05-03,0.1704700061842919
Valparaíso,5,Cartagena,5603,2020-05-04,0.16593485879200165
Valparaíso,5,Cartagena,5603,2020-05-05,0.1708049886621315
Valparaíso,5,Cartagena,5603,2020-05-06,0.1469954648526077
Valparaíso,5,Cartagena,5603,2020-05-07,0.11842403628117912
Valparaíso,5,Cartagena,5603,2020-05-08,0.13883219954648526
Valparaíso,5,Cartagena,5603,2020-05-09,0.13883219954648526
Valparaíso,5,Cartagena,5603,2020-05-10,0.10311791383219956
Valparaíso,5,Cartagena,5603,2020-05-11,0.10510204081632653
Valparaíso,5,Cartagena,5603,2020-05-12,0.12806122448979593
Valparaíso,5,Cartagena,5603,2020-05-13,0.14591836734693878
Valparaíso,5,Cartagena,5603,2020-05-14,0.17857142857142858
Valparaíso,5,Cartagena,5603,2020-05-15,0.16950113378684806
Valparaíso,5,Cartagena,5603,2020-05-16,0.16950113378684806
Valparaíso,5,Cartagena,5603,2020-05-17,0.2409297052154195
Valparaíso,5,Cartagena,5603,2020-05-18,0.2766439909297052
Valparaíso,5,Cartagena,5603,2020-05-19,0.2893990929705215
Valparaíso,5,Cartagena,5603,2020-05-20,0.3191609977324263
Valparaíso,5,Cartagena,5603,2020-05-21,0.2865079365079365
Valparaíso,5,Cartagena,5603,2020-05-22,0.3023809523809524
Valparaíso,5,Cartagena,5603,2020-05-23,0.3976190476190476
Valparaíso,5,Cartagena,5603,2020-05-24,0.3261904761904762
Valparaíso,5,Cartagena,5603,2020-05-25,0.3032312925170068
Valparaíso,5,Cartagena,5603,2020-05-26,0.2925170068027211
Valparaíso,5,Cartagena,5603,2020-05-27,0.298469387755102
Valparaíso,5,Cartagena,5603,2020-05-28,0.28577097505668936
Valparaíso,5,Cartagena,5603,2020-05-29,0.28577097505668936
Valparaíso,5,Cartagena,5603,2020-05-30,0.1905328798185941
Valparaíso,5,Cartagena,5603,2020-05-31,0.22227891156462584
Valparaíso,5,Cartagena,5603,2020-06-01,0.2363095238095238
Valparaíso,5,Cartagena,5603,2020-06-02,0.2505952380952381
Valparaíso,5,Cartagena,5603,2020-06-03,0.20595238095238091
Valparaíso,5,Cartagena,5603,2020-06-04,0.19801587301587303
Valparaíso,5,Cartagena,5603,2020-06-05,0.1833638583638584
Valparaíso,5,Cartagena,5603,2020-06-06,0.1833638583638584
Valparaíso,5,Cartagena,5603,2020-06-07,0.2165528915528916
Valparaíso,5,Cartagena,5603,2020-06-08,0.20552347978818566
Valparaíso,5,Cartagena,5603,2020-06-09,0.1743546486193545
Valparaíso,5,Cartagena,5603,2020-06-10,0.18923560100030687
Valparaíso,5,Cartagena,5603,2020-06-11,0.2259419502066561
Valparaíso,5,Cartagena,5603,2020-06-12,0.2215463458110517
Valparaíso,5,Cartagena,5603,2020-06-13,0.2644034886681945
Valparaíso,5,Cartagena,5603,2020-06-14,0.1994684237331296
Valparaíso,5,Cartagena,5603,2020-06-15,0.18783300033300032
Valparaíso,5,Cartagena,5603,2020-06-16,0.1667850827333586
Valparaíso,5,Cartagena,5603,2020-06-17,0.2144041303524062
Valparaíso,5,Cartagena,5603,2020-06-18,0.2015073049555808
Valparaíso,5,Cartagena,5603,2020-06-19,0.2015073049555808
Valparaíso,5,Cartagena,5603,2020-06-20,0.15865016209843796
Valparaíso,5,Cartagena,5603,2020-06-21,0.15865016209843796
Valparaíso,5,Cartagena,5603,2020-06-22,0.16728438501837514
Valparaíso,5,Cartagena,5603,2020-06-23,0.1909297052154195
Valparaíso,5,Cartagena,5603,2020-06-24,0.1909297052154195
Valparaíso,5,Cartagena,5603,2020-06-25,0.18925886143931256
Valparaíso,5,Cartagena,5603,2020-06-26,0.160687432867884
Valparaíso,5,Cartagena,5603,2020-06-27,0.2083064804869316
Valparaíso,5,Cartagena,5603,2020-06-28,0.22735409953455066
Valparaíso,5,Cartagena,5603,2020-06-29,0.2324561403508772
Valparaíso,5,Cartagena,5603,2020-06-30,0.2181704260651629
Valparaíso,5,Cartagena,5603,2020-07-01,0.17271588061061746
Valparaíso,5,Cartagena,5603,2020-07-02,0.1846574993633817
Valparaíso,5,Cartagena,5603,2020-07-03,0.2098675833969952
Valparaíso,5,Cartagena,5603,2020-07-04,0.16939139292080468
Valparaíso,5,Cartagena,5603,2020-07-05,
Valparaíso,5,Cartagena,5603,2020-07-06,
Valparaíso,5,Cartagena,5603,2020-07-07,
Valparaíso,5,Cartagena,5603,2020-07-08,
Valparaíso,5,Cartagena,5603,2020-07-09,
Valparaíso,5,Cartagena,5603,2020-07-10,
Valparaíso,5,Cartagena,5603,2020-07-11,
Valparaíso,5,Cartagena,5603,2020-07-12,0.08190808095813576
Valparaíso,5,Cartagena,5603,2020-07-13,0.10571760476765957
Valparaíso,5,Cartagena,5603,2020-07-14,0.10571760476765957
Valparaíso,5,Cartagena,5603,2020-07-15,0.08598971361119699
Valparaíso,5,Cartagena,5603,2020-07-16,0.08781653129479218
Valparaíso,5,Cartagena,5603,2020-07-17,0.09758454106280193
Valparaíso,5,Cartagena,5603,2020-07-18,0.107788622695455
Valparaíso,5,Cartagena,5603,2020-07-19,0.10344079660849848
Valparaíso,5,Cartagena,5603,2020-07-20,0.10344079660849848
Valparaíso,5,Cartagena,5603,2020-07-21,0.12129793946564132
Valparaíso,5,Cartagena,5603,2020-07-22,0.13558365375135562
Valparaíso,5,Cartagena,5603,2020-07-23,0.1169501133786848
Valparaíso,5,Cartagena,5603,2020-07-24,0.09663265306122447
Valparaíso,5,Cartagena,5603,2020-07-25,0.10683673469387757
Valparaíso,5,Cartagena,5603,2020-07-26,0.11636054421768707
Valparaíso,5,Cartagena,5603,2020-07-27,0.09255102040816326
Valparaíso,5,Cartagena,5603,2020-07-28,0.09312705727452272
Valparaíso,5,Cartagena,5603,2020-07-29,0.11489576475751592
Valparaíso,5,Cartagena,5603,2020-07-30,0.13275290761465874
Valparaíso,5,Cartagena,5603,2020-07-31,0.13322909809084926
Valparaíso,5,Cartagena,5603,2020-08-01,0.12380994581455412
Valparaíso,5,Cartagena,5603,2020-08-02,0.11587343787804615
Valparaíso,5,Cartagena,5603,2020-08-03,0.14444486644947474
Valparaíso,5,Cartagena,5603,2020-08-04,0.14549220620649192
Valparaíso,5,Cartagena,5603,2020-08-05,0.12148260236495532
Valparaíso,5,Cartagena,5603,2020-08-06,0.1107683166506696
Valparaíso,5,Cartagena,5603,2020-08-07,0.09886355474590768
Valparaíso,5,Cartagena,5603,2020-08-08,0.0878745437568967
Valparaíso,5,Cartagena,5603,2020-08-09,0.08299053887289183
Valparaíso,5,Cartagena,5603,2020-08-10,0.061221831389898625
Valparaíso,5,Cartagena,5603,2020-08-11,0.05332432349239072
Valparaíso,5,Cartagena,5603,2020-08-12,0.040719281475584
Valparaíso,5,Cartagena,5603,2020-08-13,0.03357642433272685
Valparaíso,5,Cartagena,5603,2020-08-14,0.04310023385653638
Valparaíso,5,Cartagena,5603,2020-08-15,0.04310023385653638
Valparaíso,5,Cartagena,5603,2020-08-16,0.03619285552058661
Valparaíso,5,Cartagena,5603,2020-08-17,0.034316242806535474
Valparaíso,5,Cartagena,5603,2020-08-18,0.02273323122352389
Valparaíso,5,Cartagena,5603,2020-08-19,0.02157106422906653
Valparaíso,5,Cartagena,5603,2020-08-20,0.038713921371923685
Valparaíso,5,Cartagena,5603,2020-08-21,0.049598275113420284
Valparaíso,5,Cartagena,5603,2020-08-22,0.055092780607925766
Valparaíso,5,Cartagena,5603,2020-08-23,0.051011147954864534
Valparaíso,5,Cartagena,5603,2020-08-24,0.05850739982892751
Metropolitana,13,Cerrillos,13102,2020-03-02,
Metropolitana,13,Cerrillos,13102,2020-03-03,
Metropolitana,13,Cerrillos,13102,2020-03-04,
Metropolitana,13,Cerrillos,13102,2020-03-05,
Metropolitana,13,Cerrillos,13102,2020-03-06,
Metropolitana,13,Cerrillos,13102,2020-03-07,
Metropolitana,13,Cerrillos,13102,2020-03-08,
Metropolitana,13,Cerrillos,13102,2020-03-09,
Metropolitana,13,Cerrillos,13102,2020-03-10,
Metropolitana,13,Cerrillos,13102,2020-03-11,
Metropolitana,13,Cerrillos,13102,2020-03-12,
Metropolitana,13,Cerrillos,13102,2020-03-13,
Metropolitana,13,Cerrillos,13102,2020-03-14,
Metropolitana,13,Cerrillos,13102,2020-03-15,
Metropolitana,13,Cerrillos,13102,2020-03-16,
Metropolitana,13,Cerrillos,13102,2020-03-17,
Metropolitana,13,Cerrillos,13102,2020-03-18,
Metropolitana,13,Cerrillos,13102,2020-03-19,
Metropolitana,13,Cerrillos,13102,2020-03-20,
Metropolitana,13,Cerrillos,13102,2020-03-21,
Metropolitana,13,Cerrillos,13102,2020-03-22,0.08333333333333333
Metropolitana,13,Cerrillos,13102,2020-03-23,0.08333333333333333
Metropolitana,13,Cerrillos,13102,2020-03-24,0.08333333333333333
Metropolitana,13,Cerrillos,13102,2020-03-25,0.10930735930735933
Metropolitana,13,Cerrillos,13102,2020-03-26,0.10930735930735933
Metropolitana,13,Cerrillos,13102,2020-03-27,0.12716450216450215
Metropolitana,13,Cerrillos,13102,2020-03-28,0.16525974025974025
Metropolitana,13,Cerrillos,13102,2020-03-29,0.12954545454545455
Metropolitana,13,Cerrillos,13102,2020-03-30,0.1625124875124875
Metropolitana,13,Cerrillos,13102,2020-03-31,0.20147352647352648
Metropolitana,13,Cerrillos,13102,2020-04-01,0.19335664335664332
Metropolitana,13,Cerrillos,13102,2020-04-02,0.19335664335664332
Metropolitana,13,Cerrillos,13102,2020-04-03,0.1993090243090243
Metropolitana,13,Cerrillos,13102,2020-04-04,0.1135947385947386
Metropolitana,13,Cerrillos,13102,2020-04-05,
Metropolitana,13,Cerrillos,13102,2020-04-06,
Metropolitana,13,Cerrillos,13102,2020-04-07,
Metropolitana,13,Cerrillos,13102,2020-04-08,
Metropolitana,13,Cerrillos,13102,2020-04-09,
Metropolitana,13,Cerrillos,13102,2020-04-10,
Metropolitana,13,Cerrillos,13102,2020-04-11,
Metropolitana,13,Cerrillos,13102,2020-04-12,0.17560076662243845
Metropolitana,13,Cerrillos,13102,2020-04-13,0.15099379464704546
Metropolitana,13,Cerrillos,13102,2020-04-14,0.14297374452173214
Metropolitana,13,Cerrillos,13102,2020-04-15,0.1322594588074464
Metropolitana,13,Cerrillos,13102,2020-04-16,0.13865043625105544
Metropolitana,13,Cerrillos,13102,2020-04-17,0.14705379759559326
Metropolitana,13,Cerrillos,13102,2020-04-18,0.12408460992052325
Metropolitana,13,Cerrillos,13102,2020-04-19,0.1526560384919518
Metropolitana,13,Cerrillos,13102,2020-04-20,0.16768022998673154
Metropolitana,13,Cerrillos,13102,2020-04-21,0.1790796963946869
Metropolitana,13,Cerrillos,13102,2020-04-22,0.17420956652455705
Metropolitana,13,Cerrillos,13102,2020-04-23,0.16958771778506124
Metropolitana,13,Cerrillos,13102,2020-04-24,0.1909462612024282
Metropolitana,13,Cerrillos,13102,2020-04-25,0.189755785011952
Metropolitana,13,Cerrillos,13102,2020-04-26,0.20704901809465875
Metropolitana,13,Cerrillos,13102,2020-04-27,0.2303198648949173
Metropolitana,13,Cerrillos,13102,2020-04-28,0.2481858698576965
Metropolitana,13,Cerrillos,13102,2020-04-29,0.2996246271788067
Metropolitana,13,Cerrillos,13102,2020-04-30,0.3671716459863298
Metropolitana,13,Cerrillos,13102,2020-05-01,0.3707430745577584
Metropolitana,13,Cerrillos,13102,2020-05-02,0.3930143426155432
Metropolitana,13,Cerrillos,13102,2020-05-03,0.3432806333423603
Metropolitana,13,Cerrillos,13102,2020-05-04,0.3256720514480641
Metropolitana,13,Cerrillos,13102,2020-05-05,0.3136471336906623
Metropolitana,13,Cerrillos,13102,2020-05-06,0.28655902572020137
Metropolitana,13,Cerrillos,13102,2020-05-07,0.241490998509317
Metropolitana,13,Cerrillos,13102,2020-05-08,0.23470633774235536
Metropolitana,13,Cerrillos,13102,2020-05-09,0.23149606486916116
Metropolitana,13,Cerrillos,13102,2020-05-10,0.2741406226922904
Metropolitana,13,Cerrillos,13102,2020-05-11,0.3001686458418487
Metropolitana,13,Cerrillos,13102,2020-05-12,0.29366923078920343
Metropolitana,13,Cerrillos,13102,2020-05-13,0.2981786102985829
Metropolitana,13,Cerrillos,13102,2020-05-14,0.3094881341081068
