date,Chuva,Pres,RS,Temp,UR,Dir_Vento,Vel_Vento,SO2,NO2,HCNM,HCT,CH4,CO,NO,NOx,O3,PM10,PM2_5,CODBAIRRO
2020-03-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5
2020-03-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5
2020-03-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5
2020-03-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5
2020-03-11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5
2020-03-12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5
2020-03-13,0,1015.22181818182,204.697272727273,29.968,68.909,88.6054545454546,0.893636363636364,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.3,nan,5
2020-03-14,0,1015.74083333333,211.694583333333,28.5946153846154,78.4884615384615,100.66,1.03333333333333,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.6666666666667,nan,5
2020-03-15,0,1013.24875,210.722083333333,29.9525,69.6629166666667,163.201666666667,0.688333333333333,nan,nan,nan,nan,nan,0.165833333333333,nan,nan,28.3054166666667,8.20833333333333,nan,5
2020-03-16,0,1011.50583333333,180.875,31.3704166666667,62.3258333333333,186.235416666667,0.70375,nan,nan,nan,nan,nan,0.497916666666667,nan,nan,32.0025,19.625,nan,5
2020-03-17,0.166666666666667,1013.19541666667,90.2216666666667,28.88125,72.5633333333333,159.66625,0.757083333333333,nan,nan,nan,nan,nan,0.235909090909091,nan,nan,27.1615,22.4090909090909,nan,5
2020-03-18,0,1013.18291666667,210.330416666667,28.1525,79.6495833333333,138.20125,0.88125,nan,nan,nan,nan,nan,0.202083333333333,nan,nan,46.6875,16.2916666666667,nan,5
2020-03-19,0,1008.165,163.873333333333,29.96625,70.8258333333333,156.791666666667,0.83,nan,nan,nan,nan,nan,0.2525,nan,nan,61.35375,17.1666666666667,nan,5
2020-03-20,0.583333333333333,1006.19458333333,95.2945833333333,29.9404166666667,71.2270833333333,161.88125,0.66625,nan,nan,nan,nan,nan,0.435833333333333,nan,nan,37.9658333333333,21.75,nan,5
2020-03-21,0.541666666666667,1011.13541666667,45.0120833333333,24.9004166666667,95.2479166666667,205.437083333333,0.555833333333333,nan,nan,nan,nan,nan,0.408333333333333,nan,nan,38.7041666666667,7.28571428571429,nan,5
2020-03-22,0.1,1016.00708333333,113.305833333333,25.7936363636364,81.66,177.5275,0.6725,nan,nan,nan,nan,nan,nan,nan,nan,48.2116666666667,8.57142857142857,nan,5
2020-03-23,0.175,1018.67916666667,207.700833333333,nan,nan,167.5275,0.645,nan,nan,nan,nan,nan,0.0025,nan,nan,36.8708333333333,10.375,nan,5
2020-03-24,0,1017.98833333333,125.569583333333,25.0766666666667,69.3288888888889,155.0625,0.714583333333333,nan,nan,nan,nan,nan,0.113478260869565,nan,nan,28.8095833333333,10.0833333333333,nan,5
2020-03-25,0,1016.3,204.479583333333,25.7220833333333,71.075,166.479166666667,0.676666666666667,nan,nan,nan,nan,nan,0.081666666666667,nan,nan,38.3766666666667,8.83333333333333,nan,5
2020-03-26,0,1015.8175,201.854583333333,25.88375,73.3691666666667,152.014166666667,0.910416666666667,nan,nan,nan,nan,nan,0.12375,nan,nan,43.13375,14.7142857142857,nan,5
2020-03-27,0,1015.50541666667,194.42375,26.83875,72.4141666666667,138.305416666667,0.7875,nan,nan,nan,nan,nan,0.155,nan,nan,38.28875,8.66666666666667,nan,5
2020-03-28,0,1016.39041666667,191.9025,27.325,71.1029166666666,152.840833333333,0.7525,nan,nan,nan,nan,nan,0.122083333333333,nan,nan,46.2579166666667,10.8333333333333,nan,5
2020-03-29,0.075,1016.43833333333,181.57625,27.3579166666667,77.2129166666667,122.465,0.834166666666667,nan,nan,nan,nan,nan,0.149166666666667,nan,nan,43.2633333333333,12.625,nan,5
2020-03-30,0.075,1015.0775,98.13125,26.80875,85.6779166666667,133.21625,0.68875,nan,nan,nan,nan,nan,0.22625,nan,nan,42.945,17.4166666666667,nan,5
2020-03-31,0,1013.63833333333,134.965416666667,27.20125,82.22625,106.79125,0.883333333333333,nan,nan,nan,nan,nan,0.209565217391304,nan,nan,43.0295833333333,10.9090909090909,nan,5
2020-04-01,0,1014.67,141.631666666667,27.3629166666667,77.3054166666667,105.50625,0.936666666666667,nan,nan,nan,nan,nan,0.170416666666667,nan,nan,36.5595833333333,8.22727272727273,nan,5
2020-04-02,0,1011.1475,178.13875,28.7616666666667,74.5833333333333,161.688333333333,0.765,nan,nan,nan,nan,nan,0.22125,nan,nan,37.0566666666667,10.8333333333333,nan,5
2020-04-03,0,1005.26541666667,117.395833333333,30.1866666666667,60.1266666666667,195.152916666667,0.695416666666667,nan,nan,nan,nan,nan,0.207916666666667,nan,nan,61.0804166666667,14.2083333333333,nan,5
2020-04-04,0,1011.86083333333,185.5825,27.1158333333333,55.1945833333333,211.215833333333,0.756666666666667,nan,nan,nan,nan,nan,0.08125,nan,nan,56.55875,18.2083333333333,nan,5
2020-04-05,0,1015.5825,164.923333333333,26.715,65.4616666666667,142.569583333333,0.837083333333333,nan,nan,nan,nan,nan,0.14375,nan,nan,50.5058333333333,26.9166666666667,nan,5
2020-04-06,0,1013.58791666667,176.86125,27.2841666666667,72.7695833333333,106.369583333333,1.0325,nan,nan,nan,nan,nan,0.17375,nan,nan,55.4391666666667,25.3333333333333,nan,5
