date,Chuva,Pres,RS,Temp,UR,Dir_Vento,Vel_Vento,SO2,NO2,HCNM,HCT,CH4,CO,NO,NOx,O3,PM10,PM2_5
2020-03-07,nan,1018.1824999999999,nan,22.963750000000005,60.267500000000005,223.91958333333335,21.123749999999998,1.8086956521739126,nan,nan,nan,nan,0.28750000000000003,nan,nan,28.165000000000003,20.8075,nan
2020-03-08,nan,1018.4958333333333,nan,23.993750000000002,64.67875000000001,294.60136363636366,22.09272727272727,2.0500000000000007,nan,nan,nan,nan,0.2404166666666666,nan,nan,30.279583333333324,10.808749999999998,nan
2020-03-09,nan,1019.8137499999999,nan,25.733749999999997,56.18625000000001,326.2295833333333,21.028750000000002,1.2189473684210526,nan,nan,nan,nan,0.33272727272727276,nan,nan,23.156666666666666,15.042916666666665,nan
2020-03-10,nan,1019.7220833333336,nan,25.604166666666668,59.157083333333325,324.23454545454547,20.98954545454546,2.66047619047619,nan,nan,nan,nan,0.3520833333333333,nan,nan,16.9775,24.286250000000006,nan
2020-03-11,nan,1019.2008333333333,nan,25.353749999999994,53.88500000000001,321.55100000000004,20.9805,2.4613043478260876,nan,nan,nan,nan,0.3004166666666667,nan,nan,21.060833333333335,22.423750000000002,nan
2020-03-12,nan,1019.96125,nan,25.01833333333333,57.44333333333333,322.8170588235294,21.039411764705886,5.780434782608697,nan,nan,nan,nan,0.29,nan,nan,21.203333333333337,19.674583333333334,nan
2020-03-13,nan,1019.3333333333331,nan,27.067499999999995,58.83249999999999,nan,nan,2.8156521739130436,nan,nan,nan,nan,0.31916666666666665,nan,nan,21.360000000000003,24.501250000000002,nan
2020-03-14,nan,1019.6291666666666,nan,27.219166666666666,59.89208333333334,nan,nan,1.558695652173913,nan,nan,nan,nan,0.2733333333333334,nan,nan,23.4825,17.28041666666667,nan
2020-03-15,nan,1017.1391666666667,nan,28.781666666666666,54.61875,nan,nan,4.581304347826088,nan,nan,nan,nan,0.28875,nan,nan,28.627916666666664,17.755,nan
2020-03-16,nan,1015.4099999999999,nan,28.43625,51.07874999999999,nan,nan,7.608260869565218,nan,nan,nan,nan,0.3666666666666667,nan,nan,38.888333333333335,28.045,nan
2020-03-17,nan,1017.2304166666664,nan,25.50916666666667,62.51208333333333,nan,nan,4.8020000000000005,nan,nan,nan,nan,0.37041666666666667,nan,nan,38.999166666666675,29.883333333333336,nan
2020-03-18,nan,1017.1308333333335,nan,25.83583333333333,64.60208333333334,nan,nan,nan,nan,nan,nan,nan,0.31124999999999997,nan,nan,33.46,22.66458333333334,nan
2020-03-19,0.0,1012.2770833333334,nan,28.267083333333336,58.70375000000001,nan,nan,nan,nan,nan,nan,nan,0.3775,nan,nan,43.8225,35.7475,nan
2020-03-20,1.4708333333333332,1010.6979166666666,nan,26.757916666666663,59.37875,nan,nan,nan,nan,nan,nan,nan,0.3212499999999999,nan,nan,41.39166666666666,17.501250000000002,nan
2020-03-21,0.5166666666666666,1015.7554166666667,nan,21.73375,91.46041666666667,nan,nan,nan,nan,nan,nan,nan,0.31833333333333336,nan,nan,22.87958333333333,13.868333333333332,nan
2020-03-22,0.06666666666666667,1020.6420833333335,nan,22.353749999999994,73.19208333333334,nan,nan,nan,nan,nan,nan,nan,0.20250000000000004,nan,nan,28.892083333333332,16.313333333333333,nan
2020-03-23,0.004166666666666667,1023.2487499999999,nan,23.075416666666666,63.90416666666666,nan,nan,nan,nan,nan,nan,nan,0.1425,nan,nan,24.63833333333334,14.262916666666667,nan
2020-03-24,0.016666666666666666,1022.5979166666671,nan,22.190416666666668,60.34208333333333,nan,nan,nan,nan,nan,nan,nan,0.12333333333333331,nan,nan,24.042083333333334,12.082083333333332,nan
2020-03-25,0.004166666666666667,1020.9020833333334,nan,23.100000000000005,58.02583333333333,nan,nan,nan,nan,nan,nan,nan,0.13916666666666663,nan,nan,28.697083333333328,12.5225,nan
2020-03-26,0.029166666666666664,1020.3891666666667,nan,23.432083333333335,57.36000000000001,nan,nan,nan,nan,nan,nan,nan,0.14625,nan,nan,29.20041666666667,10.979166666666666,nan
2020-03-27,0.008333333333333333,1020.0120833333334,nan,24.513749999999998,56.4375,nan,nan,35.78125,nan,nan,nan,nan,0.15625000000000003,nan,nan,27.17375,9.952916666666667,nan
2020-03-28,0.008333333333333333,1020.92125,nan,25.18416666666667,54.879999999999995,nan,nan,0.04608695652173913,nan,nan,nan,nan,0.14583333333333331,nan,nan,34.481666666666676,13.298749999999998,nan
