date,Chuva,Pres,RS,Temp,UR,Dir_Vento,Vel_Vento,SO2,NO2,HCNM,HCT,CH4,CO,NO,NOx,O3,PM10,PM2_5
2020-03-21,1.3583333333333334,1011.8420833333334,49.041666666666664,24.33666666666667,97.79291666666664,271.36125,1.0329166666666665,3.24,37.04458333333333,0.09708333333333335,1.992916666666667,1.895416666666667,nan,10.394583333333333,47.427916666666675,19.871666666666666,13.333333333333334,9.956521739130435
2020-03-22,0.1416666666666667,1016.5358333333332,135.6525,25.564166666666665,91.61083333333333,177.8829166666667,0.9370833333333333,1.2162499999999998,15.69333333333333,0.05958333333333335,1.8274999999999997,1.7704166666666665,nan,4.012083333333334,19.662916666666668,31.53125,15.583333333333334,10.916666666666666
2020-03-23,0.016666666666666666,1019.1183333333333,252.26416666666668,26.60208333333333,74.69375,156.93125,0.8783333333333334,6.255416666666668,18.420833333333338,0.10541666666666662,1.8904166666666666,1.7862500000000001,nan,18.193750000000005,36.608333333333334,25.379166666666674,18.166666666666668,11.125
2020-03-24,0.0,1018.42875,187.02041666666665,26.046250000000004,74.62958333333333,148.93041666666667,0.8208333333333332,3.24625,20.545217391304345,0.07916666666666669,1.8899999999999997,1.8104166666666666,nan,19.296956521739126,39.82739130434783,22.02125,21.333333333333332,13.0
2020-03-25,0.0,1016.7304166666664,234.94458333333333,26.37833333333333,76.12916666666668,147.10999999999999,0.9600000000000001,5.48125,20.386249999999997,0.085,1.9004166666666666,1.8162500000000001,nan,15.405416666666666,35.775833333333324,28.90375,28.958333333333332,18.608695652173914
2020-03-26,0.0,1016.0933333333334,256.63208333333336,27.159583333333327,75.37291666666665,138.42999999999998,0.7975,5.236250000000001,20.979166666666668,0.0729166666666667,1.803333333333333,1.7325000000000006,nan,12.968333333333328,33.93541666666667,29.174166666666668,24.041666666666668,13.291666666666666
2020-03-27,0.0,1015.8233333333332,256.99291666666664,28.17041666666668,73.30499999999999,110.20083333333334,0.8933333333333334,6.884166666666666,15.291666666666666,0.03916666666666668,1.3891666666666669,1.3495833333333334,nan,8.337083333333334,23.61833333333334,28.80708333333334,22.208333333333332,14.625
2020-03-28,0.0,1016.7291666666666,246.07625,28.78625,75.17458333333333,88.31958333333334,0.9779166666666664,4.597499999999999,9.714166666666666,0.05916666666666668,1.6179166666666667,1.56125,nan,3.930416666666666,13.624166666666667,34.83625,19.75,10.958333333333334
2020-03-29,0.08333333333333333,1016.6929166666664,229.5,29.25916666666666,79.86749999999999,95.68124999999999,0.8741666666666664,3.6116666666666677,8.188749999999997,0.04416666666666668,1.8845833333333335,1.8404166666666668,nan,2.5045833333333336,10.665416666666667,36.55833333333334,20.458333333333332,12.5
2020-03-30,0.08695652173913043,1015.4826086956521,105.3404347826087,27.100869565217387,93.38826086956522,205.67478260869566,1.1447826086956525,6.517391304347826,27.001739130434775,0.08434782608695655,2.076086956521739,1.9926086956521742,nan,9.55391304347826,36.541739130434784,26.857826086956518,27.391304347826086,20.73913043478261
2020-03-31,0.03333333333333333,1013.9900000000002,116.02791666666667,28.147500000000004,87.43958333333335,164.68833333333336,0.7833333333333332,2.3874999999999997,23.658749999999998,0.07708333333333336,1.955,1.8791666666666664,nan,10.056666666666667,33.729166666666664,26.244583333333328,29.291666666666668,17.130434782608695
2020-04-01,0.0,1015.0154166666666,148.11833333333334,28.043333333333333,87.58249999999998,91.47833333333331,0.8954166666666666,4.791249999999999,14.510416666666666,0.049166666666666685,1.8149999999999995,1.7666666666666664,nan,5.0912500000000005,19.598333333333333,25.725000000000005,19.416666666666668,11.083333333333334
2020-04-02,0.0,1011.5520833333334,232.60458333333335,29.997916666666665,81.35083333333333,67.53458333333333,0.9283333333333332,6.23375,22.724999999999998,0.059166666666666694,1.9116666666666664,1.8545833333333335,nan,6.019583333333332,28.71708333333333,34.861666666666665,21.541666666666668,13.565217391304348
2020-04-03,0.041666666666666664,1006.0312499999999,172.67333333333332,29.900833333333342,72.78583333333331,240.74958333333333,2.03125,4.375,29.071666666666662,0.09750000000000002,2.0508333333333337,1.9520833333333334,nan,10.102083333333331,39.17416666666667,33.98333333333333,32.0,15.583333333333334
2020-04-04,0.0,1012.5204166666667,219.63208333333333,26.688333333333333,66.11625000000001,251.13958333333335,1.8283333333333331,5.7391666666666685,19.710833333333337,0.06875000000000002,1.9120833333333331,1.8445833333333332,nan,10.450416666666667,30.157500000000002,31.695833333333336,32.75,14.458333333333334
2020-04-05,0.0,1016.0241666666666,160.91708333333335,27.210416666666664,73.64791666666666,203.67333333333332,1.1250000000000002,5.800833333333333,13.694166666666668,0.06375000000000001,1.8429166666666668,1.7791666666666666,nan,3.942916666666667,17.62458333333333,39.08541666666666,32.791666666666664,17.333333333333332
2020-04-06,0.0,1013.9233333333333,228.715,29.02958333333334,78.31791666666668,72.73541666666667,0.9179166666666667,4.38375,20.274166666666666,0.055000000000000014,1.89375,1.8383333333333336,nan,4.940833333333334,25.198333333333334,42.03041666666667,33.75,15.75
2020-04-07,0.008333333333333333,1012.94625,105.12374999999999,27.368333333333336,91.46874999999999,217.25708333333333,1.5529166666666667,4.339166666666666,32.23916666666667,0.09875,2.0216666666666665,1.9229166666666668,nan,12.312499999999998,44.51333333333333,26.760833333333334,42.583333333333336,22.25
2020-04-08,0.16521739130434782,1015.7447826086956,59.339999999999996,23.54478260869565,97.82434782608696,232.27478260869563,1.3691304347826088,3.3108695652173914,24.46434782608696,0.05235294117647061,1.7329411764705878,1.6811764705882353,nan,9.451739130434783,33.91260869565217,28.84565217391304,19.0,10.25
2020-04-09,0.016666666666666666,1015.57625,73.64583333333334,23.709583333333327,83.20750000000001,263.445,1.2616666666666665,0.20416666666666664,33.1925,0.08869565217391306,1.8226086956521743,1.7343478260869565,nan,14.192500000000003,47.38833333333332,22.240416666666672,26.25,16.130434782608695
2020-04-10,0.0,1015.4462500000001,62.444583333333334,23.804166666666674,89.3125,251.0254166666667,1.1150000000000002,1.1520833333333333,24.39041666666667,0.07958333333333335,1.905833333333333,1.82625,nan,7.50875,31.892916666666675,26.442499999999995,31.08695652173913,15.130434782608695
2020-04-11,0.10833333333333334,1016.3824999999998,38.82,23.094583333333336,95.3825,243.52791666666667,0.7750000000000002,3.3616666666666677,34.340833333333336,0.09916666666666668,1.98125,1.8816666666666666,nan,11.956666666666663,46.29750000000001,17.40583333333333,32.541666666666664,17.75
2020-04-12,0.008333333333333333,1018.3575,80.87625000000001,23.549166666666668,92.26583333333333,191.38916666666668,0.7504166666666667,4.536666666666666,28.23958333333333,0.11166666666666673,1.9820833333333336,1.869166666666666,nan,7.377083333333334,35.611250000000005,22.27625,30.333333333333332,18.166666666666668
2020-04-13,0.0,1017.1462499999999,211.10416666666666,25.570000000000004,76.68541666666665,99.21583333333332,0.9166666666666669,5.340000000000001,19.457500000000003,0.11749999999999998,1.991666666666667,1.872083333333333,nan,17.576666666666668,37.01583333333333,31.64916666666666,27.166666666666668,14.857142857142858
2020-04-14,0.0,1010.7775,205.27041666666665,27.977500000000006,70.25958333333335,86.68041666666666,0.9891666666666667,7.787083333333334,26.133333333333336,0.07625,1.9141666666666666,1.8391666666666662,nan,7.519166666666667,33.62708333333333,33.94708333333333,24.416666666666668,11.708333333333334
2020-04-15,0.0,1012.19875,148.55583333333334,28.728749999999994,70.99625,179.91750000000002,1.3045833333333337,4.347916666666667,31.272499999999994,0.0829166666666667,2.044166666666667,1.96,nan,14.742500000000001,46.00375,38.57041666666667,34.958333333333336,18.0
2020-04-16,0.4666666666666667,1017.0566666666666,60.6,25.936000000000003,96.598,228.81133333333335,1.178666666666667,2.4000000000000004,29.052857142857142,0.09208333333333335,2.0604166666666663,1.9691666666666663,nan,10.278095238095236,39.33095238095238,32.220000000000006,30.454545454545453,13.375
2020-04-17,0.011764705882352941,1021.5776470588235,60.79529411764706,23.727647058823525,97.20117647058824,258.19588235294117,1.2017647058823533,4.187142857142858,30.97375,0.07761904761904763,1.9995238095238097,1.9214285714285713,nan,10.096666666666666,41.06166666666666,31.645416666666673,24.25,2.9166666666666665
2020-04-18,0.0,1021.37125,89.08958333333332,24.398750000000003,89.0075,225.965,0.9033333333333337,3.004583333333333,31.299999999999994,0.10791666666666667,2.0508333333333337,1.942083333333333,nan,13.413333333333334,44.70624999999999,28.597916666666666,27.958333333333332,9.0
2020-04-19,0.0,1020.6995833333334,165.36791666666667,25.292916666666667,83.28458333333333,173.37458333333333,0.9266666666666667,6.054166666666667,27.434583333333336,0.12916666666666662,2.0625,1.9354166666666666,nan,11.589166666666669,39.021249999999995,32.10125000000001,25.833333333333332,6.458333333333333
2020-04-20,0.008695652173913044,1019.0543478260868,177.9121739130435,25.34956521739131,81.5791304347826,201.14565217391305,1.0734782608695654,8.40826086956522,35.56913043478262,0.1056521739130435,1.9965217391304348,1.891304347826087,nan,17.35434782608696,52.934347826086956,29.316521739130433,25.041666666666668,6.333333333333333
2020-04-21,0.0,1017.4170833333334,209.9645833333333,26.022916666666664,78.32875,196.62625000000003,0.8083333333333332,8.442083333333333,27.069166666666664,0.1075,2.0866666666666673,1.9799999999999995,nan,12.622916666666669,39.69083333333334,38.90208333333333,33.583333333333336,13.478260869565217
2020-04-22,0.0,1016.4120833333336,204.0583333333333,26.8175,76.18791666666668,139.17166666666665,0.7725,16.039545454545458,29.116666666666664,0.13166666666666665,2.0583333333333336,1.9275000000000002,nan,14.410416666666668,43.52416666666667,37.611666666666665,33.833333333333336,9.791666666666666
2020-04-23,0.0,1016.7387500000003,207.6525,27.25666666666667,75.23291666666667,102.68083333333334,0.8450000000000001,1.6170833333333328,14.211666666666666,0.06625000000000002,1.8370833333333332,1.7683333333333333,nan,5.631666666666665,19.78708333333333,45.19166666666667,22.958333333333332,5.0
2020-04-24,0.0,1019.1833333333333,194.54166666666666,26.75916666666667,75.20041666666668,87.20875000000001,0.8645833333333331,3.334166666666666,20.227499999999996,0.07083333333333335,1.8070833333333338,1.7362500000000007,nan,8.279583333333333,28.484166666666667,40.87083333333333,22.083333333333332,3.125
2020-04-25,0.0,1019.7925,205.56208333333333,26.709583333333338,76.83166666666665,85.35333333333331,0.7854166666666669,7.491666666666666,20.07166666666667,0.0804166666666667,1.9045833333333333,1.8254166666666671,nan,9.05125,29.121666666666673,42.62291666666666,22.866666666666667,5.208333333333333
2020-04-26,0.0,1019.7220833333334,194.72833333333335,27.446250000000006,77.69374999999998,125.05499999999999,0.9320833333333333,18.111250000000002,22.947916666666668,0.11291666666666667,2.041666666666666,1.9316666666666666,nan,5.5304166666666665,28.476249999999997,49.57791666666666,39.416666666666664,10.833333333333334
