"fecha";"region";"prob48.estimado";"prob48.linf";"prob48.lsup"
2020-03-22;2;0.0180701236822801;0.000109639795904434;0.0803057291828053
2020-03-29;2;0.0145766518381849;0.000100251047422509;0.0678836559640984
2020-04-05;2;0.0478466381217365;0.0114492206307858;0.105166638358004
2020-04-12;2;0.0795239720467886;0.0374038093603271;0.135612136785743
2020-04-19;2;0.0922281109478663;0.0530533142083658;0.14050920044512
2020-04-26;2;0.194838011711659;0.149706254625301;0.243907492707897
2020-05-03;2;0.231139561612196;0.190907816032026;0.272636387921254
2020-05-10;2;0.0886491304365425;0.0651152714357801;0.114682236234222
2020-05-17;2;0.0721976334284607;0.0540430835285378;0.0929820199572862
2020-05-24;2;0.0599431168089521;0.0423808439403766;0.0799194719485591
2020-05-31;2;0.0639054832031962;0.0479659752448049;0.0823993855990927
2020-06-07;2;0.0532366034332945;0.0414253602710892;0.0659298272045605
2020-06-14;2;0.0983593650960037;0.0845173790624854;0.113116667718184
2020-06-21;2;0.167152650337189;0.149748932773061;0.185125313726227
2020-06-28;2;0.19031281579412;0.171855318893925;0.209460318897537
2020-07-05;2;0.229966246611972;0.209540913768077;0.250407472971326
2020-07-12;2;0.291442107219971;0.266943305794121;0.317224288844981
2020-07-19;2;0.32309305286192;0.294719373696253;0.35154146599877
2020-07-26;2;0.323255287490531;0.292784899773127;0.353931448352735
2020-08-02;2;0.346400808041009;0.316094195270095;0.377292965531283
2020-08-09;2;0.340526694376665;0.292042682368536;0.382246283345606
2020-08-16;2;0.307278004609356;0.245475812574643;0.359088186199179
2020-08-23;2;0.315157627094722;0.215124714025645;0.415199416511055
2020-08-30;2;0.318721340024024;0.184671089107772;0.493370625499685
2020-03-08;3;0.105551270644335;0.0251808285544716;0.226939954910686
2020-03-15;3;0.105551270644335;0.0251808285544716;0.226939954910686
2020-03-22;3;0.113948123444061;0.000663619662771852;0.440997724890926
2020-03-29;3;0.149604759225059;0.0153434624497803;0.375400390399367
2020-04-05;3;0.111791195538451;0.000317039796392491;0.396048878695568
2020-04-12;3;0.0854052386134436;0.000730229064524047;0.265889586238571
2020-04-19;3;0.107809809198593;0.000445303759344439;0.332190408498066
2020-04-26;3;0.130831459212681;0.0318552755779397;0.268991774727925
2020-05-03;3;0.263298282354785;0.139979384025364;0.411587971775149
2020-05-10;3;0.335031613891968;0.219704076310031;0.456809948507564
2020-05-17;3;0.313612500826899;0.17451819505948;0.473337433825489
2020-05-24;3;0.399920615567542;0.272671100569952;0.532495103576888
2020-05-31;3;0.251132610771168;0.17320535751582;0.338415346968034
2020-06-07;3;0.253407693056278;0.194254916406951;0.318415264489196
2020-06-14;3;0.108886206466587;0.0718160712960258;0.152757447837504
2020-06-21;3;0.190124503665587;0.145729067173857;0.239392354265052
2020-06-28;3;0.241250826349098;0.190517882565981;0.296302318398713
2020-07-05;3;0.36518934978516;0.312325288153935;0.419181845785467
2020-07-12;3;0.411161025705947;0.358837109812695;0.463904502794451
2020-07-19;3;0.347495569010544;0.301716220714156;0.395052884125239
2020-07-26;3;0.262717508807491;0.229364413655588;0.296977569344983
2020-08-02;3;0.216119191697095;0.188328901980474;0.245268363410608
2020-08-09;3;0.261623759455173;0.225622806861691;0.294631205028956
2020-08-16;3;0.301792032781463;0.233233255071314;0.356984071944349
2020-08-23;3;0.293334872307303;0.201228455616099;0.37990437357938
2020-08-30;3;0.401657161042679;0.236220418235529;0.592092148396145
2020-03-08;4;0.0735746232052188;0.0172841776304479;0.160622907792015
2020-03-15;4;0.0735746232052188;0.0172841776304479;0.160622907792015
2020-03-22;4;0.0494958438647328;0.000703266237271895;0.162546913247242
2020-03-29;4;0.0932430703283168;0.0114589501627472;0.22036884489208
2020-04-05;4;0.0309927666365689;0.000116630708259085;0.127362230938635
2020-04-12;4;0.151736415787107;0.0410101591372649;0.319273795473267
2020-04-19;4;0.140530106351734;0.0418136957913537;0.277277131946821
2020-04-26;4;0.106965579215573;0.0127652245577454;0.259279257405175
2020-05-03;4;0.135750446269678;0.0687602044214253;0.220645915508804
2020-05-10;4;0.078816793774333;0.0369870612139675;0.127652606630543
2020-05-17;4;0.0462472280958363;0.0202417779065136;0.0826276705206742
2020-05-24;4;0.0463831371634649;0.0233043399762609;0.0760630792323891
2020-05-31;4;0.0945915042978437;0.0686915262624692;0.124382061174292
2020-06-07;4;0.0922443469234926;0.0681855995741197;0.119423898761613
2020-06-14;4;0.202093194694722;0.169242294591039;0.236932531366443
2020-06-21;4;0.259172454637932;0.22285709428458;0.297783033587425
2020-06-28;4;0.294676570710599;0.258204203858026;0.332013490378587
2020-07-05;4;0.218965206716374;0.187312640496965;0.252250082490814
2020-07-12;4;0.232423576629185;0.203785200474609;0.262842500035609
2020-07-19;4;0.154766866073842;0.130656291803598;0.180179606979182
2020-07-26;4;0.232082790620605;0.204759963168448;0.260539068329195
2020-08-02;4;0.256438749859145;0.227770695539809;0.285482384181989
2020-08-09;4;0.19568989356052;0.164717270113094;0.226380487682678
2020-08-16;4;0.212676036484464;0.16645853374304;0.253074371149447
2020-08-23;4;0.230347211832543;0.151527299483847;0.305105351037988
2020-08-30;4;0.292107865024041;0.161989587255033;0.460814233848641
2020-03-08;5;0.0596457751389703;0.0138488066548663;0.131401448604166
2020-03-15;5;0.0596457751389703;0.0138488066548663;0.131401448604166
2020-03-22;5;0.0483268183017905;0.012327588140271;0.10540908159117
2020-03-29;5;0.0423629757325652;0.0132138769755324;0.0854276023400626
2020-04-05;5;0.188962262683546;0.122706798966307;0.264526991504806
2020-04-12;5;0.0387517277222517;0.00988683516862538;0.0844780997528696
2020-04-19;5;0.157031472234672;0.0987065943969515;0.22480620804113
2020-04-26;5;0.167054978977076;0.115581964639636;0.224180910409072
2020-05-03;5;0.106089370737513;0.077589012636218;0.138117010734836
2020-05-10;5;0.127009809137019;0.102223547594149;0.154131096372122
2020-05-17;5;0.0744679573459963;0.0589284261159823;0.0918579815178922
2020-05-24;5;0.0446343660043748;0.0333761260500657;0.0574064899443466
2020-05-31;5;0.0731049743942062;0.0585494327127856;0.0892593629782202
2020-06-07;5;0.102813730252009;0.0891958276304043;0.116952055011179
2020-06-14;5;0.163398337581;0.146908504931394;0.181003851920094
2020-06-21;5;0.152641253618157;0.136576229093089;0.169505272799976
2020-06-28;5;0.184409648411998;0.165793089262099;0.203793192359829
2020-07-05;5;0.21045992842781;0.190255108190333;0.231476359886427
2020-07-12;5;0.248085284164442;0.224075388139401;0.272014215732852
2020-07-19;5;0.243218519134692;0.21960714480754;0.26810358704043
2020-07-26;5;0.268505645826874;0.242748321446246;0.294592264758387
2020-08-02;5;0.256189970761103;0.23072290786347;0.282284568149356
2020-08-09;5;0.283632937102309;0.254294254330512;0.312169346707054
2020-08-16;5;0.240226713353255;0.198413159400089;0.275009613751855
2020-08-23;5;0.19965174221715;0.157576055577737;0.237663720726399
2020-08-30;5;0.25339796892739;0.157967706573301;0.377007748742233
2020-03-08;6;0.0798967546164747;0.0180705317959484;0.177273397144108
2020-03-15;6;0.0798967546164747;0.0180705317959484;0.177273397144108
2020-03-22;6;0.0409317466622266;0.000260425861468514;0.162546223147524
2020-03-29;6;0.067811660672532;0.0053595774105718;0.193398936655353
2020-04-05;6;0.300376657464188;0.136044463322027;0.49573785993413
2020-04-12;6;0.192702479375788;0.0558840420466265;0.372217288704083
2020-04-19;6;0.111479469213272;0.0231152274025756;0.24436857686034
2020-04-26;6;0.347697951098701;0.237795134633411;0.468938251841133
2020-05-03;6;0.183629709071078;0.110959259366687;0.270817222054307
2020-05-10;6;0.138286205436035;0.0961703315401949;0.186460449494158
2020-05-17;6;0.114704431403043;0.0844542046674817;0.149059583090096
2020-05-24;6;0.0859624460728484;0.0614491298620675;0.113142373475747
2020-05-31;6;0.047855751756941;0.0310362088671492;0.0676109085066031
2020-06-07;6;0.0495709301323323;0.0339888946326503;0.0675982598242388
2020-06-14;6;0.0860303567144415;0.0704052154261962;0.103090989224368
2020-06-21;6;0.230014814170836;0.210297302160495;0.250367416218863
2020-06-28;6;0.260403764763386;0.239228424407015;0.282605399284378
2020-07-05;6;0.314586492612745;0.290142973632247;0.340214550644383
2020-07-12;6;0.376857243138142;0.346844158984855;0.406304692916613
2020-07-19;6;0.312568675028495;0.282114217725081;0.343551127014049
2020-07-26;6;0.331332836194006;0.294528013983309;0.368106628516334
2020-08-02;6;0.310676022063441;0.277338069887155;0.344990202033975
2020-08-09;6;0.382044495910576;0.316868220660008;0.431447678954444
2020-08-16;6;0.351923437459634;0.27636080820607;0.413346914644102
2020-08-23;6;0.32386682239969;0.232873210668761;0.405101417680654
2020-08-30;6;0.349593679549833;0.208124214070989;0.51222119161469
2020-03-08;7;0.109169909906516;0.0381956906997424;0.205307828989184
2020-03-15;7;0.109169909906516;0.0381956906997424;0.205307828989184
2020-03-22;7;0.180403732823284;0.0699926899166489;0.323596326003232
2020-03-29;7;0.111307038605494;0.0414054056028606;0.204179982503686
2020-04-05;7;0.311886074736198;0.193622383313445;0.446334575429771
2020-04-12;7;0.117223035254357;0.0535222864287608;0.200002885043796
2020-04-19;7;0.481320225562936;0.407530371636274;0.55656611263056
2020-04-26;7;0.216087080368223;0.124883867911206;0.320765450946132
2020-05-03;7;0.126287562689294;0.058118147499318;0.214751917023386
2020-05-10;7;0.0950144516687881;0.0448173824365624;0.159598209860298
2020-05-17;7;0.0725516832023437;0.0409489562873201;0.112678645120972
2020-05-24;7;0.126348845655017;0.0989646129815322;0.156676108121735
2020-05-31;7;0.0718166703946401;0.0542353818846711;0.0914723073692283
2020-06-07;7;0.163490243381718;0.140028283447017;0.188463536652624
2020-06-14;7;0.12230367428954;0.102601457915778;0.142696747594237
2020-06-21;7;0.205628064030223;0.182306087996371;0.229166620214701
2020-06-28;7;0.326951805132954;0.297293092695482;0.356787397122698
2020-07-05;7;0.323181834034583;0.292148464671344;0.355144718287122
2020-07-12;7;0.403636224445071;0.369799987835103;0.438067788818416
2020-07-19;7;0.380862421205368;0.346655162189487;0.416303545079217
2020-07-26;7;0.388293287189415;0.354461707004623;0.422959091204767
2020-08-02;7;0.444938144837356;0.404380763591642;0.48440291397887
2020-08-09;7;0.363498053718163;0.317396476546381;0.40586606865728
2020-08-16;7;0.233675594901072;0.180864488211886;0.278521894773122
2020-08-23;7;0.346186471183197;0.252819944792439;0.424783481460392
2020-08-30;7;0.288951199892816;0.161293224314868;0.454548845848277
2020-03-08;8;0.0936105798287845;0.0344922749985595;0.172089606186078
2020-03-15;8;0.0936105798287845;0.0344922749985595;0.172089606186078
2020-03-22;8;0.0989274555777825;0.0543378521161628;0.154454895852001
2020-03-29;8;0.149786157347406;0.0970691751833341;0.210971351774677
2020-04-05;8;0.257051730106615;0.181177927081636;0.341851578727822
2020-04-12;8;0.2863730345363;0.207449981725736;0.371102909488695
2020-04-19;8;0.462595350108154;0.373242227444226;0.553333517301701
2020-04-26;8;0.481344043578704;0.377115638121768;0.587570453665652
2020-05-03;8;0.19837349051666;0.121693089426526;0.283620760968062
2020-05-10;8;0.322290111586563;0.262475077806798;0.386106554600511
2020-05-17;8;0.339344878292464;0.283311634915478;0.397218101399195
2020-05-24;8;0.302056988982075;0.263574858694359;0.342861289186591
2020-05-31;8;0.423860807862892;0.387560279503685;0.460653330185362
2020-06-07;8;0.318830553852357;0.285470479608249;0.353424246266903
2020-06-14;8;0.335913774917383;0.308858186494108;0.362939136406317
2020-06-21;8;0.416363722388702;0.390981115431899;0.441565234610753
2020-06-28;8;0.429192630491934;0.400560626269001;0.457591476908304
2020-07-05;8;0.423007297172494;0.392240458916091;0.453887317984154
2020-07-12;8;0.430899181578494;0.39991994053217;0.462159298296953
2020-07-19;8;0.374577880486597;0.346183109918165;0.402862997101616
2020-07-26;8;0.354174544399638;0.326830163124137;0.382903858675976
2020-08-02;8;0.386358028740765;0.356777083503079;0.4167704524481
2020-08-09;8;0.434438808288051;0.386626665575752;0.469574440571983
2020-08-16;8;0.373044427666225;0.309673909180172;0.417027546915366
2020-08-23;8;0.388766051796289;0.314252626007189;0.443937701585944
2020-08-30;8;0.462306687534238;0.323310271689157;0.611265199510803
2020-03-08;9;0.0450467277527725;0.0103102510617561;0.101210788440004
2020-03-15;9;0.0450467277527725;0.0103102510617561;0.101210788440004
2020-03-22;9;0.0251286990387463;0.00891562852911225;0.0491987360019682
2020-03-29;9;0.0429863792951185;0.0224951675459698;0.0693475737188581
2020-04-05;9;0.0540547028714688;0.0297672118441773;0.0857050559811905
2020-04-12;9;0.0727478388766419;0.0394601341556069;0.112861583597521
2020-04-19;9;0.0482840974764405;0.0228826715701731;0.0822773269804932
2020-04-26;9;0.170544383536497;0.114689714326404;0.233611762872595
2020-05-03;9;0.235423908147912;0.163976467107921;0.316578801000862
2020-05-10;9;0.240705822050378;0.178529442135013;0.309226022073319
2020-05-17;9;0.307276627989632;0.243939324541222;0.373441162908866
2020-05-24;9;0.230429131163886;0.185097642700671;0.27934919351598
2020-05-31;9;0.268418647598083;0.22051237104429;0.320698897368795
2020-06-07;9;0.27515555579956;0.225936595291455;0.326960822187632
2020-06-14;9;0.290866087426488;0.241236501711401;0.342893527142176
2020-06-21;9;0.344996341949063;0.284187732099028;0.407921673534792
2020-06-28;9;0.246558906977274;0.193614331506323;0.304915010263585
2020-07-05;9;0.318437490369308;0.256890561385627;0.383188863600772
2020-07-12;9;0.256205932150288;0.193352364644622;0.325164611819206
2020-07-19;9;0.280189585177559;0.218662933452678;0.346302855366463
2020-07-26;9;0.274670642353775;0.224307562951017;0.328876777513773
2020-08-02;9;0.274115937503526;0.220887109392561;0.331323672394767
2020-08-09;9;0.205965630198402;0.147731693945955;0.265393517078659
2020-08-16;9;0.254692463687415;0.179405897465997;0.326642267071505
2020-08-23;9;0.226311767361718;0.148609181594768;0.305591831386003
2020-08-30;9;0.328812374458461;0.174153109848454;0.515646079706708
2020-03-08;10;0.0572153844957394;0.0131226969553585;0.12686637685829
2020-03-15;10;0.0572153844957394;0.0131226969553585;0.12686637685829
2020-03-22;10;0.0474388612205047;0.014404264248855;0.0976165119986321
2020-03-29;10;0.0215366078234669;0.00393738120677967;0.0516940088026163
2020-04-05;10;0.0249955176831501;0.00409367360345586;0.0624248670798972
2020-04-12;10;0.0405045394256903;0.00707023227112233;0.0970698680721132
2020-04-19;10;0.132757280040001;0.0523007379245427;0.240093653746977
2020-04-26;10;0.0841505568126275;0.0167227982562708;0.185512125789491
2020-05-03;10;0.225989893578662;0.134043553518294;0.333372238135635
2020-05-10;10;0.36274559536408;0.263439904022637;0.471928384497783
2020-05-17;10;0.342032080024505;0.250650148308697;0.441211972863001
2020-05-24;10;0.35989601377998;0.283527471695597;0.43674836169429
2020-05-31;10;0.244386217069644;0.180155160727526;0.313937490199576
2020-06-07;10;0.343185802319789;0.271962304034934;0.416247956379996
2020-06-14;10;0.314112971064385;0.252904612142903;0.378407172587008
2020-06-21;10;0.311298139207736;0.255025382628363;0.370165566681384
2020-06-28;10;0.22211047419318;0.175137554961391;0.27171054492182
2020-07-05;10;0.258024512271481;0.214969158269072;0.303737169542779
2020-07-12;10;0.288632282058197;0.247097038702097;0.331768122615345
2020-07-19;10;0.237627520652822;0.20065479228933;0.277175165007202
2020-07-26;10;0.408940029560187;0.372155399017767;0.445247988899231
2020-08-02;10;0.394286281811551;0.359945212353599;0.429474364415124
2020-08-09;10;0.377441103519058;0.330022039714806;0.41856618358316
2020-08-16;10;0.397175027572647;0.313442345180913;0.461789684685044
2020-08-23;10;0.30051693251955;0.2067015181422;0.383681016171266
2020-08-30;10;0.244621197981593;0.121795227330853;0.4122432356341
2020-03-08;11;0.106157750194882;0.0242924814149795;0.232610440991627
2020-03-15;11;0.106157750194882;0.0242924814149795;0.232610440991627
2020-03-22;11;0.104454782370844;0.000561607804943568;0.405974748274948
2020-03-29;11;0.149888680004892;0.000794924604592242;0.51185826104197
2020-04-05;11;0.0894836825475234;0.000181285357056584;0.369943674986354
2020-04-12;11;0.198329715424769;0.000574625587150438;0.599428326130046
2020-04-19;11;0.115951515025702;0.000207058296002734;0.48504957586228
2020-04-26;11;0.238224210766796;0.000675445958286312;0.658991442435801
2020-05-03;11;0.130166478261264;0.000201837997318703;0.542927401998349
2020-05-10;11;0.273863361359692;0.0245494751839666;0.660915738183298
2020-05-17;11;0.178917063121856;0.000382779093975978;0.577487417976446
2020-05-24;11;0.204611750061818;0.0324238937094602;0.456607166189587
2020-05-31;11;0.252944178713875;0.0464526494240891;0.536363873633123
2020-06-07;11;0.187476570400704;0.0210395076463776;0.473114209885774
2020-06-14;11;0.37995307601742;0.147499467166018;0.642470154314373
2020-06-21;11;0.106941497948292;0.0014145502263074;0.330922385945967
2020-06-28;11;0.509720901289106;0.306955377211034;0.718775339190468
2020-07-05;11;0.334086463240281;0.0736442456785688;0.644942416706119
2020-07-12;11;0.414073217904857;0.228253776300305;0.618807008143027
2020-07-19;11;0.506873628848079;0.280586514062675;0.731603274579445
2020-07-26;11;0.437081936520473;0.216482453342274;0.66747862464303
2020-08-02;11;0.442623030904019;0.224776414982413;0.6736571757326
2020-08-09;11;0.563256857366917;0.348473369751081;0.774090464195269
2020-08-16;11;0.285732409400137;0.0823083983475382;0.559013305973672
2020-08-23;11;0.312696169795667;0.110506592992233;0.575710020433521
2020-08-30;11;0.305326607701601;0.0759304215875852;0.634552032674694
2020-03-08;12;0.0481426577716487;0.0102499892440307;0.11056203363821
2020-03-15;12;0.0481426577716487;0.0102499892440307;0.11056203363821
2020-03-22;12;0.00931684636575364;6.91390242729768e-05;0.0435024882096535
2020-03-29;12;0.0122908723985369;0.000903396919820162;0.0393496615168442
2020-04-05;12;0.070480915261428;0.0362093743952584;0.114419083828109
2020-04-12;12;0.207764307206567;0.152488481902958;0.269569574282467
2020-04-19;12;0.28048989748106;0.211639548351969;0.353863840512581
2020-04-26;12;0.113584993243905;0.0576618871779031;0.18554688615301
2020-05-03;12;0.269305169370978;0.195429582031727;0.349369018324701
2020-05-10;12;0.396763200490398;0.30467695351354;0.493988095988812
2020-05-17;12;0.240627518245983;0.141998098926937;0.352866918569022
2020-05-24;12;0.215194587258715;0.124729355766829;0.317075027328122
2020-05-31;12;0.463398033111019;0.303448042979717;0.617267145868088
2020-06-07;12;0.346829848196093;0.21674615267941;0.487027694627344
2020-06-14;12;0.724983084025411;0.645891140102607;0.798311739896494
2020-06-21;12;0.624737757783192;0.528709108921955;0.716228051109411
2020-06-28;12;0.487553785515138;0.390363015961951;0.586140353893373
2020-07-05;12;0.559080488774475;0.439320386100493;0.675311463592353
2020-07-12;12;0.614508777489799;0.512907682427533;0.712619985503754
2020-07-19;12;0.500013114686501;0.389665387461598;0.611517854518157
2020-07-26;12;0.339323234843642;0.258854107368448;0.423830946053052
2020-08-02;12;0.393161823437728;0.32217513023307;0.466913859497771
2020-08-09;12;0.510165735625377;0.433286374469383;0.576256817998163
2020-08-16;12;0.398234681255916;0.298587769206582;0.473250712296745
2020-08-23;12;0.394745010179769;0.252676365972074;0.520215402712944
2020-08-30;12;0.337227677871035;0.157439583151042;0.562666540472573
2020-03-08;13;0.0323284415205569;0.0176867883744194;0.0509787709565717
2020-03-15;13;0.0323284415205569;0.0176867883744194;0.0509787709565717
2020-03-22;13;0.0435250485782879;0.0314236164383338;0.0570103176321532
2020-03-29;13;0.116588427954138;0.0953874190496598;0.138647369634154
2020-04-05;13;0.174868240994549;0.155507325906319;0.194412783574906
2020-04-12;13;0.259108214807349;0.238595020821031;0.279421097183763
2020-04-19;13;0.27900685069454;0.261666036567197;0.296003968697835
2020-04-26;13;0.212527302674521;0.200798827070734;0.224572553293027
2020-05-03;13;0.183631537767492;0.176711761906094;0.190564190223953
2020-05-10;13;0.123452319400283;0.119004488930821;0.128067025636475
2020-05-17;13;0.0693591324636288;0.0663583919490572;0.0723723173752417
2020-05-24;13;0.0838565510198556;0.08066250552877;0.0870243139903586
2020-05-31;13;0.102795663274425;0.0989694798962403;0.106679479092184
2020-06-07;13;0.115650173275898;0.111625097673525;0.119836603530976
2020-06-14;13;0.155200321477142;0.150303117150509;0.160158925265566
2020-06-21;13;0.178372628308895;0.172676376718598;0.184140676212916
2020-06-28;13;0.237291010264012;0.229766731639004;0.244841868116024
2020-07-05;13;0.221552562928209;0.213553670745474;0.22966998237111
2020-07-12;13;0.274708594924975;0.264799056663608;0.284957141313391
2020-07-19;13;0.280525187424693;0.268890333046063;0.292330542684623
2020-07-26;13;0.309868352971327;0.297127278431318;0.322838954843612
2020-08-02;13;0.323100304015633;0.309626374538963;0.337054873560732
2020-08-09;13;0.360326500638958;0.305940121876599;0.386485702862002
2020-08-16;13;0.366931981724347;0.311448056556155;0.41138516907621
2020-08-23;13;0.332877406053721;0.251307963175571;0.397092696208626
2020-08-30;13;0.319574514389379;0.198426758540311;0.469565785225985
2020-03-08;14;0.0701151882754429;0.016844854150233;0.153835825725457
2020-03-15;14;0.0701151882754429;0.016844854150233;0.153835825725457
2020-03-22;14;0.0293267294206666;0.00219743958173633;0.0881345658370227
2020-03-29;14;0.0275855537134793;0.00208221920487736;0.0831609286800061
2020-04-05;14;0.0119095787730771;5.80377775481036e-05;0.0594632063757312
2020-04-12;14;0.0229043750017423;7.61621203819596e-05;0.107134622559181
2020-04-19;14;0.117476606516594;0.023727273979697;0.255961475702063
2020-04-26;14;0.0981106875403241;0.00809077744688049;0.260457868587446
2020-05-03;14;0.238255177466254;0.100065528595963;0.41226447285681
2020-05-10;14;0.291104482071762;0.131130646688408;0.479729175305807
2020-05-17;14;0.166631366241387;0.0732566079284522;0.282607673677261
2020-05-24;14;0.403224162041262;0.309178005642465;0.499699836271648
2020-05-31;14;0.292492642552211;0.196201674095446;0.397808290735221
2020-06-07;14;0.402631944407099;0.301357115210238;0.507045239747523
2020-06-14;14;0.415217465863378;0.326528736495241;0.50917863459615
2020-06-21;14;0.350028374203351;0.253515863654357;0.450133961593639
2020-06-28;14;0.421255796030854;0.309789430823497;0.536758264411997
2020-07-05;14;0.351078237537019;0.229124279635728;0.480498519964695
2020-07-12;14;0.359634717142722;0.252250366448984;0.472399026605529
2020-07-19;14;0.526191463041476;0.413516266116154;0.636001920206414
2020-07-26;14;0.585021192122397;0.458743965232195;0.706848017481174
2020-08-02;14;0.502723047763111;0.383804582615099;0.623056777955766
2020-08-09;14;0.518674447916595;0.383564656888562;0.648158580517782
2020-08-16;14;0.405258898023032;0.268047604818523;0.547691786019764
2020-08-23;14;0.392657501652995;0.233046930758685;0.558286224038357
2020-08-30;14;0.462770996037363;0.213875836738761;0.749165308933561
2020-03-08;15;0.0793147116130619;0.0174449378979833;0.180753477656508
2020-03-15;15;0.0793147116130619;0.0174449378979833;0.180753477656508
2020-03-22;15;0.10671535784103;0.000759282590040813;0.328905335957085
2020-03-29;15;0.0385718341005993;0.000221468388546764;0.154901036053145
2020-04-05;15;0.160603842331894;0.0884497519750462;0.244874505826162
2020-04-12;15;0.353126708616507;0.249882918886734;0.463280612696626
2020-04-19;15;0.175606669752423;0.0926950533660029;0.273910373243056
2020-04-26;15;0.253587485572909;0.164146064169987;0.352012303451072
2020-05-03;15;0.236545336262838;0.138934011272573;0.34806195658525
2020-05-10;15;0.305622881853387;0.191387992023795;0.429326546451296
2020-05-17;15;0.261780332910396;0.182479158387701;0.347456437885611
2020-05-24;15;0.298005661555551;0.229946031286641;0.369332086047252
2020-05-31;15;0.274005556687592;0.214729288562351;0.336913661168609
2020-06-07;15;0.359309052452683;0.303750390700412;0.415934792852333
2020-06-14;15;0.354560411993749;0.3002924473614;0.41057040806776
2020-06-21;15;0.416440331891465;0.361268608395315;0.473449627027168
2020-06-28;15;0.362580299645237;0.313014104413296;0.412730698493064
2020-07-05;15;0.370551510090257;0.326056082374206;0.417283913167598
2020-07-12;15;0.353520605292069;0.317342045905379;0.390468344598025
2020-07-19;15;0.310885377014721;0.279113191519839;0.344275378911867
2020-07-26;15;0.295451875692535;0.263007739833111;0.328653084388314
2020-08-02;15;0.229461788699303;0.196940260044466;0.263478932098967
2020-08-09;15;0.264675578853559;0.227436375812716;0.302181938476296
2020-08-16;15;0.384430855527025;0.310304551822374;0.445717630954883
2020-08-23;15;0.398673869469304;0.279156894250524;0.500175434689084
2020-08-30;15;0.335354678518872;0.190822266729913;0.505317287468338
2020-03-08;16;0.118111363231248;0.057330662192473;0.193794955120607
2020-03-15;16;0.118111363231248;0.057330662192473;0.193794955120607
2020-03-22;16;0.0671946089307901;0.0343538174578675;0.109142042564053
2020-03-29;16;0.0556196654843649;0.0293626203372482;0.0890343875459824
2020-04-05;16;0.232584631362683;0.174151020596839;0.296581461009143
2020-04-12;16;0.282330653208815;0.193800181323249;0.379087448495474
2020-04-19;16;0.366178607515167;0.259714341458009;0.476906463459127
2020-04-26;16;0.340409448891473;0.237135721335898;0.457323859653423
2020-05-03;16;0.372074720480079;0.247425058014427;0.504106266992198
2020-05-10;16;0.138283064709139;0.0731632916673484;0.21833193426632
2020-05-17;16;0.422866398840397;0.354305467800367;0.494201137547834
2020-05-24;16;0.186294516510039;0.13360776394038;0.245527499253037
2020-05-31;16;0.18017037333316;0.130986505358876;0.233124718622657
2020-06-07;16;0.349391657718752;0.288488197857194;0.41451307820261
2020-06-14;16;0.502143650097335;0.44585204053774;0.55769372943453
2020-06-21;16;0.619392757473916;0.564576840306625;0.671649200961197
2020-06-28;16;0.459860102691833;0.3955548601037;0.524803291895066
2020-07-05;16;0.450064122268145;0.39488099760354;0.506696871262397
2020-07-12;16;0.620337953248128;0.569271098994765;0.669948286798374
2020-07-19;16;0.605593860995129;0.544824969093828;0.666998975849905
2020-07-26;16;0.43792187374191;0.372044728367215;0.502586875984392
2020-08-02;16;0.416192442577732;0.348335214983937;0.485635264643399
2020-08-09;16;0.471325592194932;0.399053587103663;0.542021151081781
2020-08-16;16;0.394314685495782;0.270497639554224;0.492196829003358
