"fecha";"region";"provincia";"r.estimado";"r.liminf";"r.lisup"
"2020-05-21";16;163;1.35541839545189;0.608020526026376;2.1028162648774
"2020-05-22";16;163;1.27060628043199;0.601520557075744;1.93969200378824
"2020-05-23";16;163;1.22206133988602;0.574202232337618;1.86992044743443
"2020-05-24";16;163;1.21327572920792;0.557088142365217;1.86946331605062
"2020-05-25";16;163;1.31433231668403;0.624605820737169;2.0040588126309
"2020-05-26";16;163;1.36579850632716;0.665137999064396;2.06645901358992
"2020-05-27";16;163;1.34563577126626;0.690703130232743;2.00056841229977
"2020-05-28";16;163;1.31686006323957;0.69417988935882;1.93954023712032
"2020-05-29";16;163;1.31206270489453;0.725725732883331;1.89839967690573
"2020-05-30";16;163;1.34031724410389;0.773040772110139;1.90759371609765
"2020-05-31";16;163;1.30952719663565;0.761750587198468;1.85730380607283
"2020-06-01";16;163;1.30243163528099;0.754142366570037;1.85072090399194
"2020-06-02";16;163;1.26543672180469;0.736224958599911;1.79464848500946
"2020-06-03";16;163;1.30595011488485;0.757697659553103;1.8542025702166
"2020-06-04";16;163;1.37343359517305;0.829887497929939;1.91697969241617
"2020-06-05";16;163;1.39052848332401;0.857514115847761;1.92354285080025
"2020-06-06";16;163;1.36507726042801;0.85793082506463;1.8722236957914
"2020-06-07";16;163;1.33613696218657;0.852593709128966;1.81968021524417
"2020-06-08";16;163;1.23987873255444;0.800789691907922;1.67896777320097
"2020-06-09";16;163;1.18255416187956;0.780649643856434;1.58445867990269
"2020-06-10";16;163;1.10503002343531;0.731427727415999;1.47863231945463
"2020-06-11";16;163;1.0285002409871;0.669277721877043;1.38772276009715
"2020-06-12";16;163;0.967773137783181;0.608804259207968;1.32674201635839
"2020-06-13";16;163;0.894778388415023;0.550792970493572;1.23876380633647
"2020-06-14";16;163;0.862943257392142;0.522260827750023;1.20362568703426
"2020-06-15";16;163;0.845239025638516;0.508113209853915;1.18236484142312
"2020-06-16";16;163;0.859182090126809;0.519713356578862;1.19865082367476
"2020-06-17";16;163;0.857906238758016;0.50636877376278;1.20944370375325
"2020-06-18";16;163;0.854388704436454;0.4974014112022;1.21137599767071
"2020-06-19";16;163;0.86679099635699;0.510311612623224;1.22327038009076
"2020-06-20";16;163;0.910595230260969;0.542421416018478;1.27876904450346
"2020-06-21";16;163;0.90694920304859;0.545859697010271;1.26803870908691
"2020-06-22";16;163;0.954528841057156;0.566312781588167;1.34274490052614
"2020-06-23";16;163;0.949345785478973;0.560826472523985;1.33786509843396
"2020-06-24";16;163;0.99182988387049;0.570354131889122;1.41330563585186
"2020-06-25";16;163;1.01891089562713;0.59934237293199;1.43847941832228
"2020-06-26";16;163;1.05679198633447;0.621362829614271;1.49222114305467
"2020-06-27";16;163;1.0941972053415;0.662022873294392;1.52637153738861
"2020-06-28";16;163;1.13459728988711;0.693613694035184;1.57558088573904
"2020-06-29";16;163;1.18364836653685;0.731877735178833;1.63541899789488
"2020-06-30";16;163;1.24105937242253;0.795565537085791;1.68655320775928
"2020-07-01";16;163;1.25650103319276;0.801744276749218;1.71125778963631
"2020-07-02";16;163;1.34309723085987;0.876701463059594;1.80949299866014
"2020-07-03";16;163;1.38061681788052;0.899782707319636;1.86145092844141
"2020-07-04";16;163;1.35347476827577;0.881961771713925;1.82498776483762
"2020-07-05";16;163;1.32784860985657;0.877216149585167;1.77848107012798
"2020-07-06";16;163;1.32023282072341;0.884230382578604;1.75623525886821
"2020-07-07";16;163;1.24214317201464;0.844251305198622;1.64003503883066
"2020-07-08";16;163;1.19050300221088;0.814489807978052;1.56651619644372
"2020-07-09";16;163;1.08062838993966;0.74208534134335;1.41917143853597
"2020-07-10";16;163;1.00483036095046;0.690240635880836;1.31942008602009
"2020-07-11";16;163;0.957771747525924;0.651483194254786;1.26406030079706
"2020-07-12";16;163;0.948169796960763;0.647563565610362;1.24877602831116
"2020-07-13";16;163;0.880118745642803;0.583857566828447;1.17637992445716
"2020-07-14";16;163;0.8968222232282;0.593694068691908;1.19995037776449
"2020-07-15";16;163;0.897654859149994;0.579041343686814;1.21626837461317
"2020-07-16";16;163;0.893485289719065;0.576836231536466;1.21013434790167
"2020-07-17";16;163;0.87831637029097;0.566983016247288;1.18964972433465
"2020-07-18";16;163;0.856917374104788;0.555399392078912;1.15843535613066
"2020-07-19";16;163;0.825757704018083;0.519626641507519;1.13188876652865
"2020-07-20";16;163;0.820835122339511;0.503309704525196;1.13836054015383
"2020-07-21";16;163;0.812876194898145;0.48025501004264;1.14549737975365
"2020-07-22";16;163;0.763607412214941;0.42838171304407;1.09883311138581
"2020-07-23";16;163;0.74794711074113;0.412471944401682;1.08342227708058
"2020-07-24";16;163;0.72507882158013;0.383177010842879;1.06698063231738
"2020-07-25";16;163;0.737062555454256;0.390551493581525;1.08357361732699
"2020-07-26";16;163;0.72487109032381;0.381183211157607;1.06855896949001
"2020-07-27";16;163;0.719487608639654;0.362345367918415;1.07662984936089
"2020-07-28";16;163;0.704353391741135;0.330047369764338;1.07865941371793
"2020-07-29";16;163;0.76727285701803;0.361969117385262;1.1725765966508
"2020-07-30";16;163;0.828788114700631;0.391844775715979;1.26573145368528
"2020-07-31";16;163;0.870856788293029;0.427203109588095;1.31451046699796
"2020-08-01";16;163;0.908313242149505;0.452494841451106;1.3641316428479
"2020-08-02";16;163;0.95066721894066;0.486750874391383;1.41458356348994
"2020-08-03";16;163;1.00769350591083;0.525310703261338;1.49007630856032
"2020-08-04";16;163;1.02384173373547;0.544080775779754;1.50360269169119
"2020-08-05";16;163;1.03534637837441;0.53838305369742;1.5323097030514
"2020-08-06";16;163;1.09289896770089;0.547667329568415;1.63813060583336
"2020-08-07";16;163;1.13155890335705;0.586019435531342;1.67709837118276
"2020-08-08";16;163;1.15827677968409;0.622904084078689;1.6936494752895
"2020-08-09";16;163;1.21367724224701;0.66724050930772;1.7601139751863
"2020-08-10";16;163;1.36260457820199;0.786668068815968;1.93854108758801
"2020-08-11";16;163;1.36205090085611;0.79622959321609;1.92787220849613
"2020-08-12";16;163;1.29670118259046;0.769126789689914;1.824275575491
"2020-08-13";16;163;1.21434447652942;0.722840669906695;1.70584828315214
"2020-08-14";16;163;1.20439178723218;0.724072599903545;1.68471097456081
"2020-08-15";16;163;1.19141108919872;0.716253699150968;1.66656847924647
"2020-08-16";16;163;1.17360130517262;0.724068736217213;1.62313387412803
"2020-08-17";16;163;1.08517512867572;0.632234421950583;1.53811583540085
"2020-08-18";16;163;1.09538813983817;0.629396220030464;1.56138005964587
"2020-08-19";16;163;1.19148373077231;0.715471306517464;1.66749615502716
"2020-08-20";16;163;1.2525204307732;0.774574704421207;1.73046615712518
"2020-08-21";16;163;1.27011658240493;0.795672858943824;1.74456030586603
"2020-08-22";16;163;1.3396584447308;0.85824468999065;1.82107219947095
"2020-08-23";16;163;1.33401494448601;0.854548646849172;1.81348124212285
"2020-08-24";16;163;1.36757710180797;0.839944119435427;1.89521008418052
"2020-08-25";16;163;1.34555667646589;0.80617843729277;1.88493491563902
"2020-08-26";16;163;1.27919878390302;0.741974070043465;1.81642349776257
"2020-03-08";16;162;3.82213718916357;0;3.99
"2020-03-09";16;162;3.66033881325261;0;3.99
"2020-03-10";16;162;3.34187129964395;0;3.99
"2020-03-11";16;162;3.1366787963545;0;3.99
"2020-03-12";16;162;3.0256509970368;0;3.99
"2020-03-13";16;162;3.03523335789497;0;3.99
"2020-03-14";16;162;2.96859254500378;0;3.99
"2020-03-15";16;162;2.95115698224254;0;3.99
"2020-03-16";16;162;3.02617431198754;0;3.99
"2020-03-17";16;162;3.14472790496685;0;3.99
"2020-03-18";16;162;2.88184374592256;0;3.99
"2020-03-19";16;162;2.75561086345836;0;3.99
"2020-03-20";16;162;2.80914862958002;0;3.99
"2020-03-21";16;162;2.69850519322267;0;3.99
"2020-03-22";16;162;2.49980489175817;0;3.99
"2020-03-23";16;162;2.60251302508674;0;3.99
"2020-03-24";16;162;2.79561886189449;0;3.99
"2020-03-25";16;162;2.74564749735057;0;3.99
"2020-03-26";16;162;2.78961921042383;0;3.99
"2020-03-27";16;162;2.57335841980996;0;3.99
"2020-03-28";16;162;2.49241964019074;0;3.99
"2020-03-29";16;162;2.35746533620917;0;3.99
"2020-03-30";16;162;2.34182553828981;0;3.99
"2020-03-31";16;162;2.02416785037253;0;3.99
"2020-04-01";16;162;1.88025824650169;0;3.93552789940378
"2020-04-02";16;162;1.63824008527943;0;3.27734947445461
"2020-04-03";16;162;1.446203579463;0.0839563463496651;2.80845081257633
"2020-04-04";16;162;1.23662828261608;0.0702591203102763;2.40299744492189
"2020-04-05";16;162;1.08165990127854;0.0269847911992191;2.13633501135787
"2020-04-06";16;162;0.911016363262526;0;1.87167546213148
"2020-04-07";16;162;0.833913070391729;0;1.77843107948121
"2020-04-08";16;162;0.721430626268797;0;1.63807967901831
"2020-04-09";16;162;0.687464910049455;0;1.62370942227007
"2020-04-10";16;162;0.662853511785674;0;1.64393265360664
"2020-04-11";16;162;0.687325617949008;0;1.72817499410342
"2020-04-12";16;162;0.721493313420212;0;1.82566733193791
"2020-04-13";16;162;0.78903926689227;0;2.00690494409569
"2020-04-14";16;162;0.861060783308212;0;2.19112008203661
"2020-04-15";16;162;0.964403045488462;0;2.54205572099144
"2020-04-16";16;162;1.04976261598907;0;2.73484455368061
"2020-04-17";16;162;1.15591916137698;0;3.14992033825439
"2020-04-18";16;162;1.2022546250357;0;3.22503129786897
"2020-04-19";16;162;1.25390554801001;0;3.32719572412547
"2020-04-20";16;162;1.26287992011159;0;3.33574422299645
"2020-04-21";16;162;1.31254495142138;0;3.52887277846224
"2020-04-22";16;162;1.31635728849857;0;3.59752009539327
"2020-04-23";16;162;1.37191391168897;0;3.99
"2020-04-24";16;162;1.36905523615257;0;3.99
"2020-04-25";16;162;1.37494233967244;0;3.99
"2020-04-26";16;162;1.44195083087818;0;3.99
"2020-04-27";16;162;1.48519385857223;0;3.99
"2020-04-28";16;162;1.53284557893659;0;3.99
"2020-04-29";16;162;1.5660614283779;0;3.99
"2020-04-30";16;162;1.69002810779168;0;3.99
"2020-05-01";16;162;1.83945532417523;0;3.99
"2020-05-02";16;162;2.03540415032869;0;3.99
"2020-05-03";16;162;2.18399074711759;0;3.99
"2020-05-04";16;162;2.42678685867772;0;3.99
"2020-05-05";16;162;2.42440534706737;0;3.99
"2020-05-06";16;162;2.46694722096653;0;3.99
"2020-05-07";16;162;2.34554252607992;0;3.99
"2020-05-08";16;162;2.1985191675699;0;3.99
"2020-05-09";16;162;2.11782521960459;0;3.99
"2020-05-10";16;162;2.012426596855;0;3.99
"2020-05-11";16;162;1.90018814127032;0;3.99
"2020-05-12";16;162;1.74688939677892;0;3.61901071253191
"2020-05-13";16;162;1.62625511771672;0.0105470350892714;3.24196320034417
"2020-05-14";16;162;1.47512938026689;0.133904332102998;2.81635442843078
"2020-05-15";16;162;1.3524853260614;0.154436058390584;2.55053459373222
"2020-05-16";16;162;1.27819082900702;0.178613381163209;2.37776827685083
"2020-05-17";16;162;1.18533836837423;0.136070851610284;2.23460588513817
"2020-05-18";16;162;1.10538787201866;0.0953788307800425;2.11539691325729
"2020-05-19";16;162;1.11487993589929;0.0226844350509969;2.20707543674758
"2020-05-20";16;162;1.11375474579243;0.0494153387490288;2.17809415283583
"2020-05-21";16;162;1.20763981898409;0.105480122684207;2.30979951528397
"2020-05-22";16;162;1.31078897762559;0.129142451310829;2.49243550394036
"2020-05-23";16;162;1.39873674186876;0.180514908012603;2.61695857572492
"2020-05-24";16;162;1.47575070085273;0.27396725141755;2.6775341502879
"2020-05-25";16;162;1.56281575325701;0.320222735598417;2.80540877091561
"2020-05-26";16;162;1.47952645934393;0.34083666822132;2.61821625046654
"2020-05-27";16;162;1.41928383941161;0.389585488598954;2.44898219022427
"2020-05-28";16;162;1.30476379103759;0.37158494371699;2.23794263835818
"2020-05-29";16;162;1.17857816824568;0.376528986984518;1.98062734950685
"2020-05-30";16;162;1.06917805856749;0.328652021150317;1.80970409598467
"2020-05-31";16;162;0.988100658039004;0.266565471086862;1.70963584499115
"2020-06-01";16;162;0.887662812539428;0.161536104068602;1.61378952101025
"2020-06-02";16;162;0.879348898068684;0.156448267405803;1.60224952873157
"2020-06-03";16;162;0.902117815871139;0.146363099499932;1.65787253224235
"2020-06-04";16;162;0.921819295301533;0.153533190200805;1.69010540040226
"2020-06-05";16;162;0.982920166130783;0.192023505936194;1.77381682632537
"2020-06-06";16;162;1.06576657181367;0.23033765010333;1.901195493524
"2020-06-07";16;162;1.22356705562342;0.300428821563004;2.14670528968384
"2020-06-08";16;162;1.27408483959404;0.310523632603598;2.23764604658448
"2020-06-09";16;162;1.23163096054436;0.342957327061173;2.12030459402754
"2020-06-10";16;162;1.18587258893254;0.302901349336539;2.06884382852854
"2020-06-11";16;162;1.15097387712683;0.323748587582568;1.97819916667109
"2020-06-12";16;162;1.10893257363918;0.330257022963828;1.88760812431453
"2020-06-13";16;162;1.07522579636801;0.338986710661994;1.81146488207402
"2020-06-14";16;162;1.03034347183813;0.26115075161231;1.79953619206396
"2020-06-15";16;162;1.02174025619696;0.262068878960848;1.78141163343307
"2020-06-16";16;162;1.11080319575317;0.281331070922592;1.94027532058375
"2020-06-17";16;162;1.19172573581998;0.292033038238074;2.09141843340188
"2020-06-18";16;162;1.21991928332574;0.350500768697651;2.08933779795383
"2020-06-19";16;162;1.25180620063551;0.415047762576622;2.08856463869439
"2020-06-20";16;162;1.20046825637765;0.410534289316485;1.99040222343881
"2020-06-21";16;162;1.15853947566543;0.367779186051189;1.94929976527967
"2020-06-22";16;162;1.0950321610933;0.35568447250216;1.83437984968443
"2020-06-23";16;162;1.02527243903223;0.29266826220965;1.75787661585481
"2020-06-24";16;162;0.908242924640474;0.20529863616184;1.61118721311911
"2020-06-25";16;162;0.866487306569522;0.199526897357587;1.53344771578146
"2020-06-26";16;162;0.816993499157571;0.136623917985126;1.49736308033002
"2020-06-27";16;162;0.812755019541881;0.112154467595916;1.51335557148785
"2020-06-28";16;162;0.799428246290885;0.087417691418149;1.51143880116362
"2020-06-29";16;162;0.805825677434965;0.0760819641160221;1.53556939075391
"2020-06-30";16;162;0.81478096811896;0.0543625034115638;1.57519943282636
"2020-07-01";16;162;0.850824289316555;0.0708655189478138;1.6307830596853
"2020-07-02";16;162;0.89980479460483;0.0740094531975964;1.72560013601206
"2020-07-03";16;162;1.00959354596616;0.12056765265994;1.89861943927239
"2020-07-04";16;162;1.10705014742685;0.147214775194688;2.066885519659
"2020-07-05";16;162;1.17979660690652;0.208040586002424;2.15155262781061
"2020-07-06";16;162;1.35894009111833;0.23663951988537;2.48124066235128
"2020-07-07";16;162;1.36258601956465;0.280075127960192;2.44509691116911
"2020-07-08";16;162;1.44642262120979;0.349160824549369;2.54368441787021
"2020-07-09";16;162;1.4301345558243;0.423878238405123;2.43639087324348
"2020-07-10";16;162;1.40524939383605;0.423899277141838;2.38659951053026
"2020-07-11";16;162;1.32093333318176;0.40730817313799;2.23455849322554
"2020-07-12";16;162;1.29253975362368;0.419221792168941;2.16585771507841
"2020-07-13";16;162;1.1936631582475;0.359356717696109;2.02796959879889
"2020-07-14";16;162;1.15669203020065;0.344490202310592;1.9688938580907
"2020-07-15";16;162;1.0712804853456;0.298883827950372;1.84367714274083
"2020-07-16";16;162;1.07958587524929;0.312588353744704;1.84658339675387
"2020-07-17";16;162;1.02536726639746;0.263600272486705;1.78713426030822
"2020-07-18";16;162;1.03039250304635;0.303335236296186;1.75744976979651
"2020-07-19";16;162;1.03993472050072;0.323394809001019;1.75647463200042
"2020-07-20";16;162;1.08671188121568;0.34289447293665;1.83052928949472
"2020-07-21";16;162;1.17993281115332;0.372117144204666;1.98774847810198
"2020-07-22";16;162;1.24775872235463;0.438354237778963;2.05716320693029
"2020-07-23";16;162;1.25039865662854;0.427945789690561;2.07285152356652
"2020-07-24";16;162;1.25628556520166;0.464991058942672;2.04758007146064
"2020-07-25";16;162;1.25473892270021;0.480436363813034;2.02904148158739
"2020-07-26";16;162;1.16024307460962;0.444896107943044;1.87559004127619
"2020-07-27";16;162;1.06543005084206;0.405529950863554;1.72533015082057
"2020-07-28";16;162;0.995694927880815;0.349092189122778;1.64229766663885
"2020-07-29";16;162;0.926694215330709;0.294834502440902;1.55855392822052
"2020-07-30";16;162;0.894824595914729;0.266765485506727;1.52288370632273
"2020-07-31";16;162;0.889089589612676;0.236873864592549;1.5413053146328
"2020-08-01";16;162;0.867411495654149;0.202993524096217;1.53182946721208
"2020-08-02";16;162;0.916548062792804;0.220047755857258;1.61304836972835
"2020-08-03";16;162;1.00218803943288;0.250116086094617;1.75425999277114
"2020-08-04";16;162;1.0469081525547;0.26520470815096;1.82861159695844
"2020-08-05";16;162;1.24988522202919;0.33400591339806;2.16576453066033
"2020-08-06";16;162;1.52975780756485;0.470321273312991;2.58919434181671
"2020-08-07";16;162;1.63434348137577;0.584189165818687;2.68449779693284
"2020-08-08";16;162;1.68069707308927;0.637448509410874;2.72394563676767
"2020-08-09";16;162;1.6338702299414;0.673136425861104;2.5946040340217
"2020-08-10";16;162;1.71450014045281;0.74592578900384;2.68307449190179
"2020-08-11";16;162;1.61101812160469;0.745601238413987;2.47643500479539
"2020-08-12";16;162;1.41249975862346;0.649546933336187;2.17545258391074
"2020-08-13";16;162;1.19460663544904;0.543959701941212;1.84525356895688
"2020-08-14";16;162;1.06796626892369;0.510513014923769;1.62541952292361
"2020-08-15";16;162;0.992307790413593;0.459717790157781;1.52489779066941
"2020-08-16";16;162;0.999510742237488;0.469646023013053;1.52937546146192
"2020-08-17";16;162;0.91245399291342;0.382303145887574;1.44260483993927
"2020-08-18";16;162;0.902683262291517;0.351821999962609;1.45354452462043
"2020-08-19";16;162;0.921050020004839;0.394225235904876;1.4478748041048
"2020-08-20";16;162;0.935836566402612;0.415308236875219;1.45636489593
"2020-08-21";16;162;0.955982863479795;0.434475645490399;1.47749008146919
"2020-08-22";16;162;0.942418520976537;0.410786782308003;1.47405025964507
"2020-08-23";16;162;0.911853563225137;0.367686736047278;1.456020390403
"2020-08-24";16;162;0.847491191991928;0.300826263148911;1.39415612083495
"2020-08-25";16;162;0.825662474043769;0.241056119722944;1.41026882836459
"2020-08-26";16;162;0.81914129969479;0.204252565450596;1.43403003393898
"2020-03-08";16;161;3.07517334234116;0;3.99
"2020-03-09";16;161;2.8030773560861;0;3.99
"2020-03-10";16;161;2.69329266839572;0;3.99
"2020-03-11";16;161;2.81784439130735;0;3.99
"2020-03-12";16;161;3.09852339814426;0;3.99
"2020-03-13";16;161;3.36920903943383;0;3.99
"2020-03-14";16;161;3.30411018965563;0.145841126105933;3.99
"2020-03-15";16;161;3.35695139588654;0.419274941195041;3.99
"2020-03-16";16;161;3.21250597850523;0.610196726209069;3.99
"2020-03-17";16;161;3.17490408021847;0.848888459451918;3.99
"2020-03-18";16;161;2.71160390519944;0.838877791251347;3.99
"2020-03-19";16;161;2.37187875626809;0.890009590991992;3.85374792154419
"2020-03-20";16;161;2.1728679818432;0.975081935797542;3.37065402788885
"2020-03-21";16;161;1.92460472149179;0.975216703587676;2.8739927393959
"2020-03-22";16;161;1.71955005658807;0.974651766525242;2.46444834665089
"2020-03-23";16;161;1.64492981173336;1.02815981059391;2.26169981287282
"2020-03-24";16;161;1.48013806969576;0.965941528733006;1.99433461065851
"2020-03-25";16;161;1.41625977418773;0.997338711834629;1.83518083654083
"2020-03-26";16;161;1.35626572225686;0.996239651128743;1.71629179338497
"2020-03-27";16;161;1.2732545021682;0.939195533592406;1.60731347074399
"2020-03-28";16;161;1.20243881427091;0.898985814015392;1.50589181452642
"2020-03-29";16;161;1.15599416831607;0.876661944818924;1.43532639181322
"2020-03-30";16;161;1.05533044161039;0.803579900830743;1.30708098239003
"2020-03-31";16;161;0.974341498099959;0.743250874024693;1.20543212217522
"2020-04-01";16;161;0.928218411011872;0.711171152593985;1.14526566942976
"2020-04-02";16;161;0.868652060545263;0.651471505325542;1.08583261576498
"2020-04-03";16;161;0.831829347938924;0.607092556894944;1.0565661389829
"2020-04-04";16;161;0.816146740170798;0.587865591474456;1.04442788886714
"2020-04-05";16;161;0.778350975190152;0.550464584714775;1.00623736566553
"2020-04-06";16;161;0.733867145129048;0.508213947521462;0.959520342736634
"2020-04-07";16;161;0.71436039987848;0.486888480358055;0.941832319398905
"2020-04-08";16;161;0.683673025309863;0.458568540728229;0.908777509891497
"2020-04-09";16;161;0.659937793250097;0.429969854356833;0.88990573214336
"2020-04-10";16;161;0.611671379890566;0.38115316840283;0.842189591378301
"2020-04-11";16;161;0.597234423136425;0.357274003615255;0.837194842657596
"2020-04-12";16;161;0.570235055919579;0.319704897544453;0.820765214294705
"2020-04-13";16;161;0.581657899104466;0.311121758776349;0.852194039432583
"2020-04-14";16;161;0.637784357510059;0.339896066902749;0.93567264811737
"2020-04-15";16;161;0.712840203652696;0.381586780403243;1.04409362690215
"2020-04-16";16;161;0.737927599176934;0.397794323915224;1.07806087443864
"2020-04-17";16;161;0.753632888042128;0.415116151782791;1.09214962430146
"2020-04-18";16;161;0.758742057734083;0.430801803790274;1.08668231167789
"2020-04-19";16;161;0.806930193797631;0.467447520173827;1.14641286742144
"2020-04-20";16;161;0.828996567724993;0.481241588828394;1.17675154662159
"2020-04-21";16;161;0.80357439384085;0.438364632884439;1.16878415479726
"2020-04-22";16;161;0.717743848378752;0.348765336667917;1.08672236008959
"2020-04-23";16;161;0.729868364234191;0.34354509063939;1.11619163782899
"2020-04-24";16;161;0.773800766820892;0.371076271243284;1.1765252623985
"2020-04-25";16;161;0.793863093556697;0.395623043117912;1.19210314399548
"2020-04-26";16;161;0.78480349810583;0.377387844048624;1.19221915216304
"2020-04-27";16;161;0.776437178274451;0.344400627602603;1.2084737289463
"2020-04-28";16;161;0.790731315796613;0.351293031804742;1.23016959978848
"2020-04-29";16;161;0.83471996894891;0.389215011877337;1.28022492602048
"2020-04-30";16;161;0.914057466466382;0.446280778320097;1.38183415461267
"2020-05-01";16;161;0.942550129424714;0.447582116373718;1.43751814247571
"2020-05-02";16;161;1.03000798376483;0.516254659675286;1.54376130785438
"2020-05-03";16;161;1.07627114643718;0.554611229747352;1.59793106312701
"2020-05-04";16;161;1.13134161889171;0.599142718263443;1.66354051951999
"2020-05-05";16;161;1.21840277816384;0.663074829260044;1.77373072706764
"2020-05-06";16;161;1.32836222026947;0.727177486182652;1.9295469543563
"2020-05-07";16;161;1.42879162500194;0.777210952118637;2.08037229788524
"2020-05-08";16;161;1.48828022918513;0.840721909308674;2.13583854906158
"2020-05-09";16;161;1.48177692502377;0.834170667770719;2.12938318227682
"2020-05-10";16;161;1.55139103689109;0.906391887191041;2.19639018659114
