"fecha";"region";"r.estimado";"r.liminf";"r.lisup"
"2020-05-27";16;1.13043030822147;0.892383650926925;1.36847696551602
"2020-05-28";16;1.12754283145042;0.896550185315323;1.35853547758553
"2020-05-29";16;1.11673469018256;0.888093967155208;1.34537541320992
"2020-05-30";16;1.10294217293535;0.878355018143051;1.32752932772765
"2020-05-31";16;1.06220216512976;0.835631164581373;1.28877316567815
"2020-06-01";16;1.09169100600074;0.861605717346926;1.32177629465456
"2020-06-02";16;1.07215734466431;0.833135638091305;1.31117905123732
"2020-06-03";16;1.13747651377198;0.904423733707681;1.37052929383629
"2020-06-04";16;1.19563440659241;0.96090801335346;1.43036079983137
"2020-06-05";16;1.22611953707252;0.99082779811535;1.46141127602969
"2020-06-06";16;1.22520771110539;0.99232755496368;1.45808786724711
"2020-06-07";16;1.2432134505093;1.00539879048284;1.48102811053576
"2020-06-08";16;1.18904722958179;0.953692014489228;1.42440244467436
"2020-06-09";16;1.15597981678341;0.935480604550313;1.3764790290165
"2020-06-10";16;1.11001540204041;0.900084030529047;1.31994677355177
"2020-06-11";16;1.06647225673832;0.864681489956443;1.26826302352019
"2020-06-12";16;1.05424796286823;0.86386804174056;1.2446278839959
"2020-06-13";16;1.06633422086609;0.881362855818914;1.25130558591327
"2020-06-14";16;1.04244321575172;0.863734452020614;1.22115197948282
"2020-06-15";16;1.05801578672148;0.872567867825479;1.24346370561749
"2020-06-16";16;1.12015791464788;0.932426536499146;1.30788929279661
"2020-06-17";16;1.1287728898533;0.939321928220207;1.31822385148639
"2020-06-18";16;1.07236790118111;0.891551394832346;1.25318440752987
"2020-06-19";16;1.03697714870121;0.869716269948116;1.2042380274543
"2020-06-20";16;0.975949322323299;0.814097020510595;1.137801624136
"2020-06-21";16;0.93206044481426;0.771499188888953;1.09262170073957
"2020-06-22";16;0.872920080464676;0.711841817870513;1.03399834305884
"2020-06-23";16;0.802680197514632;0.635896505618985;0.969463889410279
"2020-06-24";16;0.769817549931731;0.601856372935089;0.937778726928374
