Nombre de estacion,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,Cerrillos,El_Bosque,Cerro_Navia,Puente_Alto,Talagante,Quilicura,Talca_La_Florida,Padre_Las_Casas_II,Coyhaique_II,Valdivia
Region,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Maule,Araucanía,Aysén,Los Ríos
Codigo region,13,13,13,13,13,13,13,13,13,13,13,7,9,11,14
Comuna,Independencia,La Florida,Las Condes,Santiago,Pudahuel,Cerrillos,El Bosque,Cerro Navia,Puente Alto,Talagante,Quilicura,Talca,Padre las Casas,Coyhaique,Valdivia
Codigo comuna,13108,13110,13114,13101,13124,13102,13105,13103,13201,13601,13125,7101,9112,11101,14101
2016-02-17 22:00:00,28.7019004821777,16.0442008972168,21.3675003051758,10.0902996063232,17.5949993133545,,20.2667007446289,15.3492002487183,10.6232995986938,,,3.08997988700867,3.65750002861023,2.16145992279053,3.19946002960205
2016-02-17 23:00:00,26.9102001190186,11.6141996383667,24.4232997894287,17.9356994628906,16.3174991607666,,15.8016996383667,12.6424999237061,17.5783004760742,,,3.07456994056702,3.57666993141174,1.11640000343323,2.41149997711182
2016-02-18 00:00:00,22.7956008911133,8.90250015258789,21.0499992370605,16.6135997772217,21.3582992553711,,4.65667009353638,12.477499961853,9.45666980743408,,,4.60481023788452,3.52250003814697,1,1.97789001464844
2016-02-18 01:00:00,18.4333000183105,4.04500007629395,19.0499992370605,13.5432996749878,14.5166997909546,,3.58333992958069,9.67249965667725,9.37331962585449,,,6.23353004455566,2.89249992370605,1,1.27847003936768
2016-02-18 02:00:00,17.2467002868652,5.54333019256592,17.3332996368408,17.9286994934082,14.4710998535156,,2.91556000709534,10.9099998474121,8.78999042510986,,,8.86246967315674,2.66916990280151,1,1
2016-02-18 03:00:00,18.8661003112793,4.09332990646362,14.3577995300293,18.6042003631592,13.0789003372192,,1,14.8892002105713,9.95666980743408,,,8.11470031738281,3.274169921875,1,1
2016-02-18 04:00:00,23.5121994018555,5.73083019256592,15.6167001724243,16.7003002166748,17.0067005157471,,10.8866996765137,13.5375003814697,15.1732997894287,,,6.81762981414795,3.71442008018494,1,1
2016-02-18 05:00:00,27.2658004760742,8.26500034332275,14.4708003997803,16.8115005493164,19.5125007629395,,13.7132997512817,17.7325000762939,18,,,5.84392976760864,3.87783002853394,1,1
2016-02-18 06:00:00,29.5851993560791,11.164999961853,16.0291996002197,18.159200668335,22.5032997131348,,13.3882999420166,19.7124996185303,20.4167003631592,,,6.86600017547607,9.72082996368408,2.41189002990723,1.68514001369476
2016-02-18 07:00:00,33.6440010070801,15.8774995803833,18.0891990661621,24.8141002655029,18.6233005523682,,15.2532997131348,18.2275009155273,21.3332996368408,,,8.03437995910645,8.31999015808105,2.54478001594543,5.77778005599976
2016-02-18 08:00:00,39.3596000671387,14.3549995422363,15.1708002090454,22.7066993713379,13.9350004196167,,7.50666999816895,14.102499961853,15.5832996368408,,,10.9159002304077,9.0791597366333,2.82171988487244,5.07590007781982
2016-02-18 09:00:00,35.3834991455078,10.0050001144409,18.260799407959,19.975700378418,12.6416997909546,,8.54666042327881,11.710000038147,23.0832996368408,,,5.28743982315063,6.61831998825073,2.76643991470337,1.14128994941711
2016-02-18 10:00:00,24.0352993011475,15.0074996948242,27.1875,18.2080001831055,11.5100002288818,,24.2849998474121,10.9674997329712,17.8332996368408,,,2.3381199836731,5.86417007446289,2.52577996253967,1.09942996501923
2016-02-18 11:00:00,17.9066009521484,15.4425001144409,25.5566997528076,13.6129999160767,12.8032999038696,,16.5482997894287,,24.0832996368408,,,1.06397998332977,5.07582998275757,2.01203989982605,1
2016-02-18 12:00:00,21.6889991760254,7.34417009353638,21.0932998657227,11.609299659729,9.08500957489014,,5.69999980926514,8.90499973297119,14.0132999420166,,,1,4.7024998664856,1.45728003978729,1
2016-02-18 13:00:00,17.4654006958008,,15.3850002288818,6.19099998474121,6.14584016799927,,1,5.024169921875,3.78999996185303,,,1.46606004238129,4.81832981109619,1.27883994579315,1
2016-02-18 14:00:00,15.9743995666504,,10.1232995986938,5.44199991226196,5.44750022888184,,1,4.26583003997803,2.95667004585266,,,2.26661992073059,4.9281702041626,1.51433002948761,1
2016-02-18 15:00:00,16.5533008575439,,8.75,5.27550983428955,5.60916996002197,,1.03272998332977,4.08500003814697,4.03999996185303,,,2.39864993095398,5.44600009918213,1.15435004234314,1
2016-02-18 16:00:00,17.3817005157471,,8.57833957672119,4.94175004959106,5.3600001335144,,1.396360039711,4.13582992553711,5.24499988555908,,,3.09378004074097,6.59398984909058,1.99092996120453,1
2016-02-18 17:00:00,20.4734992980957,,11.3249998092651,5.44124984741211,6.44000005722046,,5.60832977294922,4.56415987014771,5.70666980743408,,,1.08622002601624,6.46940994262695,2.2107400894165,1
2016-02-18 18:00:00,23.1242008209229,3.21221995353699,13.7283000946045,6.46700000762939,9.1658296585083,,8.49333000183105,5.78249979019165,7.19999980926514,,,2.081130027771,,2.76932001113892,1
2016-02-18 19:00:00,27.5972003936768,9.79833984375,15.0158004760742,8.87825012207031,14.1416997909546,,11.4533004760742,13.2391996383667,10.1999998092651,,,5.65707015991211,2.76758003234863,,1.91641998291016
2016-02-18 20:00:00,25.5263004302979,12.397500038147,18.0200004577637,11.265700340271,17.4624996185303,,15.0249996185303,15.7683000564575,9.28999042510986,,,12.0198001861572,3.61741995811462,5.21737003326416,4.85534000396729
2016-02-18 21:00:00,24.7807998657227,12.3249998092651,18.7924995422363,10.5432996749878,16.625,,17.8099994659424,17.5832996368408,16.5583000183105,,,3.44953989982605,4.14999008178711,3.35963988304138,9.20505046844482
2016-02-18 22:00:00,24.7807998657227,12.4700002670288,20.6508007049561,13.0040998458862,16.625,,19.4533004760742,17.4850006103516,22.5,,,3.24869990348816,5.28000020980835,2.37667989730835,8.83275032043457
2016-02-18 23:00:00,26.8516998291016,11.0924997329712,23.8999996185303,15.5529003143311,22.4225006103516,,18.8950004577637,20.0424995422363,23.5,,,4.51327991485596,5.30417013168335,1.42601001262665,5.56818008422852
2016-02-19 00:00:00,25.3607006072998,11.4549999237061,19.1616992950439,12.3479995727539,21.614200592041,,14.7082996368408,19.7124996185303,21.5450000762939,,,3.53509998321533,4.56166982650757,1,2.29730010032654
2016-02-19 01:00:00,25.9405002593994,10.585000038147,17.0757999420166,15.8149003982544,19.6742000579834,,14.1916999816895,16.9074993133545,16.7000007629395,,,2.13133001327515,3.87582993507385,1,1.52257001399994
2016-02-19 02:00:00,17.6872005462646,9.18332958221436,13.2132997512817,14.5357999801636,15.6056003570557,,15.3066997528076,13.6899995803833,13.039999961853,,,1.41172003746033,3.20000004768372,1,1.75755000114441
2016-02-19 03:00:00,19.4519004821777,8.02332973480225,14.2433004379272,13.7130002975464,13.8810997009277,,7.80000019073486,13.2932996749878,12.4567003250122,,,1.70967996120453,2.51917004585266,1,2.61951994895935
2016-02-19 04:00:00,18.8167991638184,9.42500019073486,12.9558000564575,14.3893003463745,15.3900003433228,,8.83833026885986,13.6392002105713,18.4167003631592,,,3.34421992301941,2.19250011444092,1,1.97652995586395
2016-02-19 05:00:00,21.5503005981445,11.0200004577637,19.5266990661621,14.4877004623413,22.0182991027832,,14.7566995620728,18.0625,20.75,,,8.00191974639893,1.2041699886322,1,1.91727995872498
2016-02-19 06:00:00,29.9165000915527,13.7749996185303,22.5524997711182,19.266300201416,23.7966995239258,,18.1916999816895,22.8474998474121,23.1667003631592,,,8.03905010223389,1.87667000293732,1,3.79924011230469
2016-02-19 07:00:00,28.50830078125,14.1374998092651,24.0116996765137,25.0902996063232,30.6674995422363,,25.9633007049561,27.6324996948242,20.25,,,6.87288999557495,3.5550000667572,2.91880989074707,5.01784992218018
2016-02-19 08:00:00,23.7040004730225,7.90250015258789,20.75,24.3292007446289,29.6975002288818,,21.9899997711182,29.6124992370605,14.9167003631592,,,4.25834989547729,4.32249021530151,3.55484008789062,3.19973993301392
2016-02-19 09:00:00,27.1830005645752,8.11999988555908,18.4325008392334,21.7159996032715,19.8358001708984,,30.5983009338379,16.5774993896484,12,,,2.84982991218567,3.14667010307312,1.81269001960754,1
2016-02-19 10:00:00,27.9284992218018,12.9049997329712,17.1450004577637,24.2831993103027,15.3092002868652,,30.0216999053955,14.7624998092651,16.0832996368408,,,1.738489985466,3.31416988372803,2.56116008758545,1
2016-02-19 11:00:00,28.9503993988037,16.4575004577637,20.9216995239258,19.8556995391846,12.8842000961304,,24.5149993896484,11.0500001907349,24.9167003631592,,,1.71906995773315,3.67166996002197,3.1027500629425,1
2016-02-19 12:00:00,23.07200050354,11.4549999237061,24.7840995788574,9.93725967407227,11.5100002288818,,19.8166999816895,10.9674997329712,22.8400001525879,,,1,4.14499998092651,3.09867000579834,1
2016-02-19 13:00:00,25.3624992370605,6.44500017166138,19.2175006866455,7.10624980926514,,,,6.30916976928711,3.94909000396729,,,1.34546995162964,4.45167016983032,2.72730994224548,1
2016-02-19 14:00:00,17.5221996307373,,16.1317005157471,3.38374996185303,,,,4.62416982650757,3.12333011627197,,,2.52067995071411,4.96582984924316,3.46825003623962,1
2016-02-19 15:00:00,14.2357997894287,,9.43665981292725,3.10724997520447,,,,4.05000019073486,4.12334012985229,,,2.45042991638184,5.23666000366211,2.8114800453186,1
2016-02-19 16:00:00,18.9006004333496,,8.40666007995605,2.84757995605469,10.585000038147,,2.39000010490417,4.46250009536743,2.87333011627197,,,2.91242003440857,4.74774980545044,2.34934997558594,1
2016-02-19 17:00:00,19.2877998352051,,10.2091999053955,3.74650001525879,5.09749984741211,,6.57332992553711,5.25583982467651,3.87333011627197,,,2.06246995925903,4.11999988555908,2.44251990318298,1
2016-02-19 18:00:00,22.0212001800537,1.58000004291534,12.0974998474121,5.07849979400635,6.06750011444092,,12.8382997512817,6.70916986465454,7.45666980743408,,,3.40464997291565,4.15082979202271,1.48456001281738,1
2016-02-19 19:00:00,30.4962997436523,10.9242000579834,13.1274995803833,7.29650020599365,17.1417007446289,,22.1800003051758,14.0832996368408,13.7383003234863,,,12.9526996612549,4.15250015258789,2.55520009994507,1.91527998447418
2016-02-19 20:00:00,32.4294013977051,17.4542007446289,14.7582998275757,12.3747997283936,23.7992000579834,,25.7999992370605,24.5799999237061,22.6100006103516,,,27.8493003845215,3.85582995414734,3.49033999443054,3.45894002914429
2016-02-19 21:00:00,34.1977996826172,20.2275009155273,24.1399993896484,12.7910003662109,33.4157981872559,,35.2099990844727,32.0875015258789,36.8333015441895,,,31.4853000640869,3.69416999816895,3.00629997253418,3.64165997505188
2016-02-19 22:00:00,37.1230010986328,19.6474990844727,22.9083003997803,20.5205001831055,30.6674995422363,,17.1550006866455,30.7674999237061,36.3333015441895,,,29.3381004333496,4.47748994827271,1,6.70714998245239
2016-02-19 23:00:00,35.0801010131836,18.9950008392334,21.19580078125,13.7532997131348,21.4617004394531,,9.33333015441895,23.5550003051758,31.4682998657227,,,26.2423000335693,4.04500007629395,1,7.43738985061646
2016-02-20 00:00:00,34.831600189209,17.4724998474121,18.9641990661621,12.3747997283936,15.3633003234863,,8.336669921875,17.0499992370605,26.8600006103516,,,22.6095008850098,4.03416013717651,1,8.44933032989502
2016-02-20 01:00:00,31.8216991424561,15.7325000762939,15.4708003997803,16.5786991119385,14.2316999435425,,9.79333019256592,15.3332996368408,29.2950000762939,,,22.2224006652832,3.46667003631592,1,4.23354005813599
2016-02-20 02:00:00,29.9440994262695,14.4033002853394,15.3878002166748,17.7801990509033,14.8243999481201,,16.0799999237061,17.5132999420166,22.8600006103516,,,16.2852001190186,2.90083003044128,1,3.17547011375427
2016-02-20 03:00:00,27.8456993103027,10.4399995803833,11.3822002410889,16.5347995758057,19.0277996063232,,18.4489002227783,20.3216991424561,16.1233997344971,,,19.0347003936768,2.37083005905151,1,2.14405989646912
2016-02-20 04:00:00,28.425500869751,10.9475002288818,13.2992000579834,15.4392995834351,23.5249996185303,,19.0699996948242,21.5275001525879,14.4567003250122,,,12.084400177002,1.83416998386383,1,2.26089000701904
2016-02-20 05:00:00,30.4134998321533,10.9475002288818,21.3591995239258,15.6164999008179,24.3624992370605,,21.4449996948242,21.6100006103516,24.7632999420166,,,3.90999007225037,1.64083003997803,1,2.76029992103577
2016-02-20 06:00:00,32.1529998779297,12.9049997329712,28.2175006866455,16.6947002410889,29.0508003234863,,24.9167003631592,25.9825000762939,29.9167003631592,,,6.17712020874023,1.83667004108429,2.21433997154236,3.71609997749329
2016-02-20 07:00:00,34.6380004882812,14.7174997329712,25.9857997894287,27.5002994537354,40.125,,30.4699993133545,33.5724983215332,33.75,,,5.24696016311646,2.06833004951477,2.14197993278503,1.80195999145508
2016-02-20 08:00:00,29.8335990905762,10.1499996185303,19.2049999237061,35.7867012023926,26.6257991790771,,26.7567005157471,25.3225002288818,19.3332996368408,,,2.00896000862122,2.2408299446106,2.23158001899719,2.20145988464355
2016-02-20 09:00:00,26.6860008239746,7.90250015258789,18.1749992370605,34.1526985168457,17.3299999237061,,25.6966991424561,21.4449996948242,13.1667003631592,,,1.33432996273041,3.05666995048523,3.41138005256653,2.61506009101868
2016-02-20 10:00:00,25.222900390625,11.3824996948242,17.2908000946045,27.449800491333,23.4733009338379,,32.8466987609863,19.8775005340576,19.25,,,1.4247100353241,3.43499994277954,1.9629100561142,1.59909999370575
2016-02-20 11:00:00,29.9722995758057,10.8024997711182,17.3808002471924,19.2696990966797,17.6175003051758,,25.4549999237061,17.0725002288818,20,,,1.68154001235962,4.17249011993408,1.61240005493164,1
2016-02-20 12:00:00,21.221700668335,13.9200000762939,19.6725006103516,9.14142036437988,12.3725004196167,,5.84000015258789,13.2932996749878,12.5717000961304,,,1.08820998668671,4.37166976928711,1.15802001953125,1
2016-02-20 13:00:00,19.2068004608154,,21.0200004577637,5.01208019256592,6.63332986831665,,1.65666997432709,6.73750019073486,3.28999996185303,,,1,4.09082984924316,1,1
2016-02-20 14:00:00,11.4483003616333,,10.7242002487183,3.38374996185303,4.04666996002197,,1.62667000293732,5.46832990646362,3.03999996185303,,,1,4.22417020797729,1.22462999820709,1
2016-02-20 15:00:00,9.12899971008301,,6.26082992553711,2.71775007247925,3.64249992370605,,1.24333000183105,4.11332988739014,2.28999996185303,,,1,4.19083023071289,1.41266000270844,1
2016-02-20 16:00:00,11.2267999649048,,4.80167007446289,2.55124998092651,3.23832988739014,,1,4.31333017349243,2.95667004585266,,,1,3.7425000667572,1.31190001964569,1
2016-02-20 17:00:00,11.4474000930786,,6.00333023071289,1.88524997234344,4.774169921875,,1,4.47499990463257,3.62333011627197,,,1,3.40916991233826,1.74416995048523,1
2016-02-20 18:00:00,15.5332002639771,,7.54832983016968,2.80100011825562,6.31000995635986,,1.68666994571686,5.53167009353638,4.95666980743408,,,2.09483003616333,3.40832996368408,1.96965003013611,1
2016-02-20 19:00:00,20.8894996643066,6.02665996551514,8.32083034515381,5.04874992370605,10.9174995422363,,5.11667013168335,10.3832998275757,8.70666980743408,,,9.5106201171875,3.36332988739014,3.50851011276245,1.66368997097015
2016-02-20 20:00:00,26.5482006072998,7.73166990280151,10.5524997711182,5.88124990463257,13.585000038147,,7.57000017166138,13.4357995986938,11.7067003250122,,,26.2646999359131,3.40000009536743,7.3597297668457,3.74235010147095
2016-02-20 21:00:00,29.4195003509521,17.5557994842529,14.5867004394531,7.54623985290527,18.75830078125,,27.4817008972168,19.5632991790771,27.801700592041,,,25.1084995269775,3.5716700553894,4.15607023239136,7.50377988815308
2016-02-20 22:00:00,30.4962997436523,20.0825004577637,19.4792003631592,8.46201038360596,18.9200000762939,,26.8966999053955,17.4624996185303,23.7250003814697,,,21.1762008666992,3.62333011627197,3.14012002944946,8.84916973114014
2016-02-20 23:00:00,29.3367004394531,19.0674991607666,19.135799407959,11.1260004043579,12.1300001144409,,25.8150005340576,15.4475002288818,18.5783004760742,,,9.4334602355957,3.64333009719849,2.4103000164032,9.07639026641846
2016-02-21 00:00:00,31.2696990966797,17.8349990844727,15.0158004760742,15.2747001647949,16.3108997344971,,23.1683006286621,17.7766990661621,25.551700592041,,,4.15129995346069,3.54666996002197,1.91108000278473,3.4866099357605
2016-02-21 01:00:00,30.6070995330811,16.0224990844727,9.95166015625,16.2733001708984,18.0442008972168,,6.98000001907349,15.4666996002197,26.1667003631592,,,4.38840007781982,3.00999999046326,1.51909995079041,3.81108999252319
2016-02-21 02:00:00,28.7292003631592,14.210000038147,9.89443969726562,14.7096996307373,15.9021997451782,,13.8022003173828,17.5674991607666,25.7567005157471,,,9.04666042327881,2.725830078125,1.45933997631073,3.85064005851746
2016-02-21 03:00:00,27.5142993927002,12.6632995605469,5.65999984741211,14.5550003051758,19.2700004577637,,17.2199993133545,18.6399993896484,12.539999961853,,,12.0535001754761,2.53917002677917,2.1854100227356,3.38027000427246
2016-02-21 04:00:00,28.3426990509033,11.7449998855591,6.77582979202271,14.0635004043579,20.4825000762939,,18.5716991424561,18.7224998474121,7.45666980743408,,,10.3238000869751,2.58083009719849,2.42987990379333,2.87232995033264
2016-02-21 05:00:00,31.5732002258301,11.3824996948242,9.0075101852417,13.9056997299194,21.7758007049561,,17.2682991027832,19.9599990844727,12.539999961853,,,9.09823989868164,2.45667004585266,2.61299991607666,2.51533007621765
2016-02-21 06:00:00,30.4134998321533,12.1800003051758,15.6983003616333,16.1110000610352,20.8866996765137,,19.7350006103516,20.125,20.5583000183105,,,6.03507995605469,2.29167008399963,2.8912398815155,2.58548998832703
2016-02-21 07:00:00,41.2647018432617,12.1075000762939,15.0333003997803,19.1347007751465,24.9283008575439,,19.1067008972168,23.9200000762939,24.75,,,2.19959998130798,2.17000007629395,1.32850003242493,2.39345002174377
2016-02-21 08:00:00,35.6319999694824,8.84500026702881,10.7716999053955,19.3104991912842,20.2399997711182,,2.22000002861023,20.7849998474121,18,,,1,2.04749989509583,1.18045997619629,1.0008499622345
2016-02-21 09:00:00,24.5323009490967,7.61250019073486,5.31666994094849,13.0305004119873,12.0174999237061,,2.16000008583069,8.90499973297119,13.0966997146606,,,1,1.87000000476837,1.05638003349304,1
2016-02-21 10:00:00,21.3577003479004,2.13750004768372,16.2866992950439,10.2784996032715,8.65417003631592,,1.65666997432709,7.1725001335144,4.03999996185303,,,1.25990998744965,2.14932990074158,1.28602004051208,1
2016-02-21 11:00:00,9.6809196472168,,13.8058004379272,4.03316020965576,6.71416997909546,,,6.69000005722046,2.03332996368408,,,1,3.10750007629395,2.07803010940552,1
2016-02-21 12:00:00,9.37658977508545,,5.65999984741211,2.23465991020203,4.20834016799927,,1,5.10333013534546,1.1066700220108,,,1,4.08900022506714,2.3110499382019,1
2016-02-21 13:00:00,5.40150022506714,,3.94333004951477,2.21825003623962,3.56167006492615,,1,3.6341700553894,1.45333003997803,,,1,5.16083002090454,1.13645994663239,1
2016-02-21 14:00:00,5.15299987792969,,3.7716600894928,1.73517000675201,2.91499996185303,,,3.56750011444092,1.12332999706268,,,1,4.913330078125,1,1
2016-02-21 15:00:00,5.56716012954712,,4.37249994277954,1.40100002288818,3.56167006492615,,,4.09749984741211,1.10333001613617,,,1,4.86417007446289,1,1
2016-02-21 16:00:00,3.05267000198364,,4.11499977111816,1.81842005252838,3.15750002861023,,,3.78332996368408,1.53332996368408,,,1,4.45082998275757,1,1
2016-02-21 17:00:00,7.85858011245728,,4.63000011444092,1.96850001811981,3.72334003448486,,1,3.46917009353638,2.45667004585266,,,1,4.19250011444092,1,1
2016-02-21 18:00:00,10.8118000030518,,5.31666994094849,2.30150008201599,4.69333982467651,,1.4266699552536,4.42749977111816,3.37333011627197,,,2.31366991996765,3.66249990463257,1.00190997123718,1
2016-02-21 19:00:00,18.1271991729736,,7.80583000183105,2.30150008201599,5.98666000366211,,1.67999994754791,7.33083009719849,3.20667004585266,,,4.19704008102417,3.51500010490417,2.17938995361328,1
2016-02-21 20:00:00,13.7090997695923,3.46499991416931,10.5524997711182,2.63450002670288,9.30084037780762,,2.78666996955872,9.625,4.62334012985229,,,5.64345979690552,3.66750001907349,3.40001010894775,1.01128995418549
2016-02-21 21:00:00,17.9057006835938,7.3983302116394,10.7242002487183,3.21725010871887,11.4833002090454,,7.57000017166138,9.0791597366333,6.11666011810303,,,5.12436008453369,3.01500010490417,2.57020998001099,1.37040996551514
2016-02-21 22:00:00,16.5533008575439,8.38082981109619,11.9258003234863,5.88124990463257,8.41166973114014,,8.87333965301514,9.260009765625,5.37334012985229,,,8.02546977996826,3.10500001907349,2.05452990531921,1.75397002696991
2016-02-21 23:00:00,21.1928997039795,7.90582990646362,15.2733001708984,7.7960000038147,12.3725004196167,,3.33999991416931,13.5500001907349,12.289999961853,,,5.94739007949829,2.90667009353638,1,1
2016-02-22 00:00:00,24.256799697876,4.91499996185303,15.6167001724243,14.5240001678467,15.1208000183105,,4.80999994277954,15.8474998474121,10.1232995986938,,,6.18112993240356,2.68166995048523,1,1
2016-02-22 01:00:00,22.9333000183105,8.27583026885986,16.0457992553711,14.1133003234863,17.3841991424561,,5.5,14.7558002471924,8.70666980743408,,,9.70650005340576,2.36999988555908,1,1
2016-02-22 02:00:00,22.1026000976562,8.31334018707275,14.0143995285034,11.5209999084473,10.8367004394531,,9.9222297668457,14.9242000579834,12.2067003250122,,,8.5277099609375,2.14750003814697,1,1.05901002883911
2016-02-22 03:00:00,21.1086006164551,5.70333003997803,14.5867004394531,11.102499961853,8.68111038208008,,5.34666013717651,13.8800001144409,10.289999961853,,,7.20100021362305,2.25583004951477,1,2.31067991256714
2016-02-22 04:00:00,20.4734992980957,5.21999979019165,14.3808002471924,11.356499671936,11.7257995605469,,10.6916999816895,13.2867002487183,13.2950000762939,,,8.14371013641357,2.16582989692688,1,1.30428004264832
2016-02-22 05:00:00,22.3787002563477,7.68499994277954,18.2350006103516,13.3037996292114,20.2332992553711,,12.9933004379272,18.7224998474121,16.1667003631592,,,9.89208984375,1.85582995414734,1,1
2016-02-22 06:00:00,25.9405002593994,7.97499990463257,18.0375003814697,12.8072996139526,23.8775005340576,,12.0432996749878,21.5275001525879,18.6667003631592,,,9.68233013153076,1.99167001247406,1.74968004226685,2.72615003585815
2016-02-22 07:00:00,29.5023002624512,14.7174997329712,24.0974998474121,20.442699432373,31.9608001708984,,23.25,27.7150001525879,19.3332996368408,,,11.7997999191284,2.22082996368408,2.627769947052,2.33926010131836
2016-02-22 08:00:00,34.9692993164062,17.6900005340576,13.7117004394531,28.5107002258301,31.7992000579834,,24.5767002105713,28.375,15.5,,,7.06431007385254,2.52442002296448,2.63187003135681,4.09015989303589
2016-02-22 09:00:00,49.3824005126953,9.20750045776367,12.5958003997803,31.5261993408203,28.8083000183105,,22.4832992553711,28.2099990844727,14.0832996368408,,,4.08362007141113,2.44917011260986,2.64541006088257,4.14902019500732
2016-02-22 10:00:00,48.5540008544922,12.9049997329712,17.6599998474121,24.4724998474121,26.4641990661621,,22.0200004577637,22.6825008392334,18.8332996368408,,,3.99066996574402,2.63166999816895,2.0715799331665,1.63645994663239
2016-02-22 11:00:00,27.3486995697021,13.0500001907349,35.7708015441895,11.8610000610352,11.2475004196167,,13.8199996948242,10.3074998855591,15.0832996368408,,,5.08166980743408,3.33833003044128,2.11059999465942,1
2016-02-22 12:00:00,25.6091995239258,,19.6082992553711,7.27475023269653,13.2974996566772,,1.39666998386383,12.8649997711182,3.45667004585266,,,2.20654010772705,4.34417009353638,1.96677005290985,1
2016-02-22 13:00:00,17.024299621582,,12.8699998855591,4.31241989135742,7.14750003814697,,2.72667002677917,7.7975001335144,1.95667004585266,,,2.8665599822998,3.88916993141174,1.62286996841431,1
2016-02-22 14:00:00,18.046199798584,,7.97749996185303,4.47891998291016,3.23832988739014,,1.96727001667023,4.81166982650757,3.03999996185303,,,,3.3658299446106,2.0864200592041,1
2016-02-22 15:00:00,21.1919994354248,,8.149169921875,3.77624988555908,5.09749984741211,,3.78332996368408,4.81166982650757,3.45667004585266,,,,2.77583003044128,1.54442000389099,1
2016-02-22 16:00:00,21.3855991363525,,10.1232995986938,4.35900020599365,4.2891697883606,,4.1966700553894,4.71332979202271,5.03999996185303,,,2.56434988975525,2.85999989509583,1.60396003723145,1
2016-02-22 17:00:00,23.4834003448486,,12.4407997131348,5.02500009536743,7.11833000183105,,9.31334018707275,6.42999982833862,5.87333011627197,,,2.13909006118774,2.78500008583069,,1
2016-02-22 18:00:00,25.9414005279541,1.90222001075745,13.9857997894287,6.37382984161377,8.8966703414917,,10.4067001342773,8.85416984558105,7.03998994827271,,,3.4116199016571,3.03332996368408,3.4553599357605,1.12189996242523
2016-02-22 19:00:00,31.2707004547119,9.69999980926514,21.19580078125,7.46299982070923,15.6057996749878,,13.7316999435425,14.539999961853,10.8732995986938,,,13.0588998794556,2.67000007629395,4.16150999069214,1.78565001487732
2016-02-22 20:00:00,39.0280990600586,13.4483003616333,18.6208000183105,10.2103004455566,18.2733001708984,,24.3050003051758,19.9057998657227,12.789999961853,,,28.1205005645752,2.4908299446106,5.74601984024048,5.56246995925903
2016-02-22 21:00:00,38.2826995849609,22.0400009155273,24.3717002868652,11.4589996337891,23.8507995605469,,30.0883007049561,24.6275005340576,28.2632999420166,,,29.9507007598877,2.60332989692688,6.39245986938477,8.98044967651367
2016-02-22 22:00:00,39.1938018798828,21.9675006866455,27.9424991607666,11.7919998168945,25.2250003814697,,29.7900009155273,29.7425003051758,35.6666984558105,,,26.9561004638672,2.45667004585266,9.69237041473389,7.07577991485596
2016-02-22 23:00:00,42.2587013244629,19.8649997711182,29.8525009155273,17.7327995300293,30.4633007049561,,29.5650005340576,29.6124992370605,36.4166984558105,,,23.6581993103027,2.50082993507385,6.90609979629517,6.61565017700195
2016-02-23 00:00:00,40.4362983703613,17.2549991607666,21.19580078125,20.4274997711182,25.4967002868652,,26.0149993896484,22.4950008392334,25.4750003814697,,,21.8507995605469,2.538330078125,3.79949998855591,5.03138017654419
2016-02-23 01:00:00,38.6139984130859,15.6599998474121,16.4750003814697,19.8449993133545,22.5867004394531,,23.7667007446289,24.4307994842529,9.95666980743408,,,19.2423000335693,2.56416988372803,4.04658985137939,4.03204011917114
2016-02-23 02:00:00,37.1230010986328,15.4666996002197,12.1833000183105,18.4365005493164,17.6266994476318,,21.1110992431641,19.426700592041,12.789999961853,,,17.841100692749,2.26416993141174,3.60026001930237,2.79604005813599
2016-02-23 03:00:00,34.9141006469727,11.3100004196167,9.89443969726562,17.7159996032715,19.6744003295898,,18.7178001403809,21.7749996185303,13.2067003250122,,,14.3522996902466,1.95333003997803,2.30239009857178,3.26122999191284
2016-02-23 04:00:00,33.9752998352051,10.6575002670288,10.8100004196167,17.0739994049072,22.4675006866455,,21.2600002288818,21.3624992370605,18.2066993713379,,,13.252799987793,1.7849999666214,3.12508988380432,2.30312991142273
2016-02-23 05:00:00,35.7976989746094,12.8325004577637,21.5867004394531,17.9120006561279,25.0091991424561,,22.0049991607666,21.3624992370605,28.346700668335,,,7.88737010955811,1.97916996479034,5.17192983627319,2.23489999771118
2016-02-23 06:00:00,42.8386001586914,15.6599998474121,32.1657981872559,20.6744995117188,27.5149993896484,,25.36669921875,26.6424999237061,32.0833015441895,,,7.20768022537231,2.6083300113678,8.04061985015869,2.55981993675232
2016-02-23 07:00:00,44.9921989440918,20.7350006103516,37.6591987609863,30.6093006134033,42.064998626709,,34.4300003051758,38.1100006103516,27.5,,,4.29358005523682,2.49917006492615,6.28108978271484,6.33851003646851
2016-02-23 08:00:00,55.0149993896484,16.3850002288818,20.32080078125,30.163200378418,52.0074996948242,,28.2667007446289,47.8450012207031,11.8916997909546,,,3.07441997528076,4.42920017242432,2.9592399597168,1.91219997406006
