Nombre de estacion,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,Cerrillos,El_Bosque,Cerro_Navia,Puente_Alto,Talagante,Quilicura
Region,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana
Codigo region,13,13,13,13,13,13,13,13,13,13,13
Comuna,Independencia,La Florida,Las Condes,Santiago,Pudahuel,Cerrillos,El Bosque,Cerro Navia,Puente Alto,Talagante,Quilicura
Codigo comuna,13108,13110,13114,13101,13124,13102,13105,13103,13201,13601,13125
UTM_Este,346488,352504,358305,345673,337311,340277,345313,338984,352049,318945,337356
UTM_Norte,6300681,6290304,6305906,6296019,6298809,6292747,6286825,6299360,6282013,6272298,6306788
2011-01-01 00:00:00,29.8500003814697,26.9200000762939,20,17.6399993896484,18.4500007629395,15.1000003814697,22.5799999237061,24.0300006866455,30.2000007629395,,23.2399997711182
2011-01-01 01:00:00,28.9599990844727,25.0300006866455,19.5,16.0799999237061,16.6100006103516,11.9200000762939,19.6200008392334,22.6299991607666,25.0400009155273,,21.9099998474121
2011-01-01 02:00:00,25.1800003051758,24.7199993133545,17.7800006866455,18.25,15.1599998474121,9.70998001098633,18.3400001525879,18.25,24,,21.2399997711182
2011-01-01 03:00:00,22.6200008392334,22.2199993133545,17.6700000762939,6.09000015258789,13.789999961853,5.42000007629395,16.0200004577637,17.5200004577637,22.1599998474121,,17.5300006866455
2011-01-01 04:00:00,21.5900001525879,20.3099994659424,13.25,7.23000001907349,12.5699996948242,5.96998977661133,15.7799997329712,16.3799991607666,18.2600002288818,,15.0600004196167
2011-01-01 05:00:00,20.9400005340576,20.0400009155273,13.0799999237061,11.8000001907349,12.4899997711182,6.05000019073486,14.1999998092651,13.4700002670288,15.8100004196167,,15.1300001144409
2011-01-01 06:00:00,19.4799995422363,20.1000003814697,11.75,10.6199998855591,10.25,7.21000003814697,10.6700000762939,8.739990234375,13.2399997711182,,12.8900003433228
