Nombre de estacion,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,Cerrillos,El_Bosque,Cerro_Navia,Puente_Alto,Talagante,Quilicura,Talca_La_Florida,Padre_Las_Casas_II,Coyhaique_II
Region,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Maule,Araucanía,Aysén
Codigo region,13,13,13,13,13,13,13,13,13,13,13,7,9,11
Comuna,Independencia,La Florida,Las Condes,Santiago,Pudahuel,Cerrillos,El Bosque,Cerro Navia,Puente Alto,Talagante,Quilicura,Talca,Padre las Casas,Coyhaique
Codigo comuna,13108,13110,13114,13101,13124,13102,13105,13103,13201,13601,13125,7101,9112,11101
UTM_Este,346488,352504,358305,345673,337311,340277,345313,338984,352049,318945,337356,256889,708625,730152
2018-01-05 09:00:00,14.8850002288818,12.7508001327515,23.614200592041,12.3625001907349,10.3999996185303,,7.80000019073486,9.77501010894775,7.26584005355835,,,1.12498998641968,2.26891994476318,
2018-01-05 10:00:00,18.625,10.3549995422363,21.4925003051758,13.7917003631592,10.6549997329712,,9.95417976379395,9.26500034332275,6.72916984558105,,,1.32518994808197,2.26593995094299,
2018-01-05 11:00:00,18.4549999237061,8.8341703414917,24.7791996002197,8.68249988555908,6.82999992370605,,5.73917007446289,5.94999980926514,2.02833008766174,,,1.12285995483398,2.01050996780396,
2018-01-05 12:00:00,14.2875003814697,6.40582990646362,18.6350002288818,2.95000004768372,6.15000009536743,,5.22584009170532,4.92999982833862,1,,,1.41444003582001,1.62818002700806,
2018-01-05 13:00:00,8.7575101852417,5.98917007446289,13.8358001708984,2.22334003448486,4.19500017166138,,5.24749994277954,3.48499989509583,1.32667005062103,,,1.74635994434357,2.20618009567261,
2018-01-05 14:00:00,11.6499996185303,5.32082986831665,11.2292003631592,1.61082994937897,3.85500001907349,,3.06416988372803,2.46499991416931,1.66499996185303,,,1.25267994403839,2.09747004508972,
2018-01-05 15:00:00,11.3950004577637,6.49083995819092,12.7733001708984,1.96082997322083,3.85500001907349,,7.0475001335144,2.46499991416931,1.49916994571686,,,1.79078996181488,2.16845989227295,
2018-01-05 16:00:00,10.2849998474121,5.48750019073486,12.2033004760742,2.22334003448486,4.44999980926514,,6.02833986282349,2.89000010490417,1.8841700553894,,,1.83964002132416,1.96147000789642,
2018-01-05 17:00:00,12.3225002288818,7.23999977111816,13.5874996185303,4.04083013534546,5.80999994277954,,8.43583965301514,3.5699999332428,1.41499996185303,,,1.79841995239258,2.27834010124207,
2018-01-05 18:00:00,11.9825000762939,9.24333000183105,15.8774995803833,4.45916986465454,7.25500011444092,,9.70499992370605,3.91000008583069,2.90667009353638,,,2.75215005874634,2.17429995536804,
2018-01-05 19:00:00,13.5024995803833,9.899169921875,15.9742002487183,7.13250017166138,10.0600004196167,,,6.80000019073486,5.80833005905151,,,4.50524997711182,3.27384996414185,
2018-01-05 20:00:00,20.5674991607666,14.0600004196167,19.489200592041,16.5499992370605,15.6700000762939,,,16.4899997711182,11.602499961853,,,6.23540019989014,4.38022994995117,
2018-01-05 21:00:00,23.0275001525879,23.9775009155273,18.4283008575439,23.7950000762939,19.3250007629395,,,17,10.3466997146606,,,9.84267044067383,6.60960006713867,
2018-01-05 22:00:00,24.1424999237061,34.3166999816895,18.5100002288818,17.2166996002197,14.9049997329712,,,13.7700004577637,9.5966796875,,,5.94145011901855,5.82831001281738,
2018-01-05 23:00:00,15.4499998092651,36.0134010314941,22.7483997344971,15.8842000961304,12.1850004196167,,,11.6450004577637,17.3391990661621,,,3.28153991699219,8.19161987304688,
2018-01-06 00:00:00,18.1700000762939,33.1525001525879,23.3983001708984,16.7175006866455,11.164999961853,,,11.1350002288818,31.5575008392334,,,2.08141994476318,8.37646007537842,
2018-01-06 01:00:00,21.6599998474121,29.17919921875,19.7299995422363,20.2117004394531,9.72000026702881,,,8.53499984741211,28.9325008392334,,,1.96124994754791,7.96429014205933,
2018-01-06 02:00:00,15.0566997528076,28.9521999359131,18.0699996948242,23.451099395752,9.32332992553711,,,7.63000011444092,16.8078002929688,,,2.59633994102478,7.68278980255127,
2018-01-06 03:00:00,21.9867000579834,25.2332992553711,17.1933002471924,24.2343997955322,13.289999961853,,,10.6899995803833,13.9300003051758,,,2.15898990631104,7.2338399887085,
2018-01-06 04:00:00,23.2124996185303,21.7775001525879,16.7033004760742,22.7066993713379,15.414999961853,,,14.5349998474121,16.9466991424561,,,2.2536199092865,7.84075021743774,
2018-01-06 05:00:00,27.2099990844727,22.4158000946045,20.5249996185303,24.4424991607666,22.4699993133545,,18.1774997711182,20.9950008392334,19.4542007446289,,,3.01714992523193,8.00230026245117,
2018-01-06 06:00:00,28.2299995422363,24.1291999816895,19.1749992370605,25.9750003814697,25.4449996948242,,22.1933002471924,21.25,19.0466995239258,,,3.00612998008728,9.49796009063721,
2018-01-06 07:00:00,24.1499996185303,28.6317005157471,19.1700000762939,33.5374984741211,22.2150001525879,,20.6700000762939,18.1900005340576,9.72165966033936,,,1.68742001056671,7.42768001556396,
2018-01-06 08:00:00,20.8349990844727,23.9200000762939,17.1508007049561,32.8109016418457,20.0049991607666,,23.0674991607666,13.6000003814697,14.0874996185303,,,1.10400998592377,4.19579982757568,
2018-01-06 09:00:00,22.5349998474121,22.1284008026123,15.0508003234863,29.8083000183105,19.9200000762939,,25.0891990661621,13.8549995422363,10.8850002288818,,,1.14550995826721,3.74107003211975,
2018-01-06 10:00:00,24.4899997711182,21.6075000762939,20.1025009155273,21.2332992553711,16.6049995422363,,,14.7049999237061,9.03917026519775,,,1.2652200460434,4.7629599571228,
2018-01-06 11:00:00,23.8875007629395,9.7475004196167,26.5492000579834,12.2733001708984,11.8450002670288,,,10.539999961853,2.18166995048523,,,1.62523996829987,2.60729002952576,
2018-01-06 12:00:00,14.3725004196167,6.90749979019165,23.7066993713379,3.45749998092651,8.61501026153564,,,5.44000005722046,2.58999991416931,,,1.40871000289917,1.86099004745483,
2018-01-06 13:00:00,12.8299999237061,6.3983302116394,11.3950004577637,3.21000003814697,7.85000991821289,,,5.18500995635986,3.20832991600037,,,1.275750041008,1.60167002677917,
2018-01-06 14:00:00,6.15916013717651,5.90000009536743,10.7475004196167,2.46667003631592,7.17001008987427,,,5.10000991821289,1,,,1.15490996837616,1.92560994625092,
2018-01-06 15:00:00,6.13332986831665,4.65000009536743,9.197509765625,1.83333003520966,7.08501005172729,,,4.42000007629395,1,,,1.26512002944946,1.64029002189636,
2018-01-06 16:00:00,6.13582992553711,4.14333009719849,8.95333957672119,1.2666699886322,6.32000017166138,,,3.31500005722046,1.02499997615814,,,1.41409003734589,1.82088005542755,
2018-01-06 17:00:00,5.67500019073486,5.06083011627197,10.5008001327515,2.56500005722046,7.25500011444092,,,3.82500004768372,1.77832996845245,,,1.47729003429413,1.85469996929169,
2018-01-06 18:00:00,5.25,6.81166982650757,12.5391998291016,3.29999995231628,7.00001001358032,,,4.25,2.58500003814697,,,1.89136004447937,1.92771005630493,
