Nombre de estacion,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,Cerrillos,El_Bosque,Cerro_Navia,Puente_Alto,Talagante,Quilicura,Arica,Alto_Hospicio,Antofagasta,Copiapó,Huasco,Coquimbo,La_Serena,Concón,Valparaíso,Viña_del_Mar,Rancagua_I,Rancagua_II,Rengo,San_Fernando,Curicó,Talca_La_Florida,UC_Maule,U_Talca,Linares,Nielol,Las_Encinas,Padre_las_Casas,Valdivia,Valdivia_II,Osorno,Mirasol,Alerce,Coyhaique_I,Coyhaique_II,Punta_Arenas,La_Unión,Vialidad
Region,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Arica y Parinacota,Tarapacá,Antofagasta,Atacama,Atacama,Coquimbo,Coquimbo,Valparaíso,Valparaíso,Valparaíso,O’Higgins,O’Higgins,O’Higgins,O’Higgins,Maule,Maule,Maule,Maule,Maule,Araucanía,Araucanía,Araucanía,Los Ríos,Los Ríos,Los Lagos,Los Lagos,Los Lagos,Aysén,Aysén,Magallanes,Los Ríos,Aysén
Codigo region,13,13,13,13,13,13,13,13,13,13,13,15,1,2,3,3,4,4,5,5,5,6,6,6,6,7,7,7,7,7,9,9,9,14,14,10,10,10,11,11,12,14,11
Comuna,Independencia,La Florida,Las Condes,Santiago,Pudahuel,Cerrillos,El Bosque,Cerro Navia,Puente Alto,Talagante,Quilicura,Arica,Alto Hospicio,Antofagasta,Copiapo,Huasco,Coquimbo,Coquimbo,Concon,Valparaiso,Vina del mar,Rancagua,Rancagua,Rengo,San Fernando,Curico,Talca,Talca,Talca,Talca,Temuco,Temuco,Padre las Casas,Valdivia,Valdivia,Osorno,Puerto Montt,Puerto Montt,Coyhaique,Coyhaique,Punta Arenas,La Union,Aysen
Codigo comuna,13108,13110,13114,13101,13124,13102,13105,13103,13201,13601,13125,15101,1107,2101,3101,3304,4102,4102,5103,5101,5109,6101,6101,6115,6301,7301,7101,7101,7101,7101,9101,9101,9112,14101,14101,10301,10101,10101,11101,11101,12101,14201,11201
UTM_Este,346488,352504,358305,345673,337311,340277,345313,338984,352049,318945,337356,363747,385118,358874,369133,282682,274609,282211,264737,255891,261803,342015,339842,329665,317503,296068,256889,262216,260878,265805,710378,706767,708625,651593,649060,659217,669585,675585,729281,730152,371526,663446,680977
UTM_Norte,6300681,6290304,6305906,6296019,6298809,6292747,6286825,6299360,6282013,6272298,6306788,7955831,7755989,7387875,6971887,6848727,6682171,6687896,6354228,6340183,6343569,6218523,6220527,6192542,6171746,6127456,6075395,6075477,6078683,6031030,5710745,5708420,5706593,5589460,5592376,5505665,5406017,5414803,4948421,4948488,4108390,5538659,4969547
2018-01-01 00:00:00,11,16,19,11,12,9,8,13,12,12,15,98.5997009277344,45,17,24.6800003051758,16,71,37,,27.7591991424561,7.45599985122681,8.10999965667725,7.39400005340576,6.43599987030029,18.9899997711182,12.2700004577637,11.5900001525879,11.9300003051758,11.5299997329712,9.59000015258789,3.59699988365173,4.08599996566772,6.43800020217896,1.49399995803833,,11,5.17458009719849,7,9.05000019073486,24.4400005340576,7.8514199256897,15,
2018-01-01 01:00:00,7,15,24,7,11,9,13,14,13,10,13,98.8394012451172,42,8,3.84299993515015,13,51,22,,93.6492004394531,5.82499980926514,11.3999996185303,13.6599998474121,4.40799999237061,7.60900020599365,10.8100004196167,11.9200000762939,13.1800003051758,8.85999965667725,23.2999992370605,7.02799987792969,5.44799995422363,10.8400001525879,4.07399988174438,,8.25,6.22249984741211,4,6.00500011444092,10.8599996566772,8.17467021942139,6,
2018-01-01 02:00:00,3,15,22,9,15,9,18,16,14,8,10,42.0434989929199,7,7,6.74200010299683,8,17,12,,,6.04899978637695,9.80000019073486,15.4899997711182,7.02199983596802,10.8500003814697,10.8100004196167,4.35900020599365,13.1800003051758,8.39000034332275,13.5500001907349,6.50600004196167,8.17000007629395,8.15999984741211,6.78999996185303,,16.2800006866455,4.48232984542847,3,4.65000009536743,12.2399997711182,7.04974985122681,8,
2018-01-01 03:00:00,17,16,18,11,14,12,19,16,12,8,17,13.4603004455566,10,11,3.94700002670288,6,18,17,,171.483001708984,4.40000009536743,8.11999988555908,21,5.68100023269653,12.1999998092651,12.2200002670288,1.27799999713898,8.47000026702881,8.39000034332275,10.3599996566772,5.77600002288818,6.80999994277954,13.6000003814697,6.78999996185303,,7.60400009155273,2.22657990455627,3,1.93900001049042,7.94399976730347,4.57550001144409,10,
2018-01-01 04:00:00,9,22,18,14,16,16,24,21,17,6,,8.08533000946045,7,7,3.91000008583069,6,12,10,,62.2658004760742,4.80100011825562,8.10999965667725,10.0799999237061,7.11199998855591,14.9200000762939,10.8100004196167,11.460000038147,7.55000019073486,6.12099981307983,7.03599977493286,6.4520001411438,5.40199995040894,8.15999984741211,6.78999996185303,,13.75,3.73274993896484,8,1,4.77500009536743,4.54433012008667,10,
2018-01-01 05:00:00,12,12,22,14,19,15,7,18,17,12,,10.2613000869751,8,14,1,8,17,6,,22.7257995605469,10.4200000762939,2.87199997901917,19,9.8200101852417,11.3699998855591,12.1700000762939,12.3999996185303,4.73299980163574,3.41499996185303,6.79300022125244,5.48400020599365,6.80999994277954,8.15999984741211,5.43200016021729,,19.6399993896484,2.46624994277954,6,1.60000002384186,5.43200016021729,5.67307996749878,10,
2018-01-01 06:00:00,18,19,16,15,13,17,16,17,18,9,,23.3491992950439,10,9,3.41899991035461,8,18,17,,6.46808004379272,12.3500003814697,1.43799996376038,18.2399997711182,9.3100004196167,8.18000984191895,6.75899982452393,16.7900009155273,4.77099990844727,1,6.79300022125244,5.47499990463257,6.80999994277954,5.46400022506714,5.43200016021729,,22,2.70700001716614,3,1,3.2590000629425,4.92932987213135,6,
2018-01-01 07:00:00,13,13,18,15,18,13,18,20,23,11,,29.2817001342773,9,8,1.47200000286102,8,10,12,,7.12892007827759,16.8099994659424,1.50199997425079,4.77099990844727,7.11199998855591,7.60900020599365,5.40700006484985,12.6599998474121,7.55200004577637,1,4.76000022888184,5.88899993896484,5.44799995422363,4.64799976348877,5.43200016021729,,11,2.87117004394531,6,1,3.28200006484985,1.68491995334625,6,
2018-01-01 08:00:00,15,17,27,20,12,12,18,12,20,13,,30.4967002868652,6,9,6.7189998626709,7,19,10,,17.24169921875,11.1499996185303,1.50100004673004,10.2600002288818,7.11199998855591,8.14000034332275,7.34200000762939,6.11100006103516,4.7350001335144,3.26999998092651,4.15299987792969,6.51000022888184,4.08599996566772,4.62400007247925,4.07399988174438,,10.9899997711182,3.46758008003235,6,1,8.07999992370605,1,,
2018-01-01 09:00:00,16,25,22,18,17,14,23,20,24,12,,18.8913993835449,6,7,4.66200017929077,7,12,9,,17.6608009338379,18.0699996948242,5.13800001144409,13.0699996948242,4.40700006484985,8.14000034332275,6.75899982452393,2.41599988937378,1.91700005531311,3.16799998283386,1.37399995326996,4.08400011062622,1,2.62899994850159,4.07399988174438,,5.49499988555908,6.2426700592041,5,1.60000002384186,8.14999008178711,1.09249997138977,,
2018-01-01 10:00:00,11,20,19,22,19,16,19,16,22,12,,8.25642013549805,7,5,2.72300004959106,9,11,8,,19.739200592041,20.9799995422363,7.65899991989136,7.82100009918213,8.46000957489014,6.25400018692017,4.05499982833862,2.64299988746643,1.91700005531311,1,2.74600005149841,4.15100002288818,1,1,4.07399988174438,,2.74600005149841,2.33042001724243,5,4.31099987030029,14.0299997329712,2.31200003623962,,
2018-01-01 11:00:00,13,16,20,15,21,18,20,19,18,14,,9.91800022125244,8,3,6.62200021743774,10,11,6,,22.6233005523682,16.2399997711182,5.5479998588562,7.95499992370605,7.1100001335144,4.80499982833862,6.75899982452393,1,1.91700005531311,1,6.79099988937378,4.17399978637695,1,1,6.66400003433228,,5.44000005722046,5.25808000564575,5,4.98899984359741,10.8599996566772,5.52374982833862,,
2018-01-01 12:00:00,15,9,14,19,14,12,12,20,7,12,,5.42818021774292,6,3,1,9,11,18,,23.5592002868652,20.6000003814697,2.09299993515015,7.99100017547607,4.4060001373291,6.78000020980835,6.75899982452393,2.34299993515015,1.91700005531311,1.32799994945526,4.11299991607666,4.14200019836426,1,1,8.14000034332275,,2.74600005149841,7.57942008972168,4,2.95499992370605,10.8599996566772,9.18583965301514,,
2018-01-01 13:00:00,14,9,18,8,12,13,11,16,8,11,,3.66409993171692,6,4,1.49600005149841,10,15,13,,19.6242008209229,11.1300001144409,1.44200003147125,10.5299997329712,1.70299994945526,8.14000034332275,6.75799989700317,11.5799999237061,1.91700005531311,1,2.39299988746643,3.68199992179871,1,2.71900010108948,5.01300001144409,,2.98000001907349,11.1237001419067,7,2.95499992370605,9.50998973846436,6.94724988937378,1,
2018-01-01 14:00:00,10,10,14,10,12,16,9,14,8,13,,8.22725009918213,8,4,1.84599995613098,10,12,15,,18.971700668335,14.0299997329712,1.49199998378754,9.93000984191895,3.75300002098083,8.14000034332275,2.70300006866455,7.35799980163574,4.70499992370605,1,1,3.00699996948242,1,5.39400005340576,1.99100005626678,,5.94799995422363,13.0516004562378,8,4.30999994277954,11.6999998092651,6.56699991226196,1,
2018-01-01 15:00:00,8,8,7,10,12,15,9,12,7,13,,12.4835996627808,6,3,10.3000001907349,9,12,10,,14.8575000762939,7.37799978256226,3.60800004005432,7.83900022506714,6.00600004196167,5.09999990463257,2.70300006866455,4.26999998092651,4.73299980163574,1,1,2.99799990653992,1,1.36000001430511,2.71600008010864,,5.48999977111816,14.9242000579834,8,4.64900016784668,9.50998973846436,10.4435997009277,1,
2018-01-01 16:00:00,7,6,9,7,11,12,9,10,7,12,,4.22499990463257,8,4,11.1800003051758,8,12,6,,25.7317008972168,8.02999973297119,2.81599998474121,10.539999961853,5.75799989700317,7.3730001449585,5.40500020980835,1,1.91700005531311,3.30399990081787,1,3.10599994659424,1.36199998855591,1,5.36299991607666,,2.74600005149841,26.3691997528076,8,4.64799976348877,8.14999008178711,13.2266998291016,1,
2018-01-01 17:00:00,10,4,8,10,18,10,11,17,9,8,,4.81710004806519,9,3,10.289999961853,10,16,10,,14.7407999038696,6.28999996185303,4.05499982833862,7.71500015258789,3.74300003051758,6.71799993515015,4.05399990081787,1,1.91700005531311,3.41499996185303,1,2.06599998474121,1.36199998855591,2.62899994850159,1.84399998188019,,5.49499988555908,38.7817001342773,9,1.2610000371933,9.50998973846436,15.2767000198364,2,
2018-01-01 18:00:00,9,7,11,15,12,12,8,10,9,10,,6.97749996185303,6,4,11.0600004196167,9,10,8,,16.9692001342773,6.77699995040894,4.06899976730347,5.97700023651123,2.36800003051758,6.78000020980835,1.35099995136261,14.1099996566772,4.7189998626709,3.28800010681152,1,2.17499995231628,1,4.07999992370605,4.07299995422363,,13.7399997711182,21.3658008575439,12,6.68100023269653,13.1300001144409,13.0524997711182,1,
2018-01-01 19:00:00,15,10,12,17,8,12,7,10,12,10,,10.2116003036499,4,1,10.6000003814697,10,16,6,,9.93050003051758,6.17600011825562,6.08099985122681,7.71500015258789,5.75899982452393,6.78000020980835,4.05499982833862,4.62200021743774,1.92599999904633,1,6.25899982452393,2.13899993896484,1.36199998855591,1.01999998092651,5.43200016021729,,8.25,22.1583003997803,11,14.1300001144409,27.1599998474121,9.90499973297119,22,
2018-01-01 20:00:00,10,11,10,10,10,11,13,10,13,10,,6.95417022705078,8,1,7.0149998664856,9,11,4,,16.6282997131348,14.3100004196167,8.13000011444092,7.71500015258789,3.05599999427795,5.42500019073486,6.75899982452393,5.28299999237061,1.9210000038147,1,4.05200004577637,2.10700011253357,1.36199998855591,1,6.78999996185303,,10.9899997711182,35.3499984741211,8,14.1300001144409,17.6499996185303,7.36667013168335,6,
2018-01-01 21:00:00,15,8,6,11,11,4,9,13,9,12,,14.7791996002197,11,3,6.93300008773804,8,12,5,,12.1540002822876,27.3199996948242,8.13000011444092,7.52299976348877,1.19700002670288,4.68900012969971,6.75899982452393,15.5699996948242,4.73400020599365,1,2.74699997901917,1.94900000095367,1.36199998855591,1,6.78999996185303,,13.7399997711182,33.4166984558105,8,13.8000001907349,19.2999992370605,6.32667016983032,10,
2018-01-01 22:00:00,12,10,14,10,12,3,11,12,9,9,,6.98129987716675,7,1,1.89999997615814,10,13,11,,10.9132995605469,17.1499996185303,8.14000034332275,7.51399993896484,3.83299994468689,7.52600002288818,6.75899982452393,6.09899997711182,4.73400020599365,3.33999991416931,3.17000007629395,2.01699995994568,1,1,4.07399988174438,,12.0699996948242,21.5067005157471,7,10.0699996948242,17.6499996185303,8.41901016235352,7,
2018-01-01 23:00:00,10,9,9,12,9,14,11,11,13,10,7,11.4991998672485,5,1,4.76399993896484,12,16,6,,15.3916997909546,9.5,6.06500005722046,12.8100004196167,1.7039999961853,8.14000034332275,4.05499982833862,6.55499982833862,4.73400020599365,1,1.66700005531311,2.67000007629395,1,1.01999998092651,2.63700008392334,,8.25,8.07993030548096,4,7.35900020599365,10.1599998474121,9.99917984008789,8,
2018-01-02 00:00:00,43,11,12,25,13,9,12,10,14,8,24,,6,1,3.04500007629395,11,13,8,,27.3932991027832,5.61100006103516,4.07000017166138,15.6099996566772,1,8.14000034332275,2.7039999961853,4.43100023269653,7.55000019073486,1,1.02799999713898,2.6159999370575,1.36199998855591,1.36000001430511,4.07399988174438,,5.49599981307983,1,3,6.00400018692017,10.8599996566772,9.03499984741211,8,
2018-01-02 01:00:00,7,10,13,8,21,10,12,15,12,10,16,,9,1,2.98099994659424,11,15,17,,25.7275009155273,4.74200010299683,6.0789999961853,8.15999984741211,1,12.210000038147,5.48799991607666,2.63100004196167,10.3699998855591,1,1.64199995994568,2.06200003623962,1,1,8.14999008178711,,8.25,1,1,6.00500011444092,8.14999008178711,7.97082996368408,1,
2018-01-02 02:00:00,15,11,11,8,13,10,11,16,8,5,8,1,8,1,6.15700006484985,12,13,11,,19.7525005340576,4.26800012588501,5.4229998588562,10.1999998092651,1,8.14000034332275,8.10999965667725,4.35900020599365,7.55000019073486,1,5.43499994277954,2.125,1,1,8.05000019073486,,8.36999988555908,2.17367005348206,1,1.60000002384186,5.43200016021729,5.98557996749878,1,
2018-01-02 03:00:00,12,11,9,10,16,9,16,11,12,4,14,4.72141981124878,8,1,9.30200004577637,12,13,7,,17.6525001525879,5.55200004577637,6.07399988174438,10,1,6.00099992752075,6.75899982452393,2.91899991035461,4.73299980163574,5.33599996566772,3.1340000629425,2.01699995994568,1,1,2.80699992179871,,8.25,2.95199990272522,1,1.93900001049042,8.14999008178711,6.04174995422363,1,
2018-01-02 04:00:00,17,16,8,11,17,10,14,15,14,10,9,4.53399991989136,5,1,6.7519998550415,14,13,4,,14.9407997131348,4.91900014877319,4.18800020217896,9.35999965667725,3.89000010490417,8.14000034332275,6.75899982452393,1,3.34400010108948,6.68699979782104,1,2.07999992370605,1,1,1.43700003623962,,5.49700021743774,1.96416997909546,1,3.29399991035461,7.24200010299683,4.57142019271851,1,
2018-01-02 05:00:00,13,12,11,15,11,10,21,15,14,14,,6.33308982849121,6,4,5.67399978637695,9,13,7,,17.4874992370605,3.91700005531311,8.13000011444092,15.4499998092651,7.11199998855591,6.08400011062622,6.75899982452393,1,4.73400020599365,3.41300010681152,4.01900005340576,1.95799994468689,1.36199998855591,1,1.41499996185303,,5.49700021743774,1,2,1.93900001049042,5.43100023269653,4.43375015258789,2,
2018-01-02 06:00:00,20,17,15,20,23,23,24,18,14,14,,9.58250045776367,6,8,6.53800010681152,2,14,6,,10.940299987793,7.02299976348877,10.8500003814697,7.33400011062622,8.46000957489014,9.5,9.4399995803833,1,6.23699998855591,3.41400003433228,3.01799988746643,3.89000010490417,1.36199998855591,1.42799997329712,1.44900000095367,,6.83400011062622,4.01875019073486,5,4.31099987030029,16.2900009155273,3.10050010681152,3,
2018-01-02 07:00:00,21,18,15,30,17,22,16,20,18,16,,4.850830078125,5,8,6.05600023269653,3,19,6,,1,6.44000005722046,8.97000026702881,15.1300001144409,7.11199998855591,8.14000034332275,8.10999965667725,4.77899980545044,4.73000001907349,5.25,1.66400003433228,3.91700005531311,2.72399997711182,4.46600008010864,4.49300003051758,,8.24001026153564,3.74524998664856,4,8.72000026702881,7.17399978637695,1,1,
2018-01-02 08:00:00,24,13,13,21,13,18,23,18,16,19,,20.3348999023438,5,5,11.0299997329712,7,14,,,10.0468997955322,7.19199991226196,8.14000034332275,8.14000034332275,11.1700000762939,6.78200006484985,6.75899982452393,12.6700000762939,1.91700005531311,3.19700002670288,1.59399998188019,3.06599998474121,2.72399997711182,4.46600008010864,6.78999996185303,,8.24001026153564,11.6759004592896,5,8.38000011444092,7.15199995040894,1,3,
2018-01-02 09:00:00,19,18,14,23,12,14,27,20,9,19,,23.6783008575439,5,3,11.3100004196167,8,18,21,,11.1545000076294,10.8100004196167,10.289999961853,15.5600004196167,6.75,5.4210000038147,5.40700006484985,4.93499994277954,1.91799998283386,3.37400007247925,3.99000000953674,,1.36199998855591,2.72000002861023,6.78999996185303,,5.49499988555908,15.1674995422363,8,6.00400018692017,10.8599996566772,1,1,
2018-01-02 10:00:00,16,14,18,15,14,17,19,18,14,7,,7.86541986465454,10,1,8.14500045776367,5,16,12,,12.0408000946045,8.75,9.6899995803833,7.93400001525879,1.7039999961853,8.14000034332275,7.29500007629395,1,4.73400020599365,3.41499996185303,6.23199987411499,,1,8.05000019073486,6.78999996185303,,10.9899997711182,10.2656002044678,14,5.66499996185303,8.10000991821289,1.86182999610901,1,
2018-01-02 11:00:00,16,18,19,16,15,15,17,15,14,10,,6.70692014694214,9,1,8.66901016235352,6,24,9,,17.7399997711182,6.98699998855591,3.6029999256134,7.1100001335144,5.75899982452393,6.91099977493286,8.10999965667725,1,6.22599983215332,5.39499998092651,5.42399978637695,1.81900000572205,1,4.375,5.43200016021729,,8.24001026153564,15.4117002487183,15,8.71000957489014,6.69899988174438,1,1,
2018-01-02 12:00:00,22,13,16,18,11,12,13,12,11,8,7,8.42516994476318,7,3,4.94000005722046,6,19,8,,9.83806991577148,6.17199993133545,1.37000000476837,9.07999992370605,3.02099990844727,5.53399991989136,6.75799989700317,1,7.55000019073486,5.47200012207031,4.11999988555908,1.94000005722046,1,1,6.55200004577637,,2.93899989128113,10.2434997558594,12,7.01900005340576,9.50998973846436,2.66433000564575,1,
2018-01-02 13:00:00,18,12,17,13,,14,11,11,7,12,6,9.88173007965088,6,3,6.93800020217896,6,,10,,12.4528999328613,9.71000957489014,2.02999997138977,9.11999988555908,4.40700006484985,4.07200002670288,5.4060001373291,1,4.73299980163574,3.41499996185303,1.51199996471405,1.96300005912781,1,1.36000001430511,5.43100023269653,,5.49499988555908,8.96858024597168,7,3.29299998283386,8.10000991821289,5.81624984741211,1,
2018-01-02 14:00:00,9,10,15,16,8,,12,17,9,10,4,5.95209980010986,4,3,11.8500003814697,5,,6,,13.6113996505737,7.19600009918213,4.06899976730347,9.14999008178711,5.20599985122681,6.68200016021729,5.40500020980835,1,4.73299980163574,3.41499996185303,2.50799989700317,2.10199999809265,1,1.36000001430511,2.71600008010864,,5.51300001144409,5.21657991409302,5,1.93900001049042,5.43200016021729,5.94374990463257,1,
2018-01-02 15:00:00,11,9,11,16,11,,16,12,9,10,4,1.04592001438141,2,3,9.82999992370605,5,12,6,,7.77742004394531,6.34899997711182,5.13600015640259,9.13000011444092,7.09899997711182,6.76300001144409,6.75699996948242,,1.91700005531311,3.33299994468689,1.50999999046326,1.98099994659424,1,1,4.07299995422363,,5.49499988555908,15.0982999801636,7,1.93900001049042,5.43200016021729,3.97032999992371,1,
2018-01-02 16:00:00,10,7,13,9,11,,14,11,11,8,7,4.60383987426758,4,3,15.4099998474121,8,12,8,,3.98732995986938,5.05999994277954,3.52600002288818,13.2200002670288,5.75799989700317,4.06699991226196,6.75699996948242,,1,1,1,2.02099990844727,1,1,6.76599979400635,,4.01999998092651,11.0942001342773,6,2.27699995040894,8.10000991821289,6.97491979598999,,
2018-01-02 17:00:00,13,4,12,,7,,9,10,10,8,6,6.47635984420776,6,4,15.9300003051758,8,10,10,,8.97249984741211,4.31300020217896,4.39900016784668,11.8599996566772,3.0550000667572,2.70900011062622,5.40500020980835,,1.91700005531311,1,1,2.02099990844727,1,1,5.43100023269653,,4.30399990081787,10.4792003631592,8,3.63100004196167,9.50998973846436,7.79974985122681,1,
2018-01-02 18:00:00,9,5,10,13,7,14,8,11,9,7,6,9.41458034515381,7,6,13.1099996566772,10,9,12,,18.0216999053955,3.19300007820129,4.95100021362305,9.14000034332275,1.7039999961853,5.61999988555908,5.40500020980835,,3.28699994087219,1,1,2.01699995994568,1,9.52000045776367,6.74399995803833,,2.9300000667572,10.2852001190186,19,6.34100008010864,8.80000019073486,7.21541976928711,2,
2018-01-02 19:00:00,13,3,5,11,15,5,8,15,10,8,7,7.60399007797241,7,5,10.0299997329712,9,10,8,,17.5366992950439,14.0900001525879,6.66900014877319,6.42899990081787,1.7039999961853,10.1599998474121,5.40500020980835,19.9699993133545,4.73299980163574,1,1,2.07500004768372,1.13499999046326,8.14000034332275,5.43100023269653,,5.48999977111816,16.07080078125,9,7.01800012588501,10.1800003051758,5.08032989501953,5,
2018-01-02 20:00:00,9,6,5,13,11,11,12,10,10,6,4,9.09282970428467,18,5,6.47800016403198,7,10,7,,18.7283000946045,7.09100008010864,8.13000011444092,9.03999042510986,1.7039999961853,7.91300010681152,6.75799989700317,17.2099990844727,4.74300003051758,3.41499996185303,4.12200021743774,2.09800004959106,1,4.35200023651123,2.71600008010864,,8.22000026702881,15.0966997146606,12,15.4799995422363,21.7299995422363,5.67392015457153,9,
2018-01-02 21:00:00,9,12,6,9,7,10,10,10,11,8,4,7.79199981689453,17,3,8.14999008178711,8,10,5,,18.7707996368408,15.7799997329712,6.7960000038147,6.34600019454956,1.36600005626678,6.13199996948242,9.35000991821289,17.8700008392334,7.55000019073486,6.12099981307983,10.3900003433228,1.99399995803833,1.31700003147125,5.41800022125244,1.61800003051758,,8.22000026702881,19.3374996185303,19,4.64799976348877,11.6599998474121,8.382080078125,13,
2018-01-02 22:00:00,7,12,8,7,7,8,12,8,11,10,5,5.15108013153076,14,5,1,8,9,7,,13.5342998504639,17.2600002288818,8.85000991821289,3.77500009536743,1.11800003051758,6.78200006484985,8.10999965667725,22.7000007629395,8.74001026153564,6.12099981307983,6.79300022125244,1.91299998760223,2.72399997711182,6.93599987030029,4.05100011825562,,8.21000957489014,14.5783004760742,12,7.35799980163574,9.46000957489014,9.65583992004395,8,
2018-01-02 23:00:00,11,14,10,12,8,10,11,14,9,10,9,10.358099937439,10,6,3.31599998474121,7,8,7,,12.8016996383667,10.960000038147,9.64999008178711,6.21000003814697,1.46700000762939,8.22000026702881,9.27999973297119,19.1700000762939,7.55000019073486,3.37800002098083,2.60199999809265,1.93099999427795,1.36199998855591,1,6.48400020599365,,10.9899997711182,9.78125,8,8.03999042510986,5.43200016021729,8.00275039672852,9,
2018-01-03 00:00:00,12,13,11,10,11,11,13,12,11,6,7,17.096700668335,8,3,1,8,11,4,,7.32532978057861,8.02999973297119,6.9060001373291,6.16900014877319,1.36600005626678,7.50799989700317,6.75899982452393,10.8000001907349,4.78499984741211,3.38299989700317,1,1.87300002574921,1,1,2.86299991607666,,8.24001026153564,5.67392015457153,8,3.63299989700317,5.43200016021729,9.21833992004395,7,
2018-01-03 01:00:00,10,8,8,14,14,8,17,16,9,7,10,19.7154998779297,8,1,3.58400011062622,12,13,3,,9.31667041778564,5.88500022888184,6.8289999961853,6.1560001373291,4.34100008010864,8.14000034332275,6.75899982452393,3.44700002670288,4.73400020599365,1,1,1.98500001430511,1,1,1.51600003242493,,5.49599981307983,2.29432988166809,4,3.29399991035461,16.9500007629395,8.87775039672852,1,
2018-01-03 02:00:00,9,9,6,14,12,9,12,10,9,9,16,15.6557998657227,6,6,6.39900016784668,12,11,3,,6.2568302154541,5.82499980926514,5.4229998588562,7.2020001411438,4.72399997711182,4.38899993896484,10.8100004196167,1,4.72900009155273,1,1.37000000476837,1.99899995326996,1,2.62899994850159,1.51600003242493,,8.19999980926514,1.63841998577118,1,1,10.8599996566772,4.85599994659424,3,
2018-01-03 03:00:00,11,6,5,10,10,11,14,7,8,6,14,10.7929000854492,7,4,5.29199981689453,6,9,2,,9.50858020782471,4.61399984359741,4.07000017166138,8.74001026153564,3.05599999427795,4.07000017166138,7.57399988174438,1,4.73400020599365,1,1.37000000476837,2.01200008392334,1,1,2.70499992370605,,6.23699998855591,3.97108006477356,1,1.60000002384186,9.50998973846436,2.89033007621765,4,
2018-01-03 04:00:00,15,8,4,13,9,14,14,9,8,10,12,33.7574996948242,11,2,6.01800012588501,5,9,13,,7.4210000038147,3.69899988174438,6.61700010299683,14.0100002288818,1.7039999961853,6.0789999961853,4.05499982833862,1,1.91700005531311,1.33299994468689,1.51499998569489,1.94900000095367,1,1,1.50499999523163,,5.49499988555908,1.25975000858307,3,1,6.13299989700317,1.89567005634308,3,
2018-01-03 05:00:00,13,13,6,15,11,14,14,14,12,13,23,64.3483963012695,6,8,5.59499979019165,8,9,10,,7.98724985122681,4.14499998092651,7.44000005722046,8.5700101852417,3.05599999427795,6.09200000762939,5.40700006484985,1,1,1,3.96300005912781,2.00799989700317,1,1,1.59599995613098,,5.19199991226196,1.98458003997803,3,1.93900001049042,4.07399988174438,2.06699991226196,2,
2018-01-03 06:00:00,20,18,12,18,18,21,24,20,13,16,29,39.4906005859375,32,9,6.2519998550415,8,10,12,,6.14074993133545,3.97199988365173,8.11999988555908,13.9099998474121,6.0310001373291,6.79300022125244,4.05499982833862,1,4.73400020599365,1,3.99399995803833,1.87699997425079,1,1,2.85199999809265,,2.74600005149841,4.07275009155273,2,1.93900001049042,7.51399993896484,1.7462500333786,1,
2018-01-03 07:00:00,18,14,14,27,26,19,14,25,12,18,18,21.1616992950439,19,8,9.32699966430664,9,13,9,,8.16092014312744,6.03999996185303,8.14000034332275,14,7.11199998855591,6.09200000762939,6.75899982452393,1,4.7350001335144,3.41499996185303,5.51599979400635,2.01200008392334,1,1.36000001430511,4.07399988174438,,2.74600005149841,2.63908004760742,2,7.36100006103516,25.7999992370605,1,1,
2018-01-03 08:00:00,22,14,10,17,16,17,13,16,15,12,9,13.6815004348755,12,11,13.1700000762939,10,19,8,,17.0032997131348,10.6899995803833,6.7020001411438,14.1099996566772,5.76000022888184,7.50799989700317,10.7799997329712,1,1.91700005531311,3.37800002098083,4.1230001449585,1.98099994659424,1,1,4.07399988174438,,5.49499988555908,2.45391988754272,8,24.2999992370605,27.5400009155273,1,1,
2018-01-03 09:00:00,15,12,12,19,15,23,9,15,19,10,10,14.0958995819092,6,6,10.6000003814697,8,18,4,,13.5742998123169,26.5300006866455,7.49700021743774,12.2700004577637,5.75899982452393,8.13000011444092,8.10999965667725,1,1.91700005531311,3.8659999370575,2.46300005912781,1.89100003242493,,1,5.43200016021729,,5.49499988555908,10.7632999420166,9,11.4300003051758,19.0100002288818,1,3,
2018-01-03 10:00:00,14,9,16,15,17,20,20,11,17,9,10,20.899299621582,8,8,5.37099981307983,6,15,3,,9.02816963195801,15.0900001525879,5.48000001907349,10.2600002288818,4.54199981689453,4.51999998092651,5.43400001525879,1,1.91700005531311,6.12099981307983,2.43300008773804,1.98500001430511,,1,6.78999996185303,,5.49499988555908,12.3474998474121,9,8.72000026702881,10.1599998474121,1,3,
2018-01-03 11:00:00,19,17,12,18,17,17,13,17,13,10,9,12.2779998779297,8,7,7.9850001335144,10,8,5,,21.30419921875,16.7600002288818,2.79900002479553,8.94999980926514,2.42400002479553,2.64199995994568,3.92499995231628,1,1.92599999904633,5.30000019073486,1.49899995326996,2.54299998283386,,1.38300001621246,4.07399988174438,,5.66400003433228,18.9566993713379,29,7.35900020599365,8.14999008178711,1.52433001995087,4,
