Nombre de estacion,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,Cerrillos,El_Bosque,Cerro_Navia,Puente_Alto,Talagante,Quilicura,Viña_del_mar,Rengo,San_Fernando,Talca_La_Florida,Valdivia,Coyhaique_II
Region,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Valparaíso,O’Higgins,O’Higgins,Maule,Los Ríos,Aysén
Codigo region,13,13,13,13,13,13,13,13,13,13,13,5,6,6,7,14,11
Comuna,Independencia,La Florida,Las Condes,Santiago,Pudahuel,Cerrillos,El Bosque,Cerro Navia,Puente Alto,Talagante,Quilicura,Vina del mar,Rengo,San Fernando,Talca,Valdivia,Coyhaique
2015-10-13 02:00:00,30.2849998474121,18.4235000610352,29.0883007049561,15.9477996826172,6.83465003967285,,28.7495994567871,7.43748998641968,37.0671997070312,16.3875999450684,4.39307022094727,4.90332984924316,21.1900005340576,23.5174999237061,12.5216999053955,9.30416965484619,10.2216997146606
2015-10-13 03:00:00,26.4592990875244,9.57248020172119,25.8253002166748,8.87864971160889,2.63582992553711,,16.5830001831055,2.77123999595642,35.7285995483398,10.4709997177124,3.52325010299683,6.06166982650757,6.38850021362305,15.8092002868652,9.78658008575439,9.30916976928711,6.92582988739014
2015-10-13 04:00:00,9.49332046508789,2.88020992279053,21.3910007476807,1,1.64165997505188,,1.25910997390747,2.83915996551514,33.3022003173828,11.4432001113892,1.40617001056671,3.61999988555908,9.69032001495361,15.397500038147,9.15748977661133,8.74666976928711,3.99833011627197
2015-10-13 05:00:00,1,1,12.4665002822876,1,1.31766998767853,,1,2.59582996368408,25.6049995422363,11.6653995513916,1,1.25332999229431,9.15748977661133,11.5916996002197,12.8652000427246,8.10583019256592,4.22333002090454
2015-10-13 06:00:00,1,1,5.07599020004272,1,1.15883004665375,,1.26382994651794,1.53875005245209,22.4256000518799,8.8043098449707,1,1,5.49949979782104,4.86983013153076,2.43808007240295,7.07366991043091,2.54500007629395
2015-10-13 07:00:00,4.69566011428833,1.74215996265411,5.57800006866455,1.27999997138977,2.31816005706787,,2.08299994468689,2.35249996185303,22.8439998626709,12.9709997177124,1.8309999704361,1.25332999229431,1.69274997711182,2.67700004577637,3.03308010101318,5.67341995239258,1.68582999706268
2015-10-13 08:00:00,3.50533008575439,15.3339996337891,17.6259994506836,3.97182989120483,11.2954998016357,,4.33299016952515,8.52622985839844,30.9596004486084,20.3875999450684,5.10500001907349,8.80333042144775,7.11874008178711,8.06075000762939,2.9153299331665,5.09658002853394,9.86081981658936
2015-10-13 09:00:00,8.41215991973877,16.1690006256104,25.6580009460449,15.1992998123169,18.7863006591797,,16.8330001831055,15.9799995422363,32.7165985107422,22.8043003082275,13.5965003967285,18.6033000946045,17.3742008209229,17.1117000579834,8.13831996917725,7.58117008209229,13.3607997894287
2015-10-13 10:00:00,17.1446990966797,17.755500793457,28.1679992675781,23.5991992950439,26.0245990753174,,23.6662998199463,21.0886993408203,32.0471992492676,29.2208995819092,19.423999786377,19.8283004760742,20.9549999237061,18.8075008392334,10.8115997314453,8.86833000183105,17.7082996368408
2015-10-13 11:00:00,28.1226997375488,23.0995006561279,26.5783004760742,28.2565002441406,30.3171005249023,,25.5830001831055,24.9412002563477,30.0393009185791,31.8875999450684,24.6686992645264,20.7866992950439,22.0167007446289,21.0983009338379,9.39058017730713,11.8633003234863,19.0599994659424
2015-10-13 12:00:00,28.7047996520996,21.3460006713867,25.0722999572754,28.755500793457,32.7579002380371,30.8185005187988,26.4162998199463,25.7786998748779,32.8003005981445,31.4708995819092,24.8351993560791,21.8782997131348,23.7024993896484,22.8024997711182,10.8816995620728,13.7650003433228,15.5233001708984
2015-10-13 13:00:00,27.3740997314453,19.007999420166,26.5783004760742,28.0900993347168,29.7280006408691,33.2277984619141,28.8330001831055,25.5275001525879,30.5412998199463,30.9710006713867,23.4200000762939,21.8866996765137,21.3708000183105,20.9183006286621,9.59990978240967,14.1057996749878,
