Nombre de estacion,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,Cerrillos,El_Bosque,Cerro_Navia,Puente_Alto,Talagante,Quilicura,Viña_del_mar,Rengo,San_Fernando,Talca_La_Florida
Region,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Valparaíso,O’Higgins,O’Higgins,Maule
Codigo region,13,13,13,13,13,13,13,13,13,13,13,5,6,6,7
Comuna,Independencia,La Florida,Las Condes,Santiago,Pudahuel,Cerrillos,El Bosque,Cerro Navia,Puente Alto,Talagante,Quilicura,Vina del mar,Rengo,San Fernando,Talca
Codigo comuna,13108,13110,13114,13101,13124,13102,13105,13103,13201,13601,13125,5109,6115,6301,7101
UTM_Este,346488,352504,358305,345673,337311,340277,345313,338984,352049,318945,337356,261803,329665,317503,256889
UTM_Norte,6300681,6290304,6305906,6296019,6298809,6292747,6286825,6299360,6282013,6272298,6306788,6343569,6192542,6171746,6075395
2013-01-01 00:00:00,1.82795000076294,1.00399994850159,1.82457995414734,8.1094799041748,1,3.91410994529724,1.82666003704071,11.2386999130249,6.64947986602783,9.26819038391113,15.0881996154785,,,,
2013-01-01 01:00:00,1,1.00399994850159,1,2.64798998832703,1,1,1,9.40723991394043,1.70500004291534,3.6541600227356,13.2530002593994,,,,
2013-01-01 02:00:00,1,1.17132997512817,1.73950004577637,1.98599994182587,1,1.21811997890472,1,6.99300003051758,1.70500004291534,3.73795008659363,10.8339004516602,,,,
2013-01-01 03:00:00,1,1.00399994850159,4.46849012374878,2.06873989105225,1,1.50348997116089,1.33066999912262,7.99200010299683,1.53450000286102,3.98932003974915,10.333399772644,,,,
2013-01-01 04:00:00,1,1.00399994850159,6.17864990234375,1.98599994182587,1,1.82879996299744,1.77155005931854,8.5469799041748,1.13666999340057,3.6541600227356,10.694899559021,,,,
2013-01-01 05:00:00,1,1.00399994850159,7.06131982803345,2.31699991226196,1.44054996967316,2.163330078125,1.33066999912262,10.6560001373291,1.93233001232147,4.32449007034302,10.1387996673584,,,,
2013-01-01 06:00:00,1.82588005065918,1.50600004196167,11.8332004547119,3.06174993515015,1,2.39236998558044,2.74032998085022,9.65697956085205,7.41673994064331,6.41928005218506,11.7515001296997,,,,
2013-01-01 07:00:00,5.55557012557983,9.03598022460938,22.6735000610352,8.77147960662842,9.26856994628906,5.73759984970093,16.5170001983643,14.9017000198364,21.4829998016357,12.7874002456665,22.9293003082275,,,,
2013-01-01 08:00:00,20.5638999938965,23.4265995025635,34.8376998901367,28.7970008850098,29.2483005523682,32.8339004516602,31.4570007324219,33.9659004211426,31.7129993438721,25.6075000762939,38.0276985168457,,,,
2013-01-01 09:00:00,46.8492012023926,38.7375984191895,49.1534004211426,47.9122009277344,43.5264015197754,46.7165985107422,48.6379013061523,49.3671989440918,45.608699798584,43.2874984741211,54.5442008972168,,,,
2013-01-01 10:00:00,63.7648010253906,51.7896003723145,69.3443984985352,62.7243995666504,51.5531997680664,59.344799041748,60.423999786377,56.8596992492676,56.2649002075195,51.6666984558105,64.2204971313477,,,,
2013-01-01 11:00:00,70.481201171875,61.6623001098633,93.6728973388672,70.0063018798828,62.0624008178711,65.282600402832,57.851001739502,69.0141983032227,46.4612007141113,48.6501998901367,65.2213973999023,,,,
2013-01-01 12:00:00,70.8128967285156,50.7019996643066,96.5690994262695,64.9586029052734,55.9388999938965,60.8502006530762,54.1158981323242,61.6882019042969,50.8941993713379,48.817798614502,65.4717025756836,,,,
2013-01-01 13:00:00,61.3300018310547,51.956901550293,83.4119033813477,60.9866981506348,50.4774017333984,55.9160995483398,56.2738990783691,53.6128997802734,60.4421005249023,44.1254997253418,57.2135009765625,,,,
2013-01-01 14:00:00,,50.032600402832,72.9026031494141,55.3596992492676,48.4086990356445,52.6543998718262,51.7089004516602,51.7813987731934,56.4353981018066,44.1254997253418,55.2948989868164,,,,
2013-01-01 15:00:00,,44.0085983276367,65.206901550293,49.7327003479004,46.7537002563477,50.0619010925293,47.3098983764648,49.9500007629395,49.2743988037109,43.5388984680176,52.0416984558105,,,,
2013-01-01 16:00:00,,41.2476005554199,57.9249000549316,48.7397003173828,45.2641983032227,48.5564994812012,45.8988990783691,48.8676986694336,47.5694999694824,37.7573013305664,51.040699005127,,,,
2013-01-01 17:00:00,,36.896900177002,52.6288986206055,44.1884994506836,42.9472007751465,43.4550018310547,40.6698989868164,45.287899017334,43.1363983154297,33.1487007141113,47.0367012023926,,,,
