Nombre de estacion,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,Cerrillos,El_Bosque,Cerro_Navia,Puente_Alto,Talagante,Quilicura,Rancagua_I,Talca_La_Florida,Coyhaique_II,Valdivia
2017-01-04 15:00:00,,1,,,,,1.3400000333786,,5.663330078125,1.09167003631592,,1,1,1.43333005905151,2.60133004188538
2017-01-04 16:00:00,,1,,,,,1.3400000333786,,5.09167003631592,1,,1,1,1.4833300113678,2.63724994659424
2017-01-04 17:00:00,,1,,,,,1.28332996368408,,4.11166000366211,1,,1,1,1.45000004768372,2.17516994476318
2017-01-04 18:00:00,,1,,,,,1.16999995708466,,3.53999996185303,1,,1,1,1.39999997615814,1.41767001152039
2017-01-04 19:00:00,,1,,,,,1.25499999523163,,3.04999995231628,1,,1,1,1.47500002384186,1.31616997718811
2017-01-04 20:00:00,,1,,,,,1.1983300447464,,3.04999995231628,1,,1,1,1.60000002384186,5.09733009338379
2017-01-04 21:00:00,,1,,,,,1.1416699886322,,3.04999995231628,1,,1,1,1.70833003520966,8.01282978057861
2017-01-04 22:00:00,,1,,,,,1.28332996368408,,3.04999995231628,1,,1,1,1.66666996479034,1.58208000659943
2017-01-04 23:00:00,,1,,,,,1.1983300447464,,3.04999995231628,1,,1,1,1.6416699886322,1.27199995517731
2017-01-05 00:00:00,,1,,,,,1,,2.2333300113678,1,,1,1,1.57500004768372,1
2017-01-05 01:00:00,,1,,,,,1.11333000659943,,2.61443996429443,1,,1,1,1.68333005905151,1
2017-01-05 02:00:00,,1,,,,,1.18888998031616,,2.39667010307312,1,,1,1,1.56666994094849,1
2017-01-05 03:00:00,,1,,,,,1.08500003814697,,2.55999994277954,1,,1,1,1.5166699886322,1
2017-01-05 04:00:00,,1,,,,,1.1416699886322,,2.0699999332428,1,,1,1,1.45000004768372,1
2017-01-05 05:00:00,,1,,,,,1.3916699886322,,2.31500005722046,1,,1,1,1.55833005905151,1
2017-01-05 06:00:00,,1,,,,,1.25499999523163,,3.04999995231628,1,,1,1,1.53332996368408,1
2017-01-05 07:00:00,,1,,,,,1.3658299446106,,3.37666988372803,1.09167003631592,,1,1,1.57500004768372,1
2017-01-05 08:00:00,,1,,,,,1.28332996368408,,3.45832991600037,1.20167005062103,,1,1,1.61667001247406,1
2017-01-05 09:00:00,,1,,,,,1.3400000333786,,3.53999996185303,1.22000002861023,,1,1,1.7333300113678,1
2017-01-05 10:00:00,,1,,,,,1.3400000333786,,4.11166000366211,1.22000002861023,,1,1,1.60000002384186,1.06591999530792
2017-01-05 11:00:00,,1,,,,,2.16499996185303,,5.09167003631592,1.22000002861023,,1,1,1.55833005905151,1.13507997989655
2017-01-05 12:00:00,,1.06500005722046,,,,,1.87999999523163,,5.01000022888184,1.22000002861023,,1,1.41076004505157,1.66666996479034,1.24732995033264
2017-01-05 13:00:00,,1.19500005245209,,,,,1.42250001430511,,5.5,2.48375010490417,,1,1.71481001377106,1.6083300113678,1.42807996273041
2017-01-05 14:00:00,,1.32500004768372,,,,,2.32999992370605,,4.11166000366211,2.90499997138977,,1,1.77730000019073,1.79166996479034,1.70932996273041
2017-01-05 15:00:00,,1.25999999046326,,,,,2.08249998092651,,4.11166000366211,1.72667002677917,,1.44166994094849,1.58598005771637,1.7333300113678,1.57533001899719
2017-01-05 16:00:00,,1,,,,,1.3400000333786,,3.78500008583069,1.0183299779892,,1,1.66673004627228,1.13332998752594,1.56517004966736
2017-01-05 17:00:00,,1,,,,,1.3400000333786,,3.70333003997803,1,,1,1.41506004333496,1.64999997615814,1.49591994285583
2017-01-05 18:00:00,,1,,,,,1.42250001430511,,3.29500007629395,1,,1.0166699886322,1.10957002639771,1.85000002384186,1.54999995231628
2017-01-05 19:00:00,,1,,,,,1.05666995048523,,3.04999995231628,1,,1.0166699886322,1.14160001277924,1.92499995231628,1.50308001041412
2017-01-05 20:00:00,,1,,,,,1.05666995048523,,2.88667011260986,1,,1,1.04253995418549,2.28332996368408,1.32757997512817
2017-01-05 21:00:00,,1,,,,,1,,2.8050000667572,1,,1,1.26411998271942,2.24166989326477,1.19907999038696
2017-01-05 22:00:00,,1,,,,,1.05666995048523,,3.21333003044128,1,,1,1,2.30833005905151,1.18050003051758
2017-01-05 23:00:00,,1,,,,,1,,3.04999995231628,1,,1,1,2.28332996368408,1.11682999134064
2017-01-06 00:00:00,,1,,,,,1,,3.04999995231628,1,,1,1,2.2333300113678,1
2017-01-06 01:00:00,,1,,,,,1,,3.04999995231628,1,,1,1,2.21667003631592,1
2017-01-06 02:00:00,,1,,,,,1,,2.39667010307312,1,,1,1,,1
2017-01-06 03:00:00,,1,,,,,1,,2.31500005722046,1,,1,1.75434994697571,,1
2017-01-06 04:00:00,,1,,,,,1.05666995048523,,2.15165996551514,1,,1,1.09486997127533,,1
2017-01-06 05:00:00,,1,,,,,1.1416699886322,,2.8050000667572,1,,1,1,1.1083300113678,1
2017-01-06 06:00:00,,1,,,,,1.16999995708466,,3.04999995231628,1,,1,1,1.79999995231628,1
2017-01-06 07:00:00,,1,,,,,1.1983300447464,,3.04999995231628,1,,1,1,1.99167001247406,1.26617002487183
2017-01-06 08:00:00,,1,,,,,1.86082994937897,,3.13165998458862,1,,1,1,2.20832991600037,1.47749996185303
2017-01-06 09:00:00,,1,,,,,1.75250005722046,,3.04999995231628,1,,1,1.26884996891022,2.2333300113678,1.47467005252838
2017-01-06 10:00:00,,1,,,,,1.42250001430511,,3.78500008583069,1,,1,1,2.6416699886322,1.42225003242493
2017-01-06 11:00:00,,1,,,,,1.3400000333786,,4.11166000366211,1,,1,1,2.36666989326477,4.16858005523682
2017-01-06 12:00:00,,1,,,,,1.3681800365448,,3.53999996185303,1.11000001430511,,1,1.06229996681213,2.40832996368408,4.80682992935181
2017-01-06 13:00:00,,1,,,,,1.16999995708466,,3.70333003997803,1.16499996185303,,1,1.26321995258331,2.45000004768372,3.46208000183105
2017-01-06 14:00:00,,1,,,,,1.1983300447464,,4.03000020980835,1.22000002861023,,1,1.67926001548767,2.57500004768372,1.57000005245209
2017-01-06 15:00:00,,1,,,,,1.3400000333786,,4.35666990280151,1.22000002861023,,1,1.48066997528076,2.77500009536743,2.72092008590698
2017-01-06 16:00:00,,1.53832995891571,,,,,1.70000004768372,,4.19333982467651,1.12832999229431,,1,1,2.82500004768372,2.21832990646362
2017-01-06 17:00:00,,1,,,,,1.11333000659943,,3.45832991600037,1,,1,1,2.90832996368408,1.58424997329712
2017-01-06 18:00:00,,1,,,,,1.11333000659943,,3.04999995231628,1,,1,1,2.75,1.38199996948242
2017-01-06 19:00:00,,1,,,,,1.11333000659943,,3.04999995231628,1,,1,1,2.95832991600037,1.21042001247406
2017-01-06 20:00:00,,1,,,,,1.1416699886322,,3.04999995231628,1,,1,1,2.84999990463257,1.05607998371124
2017-01-06 21:00:00,,1,,,,,1.16999995708466,,3.04999995231628,1,,1,1,2.80833005905151,1
2017-01-06 22:00:00,,1,,,,,1.08500003814697,,3.04999995231628,1,,1,1,2.79999995231628,1
2017-01-06 23:00:00,,1,,,,,1.02832996845245,,3.13165998458862,1,,1,1,2.71667003631592,1
2017-01-07 00:00:00,,1,,,,,1,,4.03000020980835,1,,1,1,2.59999990463257,1
2017-01-07 01:00:00,,1,,,,,1,,2.94110989570618,1,,1,1.82978999614716,2.49166989326477,1
2017-01-07 02:00:00,,1,,,,,1,,2.28778004646301,1,,1,1.39847004413605,2.40000009536743,1
2017-01-07 03:00:00,,1,,,,,1,,2.39667010307312,1,,1,1.85035002231598,2.34999990463257,1.30441999435425
2017-01-07 04:00:00,,1,,,,,1.02832996845245,,2.0699999332428,1,,1,1,2.2666699886322,1
2017-01-07 05:00:00,,1,,,,,1.16999995708466,,2.2333300113678,1,,1,1.10291004180908,2.24166989326477,1.02541995048523
2017-01-07 06:00:00,,1,,,,,1.16999995708466,,2.31500005722046,1,,1,1.09086000919342,2.21667003631592,1
2017-01-07 07:00:00,,1,,,,,1.11333000659943,,3.04999995231628,1,,1,1,2.21667003631592,3.32575011253357
2017-01-07 08:00:00,,1,,,,,1.55666995048523,,3.04999995231628,1,,1,1.295490026474,2.11666989326477,2.33582997322083
2017-01-07 09:00:00,,1,,,,,1.08500003814697,,3.04999995231628,1,,1,1,2.18333005905151,1.92917001247406
2017-01-07 10:00:00,,1,,,,,1,,3.62167000770569,1,,1,1,2.19166994094849,3.43291997909546
2017-01-07 11:00:00,,1,,,,,1.0618200302124,,3.94832992553711,1,,1,1,2.13333010673523,1.53782999515533
2017-01-07 12:00:00,,1.12999999523163,,,,,1.42250001430511,,3.70333003997803,1.05499994754791,,1,1,2.1416699886322,1.82492005825043
2017-01-07 13:00:00,,1.06500005722046,,,,,1.31166994571686,,3.78500008583069,1.05499994754791,,1,1,2.09167003631592,3.68516993522644
2017-01-07 14:00:00,,1.06500005722046,,,,,1.28332996368408,,4.03000020980835,1.20167005062103,,1,1,2.08332991600037,1.62507998943329
2017-01-07 15:00:00,,1,,,,,1.28332996368408,,3.94832992553711,1.03666996955872,,1,1.07780003547668,2.1083300113678,5.93767023086548
2017-01-07 16:00:00,,1,,,,,2.87916994094849,,3.70333003997803,1,,1,1.34470999240875,2.18333005905151,3.73307991027832
2017-01-07 17:00:00,,1,,,,,1.60727000236511,,3.04999995231628,1,,1,1.09653997421265,2.1083300113678,2.97499990463257
2017-01-07 18:00:00,,1,,,,,2.62666988372803,,3.04999995231628,1,,1,1,2.07500004768372,2.13117003440857
2017-01-07 19:00:00,,1,,,,,1.78182005882263,,2.96832990646362,1,,1,1,2.1416699886322,1.93517005443573
2017-01-07 20:00:00,,1,,,,,1.02832996845245,,3.04999995231628,1,,1,1,2.16667008399963,1.57225000858307
2017-01-07 21:00:00,,1,,,,,1,,2.72333002090454,1,,1,1,2.15000009536743,1.46700000762939
2017-01-07 22:00:00,,1,,,,,1,,2.39667010307312,1,,1,1,2.1416699886322,1.16999995708466
2017-01-07 23:00:00,,1,,,,,1.02832996845245,,3.86666011810303,1,,1,1,2.22499990463257,1.16491997241974
2017-01-08 00:00:00,,1,,,,,1.02832996845245,,4.9283299446106,1,,1,1,2.09999990463257,1.1104199886322
2017-01-08 01:00:00,,1,,,,,1,,3.15889000892639,1,,1,1,2.05833005905151,1.00999999046326
2017-01-08 02:00:00,,1,,,,,1,,3.2677800655365,1,,1,1,2.00833010673523,1
2017-01-08 03:00:00,,1,,,,,1,,2.39667010307312,1,,1,1,1.99167001247406,1
2017-01-08 04:00:00,,1,,,,,1,,2.15165996551514,1,,1,1,1.92499995231628,1
2017-01-08 05:00:00,,1,,,,,1,,2.0699999332428,1,,1,1,1.875,1
2017-01-08 06:00:00,,1,,,,,1,,2.2333300113678,1,,1,1,2.0166699886322,1
2017-01-08 07:00:00,,1,,,,,1,,2.47832989692688,1,,1,1,1.97500002384186,1
2017-01-08 08:00:00,,1,,,,,1,,2.96832990646362,1,,1,1,1.95833003520966,1
2017-01-08 09:00:00,,1,,,,,1.02832996845245,,3.04999995231628,1,,1,1,2.03332996368408,1
2017-01-08 10:00:00,,1,,,,,1.02832996845245,,3.78500008583069,1,,1,1,2.06666994094849,1
2017-01-08 11:00:00,,1,,,,,1.08500003814697,,4.27500009536743,1,,1,1,2.0166699886322,1
2017-01-08 12:00:00,,1,,,,,1.02832996845245,,3.29500007629395,1.59467005729675,,1,1,2.05833005905151,1
2017-01-08 13:00:00,,1,,,,,1.15181994438171,,3.29500007629395,1.89199995994568,,1,1,2.07500004768372,1
2017-01-08 14:00:00,,1,,,,,1,,3.45832991600037,1.89199995994568,,1,1,2.125,1
2017-01-08 15:00:00,,1,,,,,1,,3.04999995231628,1.89199995994568,,1,1,2.15000009536743,1
2017-01-08 16:00:00,,1,,,,,1.02832996845245,,3.04999995231628,1.89199995994568,,1,1,2.11666989326477,1
2017-01-08 17:00:00,,1,,,,,1,,2.6416699886322,1.44599997997284,,1,1,2.11666989326477,1
2017-01-08 18:00:00,,1,,,,,1,,2.31500005722046,1,,1,1,2.1416699886322,1
2017-01-08 19:00:00,,1,,,,,1,,2.72333002090454,1,,1,1,2.11666989326477,1
2017-01-08 20:00:00,,1,,,,,1,,2.0699999332428,1,,1,1,2.1083300113678,2.98633003234863
2017-01-08 21:00:00,,1,,,,,1,,2.2333300113678,1,,1,1,2.17499995231628,5.93291997909546
2017-01-08 22:00:00,,1,,,,,1,,2.2333300113678,1,,1,1,2.06666994094849,4.01532983779907
2017-01-08 23:00:00,,1,,,,,1,,2.0699999332428,1,,1,1,2.09167003631592,1.3490799665451
2017-01-09 00:00:00,,1,,,,,1,,2.0699999332428,1,,1,1,2.02500009536743,1
2017-01-09 01:00:00,,1,,,,,1,,2.28778004646301,1,,1,1,2.00833010673523,1
2017-01-09 02:00:00,,1,,,,,1,,2.28778004646301,1,,1,1,1.92499995231628,1
2017-01-09 03:00:00,,1,,,,,1,,2.15165996551514,1,,1,1,1.93333005905151,1
2017-01-09 04:00:00,,1,,,,,1,,3.21333003044128,1,,1,1,1.8916699886322,1
2017-01-09 05:00:00,,1,,,,,1,,3.04999995231628,1,,1,1,1.84167003631592,1
2017-01-09 06:00:00,,1,,,,,1,,3.29500007629395,1,,1,1,1.8916699886322,1
2017-01-09 07:00:00,,1,,,,,1,,4.11166000366211,1,,1,1,2.09999990463257,1.10091996192932
2017-01-09 08:00:00,,1.14832997322083,,,,,1,,5.41833019256592,1,,1,1,1.9833300113678,2.25758004188538
2017-01-09 09:00:00,,1,,,,,1,,3.70333003997803,1,,1,1,2.02500009536743,4.95333003997803
2017-01-09 10:00:00,,1,,,,,1.05666995048523,,3.04999995231628,1,,1,1,1.9833300113678,1.62267005443573
2017-01-09 11:00:00,,1,,,,,1.02832996845245,,3.04999995231628,1,,1,1,1.99167001247406,1.49357998371124
2017-01-09 12:00:00,,1,,,,,1.52332997322083,,3.04999995231628,1,,1,1,2.03332996368408,2.03642010688782
2017-01-09 13:00:00,,1,,,,,1.5516699552536,,2.72333002090454,1,,1,1,2.03332996368408,1.24591994285583
2017-01-09 14:00:00,,1,,,,,1.0618200302124,,3.04999995231628,1,,1,1,2.03332996368408,1.83025002479553
2017-01-09 15:00:00,,1,,,,,1.79917001724243,,3.04999995231628,1,,1,1,2.09167003631592,1.25066995620728
2017-01-09 16:00:00,,1,,,,,1,,3.04999995231628,1,,1,1,2.05833005905151,1.3126699924469
2017-01-09 17:00:00,,1,,,,,1.46916997432709,,2.96832990646362,1,,1,1.05040001869202,2.09999990463257,2.45149993896484
2017-01-09 18:00:00,,1,,,,,1,,2.47832989692688,1.37167000770569,,1,1.00206995010376,2.1416699886322,2.08949995040894
2017-01-09 19:00:00,,1,,,,,1,,2.72333002090454,1,,1,1,2.24166989326477,3.08008003234863
2017-01-09 20:00:00,,1,,,,,1,,2.88667011260986,1,,1,1.02389001846313,2.36666989326477,6.56892013549805
2017-01-09 21:00:00,,1,,,,,1,,2.8050000667572,1,,1,1,2.2666699886322,2.16892004013062
2017-01-09 22:00:00,,1,,,,,1,,2.55999994277954,1,,1,1,2.22499990463257,1
2017-01-09 23:00:00,,1,,,,,1.02832996845245,,2.39667010307312,1,,1,1,2.11666989326477,1
2017-01-10 00:00:00,,1,,,,,1,,2.15165996551514,1,,1,1,2.18333005905151,1
2017-01-10 01:00:00,,1,,,,,1,,2.0699999332428,1,,1,1,2.1083300113678,1
2017-01-10 02:00:00,,1,,,,,1,,3.04999995231628,1,,1,1,2.04999995231628,1
2017-01-10 03:00:00,,1,,,,,1,,2.96832990646362,1,,1,1,2.03332996368408,1
2017-01-10 04:00:00,,1,,,,,1,,3.04999995231628,1,,1,1,1.94166994094849,1
2017-01-10 05:00:00,,1,,,,,1,,3.04999995231628,1,,1,1,2.02500009536743,1
2017-01-10 06:00:00,,1,,,,,1.02832996845245,,3.04999995231628,1,,1,1,1.875,1.0516699552536
2017-01-10 07:00:00,,1,,,,,1.05666995048523,,3.04999995231628,1,,1,1,1.84167003631592,1.26066994667053
2017-01-10 08:00:00,,1,,,,,1,,3.04999995231628,1,,1,1,2.03332996368408,1
2017-01-10 09:00:00,,1,,,,,1,,2.96832990646362,1,,1,1,2.0166699886322,1
2017-01-10 10:00:00,,1,,,,,1.02832996845245,,3.13165998458862,1,,1,1,2.00833010673523,1
2017-01-10 11:00:00,,1,,,,,1.02832996845245,,3.86666011810303,1,,1,1.3359500169754,2.06666994094849,1
2017-01-10 12:00:00,,1,,,,,1.02832996845245,,3.53999996185303,1.29733002185822,,1,1.29428994655609,2.09999990463257,1
2017-01-10 13:00:00,,1,,,,,1.02832996845245,,3.45832991600037,1.89199995994568,,,1.01709997653961,2.02500009536743,1
2017-01-10 14:00:00,,1,,,,,1,,3.04999995231628,1.89199995994568,,1,1.12299001216888,2.07500004768372,1
