Nombre de estacion,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,Cerrillos,El_Bosque,Cerro_Navia,Puente_Alto,Talagante,Quilicura,Rancagua_I,Talca_La_Florida,Coyhaique_II,Valdivia
Region,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,O’Higgins,Maule,Aysén,Los Ríos
Codigo region,13,13,13,13,13,13,13,13,13,13,13,6,7,11,14
Comuna,Independencia,La Florida,Las Condes,Santiago,Pudahuel,Cerrillos,El Bosque,Cerro Navia,Puente Alto,Talagante,Quilicura,Rancagua,Talca,Coyhaique,Valdivia
Codigo comuna,13108,13110,13114,13101,13124,13102,13105,13103,13201,13601,13125,6101,7101,11101,14101
UTM_Este,346488,352504,358305,345673,337311,340277,345313,338984,352049,318945,337356,342015,256889,730152,651593
UTM_Norte,6300681,6290304,6305906,6296019,6298809,6292747,6286825,6299360,6282013,6272298,6306788,6218523,6075395,4948488,5589460
2015-01-01 00:00:00,,1.01122999191284,,1,,,1,,1.4412499666214,1.78832995891571,1,1,1,1,
2015-01-01 01:00:00,,1.01122999191284,,1,,,1,,1.02799999713898,1.00332999229431,1,1,1,1,
2015-01-01 02:00:00,,1.01122999191284,,1,,,1,,1.01199996471405,1.00777995586395,1,1,1,1,
2015-01-01 03:00:00,,1.3483099937439,,1,,,1.08599996566772,,1,1.00332999229431,1,1,1,1,
2015-01-01 04:00:00,,1.68538999557495,,1,,,1.55200004577637,,1,1.00499999523163,1,1,1,1,
2015-01-01 05:00:00,,1.68538999557495,,1,,,2.47465991973877,,1.02400004863739,1.00499999523163,1,1,1,1,
2015-01-01 06:00:00,,2.10673999786377,,1.05200004577637,,,4.23399019241333,,1.01999998092651,1.00332999229431,1,1,1,1,
2015-01-01 07:00:00,,2.02245998382568,,3.54641008377075,,,6.2013201713562,,1.03199994564056,1.00416994094849,1.30666995048523,1,1,1,
2015-01-01 08:00:00,,2.10673999786377,,1.80233001708984,,,3.982990026474,,1.03600001335144,1.00999999046326,1.91999995708466,1,1,1,
2015-01-01 09:00:00,,2.69661998748779,,1,,,1.63800001144409,,1.02799999713898,1.00999999046326,1.91999995708466,1,1,2.40000009536743,
2015-01-01 10:00:00,,2.10673999786377,,1,,,1.33932995796204,,1.02799999713898,1.00999999046326,1.84333002567291,1.07500004768372,1,1,
2015-01-01 11:00:00,,2.02246999740601,,1,,,1.08599996566772,,1.0440000295639,1.00999999046326,1.38332998752594,1.05833005905151,1,1,
2015-01-01 12:00:00,,2.02246999740601,,1,,,1.04299998283386,,1.03999996185303,1.12583005428314,1.30666995048523,1.21667003631592,1,1,
2015-01-01 13:00:00,,1.93819999694824,,1,,,1,,1.04799997806549,2.25207996368408,1.61333000659943,1.22500002384186,1,1,
2015-01-01 14:00:00,,1.93819999694824,,1,,,1,,1.04799997806549,1.00999999046326,1.53665995597839,1.25832998752594,1,1,
2015-01-01 15:00:00,,1.26403999328613,,1,,,1,,1.0440000295639,1.00999999046326,1.23000001907349,1.44166994094849,1,1,
2015-01-01 16:00:00,,1.01122999191284,,1,,,1,,1.03600001335144,1.00999999046326,1.53665995597839,1.3583300113678,1,1,
2015-01-01 17:00:00,,1.01122999191284,,1,,,1,,1.03999996185303,1.00999999046326,1.69000005722046,1.36667001247406,1,1,
2015-01-01 18:00:00,,1.01122999191284,,1,,,1,,1.02799999713898,1.12583005428314,1.46000003814697,1.28332996368408,1.60000002384186,1,
2015-01-01 19:00:00,,1.01122999191284,,1,,,1,,1.01199996471405,2.36790990829468,1.30666995048523,1.18333005905151,3.5,1,
2015-01-01 20:00:00,,1.01122999191284,,1,,,1,,1.09599995613098,1.00999999046326,1.15332996845245,1.16666996479034,2.59999990463257,1,
2015-01-01 21:00:00,,1.01122999191284,,1,,,1,,1.01999998092651,1.00999999046326,1.23000001907349,1,1.70000004768372,1,
2015-01-01 22:00:00,,1.01122999191284,,1,,,1,,1,1.00750005245209,1,1.2666699886322,1,1,
2015-01-01 23:00:00,,1.01122999191284,,1,,,1,,1,1.00750005245209,1,1,1,1,
2015-01-02 00:00:00,,1.01122999191284,,1,,,1.59033000469208,,1.12800002098083,1.00832998752594,1,1.06666994094849,1,1,
2015-01-02 01:00:00,,1.01122999191284,,1,,,2.12489008903503,,1.04799997806549,1.00999999046326,1.23000001907349,1,1,1,
2015-01-02 02:00:00,,1.01122999191284,,1,,,1.05733001232147,,1,1.00889003276825,1.15332996845245,1,1,1,
2015-01-02 03:00:00,,1.01122999191284,,1,,,1,,1,1.00832998752594,1,1,1,1,
2015-01-02 04:00:00,,1.01122999191284,,1,,,1.04299998283386,,1,1.09375,1,1,1,1,
2015-01-02 05:00:00,,1.01122999191284,,1,,,1.12899994850159,,1,2.01500010490417,1.38332998752594,1,1,1,
2015-01-02 06:00:00,,1.01122999191284,,1,,,1.68333005905151,,1,3.52249002456665,1.53665995597839,1,1,1,
2015-01-02 07:00:00,,1.01122999191284,,1,,,1.59966003894806,,1.00800001621246,2.6012499332428,1.84333002567291,1,1,1,
2015-01-02 08:00:00,,1.01122999191284,,1,,,1.08599996566772,,1.02400004863739,3.27123999595642,1.91999995708466,1.09167003631592,1,1,
2015-01-02 09:00:00,,1.09549999237061,,1,,,1.17200005054474,,1.00399994850159,3.52249002456665,1.91999995708466,1.40832996368408,1,1,
2015-01-02 10:00:00,,1.01122999191284,,1,,,1.12899994850159,,1.0440000295639,2.6012499332428,1.91999995708466,1.6083300113678,1,1,
2015-01-02 11:00:00,,1.09549999237061,,1,,,1.30099999904633,,2.14000010490417,1.93124997615814,2.08500003814697,1.64999997615814,1,1,
2015-01-02 12:00:00,,2.2752799987793,,1.05200004577637,,,1.25800001621246,,1.97200000286102,1.76374995708466,2.49749994277954,1.43333005905151,1.10000002384186,1,
2015-01-02 13:00:00,,1.76965999603271,,1,,,1,,1.97200000286102,1.42875003814697,2.00249004364014,1.6083300113678,1.20000004768372,1,
2015-01-02 14:00:00,,1.01122999191284,,1,,,1,,1.97200000286102,1.26125001907349,1.91999995708466,1.83333003520966,1.29999995231628,1,
2015-01-02 15:00:00,,1.01122999191284,,,,,1,,1.29999995231628,1.67999994754791,1.91999995708466,1.66666996479034,1.5,1,
2015-01-02 16:00:00,,1.09549999237061,,,,,1,,1.04799997806549,1.26125001907349,1.91999995708466,1.41666996479034,2,1,
2015-01-02 17:00:00,,1.17976999282837,,,,,1,,1.13199996948242,1.17750000953674,1.91999995708466,1.58333003520966,2,1,
2015-01-02 18:00:00,,1.17976999282837,,,,,1.25800001621246,,2.55999994277954,1.00999999046326,1.91999995708466,1.55833005905151,1.39999997615814,1,
2015-01-02 19:00:00,,1.09549999237061,,,,,1.08599996566772,,1.01999998092651,1.00832998752594,1.61333000659943,1.54999995231628,1,1,
2015-01-02 20:00:00,,1.01122999191284,,,,,1.25800001621246,,1.10399997234344,1.00916004180908,1.07667005062103,1.54999995231628,1,1,
2015-01-02 21:00:00,,1.01122999191284,,,,,1.12899994850159,,1.19599997997284,1.00916004180908,1,1.30833005905151,1,1,
2015-01-02 22:00:00,,1.01122999191284,,,,,1.34399998188019,,1.18799996376038,1.00999999046326,1.30666995048523,1.74167001247406,1,1,
2015-01-02 23:00:00,,1.01122999191284,,,,,1.08599996566772,,1,1.00832998752594,1.23000001907349,1.20833003520966,1,1,
2015-01-03 00:00:00,,1.01122999191284,,,,,1.76699995994568,,1.10800004005432,1.00999999046326,1.30666995048523,1,1,1,
2015-01-03 01:00:00,,1.01122999191284,,,,,2.96621990203857,,1.01199996471405,1.00665998458862,1.53665995597839,1.07500004768372,1,1,
2015-01-03 02:00:00,,1.01122999191284,,,,,1.57021999359131,,1,1.00777995586395,1.91999995708466,1,1,1,
2015-01-03 03:00:00,,1.01122999191284,,,,,1.51600003242493,,1,1.00750005245209,1.91999995708466,1.02499997615814,1,1,
2015-01-03 04:00:00,,1.01122999191284,,,,,1.51600003242493,,1,1.17750000953674,1.91999995708466,1,1,1,
2015-01-03 05:00:00,,1.01122999191284,,,,,1.51600003242493,,1,2.68498992919922,1.91999995708466,1,1,1,
2015-01-03 06:00:00,,1.01122999191284,,,,,1.68333005905151,,1,2.09875011444092,1.91999995708466,1,1,1,
2015-01-03 07:00:00,,1.01122999191284,,,,,2.51999998092651,,1.01600003242493,2.26624989509583,2.49749994277954,1.06666994094849,1,1,
2015-01-03 08:00:00,,1.01122999191284,,,,,2.60366010665894,,1.0440000295639,3.68999004364014,2.16750001907349,1.49167001247406,1,1,
2015-01-03 09:00:00,,1.09549999237061,,,,,1.93432998657227,,1.03600001335144,3.18748998641968,1.91999995708466,1.8583300113678,1,1,
2015-01-03 10:00:00,,1.85392999649048,,,,,1.64032995700836,,1.97200000286102,2.68499994277954,1.91999995708466,2.0166699886322,1,1,
2015-01-03 11:00:00,,2.10673999786377,,1.05200004577637,,,2.01799988746643,,5.6679801940918,1.76374995708466,2.66249990463257,1.69166994094849,1.10000002384186,1,
2015-01-03 12:00:00,,4.46628999710083,,1.57200002670288,,,2.60366010665894,,6.33999013900757,1.76374995708466,3.24000000953674,1.58333003520966,1.20000004768372,1,
2015-01-03 13:00:00,,3.03369998931885,,1.3639999628067,,,1.93432998657227,,3.40000009536743,1.76374995708466,2.25,1.70000004768372,1.39999997615814,1,
2015-01-03 14:00:00,,1.93819999694824,,1.10399997234344,,,1.68333005905151,,2.22399997711182,1.93124997615814,1.91999995708466,1.64999997615814,1.79999995231628,1,
2015-01-03 15:00:00,,1.17976999282837,,1,,,1.55666995048523,,1.72000002861023,2.01500010490417,1.91999995708466,1.64999997615814,1.79999995231628,1,
2015-01-03 16:00:00,,1.09549999237061,,1,,,1.17200005054474,,1.97200000286102,1.93124997615814,1.91999995708466,1.64999997615814,1.60000002384186,1,
2015-01-03 17:00:00,,1.51684999465942,,1,,,1.17200005054474,,1.21599996089935,1.67999994754791,1.91999995708466,1.58333003520966,1.29999995231628,1,
2015-01-03 18:00:00,,1.01122999191284,,1,,,1.47065997123718,,1.04799997806549,1.09375,2.00249004364014,1.64999997615814,1.10000002384186,1,
2015-01-03 19:00:00,,1.01122999191284,,1,,,1.08599996566772,,1.02400004863739,1.17750000953674,1.91999995708466,1.58333003520966,1,1,
2015-01-03 20:00:00,,1.01122999191284,,1,,,1,,1.27999997138977,1.09375,1.91999995708466,1.43333005905151,1,1,
2015-01-03 21:00:00,,1.01122999191284,,1,,,1,,1.12399995326996,1.00999999046326,1.84333002567291,1.46667003631592,1,1,
2015-01-03 22:00:00,,1.51684999465942,,1,,,1.08599996566772,,3.48398995399475,1.00999999046326,1.69000005722046,1.53332996368408,1,1,
2015-01-03 23:00:00,,3.53931999206543,,1,,,1.55200004577637,,3.56800007820129,1.00832998752594,1.23000001907349,1.34167003631592,1,1,
2015-01-04 00:00:00,,2.78090000152588,,1,,,2.93832993507385,,2.05599999427795,1.00916004180908,1.46000003814697,1.375,1,1,
