Nombre de estacion,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,Cerrillos,El_Bosque,Cerro_Navia,Puente_Alto,Talagante,Quilicura,Viña_del_mar,Rengo,San_Fernando,Talca_La_Florida,Valdivia,Coyhaique_II
2016-01-01 12:00:00,55.839298248291,44.9763984680176,65.7342987060547,,39.744701385498,,45.0367012023926,36.2473983764648,54.1352996826172,32.5400009155273,34.6907005310059,17.4216995239258,28.9099998474121,28.9099998474121,23.9757995605469,6.86667013168335,8.3725004196167
2016-01-01 13:00:00,46.2560005187988,38.9645004272461,53.6862983703613,,41.3217010498047,,43.2033004760742,35.2425003051758,47.7765998840332,27.3733997344971,30.8572998046875,15.4191999435425,31.2383003234863,31.2383003234863,24.5158004760742,6.30000019073486,6.60916996002197
2016-01-01 14:00:00,46.4226989746094,38.4635009765625,47.2439994812012,,40.3256988525391,,42.8699989318848,35.5774993896484,46.4379997253418,27.4566993713379,32.1072998046875,14.3458003997803,33.5400009155273,33.5400009155273,23.6924991607666,7.30833005905151,6.43083000183105
2016-01-01 15:00:00,43.0060005187988,35.8749008178711,44.0646018981934,,38.0017013549805,,40.4533004760742,33.5674018859863,43.9280014038086,28.2900009155273,29.7740001678467,12.1208000183105,34.7641983032227,34.7641983032227,21.6991996765137,7.25,6.94166994094849
2016-01-01 16:00:00,41.6726989746094,34.7060012817383,40.5507011413574,,36.8396987915039,,41.6199989318848,33.0648994445801,43.4259986877441,25.9566993713379,28.5240001678467,12.1774997711182,33.2799987792969,33.2799987792969,21.0116996765137,6.21667003631592,7.73332977294922
2016-01-01 17:00:00,37.1726989746094,30.6979999542236,39.0447006225586,,33.1046981811523,,36.1199989318848,30.0499992370605,39.9119987487793,23.1233997344971,26.4405994415283,9.53551006317139,31.7357997894287,31.7357997894287,20.6975002288818,4.94999980926514,7.08832979202271
2016-01-01 18:00:00,30.3393001556396,25.9384994506836,32.5186996459961,,27.7926998138428,,30.4533004760742,24.7737007141113,34.8083000183105,19.7066993713379,22.9405994415283,10.3833999633789,19.0041999816895,19.0041999816895,19.4342002868652,3.95832991600037,6.85666990280151
2016-01-01 19:00:00,23.5060005187988,20.0935001373291,26.5783004760742,,21.8166999816895,,25.2033004760742,19.4137992858887,27.613000869751,16.0400009155273,18.0240001678467,9.9067497253418,16.1016998291016,16.1016998291016,17.6275005340576,2.95000004768372,5.461669921875
2016-01-01 20:00:00,18.5893993377686,14.8330001831055,19.9687004089355,,17.7497005462646,,19.7866992950439,16.4825000762939,22.25830078125,13.8732995986938,13.9406995773315,6.48824977874756,13.4132995605469,13.4132995605469,12.7825002670288,2.04999995231628,2.29366993904114
2016-01-01 21:00:00,15.9226999282837,11.9940004348755,16.2036991119385,,14.180700302124,,15.5367002487183,12.2950000762939,18.8279991149902,12.4567003250122,12.0240001678467,4.84075021743774,10.7650003433228,10.7650003433228,8.19666004180908,1.75832998752594,1
2016-01-01 22:00:00,18.2560005187988,12.4114999771118,14.697699546814,,10.6117000579834,,12.2033004760742,11.289999961853,19.4972991943359,11.539999961853,11.0240001678467,4.11641979217529,9.711669921875,9.711669921875,8.4033203125,1.375,1
2016-01-01 23:00:00,13.2559995651245,9.57248973846436,10.8489999771118,,11.2756996154785,,11.9533004760742,12.7137002944946,16.6527004241943,9.70666980743408,11.2740001678467,5.35882997512817,8.81165981292725,8.81165981292725,8.09916973114014,1.11667001247406,1
2016-01-02 00:00:00,13.5059995651245,10.2405004501343,6.1636700630188,,9.53269958496094,,9.78666973114014,9.44748973846436,12.5530004501343,8.87331962585449,10.1906995773315,7.17857980728149,7.95981979370117,7.95981979370117,8.52750015258789,1,1
2016-01-02 01:00:00,8.33932018280029,6.64999008178711,4.32299995422363,,6.62769985198975,,5.03667020797729,9.11248970031738,12.3857002258301,8.37331962585449,8.85731983184814,9.0629997253418,6.97208023071289,6.97208023071289,9.1533203125,1,1
2016-01-02 02:00:00,8.00599956512451,4.22849988937378,5.66167020797729,,5.99409008026123,,5.03667020797729,7.60500001907349,9.37366008758545,7.28999996185303,7.02399015426636,9.73307991027832,6.32782983779907,6.32782983779907,7.54333019256592,1,1
2016-01-02 03:00:00,7.4226598739624,3.05949997901917,3.82100009918213,,8.28769969940186,,4.20333003997803,6.01375007629395,8.11865043640137,6.45666980743408,5.52399015426636,9.87868022918701,5.99483013153076,5.99483013153076,6.10149002075195,1,1.25882995128632
2016-01-02 04:00:00,2.50500011444092,1.86577999591827,1.98032999038696,,3.97169995307922,,2.64889001846313,4.4225001335144,7.53298997879028,6.84556007385254,4.1350998878479,9.79741954803467,5.58982992172241,5.58982992172241,5.42724990844727,1,2.45350003242493
2016-01-02 05:00:00,1.16767001152039,1,2.53811001777649,,2.97569990158081,,1.32888996601105,4.08750009536743,4.7719898223877,4.73443984985352,1.24621999263763,8.80825996398926,4.42190980911255,4.42190980911255,5.15816020965576,1,3.21907997131348
2016-01-02 06:00:00,2.25500011444092,1.32466995716095,3.65367007255554,,4.22069978713989,,2.45333003997803,4.00374984741211,6.11066007614136,6.28999996185303,3.44065999984741,7.7909197807312,3.48907995223999,3.48907995223999,5.15049982070923,1,3.68832993507385
2016-01-02 07:00:00,8.58932018280029,6.06549978256226,12.1877002716064,,8.2047004699707,,8.53666973114014,7.35374021530151,14.3100004196167,8.78999042510986,6.77399015426636,6.83717012405396,6.71892023086548,6.71892023086548,7.53473997116089,1,4.48832988739014
2016-01-02 08:00:00,15.1726999282837,12.9125003814697,21.8092994689941,,11.2756996154785,,13.7033004760742,11.4575004577637,23.4297008514404,10.3732995986938,13.7740001678467,8.26249980926514,8.3989896774292,8.3989896774292,10.6350002288818,1,5.05749988555908
2016-01-02 09:00:00,21.7560005187988,22.0139999389648,26.6620006561279,,20.4887008666992,,22.0366992950439,17.7387008666992,32.632999420166,14.2067003250122,20.7740001678467,6.32649993896484,11.6941995620728,11.6941995620728,10.9650001525879,1.2333300113678,5.78082990646362
2016-01-02 10:00:00,26.0060005187988,27.8589992523193,34.7775993347168,,32.1916999816895,,32.7033004760742,27.7887992858887,39.0752983093262,21.7066993713379,25.6072998046875,8.56332015991211,18.0792007446289,18.0792007446289,12.4917001724243,2.5,8.00833034515381
2016-01-02 11:00:00,45.2560005187988,37.8788986206055,45.4869995117188,,36.7566986083984,,33.7033004760742,32.2275009155273,43.5097007751465,26.1233997344971,30.8572998046875,11.4708003997803,23.0592002868652,23.0592002868652,15.8325004577637,2.70000004768372,7.69000005722046
2016-01-02 12:00:00,49.4226989746094,38.8810005187988,58.0369987487793,,36.5077018737793,,40.2867012023926,33.9860992431641,47.1910018920898,27.2066993713379,29.5240001678467,14.1809997558594,28.0158004760742,28.0158004760742,19.9699993133545,2.90000009536743,8.2908296585083
2016-01-02 13:00:00,44.1726989746094,33.7874984741211,54.1883010864258,,36.0097007751465,,38.3699989318848,32.1436996459961,46.6053009033203,29.1233997344971,27.8572998046875,10.1176996231079,30.2942008972168,30.2942008972168,25.5958003997803,2.6083300113678,7.4850001335144
2016-01-02 14:00:00,40.339298248291,31.867000579834,44.4830017089844,,36.2587013244629,,36.5367012023926,31.1387004852295,42.3382987976074,29.4566993713379,27.5240001678467,7.05474996566772,32.6841011047363,32.6841011047363,27.1233005523682,3.09999990463257,7.32999992370605
2016-01-02 15:00:00,36.0060005187988,31.11549949646,39.3792991638184,,33.7686996459961,,33.9533004760742,29.2124996185303,39.8283004760742,30.1233997344971,26.3572998046875,6.44675016403198,34.5307998657227,34.5307998657227,28.5025005340576,2.68333005905151,7.3983302116394
2016-01-02 16:00:00,33.089298248291,28.2765007019043,34.8613014221191,,33.5196990966797,,32.2033004760742,28.6263008117676,36.9836006164551,25.7066993713379,24.9405994415283,5.81699991226196,31.6816997528076,31.6816997528076,27.3708000183105,3.1083300113678,7.91916990280151
2016-01-02 17:00:00,32.1726989746094,26.4395008087158,33.6063003540039,,32.3577003479004,,31.3700008392334,28.2075004577637,34.9756011962891,20.5400009155273,25.3572998046875,4.40016984939575,29.2507991790771,29.2507991790771,26.6816997528076,3.3916699886322,8.05082988739014
2016-01-02 18:00:00,28.2560005187988,21.1790008544922,30.2597007751465,,27.1287002563477,,23.6200008392334,24.0200004577637,32.0472984313965,17.7900009155273,21.3572998046875,3.98650002479553,27.8199996948242,27.8199996948242,18.4216995239258,3.66667008399963,9.01832962036133
2016-01-02 19:00:00,19.3393993377686,13.9145002365112,23.8173007965088,,20.737699508667,,19.2033004760742,17.6550006866455,25.3540000915527,17.1233997344971,16.6907005310059,2.7590799331665,21.0716991424561,21.0716991424561,10.8882999420166,3.52500009536743,10.3641996383667
2016-01-02 20:00:00,12.5893001556396,9.07149028778076,16.8729991912842,,13.6827001571655,,14.0367002487183,12.0437002182007,21.8400001525879,17.1233997344971,12.1906995773315,5.84582996368408,10.7283000946045,10.7283000946045,10.2283000946045,1.92499995231628,10.8474998474121
2016-01-02 21:00:00,8.67267036437988,6.23249006271362,11.1836996078491,,10.6117000579834,,9.03666973114014,9.69874954223633,17.0709991455078,16.0400009155273,8.94066047668457,5.31549978256226,11.2650003433228,11.2650003433228,7.33849000930786,1.39999997615814,10.8832998275757
2016-01-02 22:00:00,8.67267036437988,6.73348999023438,5.66167020797729,,9.53269958496094,,7.61999988555908,9.36373996734619,16.9873008728027,14.039999961853,7.35731983184814,4.50158023834229,10.5417003631592,10.5417003631592,7.09074020385742,1,8.66666984558105
2016-01-02 23:00:00,8.83932018280029,3.56517004966736,4.82499980926514,,9.9476900100708,,5.86999988555908,9.94999980926514,14.8120002746582,10.7067003250122,6.85731983184814,2.64275002479553,8.88665962219238,8.88665962219238,6.16707992553711,1,7.12666988372803
2016-01-03 00:00:00,11.2559995651245,1.081169962883,1.67750000953674,,10.6117000579834,,6.45333003997803,11.1225004196167,14.5609998703003,9.62331962585449,7.52399015426636,1,9.2666597366333,9.2666597366333,6.70025014877319,1.43333005905151,6.15166997909546
2016-01-03 01:00:00,6.25600004196167,1,1.18141996860504,,9.9476900100708,,1.65332996845245,12.211199760437,10.7959995269775,9.95666980743408,9.44066047668457,1,10.7517004013062,10.7517004013062,7.49499988555908,2.79999995231628,5.04333019256592
2016-01-03 02:00:00,6.63049983978271,1,2.14767003059387,,3.94947004318237,,1,5.67875003814697,12.2182998657227,7.62333011627197,7.77399015426636,1,10.1842002868652,10.1842002868652,5.05633020401001,3.84167003631592,5.24949979782104
2016-01-03 03:00:00,3.2961699962616,1,2.56599998474121,,4.46969985961914,,1.1433299779892,2.91499996185303,7.19832992553711,3.37333011627197,4.85731983184814,1,8.75374031066895,8.75374031066895,1,4.15000009536743,1.57183003425598
2016-01-03 04:00:00,1,1,1.75722002983093,,2.81377005577087,,1,6.01375007629395,4.85565996170044,2.62333011627197,5.2462100982666,1.21732997894287,7.78182983398438,7.78182983398438,1,4.55000019073486,1
2016-01-03 05:00:00,1.08432996273041,1,1.42255997657776,,5.13369989395142,,1,5.76249980926514,5.69231986999512,1.28999996185303,2.57956004142761,1.71175003051758,6.22157001495361,6.22157001495361,1,4.29166984558105,1.59800004959106
2016-01-03 06:00:00,2.92266011238098,1.57282996177673,3.65366005897522,,6.12970018386841,,2.47667002677917,5.76249980926514,8.70433044433594,3.12333011627197,3.44065999984741,1.85257995128632,6.51391983032227,6.51391983032227,2.78075003623962,4.08333015441895,3.53900003433228
2016-01-03 07:00:00,8.67267036437988,7.06750011444092,11.434700012207,,12.6036996841431,,14.2033004760742,9.27999973297119,15.5649995803833,9.03999042510986,9.27400016784668,4.0406699180603,9.35916042327881,9.35916042327881,7.05073976516724,4.36667013168335,5.05417013168335
2016-01-03 08:00:00,12.6726999282837,15.0834999084473,16.8729991912842,,18.2476997375488,,22.2033004760742,15.226300239563,23.9316997528076,11.1232995986938,13.9406995773315,6.04316997528076,9.27750015258789,9.27750015258789,9.91166973114014,4.69999980926514,6.47249984741211
2016-01-03 09:00:00,23.2560005187988,23.9344997406006,23.3990001678467,,22.9787006378174,,24.9533004760742,21.1725006103516,34.0553016662598,12.7067003250122,20.9405994415283,6.86042022705078,12.8900003433228,12.8900003433228,13.5158004760742,5.14167022705078,7.29832983016968
2016-01-03 10:00:00,31.922700881958,29.6124992370605,35.1959991455078,,27.2947006225586,,27.6200008392334,23.266300201416,39.744701385498,16.3733997344971,23.6905994415283,6.04374980926514,14.9682998657227,14.9682998657227,14.227499961853,4.69999980926514,8.0700101852417
2016-01-03 11:00:00,38.089298248291,31.449499130249,44.9850006103516,,32.2747001647949,,35.7033004760742,28.1236991882324,43.0914001464844,17.1233997344971,26.8572998046875,8.82542037963867,17.3299999237061,17.3299999237061,15.397500038147,4.88332986831665,8.52667045593262
2016-01-03 12:00:00,44.089298248291,35.2905006408691,52.8497009277344,,36.2587013244629,,39.8699989318848,31.5575008392334,42.6730003356934,18.2066993713379,32.8572998046875,10.486499786377,21.8274993896484,21.8274993896484,16.4367008209229,5.00832986831665,8.65999984741211
2016-01-03 13:00:00,34.5060005187988,26.4395008087158,48.4152984619141,,31.1956996917725,,28.3700008392334,28.0400009155273,35.3939018249512,18.8733997344971,26.5240001678467,7.33107995986938,22.1942005157471,22.1942005157471,16.0149993896484,5.76667022705078,9.13166999816895
2016-01-03 14:00:00,31.922700881958,26.7735004425049,35.2797012329102,,28.2907009124756,,29.5366992950439,25.7786998748779,35.2266006469727,18.4566993713379,25.3572998046875,6.09250020980835,21.8033008575439,21.8033008575439,16.6474990844727,5.44999980926514,9.58333015441895
2016-01-03 15:00:00,25.5893993377686,22.4314994812012,34.1920013427734,,22.9787006378174,,25.2866992950439,21.2562999725342,30.7922992706299,19.3733997344971,18.9405994415283,6.41925001144409,21.0258007049561,21.0258007049561,20.3307991027832,5.89167022705078,9.84000015258789
2016-01-03 16:00:00,22.672700881958,21.5965003967285,25.0722999572754,,22.1487007141113,,25.1200008392334,19.6650009155273,30.3740005493164,20.2066993713379,17.1072998046875,5.88816976547241,22.7807998657227,22.7807998657227,25.2441997528076,6.04166984558105,9.59582996368408
2016-01-03 17:00:00,20.172700881958,20.7614994049072,25.1560001373291,,21.567699432373,,23.9533004760742,19.9162998199463,29.1189994812012,20.1233997344971,16.3572998046875,4.74133014678955,22.5991992950439,22.5991992950439,26.971700668335,5.64167022705078,9.46082973480225
2016-01-03 18:00:00,18.3393993377686,20.5109996795654,23.0643005371094,,21.1527004241943,,20.7033004760742,19.4974994659424,28.0312995910645,16.0400009155273,16.5240001678467,4.86641979217529,18.9850006103516,18.9850006103516,23.3400001525879,5.59999990463257,8.68249988555908
2016-01-03 19:00:00,14.5059995651245,16.5030002593994,20.386999130249,,17.8327007293701,,13.8699998855591,15.5612001419067,22.676700592041,13.9567003250122,15.2740001678467,3.97274994850159,14.2475004196167,14.2475004196167,19.3600006103516,5.24167013168335,7.28749990463257
2016-01-03 20:00:00,9.42267036437988,8.23649978637695,15.4506998062134,,12.6866998672485,,8.11999988555908,10.6199998855591,17.2383003234863,8.37333965301514,10.6906995773315,3.88141989707947,7.0149998664856,7.0149998664856,7.65033006668091,3.45000004768372,6.67417001724243
2016-01-03 21:00:00,3.00500011444092,4.31666994094849,7.16766023635864,,6.54470014572144,,1.87332999706268,6.51624011993408,12.8039999008179,6.62334012985229,7.19065999984741,3.13825011253357,4.17940998077393,4.17940998077393,6.65942001342773,1,5.96500015258789
2016-01-03 22:00:00,3.33833003044128,1,3.31900000572205,,2.37653994560242,,1,3.08249998092651,8.36966037750244,3.12333011627197,5.77399015426636,1.34916996955872,7.23031997680664,7.23031997680664,8.08691024780273,3.71667003631592,6.24916982650757
2016-01-03 23:00:00,1.12650001049042,1,5.82898998260498,,1,,1,1.8658299446106,4.10266017913818,2.37333011627197,4.60731983184814,1,3.90117001533508,3.90117001533508,8.12917041778564,6.21667003631592,6.36833000183105
2016-01-04 00:00:00,1.71282994747162,1,5.57800006866455,,1,,1,2.00166988372803,4.43732976913452,4.20666980743408,1,1,4.97725009918213,4.97725009918213,7.15332984924316,5.45833015441895,6.26082992553711
2016-01-04 01:00:00,1.08432996273041,1,2.81699991226196,,2.89677000045776,,1,3.08249998092651,8.70433044433594,4.45666980743408,1.09333002567291,1,5.45874977111816,5.45874977111816,8.02581977844238,5.31666994094849,6.24249982833862
2016-01-04 02:00:00,1,1,6.66565990447998,,4.22069978713989,,1,3.58500003814697,13.3059997558594,5.03999996185303,2.85332989692688,1,5.20566987991333,5.20566987991333,8.31832981109619,5.18333005905151,5.91750001907349
2016-01-04 03:00:00,1.37750005722046,1,4.57399988174438,,1.43722999095917,,1.01999998092651,2.74749994277954,8.53699970245361,5.45666980743408,1,1.7940000295639,2.21700000762939,2.21700000762939,7.02250003814697,4.93333005905151,5.67166996002197
2016-01-04 04:00:00,1,1,2.09189009666443,,1.10931003093719,,1,1,6.1943302154541,3.17888998985291,1.00267004966736,2.90799999237061,1.674919962883,1.674919962883,7.149169921875,4.79166984558105,5.30999994277954
2016-01-04 05:00:00,1,1,2.76121997833252,,1,,1,1,5.19032001495361,3.17888998985291,1.0053299665451,4.0551700592041,1,1,6.92982006072998,3.63333010673523,4.01357984542847
2016-01-04 06:00:00,1.21082997322083,1.16233003139496,1.72932994365692,,1.68622994422913,,1.91332995891571,1.87374997138977,7.36566019058228,4.70666980743408,1.35133004188538,1.70249998569489,1,1,4.60949993133545,3.04999995231628,3.37050008773804
2016-01-04 07:00:00,3.50600004196167,2.14333009719849,3.15165996551514,,4.46969985961914,,4.20334005355835,4.84125995635986,11.2980003356934,5.12334012985229,3.27398991584778,2.80574989318848,1.9263299703598,1.9263299703598,5.31373977661133,4.28332996368408,3.77907991409302
2016-01-04 08:00:00,5.33933019638062,3.14299988746643,6.07999992370605,,4.46969985961914,,6.78667020797729,3.25,10.1267004013062,7.28999996185303,3.10733008384705,4.01758003234863,4.88450002670288,4.88450002670288,7.87916994094849,5.07499980926514,4.55417013168335
2016-01-04 09:00:00,9.50599956512451,7.15099000930786,8.75732040405273,,8.86870002746582,,9.28666973114014,8.44248962402344,12.9713001251221,9.87331962585449,7.19065999984741,6.00542020797729,8.52149963378906,8.52149963378906,11.3950004577637,5.49167013168335,4.53249979019165
2016-01-04 10:00:00,13.5059995651245,12.6619997024536,13.3590002059937,,18.4137001037598,,11.4533004760742,17.3199996948242,19.5809993743896,13.9567003250122,11.9406995773315,7.18225002288818,13.8392000198364,13.8392000198364,16.4867000579834,5.80833005905151,4.99167013168335
2016-01-04 11:00:00,19.422700881958,12.7454996109009,19.4666996002197,,21.2357006072998,18.3560009002686,16.2033004760742,20.9213008880615,25.6049995422363,20.9566993713379,13.9406995773315,9.51167011260986,20.7124996185303,20.7124996185303,20.1208000183105,6.04166984558105,4.90082979202271
2016-01-04 12:00:00,26.422700881958,15,19.8013000488281,,23.8917007446289,25.6672992706299,27.2866992950439,24.9412994384766,31.6289005279541,29.3733997344971,17.7740001678467,12.2216997146606,27.6117000579834,27.6117000579834,21.5900001525879,6.51667022705078,4.97833013534546
2016-01-04 13:00:00,25.922700881958,24.8530006408691,24.9050006866455,,35.3456993103027,32.4802017211914,36.5367012023926,31.3899993896484,36.4816017150879,35.7900009155273,22.7740001678467,12.4303998947144,34.5066986083984,34.5066986083984,24.4542007446289,7.23332977294922,4.96500015258789
2016-01-04 14:00:00,24.0060005187988,33.453498840332,32.0167007446289,,39.9936981201172,34.0587005615234,37.6199989318848,30.5524997711182,42.0872993469238,41.4566993713379,26.0240001678467,,37.4674987792969,37.4674987792969,24.8432998657227,8.05832958221436,4.59082984924316
2016-01-04 15:00:00,32.3394012451172,31.1989994049072,35.4469985961914,,39.910701751709,37.5483016967773,35.9533004760742,30.7199993133545,47.0236015319824,39.2066993713379,27.5240001678467,11.2908000946045,35.7631988525391,35.7631988525391,25.1800003051758,7.57499980926514,4.89583015441895
2016-01-04 16:00:00,29.5893001556396,34.0379981994629,28.7537002563477,,36.1757011413574,35.55419921875,33.8699989318848,30.8875007629395,49.8681983947754,34.0400009155273,21.3572998046875,10.109299659729,35.3316993713379,35.3316993713379,25.7233009338379,7.96667003631592,4.8033299446106
2016-01-04 17:00:00,28.172700881958,30.4475002288818,20.8889999389648,,27.1287002563477,35.3050003051758,39.4533004760742,21.0049991607666,42.5056991577148,33.8732986450195,22.9405994415283,6.73567008972168,36.560001373291,36.560001373291,26.8216991424561,8.83333015441895,4.51833009719849
2016-01-04 18:00:00,16.3393993377686,22.681999206543,27.5823001861572,,19.4927005767822,30.9846000671387,31.2866992950439,15.3937997817993,36.8162002563477,23.3733997344971,16.5240001678467,11.8870000839233,38.5466995239258,38.5466995239258,27.1842002868652,8.64999008178711,3.65625
2016-01-04 19:00:00,4.29617023468018,7.0674901008606,21.725700378418,,25.551700592041,20.0177001953125,16.8700008392334,15.6450004577637,35.7285995483398,24.7066993713379,11.5240001678467,8.08767986297607,22.1749992370605,22.1749992370605,17.9542007446289,7.375,3.78416991233826
2016-01-04 20:00:00,13.6726999282837,7.73783016204834,12.8570003509521,,22.9787006378174,22.5102005004883,17.0366992950439,18.7437000274658,29.0352993011475,28.3733997344971,18.2740001678467,6.71842002868652,16.8132991790771,16.8132991790771,6.96766996383667,6.22499990463257,2.78174996376038
2016-01-04 21:00:00,10.7559995651245,9.90649032592773,12.6059999465942,,19.2437000274658,21.5963001251221,15.6199998855591,14.891300201416,25.9396991729736,27.5400009155273,10.0240001678467,4.22924995422363,12.2442998886108,12.2442998886108,7.59875011444092,4.49167013168335,2.80292010307312
2016-01-04 22:00:00,12.5893001556396,6.73348999023438,10.430700302124,,18.1646995544434,23.9225997924805,12.7867002487183,14.9750003814697,21.9237003326416,22.4566993713379,11.4406995773315,1,12.9366998672485,12.9366998672485,9.32499980926514,4.60832977294922,1.83317005634308
2016-01-04 23:00:00,11.0059995651245,13.4969997406006,4.90866994857788,,21.9827003479004,26.2488994598389,11.9533004760742,20.4188003540039,22.1746997833252,16.3733997344971,15.5240001678467,1,13.3882999420166,13.3882999420166,11.6466999053955,4.82499980926514,1
2016-01-05 00:00:00,10.1726999282837,13.6639995574951,2.90067005157471,,21.1527004241943,26.7474002838135,12.8699998855591,20.5025005340576,22.5093002319336,12.8732995986938,16.8572998046875,1,12.5600004196167,12.5600004196167,16.5492000579834,4.40832996368408,1
2016-01-05 01:00:00,9.50599956512451,9.32199001312256,1.23325002193451,,19.3267002105713,20.4330997467041,14.0367002487183,21.9262008666992,28.0312995910645,14.6232995986938,16.6905994415283,1,14.7067003250122,14.7067003250122,16.801700592041,4.44999980926514,1
2016-01-05 02:00:00,8.75599956512451,8.23649978637695,2.14767003059387,,14.9277000427246,20.2668991088867,14.0367002487183,17.7387008666992,18.5769996643066,8.53999042510986,17.0240001678467,1,13.7716999053955,13.7716999053955,14.3032999038696,4.27500009536743,1
2016-01-05 03:00:00,10.0059995651245,6.98400020599365,2.14767003059387,,12.6036996841431,17.9405994415283,11.0367002487183,12.2950000762939,16.9036998748779,10.3732995986938,14.1072998046875,1,8.78133010864258,8.78133010864258,10.4117002487183,4.32499980926514,1
2016-01-05 04:00:00,8.58932018280029,1.64933001995087,4.43455982208252,,8.78571033477783,9.05066013336182,2.85777997970581,8.19124031066895,11.7163000106812,5.84556007385254,5.91287994384766,1,4.69374990463257,4.69374990463257,8.8433198928833,4.23332977294922,1
2016-01-05 05:00:00,2.58733010292053,1,1.35344994068146,,1.93523001670837,3.06866002082825,1,2.74749994277954,5.94332981109619,1.73444998264313,1.57155001163483,1,2.61350011825562,2.61350011825562,6.47566986083984,3.66667008399963,1
2016-01-05 06:00:00,1.37849998474121,1,1.36874997615814,,1.10931003093719,2.5701699256897,1,1.84207999706268,5.94331979751587,3.45667004585266,1.44067001342773,1,3.11566996574402,3.11566996574402,5.96358013153076,3.20000004768372,1.83533000946045
2016-01-05 07:00:00,2.17266988754272,1.65866994857788,3.06800007820129,,1.90485000610352,3.06867003440857,1.82000005245209,1.61458003520966,13.8916997909546,9.70666980743408,2.2739999294281,2.76408004760742,7.63299989700317,7.63299989700317,7.25249004364014,3.1416699886322,2.77274990081787
