Nombre de estacion,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,Cerrillos,El_Bosque,Cerro_Navia,Puente_Alto,Talagante,Quilicura,Rancagua_I,Talca_La_Florida,Coyhaique_II,Valdivia
2016-01-04 13:00:00,,1.0770800113678,,,,,1.48000001907349,,1.49800002574921,1,,1,1.85424995422363,1,2.30221009254456
2016-01-04 14:00:00,,1.09249997138977,,,,,1.48000001907349,,2.24425005912781,1,,1,1.52049994468689,1,2.81512999534607
2016-01-04 15:00:00,,1.16957998275757,,,,,1.48000001907349,,1.49800002574921,1,,1,1.19525003433228,1,2.36854004859924
2016-01-04 16:00:00,,1.15417003631592,,,,,1.44000005722046,,1.49800002574921,1,,1,1.30632996559143,1,2.36067008972168
2016-01-04 17:00:00,,1.12332999706268,,,,,1.48000001907349,,1.37342000007629,1,,1,1.21717000007629,1,2.6821300983429
2016-01-04 18:00:00,,1.04624998569489,,,,,1.32000005245209,,1,1,,1,1.10142004489899,1,2.38298010826111
2016-01-04 19:00:00,,1,,,,,1.1599999666214,,1,1,,1,1,1,2.24974989891052
2016-01-04 20:00:00,,1.12332999706268,,,,,1.39999997615814,,1.08299994468689,1,,1,1,1,2.27266001701355
2016-01-04 21:00:00,,1.0770800113678,,,,,1.44000005722046,,1.49800002574921,1,,1,1,1,3.47636008262634
2016-01-04 22:00:00,,1.04624998569489,,,,,1.39999997615814,,1.49800002574921,1,,1,1,1,3.37831997871399
2016-01-04 23:00:00,,1.09249997138977,,,,,1.44000005722046,,1.49800002574921,1,,1,1,1,3.29918003082275
2016-01-05 00:00:00,,1.09249997138977,,,,,1.36000001430511,,1.49800002574921,1,,1,1,1,3.57154989242554
2016-01-05 01:00:00,,1.12332999706268,,,,,1.37332999706268,,1.45650005340576,1,,1,1,1,3.27196002006531
2016-01-05 02:00:00,,1.10277998447418,,,,,1.4266699552536,,1.12450003623962,1,,1,1,1,3.38211989402771
2016-01-05 03:00:00,,1.10792005062103,,,,,1.39999997615814,,1.16600000858307,1,,1,7.76191997528076,1,3.39901995658875
2016-01-05 04:00:00,,1.0770800113678,,,,,1.44000005722046,,1.04149997234344,1,,1,3.06491994857788,1,3.64635992050171
2016-01-05 05:00:00,,1.10792005062103,,,,,1.44000005722046,,1,1,,1,1,1,3.10166001319885
2016-01-05 06:00:00,,1.13874995708466,,,,,1.48000001907349,,1.12450003623962,1,,1,1.92225003242493,1,3.44123005867004
2016-01-05 07:00:00,,1.16957998275757,,,,,1.48000001907349,,1.45650005340576,1,,1,1.07249999046326,1,3.46236991882324
2016-01-05 08:00:00,,1.15417003631592,,,,,1.64567005634308,,1.49800002574921,1,,1,1.41291999816895,1,3.65004992485046
2016-01-05 09:00:00,,1.15417003631592,,,,,1.56282997131348,,1.41499996185303,1,,1,2.06666994094849,1,3.43323993682861
2016-01-05 10:00:00,,1.16957998275757,,,,,1.48000001907349,,1.49800002574921,1,,1,1.87933003902435,1,3.25267004966736
2016-01-05 11:00:00,,1.16957998275757,,,,,1.52283000946045,,1.49800002574921,1,,1,1.40532994270325,1,2.96029996871948
2016-01-05 12:00:00,,1.13874995708466,,,,,1.48000001907349,,1.49800002574921,1,,1,1.79708003997803,1,2.75078010559082
2016-01-05 13:00:00,,1.15417003631592,,,,,1.48000001907349,,1.49800002574921,1,,1,1.85391998291016,1,2.68764996528625
2016-01-05 14:00:00,,1.16957998275757,,,,,1.44000005722046,,1.49800002574921,1,,1,1.71282994747162,1,2.99630999565125
2016-01-05 15:00:00,,1.16957998275757,,,,,1.44000005722046,,1.58091998100281,1,,1,1.19383001327515,1,2.5271999835968
2016-01-05 16:00:00,,1.18499994277954,,,,,1.44000005722046,,1.49800002574921,1,,1,1.48564004898071,1,2.9573700428009
2016-01-05 17:00:00,,1.13874995708466,,,,,1.44000005722046,,1.66383004188538,1.37167000770569,,1,,,2.54508996009827
2016-01-05 18:00:00,,1.12332999706268,,,,,1.36000001430511,,1.49800002574921,1.89199995994568,,1,1,1,2.56393003463745
2016-01-05 19:00:00,,1.0770800113678,,,,,1.32000005245209,,1.49800002574921,1.74333000183105,,1,1,1,2.77150011062622
2016-01-05 20:00:00,,1.09249997138977,,,,,1.48000001907349,,1.49800002574921,1.52032995223999,,1,1,1,2.78621006011963
2016-01-05 21:00:00,,1.13874995708466,,,,,1.44000005722046,,1.49800002574921,1,,1,1,1,3.27354001998901
2016-01-05 22:00:00,,1.15417003631592,,,,,1.36000001430511,,1.58091998100281,1,,1,1,1,3.37629008293152
2016-01-05 23:00:00,,1.15417003631592,,,,,1.1599999666214,,1.91258001327515,1,,1,1.82307994365692,1,3.25913000106812
2016-01-06 00:00:00,,1.13874995708466,,,,,1.32000005245209,,1.49800002574921,1,,1,1,1,1.82539999485016
2016-01-06 01:00:00,,1.12332999706268,,,,,1.2666699886322,,1.49800002574921,1,,1,1,1,1.82193005084991
2016-01-06 02:00:00,,1.14389002323151,,,,,1.37332999706268,,1.49800002574921,1,,1,1,1,1.7367399930954
2016-01-06 03:00:00,,1.10792005062103,,,,,1.39999997615814,,1.49800002574921,1,,1,1,1,1.7443699836731
2016-01-06 04:00:00,,1.10792005062103,,,,,1.32000005245209,,1.49800002574921,1,,1,1,1,1.58443999290466
2016-01-06 05:00:00,,1.12332999706268,,,,,1.32000005245209,,1.49800002574921,1,,1,1,1,1.54828000068665
2016-01-06 06:00:00,,1.10792005062103,,,,,1.27999997138977,,1.49800002574921,1,,1,1,1,1.65927004814148
2016-01-06 07:00:00,,1.13874995708466,,,,,1.32000005245209,,1.49800002574921,1,,1,1,1,1.52757000923157
2016-01-06 08:00:00,,1.13874995708466,,,,,1.20000004768372,,1.49800002574921,1,,1,3.21224999427795,1,1.58508002758026
2016-01-06 09:00:00,,1.10792005062103,,,,,1.32000005245209,,1.49800002574921,1,,1,2.42592000961304,1,1.52804005146027
2016-01-06 10:00:00,,1.12332999706268,,,,,1.36000001430511,,1.91258001327515,1,,1,1,1,1.13349997997284
2016-01-06 11:00:00,,1.06166994571686,,,,,1.24000000953674,,1.74674999713898,1,,1,1.24399995803833,1,1.37370002269745
2016-01-06 12:00:00,,1.04624998569489,,,,,1.1599999666214,,1.49800002574921,1,,1,1,1,
2016-01-06 13:00:00,,1.03083002567291,,,,,1.03999996185303,,1.49800002574921,1,,1,1,1,1.70685005187988
2016-01-06 14:00:00,,1.03083002567291,,,,,1.12000000476837,,1.49800002574921,1.59467005729675,,1,1,1,1.01057004928589
2016-01-06 15:00:00,,1.03083002567291,,,,,1.20000004768372,,1.49800002574921,1.14866995811462,,1,1,1,1.07781004905701
2016-01-06 16:00:00,,1.03083002567291,,,,,1.12000000476837,,1.66383004188538,1,,1,1,1,1.56244003772736
2016-01-06 17:00:00,,1.04624998569489,,,,,1.24000000953674,,1.49800002574921,1,,1,1,1,1.84371995925903
2016-01-06 18:00:00,,1.03083002567291,,,,,1.24000000953674,,1.49800002574921,1,,1,1,1,1.77972996234894
2016-01-06 19:00:00,,1.06166994571686,,,,,1.27999997138977,,1.49800002574921,1,,1,1,1,1.33215999603271
2016-01-06 20:00:00,,1.10792005062103,,,,,1.39999997615814,,1.49800002574921,1,,1,1,1,1.27012002468109
2016-01-06 21:00:00,,1.09249997138977,,,,,1.48000001907349,,1.49800002574921,1,,1,1,1,1.8881299495697
2016-01-06 22:00:00,,1.09249997138977,,,,,1.39999997615814,,1.49800002574921,1,,1,1,1,1.69784998893738
2016-01-06 23:00:00,,1.09249997138977,,,,,1.44000005722046,,1.49800002574921,1,,1,1,1,1.73011994361877
2016-01-07 00:00:00,,1.12332999706268,,,,,1.36000001430511,,1.49800002574921,1,,1,1,1,1.73740005493164
2016-01-07 01:00:00,,1.16444003582001,,,,,1.48000001907349,,1.29050004482269,1,,,1,1,1.84450995922089
2016-01-07 02:00:00,,1.06166994571686,,,,,1.37332999706268,,1.04149997234344,1,,1,1,1,2.0732901096344
2016-01-07 03:00:00,,1.12332999706268,,,,,1.36000001430511,,1,1,,1,1,1,1.59854996204376
2016-01-07 04:00:00,,1.0770800113678,,,,,1.44000005722046,,1,1,,1,1.14783000946045,1,1.53087997436523
2016-01-07 05:00:00,,1.12332999706268,,,,,1.36000001430511,,1,1,,1,1,1,2.18171000480652
2016-01-07 06:00:00,,1.13874995708466,,,,,1.39999997615814,,1,1,,1,1,1,1.60485994815826
2016-01-07 07:00:00,,1.0770800113678,,,,,1.39999997615814,,1,1,,1,1,1,2.23681998252869
2016-01-07 08:00:00,,1.09249997138977,,,,,1.32000005245209,,1,1,,1,1,1,1.81360995769501
2016-01-07 09:00:00,,1.09249997138977,,,,,1.39999997615814,,1.08299994468689,1,,1,1,1,1.76584005355835
2016-01-07 10:00:00,,1.09249997138977,,,,,1.24000000953674,,1.41499996185303,1,,1,1,1,1.62683999538422
2016-01-07 11:00:00,,1.06166994571686,,,,,1.27999997138977,,1.49800002574921,1,,1,1,1,1.65254998207092
2016-01-07 12:00:00,,1.06166994571686,,,,,1.27999997138977,,1.49800002574921,1,,1,1,1,1.52780997753143
2016-01-07 13:00:00,,1.03083002567291,,,,,1.36000001430511,,1.41499996185303,1,,1,1,1,1.83502995967865
2016-01-07 14:00:00,,1.06166994571686,,,,,1.48000001907349,,1.16600000858307,1,,1,1,1,4.16274976730347
2016-01-07 15:00:00,,1.06166994571686,,,,,1.39999997615814,,1.29050004482269,1.14866995811462,,1,1,1,2.39476990699768
2016-01-07 16:00:00,,1.0770800113678,,,,,1.32000005245209,,1.49800002574921,1,,1,1,1,2.06674003601074
2016-01-07 17:00:00,,1.03083002567291,,,,,1.36000001430511,,1.49800002574921,1,,1,1,1,1.99647998809814
2016-01-07 18:00:00,,1.10792005062103,,,,,1.24000000953674,,1.45650005340576,1,,1,1,1,1.22676002979279
2016-01-07 19:00:00,,1.04624998569489,,,,,1.1599999666214,,1.29050004482269,1,,1,1,1,1.31330001354218
2016-01-07 20:00:00,,1.09249997138977,,,,,1.32000005245209,,1.12450003623962,1,,1,1,1,2.03632998466492
2016-01-07 21:00:00,,1.15417003631592,,,,,1.24000000953674,,1,1,,1,1,1,1.78764998912811
2016-01-07 22:00:00,,1.12332999706268,,,,,1.27999997138977,,1.04149997234344,1,,1,1,1,1.62343001365662
2016-01-07 23:00:00,,1.12332999706268,,,,,1.20000004768372,,1.04149997234344,1,,1,1,1,1.50142002105713
2016-01-08 00:00:00,,1.0770800113678,,,,,1.1599999666214,,1.04149997234344,1,,1,1,1,2.50314998626709
2016-01-08 01:00:00,,1.04111003875732,,,,,1.21333003044128,,1,1,,1,1,1,3.50870990753174
2016-01-08 02:00:00,,1,,,,,1.2666699886322,,1,1,,1,1,1,3.5192699432373
2016-01-08 03:00:00,,1.03083002567291,,,,,1.12000000476837,,1.04149997234344,1,,1,1,1,3.6697199344635
2016-01-08 04:00:00,,1.03083002567291,,,,,1.12000000476837,,1.16600000858307,1,,1,1,1,3.44711995124817
2016-01-08 05:00:00,,1.03083002567291,,,,,1.12000000476837,,1.12450003623962,1,,1,1,1,3.3478798866272
2016-01-08 06:00:00,,1.04624998569489,,,,,1.20000004768372,,1.20749998092651,1,,1,1,1,3.34723997116089
2016-01-08 07:00:00,,1.03083002567291,,,,,1.12000000476837,,1.04149997234344,1,,1,1,1,3.1853199005127
2016-01-08 08:00:00,,1.03083002567291,,,,,1.20000004768372,,1,1,,1,1,1,3.31557989120483
2016-01-08 09:00:00,,1.03083002567291,,,,,1.24000000953674,,1,1,,1,1,1,3.37927007675171
2016-01-08 10:00:00,,1.01541996002197,,,,,1.39999997615814,,1,1,,1,1,1,3.55468010902405
2016-01-08 11:00:00,,1.01541996002197,,,,,1.20000004768372,,1,1,,1,1,1,3.17206001281738
2016-01-08 12:00:00,,1.03083002567291,,,,,1.1599999666214,,1,1,,1,1,1,2.90139007568359
2016-01-08 13:00:00,,1.03083002567291,,,,,1.20000004768372,,1.08299994468689,1,,1,1,1,2.54099011421204
2016-01-08 14:00:00,,1.04624998569489,,,,,1.03999996185303,,1.33200001716614,1,,1,1,1,2.65968990325928
2016-01-08 15:00:00,,1.03083002567291,,,,,1.32000005245209,,1.41499996185303,1,,1,1,1,2.78657007217407
2016-01-08 16:00:00,,1.06166994571686,,,,,1.32000005245209,,1.37349998950958,1,,1,1,1,3.27144002914429
2016-01-08 17:00:00,,1.0770800113678,,,,,1.24000000953674,,1.29050004482269,1,,1,1,1,2.57115006446838
2016-01-08 18:00:00,,1.0770800113678,,,,,1.36000001430511,,1.04149997234344,1,,1,1,1,2.32297992706299
2016-01-08 19:00:00,,1.0770800113678,,,,,1.27999997138977,,1,1,,1,1,1,2.67732000350952
2016-01-08 20:00:00,,1.06166994571686,,,,,1.36000001430511,,1.45650005340576,1,,1,1,1,4.60799980163574
2016-01-08 21:00:00,,1.12332999706268,,,,,1.1599999666214,,1.45650005340576,1,,1,1,1,3.86344003677368
2016-01-08 22:00:00,,1.09249997138977,,,,,1.1599999666214,,1.37349998950958,1,,1,1,1,3.17207002639771
2016-01-08 23:00:00,,1.10792005062103,,,,,1.20000004768372,,1.04149997234344,1,,1,1,1,3.12492990493774
2016-01-09 00:00:00,,1.12332999706268,,,,,1.24000000953674,,1.04149997234344,1,,1,1,1,1.69860994815826
2016-01-09 01:00:00,,1.10277998447418,,,,,1.2666699886322,,1,1,,1,1,1,2.25408005714417
2016-01-09 02:00:00,,1.14389002323151,,,,,1.32000005245209,,1,1,,1,1,1,2.23556995391846
2016-01-09 03:00:00,,1.10792005062103,,,,,1.32000005245209,,1,1,,1,1,1,2.50081992149353
2016-01-09 04:00:00,,1.0770800113678,,,,,1.24000000953674,,1,1,,1,1,1,2.37228989601135
2016-01-09 05:00:00,,1.13874995708466,,,,,1.20000004768372,,1.04149997234344,1,,1,1,1,2.40813994407654
2016-01-09 06:00:00,,1.10792005062103,,,,,1.36000001430511,,1.41499996185303,1,,1,1,1,2.57155990600586
2016-01-09 07:00:00,,1.12332999706268,,,,,1.39999997615814,,1.49800002574921,1,,1,1,1,2.75155997276306
2016-01-09 08:00:00,,1.12332999706268,,,,,1.24000000953674,,1.45650005340576,1,,1,1,1,2.53259992599487
2016-01-09 09:00:00,,1.09249997138977,,,,,1.24000000953674,,1.49800002574921,1,,1,1,1,2.86436009407043
2016-01-09 10:00:00,,1.13874995708466,,,,,1.32000005245209,,1.49800002574921,1,,1,1,1,3.64216995239258
2016-01-09 11:00:00,,1.0770800113678,,,,,1.24000000953674,,1.58091998100281,1,,1,1,1,2.77870988845825
2016-01-09 12:00:00,,1.10792005062103,,,,,1.27999997138977,,1.58091998100281,1.59467005729675,,1,1,1,3.08112001419067
2016-01-09 13:00:00,,1.18499994277954,,,,,1.36000001430511,,1.66383004188538,1.89199995994568,,1,1.02917003631592,1,4.83705997467041
2016-01-09 14:00:00,,1.16957998275757,,,,,1.36000001430511,,1.49800002574921,1.89199995994568,,1,1.05525004863739,1,4.44305992126465
2016-01-09 15:00:00,,1.18499994277954,,,,,1.48000001907349,,1.49800002574921,1.6690000295639,,1,1.16449999809265,1,2.53137993812561
2016-01-09 16:00:00,,1.16957998275757,,,,,1.32000005245209,,1.49800002574921,1,,1,1,1,2.59053993225098
2016-01-09 17:00:00,,1.13874995708466,,,,,1.24000000953674,,1.49800002574921,1,,1,1,1,1.76537001132965
2016-01-09 18:00:00,,1.10792005062103,,,,,1.32000005245209,,1.16600000858307,1,,1,1,1,1.66978001594543
2016-01-09 19:00:00,,1.16957998275757,,,,,1.24000000953674,,1.12450003623962,1,,1,1,1,1.64962005615234
2016-01-09 20:00:00,,1.15417003631592,,,,,1.32000005245209,,1.12450003623962,1,,1,1,1,2.07367992401123
2016-01-09 21:00:00,,1.13874995708466,,,,,1.36000001430511,,1.08299994468689,1,,1,1,1,2.81905007362366
2016-01-09 22:00:00,,1.12332999706268,,,,,1.36000001430511,,1,1,,1,1,1,2.62536001205444
2016-01-09 23:00:00,,1.09249997138977,,,,,1.27999997138977,,1.08299994468689,1,,1,1,1,1.59674000740051
2016-01-10 00:00:00,,1.0770800113678,,,,,1.24000000953674,,1.12450003623962,1,,1,1,1,3.86827993392944
2016-01-10 01:00:00,,1.06166994571686,,,,,1.1599999666214,,1,1,,1,1,1,4.49103021621704
2016-01-10 02:00:00,,1.10277998447418,,,,,1,,1,1,,1,1,1,4.98250007629395
2016-01-10 03:00:00,,1.06166994571686,,,,,1.12000000476837,,1,1,,1,1,1,4.94548988342285
2016-01-10 04:00:00,,1.15417003631592,,,,,1.1599999666214,,1,1,,1,1,1,6.3725700378418
2016-01-10 05:00:00,,1.13874995708466,,,,,1.1599999666214,,1,1,,1,1,1,5.11240005493164
2016-01-10 06:00:00,,1.15417003631592,,,,,1.12000000476837,,1.04149997234344,1,,1,1,1,4.60102987289429
