Nombre de estacion,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,Cerrillos,El_Bosque,Cerro_Navia,Puente_Alto,Talagante,Quilicura,Arica,Alto_Hospicio,Antofagasta,Copiapó,Huasco,Coquimbo,La_Serena,Quilpué,Valparaíso,Viña_del_Mar,Rancagua_I,Rancagua_II,San_Fernando,Curicó,Talca_La_Florida,UC_Maule,U_Talca,Linares,M_Ferroviario,Las_Encinas,Padre_las_Casas,Valdivia,Osorno,Mirasol,Coyhaique_I,Coyhaique_II,Punta_Arenas,La_Unión,Vialidad
Region,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Arica y Parinacota,Tarapacá,Antofagasta,Atacama,Atacama,Coquimbo,Coquimbo,Valparaíso,Valparaíso,Valparaíso,O’Higgins,O’Higgins,O’Higgins,Maule,Maule,Maule,Maule,Maule,Araucanía,Araucanía,Araucanía,Los Ríos,Los Lagos,Los Lagos,Aysén,Aysén,Magallanes,Los Ríos,Aysén
Codigo region,13,13,13,13,13,13,13,13,13,13,13,15,1,2,3,3,4,4,5,5,5,6,6,6,7,7,7,7,7,9,9,9,14,10,10,11,11,12,14,11
Comuna,Independencia,La Florida,Las Condes,Santiago,Pudahuel,Cerrillos,El Bosque,Cerro Navia,Puente Alto,Talagante,Quilicura,Arica,Alto Hospicio,Antofagasta,Copiapo,Huasco,Coquimbo,Coquimbo,Quilpué,Valparaiso,Vina del mar,Rancagua,Rancagua,San Fernando,Curico,Talca,Talca,Talca,Talca,Temuco,Temuco,Padre las Casas,Valdivia,Osorno,Puerto Montt,Coyhaique,Coyhaique,Punta Arenas,La Union,Aysen
Codigo comuna,13108,13110,13114,13101,13124,13102,13105,13103,13201,13601,13125,15101,1107,2101,3101,3304,4102,4102,5801,5101,5109,6101,6101,6301,7301,7101,7101,7101,7101,9101,9101,9112,14101,10301,10101,11101,11101,12101,14201,11201
UTM_Este,346488,352504,358305,345673,337311,340277,345313,338984,352049,318945,337356,363747,385118,358874,369133,282682,274609,282211,272673,255891,261803,342015,339842,317503,296068,256889,262216,260878,265805,711144,706767,708625,651593,659217,669585,729281,730152,371526,663446,680977
UTM_Norte,6300681,6290304,6305906,6296019,6298809,6292747,6286825,6299360,6282013,6272298,6306788,7955831,7755989,7387875,6971887,6848727,6682171,6687896,6340819,6340183,6343569,6218523,6220527,6171746,6127456,6075395,6075477,6078683,6031030,5710911,5708420,5706593,5589460,5505665,5406017,4948421,4948488,4108390,5538659,4969547
2016-01-01 00:00:00,8,22,31,17,10,,37,14,37,12,14,31.5300006866455,,5.69500017166138,34.5023994445801,7.45300006866455,10.960000038147,22.7800006866455,12.2399997711182,20.5149002075195,,21.1499996185303,18.3299999237061,,,15.25,8.12998962402344,9.31997966766357,16.7000007629395,3.3970000743866,13.6599998474121,8.8100004196167,8,2.47300004959106,,28.9500007629395,62.4700012207031,28.6000003814697,,
2016-01-01 01:00:00,8,15,34,15,15,,25,20,11,11,13,29.5499992370605,,3.85899996757507,8.3966703414917,7.11399984359741,6.84899997711182,21.4400005340576,19.0100002288818,24.2465000152588,,16.3199996948242,19.6599998474121,,,9.67998027801514,6.9060001373291,11.9799995422363,20.8899993896484,3.16300010681152,12.2299995422363,15.6300001144409,4,5.61100006103516,,7.94500017166138,12.8900003433228,29.9599990844727,,
2016-01-01 02:00:00,8,26,28,18,21,,19,29,33,9,18,16.1100006103516,,2.51200008392334,3.53642010688782,4.06499004364014,5.47900009155273,21.4400005340576,8.84000015258789,15.6232995986938,,12.3100004196167,15.5799999237061,,,10.9700002670288,9.489990234375,7.98600006103516,16.5799999237061,2.81100010871887,9.52999973297119,7.39999008178711,2,8.239990234375,,16.2399997711182,10.5100002288818,16.3400001525879,,
2016-01-01 03:00:00,11,26,24,14,18,,21,80,34,9,21,14.6499996185303,,1.84599995613098,4.56907987594604,4.74300003051758,9.59000015258789,26.7999992370605,12.9399995803833,20.0443000793457,,21.8099994659424,29.1499996185303,,,6.80600023269653,10.8400001525879,3.99300003051758,16.5900001525879,4.47300004959106,6.80999994277954,5.48499011993408,3,8.78997993469238,,18.2800006866455,9.01998996734619,8.17000007629395,,
2016-01-01 04:00:00,20,21,32,12,13,,35,19,28,8,18,15.9799995422363,,3.85899996757507,9.5548095703125,8.12998962402344,6.84899997711182,17.4200000762939,9.51998996734619,17.9060001373291,,19.1499996185303,37.2000007629395,,,8.17000007629395,10.8400001525879,5.32399988174438,9.92998027801514,3.16899991035461,4.08599996566772,10.8900003433228,1,8.239990234375,,21.3299999237061,6.69899988174438,6.60500001907349,,
2016-01-01 05:00:00,19,20,25,19,16,,22,20,30,8,13,13.7700004577637,,3.85899996757507,16.2108993530273,7.28299999237061,4.10999011993408,34.8499984741211,8.82999038696289,16.1587009429932,,13.210000038147,23.7900009155273,,,9.5600004196167,9.39000034332275,5.23999977111816,12.7700004577637,4.09899997711182,2.04299998283386,8.82999038696289,7,8.239990234375,,7.26900005340576,8.14997959136963,5.44799995422363,,
