Nombre de estacion,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,Cerrillos,El_Bosque,Cerro_Navia,Puente_Alto,Talagante,Quilicura,San_Fernando,Talca_La_Florida,Los_Andes,Coyhaique_II
2018-01-01 20:00:00,18.4150009155273,14.9933004379272,21.5333995819092,23.3299999237061,19.0825004577637,,19.2000007629395,22.4342002868652,17.7917003631592,21.1949996948242,,21.672700881958,19.2143001556396,,
2018-01-01 21:00:00,17.5900001525879,12.8050003051758,16.0333003997803,22.0925006866455,17.3150005340576,,18.11669921875,18.4783000946045,16.0767002105713,16.4817008972168,,19.8666000366211,15.2439002990723,,
2018-01-01 22:00:00,19.2399997711182,17.0974998474121,9.86666965484619,20.9375,14.6217002868652,,17.2833995819092,17.7208003997803,13.3000001907349,16.8183002471924,,21.0410995483398,14.552300453186,,
2018-01-01 23:00:00,21.5499992370605,13.8992004394531,8.11666965484619,19.8649997711182,13.3591995239258,,14.4499998092651,16.9633007049561,12.3199996948242,12.9467000961304,,18.4011993408203,14.0164003372192,,
2018-01-02 00:00:00,17.7549991607666,13.9833002090454,8.94999980926514,19.5349998474121,14.5375003814697,,16.4500007629395,17.3841991424561,11.0950002670288,13.4517002105713,,16.6697998046875,9.305100440979,,
2018-01-02 01:00:00,18.9925003051758,9.69083023071289,9.44999980926514,15.3275003433228,13.8641996383667,,16.5333003997803,17.6366996765137,11.4216995239258,10.7582998275757,,6.16543006896973,5.85269021987915,,
2018-01-02 02:00:00,14.7849998474121,7.08166980743408,9.78332996368408,11.5325002670288,10.4975004196167,,13.4499998092651,13.5966997146606,9.625,9.91666984558105,,4.6117000579834,10.9288997650146,,
2018-01-02 03:00:00,8.10249042510986,3.63083004951477,10.0333003997803,6.17000007629395,7.38332986831665,,7.53332996368408,8.37833976745605,4.48000001907349,4.27833986282349,,4.89682006835938,9.9959602355957,,
2018-01-02 04:00:00,8.5700101852417,1.19000005722046,8.36666965484619,4.51999998092651,2.11777997016907,,3.92221999168396,2.56778001785278,1.80111002922058,1,,12.3077001571655,6.18854999542236,,
2018-01-02 05:00:00,1.20000004768372,1.10555994510651,4.47777986526489,1,1,,1.70000004768372,1.03111004829407,1.01110994815826,1,,4.30694007873535,3.62684011459351,,
2018-01-02 06:00:00,2.82249999046326,1.3583300113678,2.86666989326477,1,1.30417001247406,,3.03332996368408,1.05833005905151,1.6783299446106,1.08333003520966,,3.47784996032715,4.20772981643677,,
2018-01-02 07:00:00,7.27750015258789,5.7350001335144,10.1999998092651,1.7608300447464,5.53167009353638,,11.3667001724243,4.0858302116394,5.21500015258789,4.95083999633789,,9.00866985321045,8.8734302520752,,
2018-01-02 08:00:00,9.34000015258789,12.2158002853394,20.86669921875,4.10750007629395,16.9783000946045,,13.5333003997803,14.8591995239258,8.80832958221436,11.852499961853,,12.4776000976562,12.3444995880127,,
2018-01-02 09:00:00,17.4249992370605,16.5925006866455,22.36669921875,14.3374996185303,19.7558002471924,,20.0333995819092,21.760799407959,17.7099990844727,19.9325008392334,,18.3449001312256,16.6166000366211,,
2018-01-02 10:00:00,27.9850006103516,25.5983009338379,26.61669921875,25.3099994659424,25.8999996185303,,34.7832984924316,30.2616996765137,28.1632995605469,31.0424995422363,,25.6079998016357,20.9951000213623,,
2018-01-02 11:00:00,39.9474983215332,38.7282981872559,34.4500007629395,40.1599998474121,34.0640983581543,,44.36669921875,38.0050010681152,37.3917007446289,33.4832992553711,,33.3468017578125,25.8269996643066,,
2018-01-02 12:00:00,52.9000015258789,44.3675003051758,46.86669921875,50.8849983215332,40.0400009155273,,45.7832984924316,47.0108985900879,41.7200012207031,37.5233001708984,,39.1188011169434,25.7429008483887,,
2018-01-02 13:00:00,47.4550018310547,44.6199989318848,60.11669921875,45.7700004577637,37.5609016418457,,43.9500007629395,44.8224983215332,45.3950004577637,36.2608985900879,,40.0901985168457,27.7660007476807,,
2018-01-02 14:00:00,47.2075004577637,39.1492004394531,54.9500007629395,47.2550010681152,39.1983985900879,,41.4500007629395,45.7484016418457,46.1300010681152,36.2608985900879,,40.8518981933594,28.6324996948242,,
2018-01-02 15:00:00,46.1349983215332,36.1192016601562,52.86669921875,44.9449996948242,37.6833000183105,,37.7000007629395,45.2433013916016,39.9233016967773,33.9883003234863,,42.913200378418,,,
2018-01-02 16:00:00,42.752498626709,35.86669921875,50.11669921875,41.1500015258789,35.5792007446289,,37.2000007629395,41.6240997314453,36.3300018310547,32.0525016784668,,39.8008995056152,,,
2018-01-02 17:00:00,35.5750007629395,29.8066997528076,41.61669921875,35.7874984741211,33.3908004760742,,32.2000007629395,38.7625007629395,33.3083000183105,30.2849998474121,,41.2164993286133,28.5186996459961,,
2018-01-02 18:00:00,29.7999992370605,25.3458003997803,31.4500007629395,33.1474990844727,30.3607997894287,,29.9500007629395,35.2275009155273,29.7150001525879,28.096700668335,,40.5195007324219,27.0743007659912,,
2018-01-02 19:00:00,22.7049999237061,22.2317008972168,28.7000007629395,27.7849998474121,25.3108997344971,,24.9500007629395,29.6725006103516,26.1217002868652,25.6557998657227,,28.7061004638672,23.7198009490967,,
2018-01-02 20:00:00,16.7649993896484,14.1517000198364,23.2000007629395,20.2775001525879,17.2308006286621,,18.5333995819092,20.7507991790771,16.7299995422363,22.6257991790771,,18.8313999176025,11.1191997528076,,
2018-01-02 21:00:00,8.43249988555908,8.51249980926514,15.4499998092651,16.9775009155273,12.8542003631592,,15.1999998092651,18.0575008392334,15.0966997146606,14.6300001144409,,18.8379993438721,9.23832988739014,,
2018-01-02 22:00:00,8.92751026153564,2.95749998092651,9.11666965484619,14.2550001144409,11.0867004394531,,8.28332996368408,13.3442001342773,15.2600002288818,13.0307998657227,,15.940899848938,8.29106044769287,,
2018-01-02 23:00:00,8.59749984741211,1.24249994754791,5.61666011810303,10.1300001144409,8.64583015441895,,4.11667013168335,10.9033002853394,17.38330078125,10.5900001525879,,7.58761978149414,10.3527002334595,,
2018-01-03 00:00:00,7.27750015258789,3.37832999229431,3.95000004768372,1.11916995048523,2.64417004585266,,4.69999980926514,7.28417015075684,8.80832958221436,8.5700101852417,,13.1125001907349,8.22082996368408,,
2018-01-03 01:00:00,3.23499989509583,1.94749999046326,5.78332996368408,1,5.27917003631592,,7.69999980926514,1.61000001430511,4.96999979019165,10.0008001327515,,14.2885999679565,8.77663993835449,,
2018-01-03 02:00:00,1.25499999523163,3.96749997138977,6.78332996368408,1,3.42750000953674,,3.53332996368408,6.61082983016968,9.625,3.1416699886322,,10.2272996902466,8.86114978790283,,
2018-01-03 03:00:00,1.0900000333786,4.80916976928711,7.36666011810303,1,3.51167011260986,,1.70000004768372,5.60084009170532,5.86833000183105,2.38499999046326,,7.31262016296387,8.30276012420654,,
2018-01-03 04:00:00,1.0900000333786,1.84221994876862,7.92222023010254,1,3.00666999816895,,1.70000004768372,2.93554997444153,3.88110995292664,1,,6.25602006912231,3.8857901096344,,
2018-01-03 05:00:00,1.0900000333786,1.14777994155884,3.47778010368347,1,1.0733300447464,,1.81111001968384,1.03111004829407,1,1,,3.56296992301941,3.31669998168945,,
2018-01-03 06:00:00,2.82249999046326,1.44249999523163,4.19999980926514,1,1.33000004291534,,2.95000004768372,1.35749995708466,2.02999997138977,1.71333003044128,,3.6805899143219,4.19561004638672,,
2018-01-03 07:00:00,6.20499992370605,4.47249984741211,11.9499998092651,3.7591700553894,4.60583019256592,,6.78332996368408,4.84333992004395,7.82833003997803,2.46917009353638,,6.79832983016968,6.8850998878479,,
2018-01-03 08:00:00,13.960000038147,14.4883003234863,16.7000007629395,13.5124998092651,16.9783000946045,,14.6167001724243,16.3742008209229,13.9533004760742,13.1149997711182,,11.5766000747681,9.75473022460938,,
2018-01-03 09:00:00,28.1499996185303,20.4641990661621,23.61669921875,15.8225002288818,25.4792003631592,,24.5333995819092,29.1674995422363,19.6700000762939,27.9283008575439,,20.735200881958,12.2405996322632,,
2018-01-03 10:00:00,34.4199981689453,31.3216991424561,35.61669921875,34.0550003051758,29.9400005340576,,34.4500007629395,38.6782989501953,32.3283004760742,36.2608985900879,,28.8859996795654,16.4104995727539,,
2018-01-03 11:00:00,46.1349983215332,39.064998626709,44.36669921875,52.3699989318848,39.4508018493652,,,47.4317016601562,39.1067008972168,37.9441986083984,,36.1678009033203,21.8062992095947,,
2018-01-03 12:00:00,55.622501373291,48.6599998474121,66.8666000366211,55.5050010681152,45.0900001525879,,,55.0908012390137,46.2933006286621,39.7117004394531,,38.0205993652344,22.1294994354248,,
2018-01-03 13:00:00,53.3950004577637,49.5015983581543,63.5332984924316,55.6699981689453,43.0699996948242,,30.11669921875,52.8184013366699,51.1934013366699,39.7957992553711,,38.1565017700195,20.2208995819092,,
2018-01-03 14:00:00,51.3325004577637,44.7042007446289,59.11669921875,50.060001373291,39.6192016601562,,28.86669921875,47.7682991027832,47.2733001708984,38.7016983032227,,39.8381996154785,18.7155990600586,,
2018-01-03 15:00:00,47.2900009155273,42.010799407959,57.7000007629395,48.0800018310547,39.1983985900879,,26.7833995819092,47.2633018493652,45.2317008972168,37.9441986083984,,38.3678016662598,18.4797992706299,,
2018-01-03 16:00:00,47.0424995422363,43.8624992370605,57.7000007629395,46.5125007629395,40.2083015441895,,27.4500007629395,49.5358009338379,43.3532981872559,32.4733009338379,,36.3280982971191,19.3181991577148,,
2018-01-03 17:00:00,43.5774993896484,41.7583999633789,53.5332984924316,42.8824996948242,35.9157981872559,,26.4500007629395,44.5699996948242,42.1283988952637,24.7299995422363,,34.4168014526367,11.5026998519897,,
2018-01-03 18:00:00,37.4724998474121,29.301700592041,42.5332984924316,35.0449981689453,28.5932998657227,,19.7000007629395,35.4799995422363,,18.1650009155273,,16.9557991027832,9.18317031860352,,
2018-01-03 19:00:00,22.2099990844727,19.1175003051758,32.5332984924316,18.3799991607666,17.5674991607666,,11.1999998092651,22.8549995422363,19.0167007446289,13.1149997711182,,13.2011003494263,6.71173000335693,,
2018-01-03 20:00:00,10.0825004577637,9.35416984558105,19.9500007629395,9.96500015258789,10.1607999801636,,7.44999980926514,13.4282999038696,11.3400001525879,10.085000038147,,8.37236022949219,5.24673986434937,,
2018-01-03 21:00:00,5.13250017166138,4.72499990463257,10.9499998092651,8.72751045227051,6.28915977478027,,6.28332996368408,7.28417015075684,5.12916994094849,7.05499982833862,,7.81480979919434,3.82733988761902,,
2018-01-03 22:00:00,4.22499990463257,3.63083004951477,5.69999980926514,5.0149998664856,3.00666999816895,,4.36667013168335,5.600830078125,1.36000001430511,4.61417007446289,,7.12447023391724,5.1553897857666,,
2018-01-03 23:00:00,3.8125,1.37916994094849,1.2333300113678,2.53999996185303,3.84834003448486,,2.95000004768372,3.66499996185303,1.00416994094849,3.01500010490417,,7.72421979904175,4.78992986679077,,
2018-01-04 00:00:00,1.41999995708466,1.09500002861023,1.39999997615814,1.22000002861023,4.85833978652954,,3.36666989326477,6.94750022888184,1.26999998092651,2.50999999046326,,6.93798017501831,4.71145009994507,,
2018-01-04 01:00:00,1.75,1.0791699886322,2.45000004768372,1,2.78332996368408,,2.7666699886322,4.33832979202271,1.18833005428314,1.66999995708466,,4.27262020111084,5.02554988861084,,
2018-01-04 02:00:00,1.99749994277954,1.17917001247406,4.53332996368408,1,1.05499994754791,,2.91667008399963,1.46749997138977,1.0166699886322,1,,2.58594989776611,4.61598014831543,,
2018-01-04 03:00:00,3.97749996185303,1.31082999706268,4.19999980926514,1,2.27834010124207,,2.69166994094849,1.29666996002197,1.08582997322083,1,,1.36607003211975,4.15619993209839,,
2018-01-04 04:00:00,1.75,1.02111005783081,4.03332996368408,1,1.0733300447464,,3.28888988494873,1.04666996002197,1.00556004047394,1,,1,3.58545994758606,,
2018-01-04 05:00:00,1.0900000333786,1.10555994510651,1.68888998031616,1,1,,1.70000004768372,1.44555997848511,1,1,,1,1.63266003131866,,
2018-01-04 06:00:00,1.75,1.19000005722046,1.56666994094849,1,1,,2.61666989326477,1.30833005905151,1.1066700220108,1,,1.05906999111176,2.19251990318298,,
2018-01-04 07:00:00,4.88500022888184,2.95749998092651,10.1999998092651,1.17417001724243,2.8125,,4.86666011810303,2.31833004951477,4.96999979019165,2.72082996368408,,4.37482023239136,4.68688011169434,,
2018-01-04 08:00:00,7.69000005722046,8.51249980926514,10.9499998092651,5.17999982833862,6.54165983200073,,8.11666965484619,8.04166984558105,10.2783002853394,7.05499982833862,,9.38354015350342,5.8497200012207,,
2018-01-04 09:00:00,17.0125007629395,12.8892002105713,19.7833995819092,11.6975002288818,12.1808004379272,,17.4500007629395,15.2799997329712,15.9132995605469,11.9366998672485,,13.1555995941162,6.72863006591797,,
2018-01-04 10:00:00,25.7574996948242,22.4841995239258,27.2833995819092,23.0825004577637,21.0182991027832,,32.2832984924316,23.5284004211426,23.1816997528076,23.8882999420166,,21.4612998962402,8.93336009979248,,
2018-01-04 11:00:00,39.2050018310547,38.8125,38.61669921875,44.2849998474121,32.5491981506348,,40.86669921875,37.0792007446289,33.6349983215332,23.635799407959,,25.7894992828369,12.7393999099731,,
2018-01-04 12:00:00,46.1349983215332,46.0508003234863,56.2832984924316,46.3474998474121,30.6133003234863,,35.9500007629395,38.3417015075684,41.3932991027832,22.7942008972168,,28.2502994537354,14.0517997741699,,
2018-01-04 13:00:00,40.8549995422363,40.3274993896484,62.7000007629395,36.1175003051758,28.8458003997803,,37.4500007629395,34.7224998474121,39.1067008972168,22.2891998291016,,30.8726997375488,14.5917997360229,,
2018-01-04 14:00:00,37.3899993896484,40.3274993896484,57.0332984924316,36.7775001525879,26.2367000579834,,33.9500007629395,32.3657989501953,45.6399993896484,22.2891998291016,,30.6298999786377,13.7938003540039,,
2018-01-04 15:00:00,34.0074996948242,31.3216991424561,52.5332984924316,31.4974994659424,26.1525001525879,,28.86669921875,30.7667007446289,35.0233001708984,17.1550006866455,,29.3999004364014,10.3809995651245,,
2018-01-04 16:00:00,23.4475002288818,23.073299407959,34.86669921875,21.4325008392334,20.9342002868652,,23.7000007629395,24.3700008392334,21.5482997894287,14.5458002090454,,22.068000793457,7.80276012420654,,
2018-01-04 17:00:00,17.2600002288818,15.9191999435425,21.2833995819092,15.4925003051758,14.8741998672485,,15.9499998092651,17.7208003997803,18.6900005340576,12.4416999816895,,15.4174003601074,6.42680978775024,,
2018-01-04 18:00:00,11.9799995422363,10.2799997329712,13.9499998092651,11.2025003433228,12.8542003631592,,11.3667001724243,14.6066999435425,12.8916997909546,14.7142000198364,,13.269100189209,5.34204006195068,,
2018-01-04 19:00:00,6.61749982833862,8.76500034332275,10.6999998092651,10.0474996566772,10.9182996749878,,11.9499998092651,12.4182996749878,9.788330078125,9.15915966033936,,8.14111042022705,5.49654006958008,,
2018-01-04 20:00:00,4.88500022888184,5.23000001907349,8.94999980926514,6.17000007629395,8.81416034698486,,8.03332996368408,9.38833999633789,7.09333992004395,6.55000019073486,,5.38234996795654,6.21947002410889,,
2018-01-04 21:00:00,4.30749988555908,3.21000003814697,5.03332996368408,4.02500009536743,5.53167009353638,,5.86666011810303,5.09582996368408,4.48000001907349,3.68833994865417,,4.70693016052246,8.11281967163086,,
2018-01-04 22:00:00,3.56500005722046,1.24249994754791,1.29166996479034,1.19249999523163,1.38499999046326,,3.78332996368408,2.23416996002197,1.18417000770569,3.43583011627197,,4.40340995788574,7.9750599861145,,
2018-01-04 23:00:00,1.66750001907349,1.16332995891571,1.2333300113678,1.14666998386383,2.11332988739014,,3.78332996368408,2.57083988189697,1.21333003044128,2.93083000183105,,4.84674978256226,11.6976003646851,,
2018-01-05 00:00:00,2.65750002861023,1.52666997909546,1,1.11000001430511,1.49500000476837,,4.69999980926514,1.89750003814697,2.02583003044128,1.25083005428314,,6.70616006851196,13.641300201416,,
2018-01-05 01:00:00,1.33749997615814,1.22667002677917,1,1,1.49832999706268,,2.70000004768372,1.56082999706268,1.35582995414734,1.41666996479034,,5.53923988342285,12.6981000900269,,
2018-01-05 02:00:00,1.6599999666214,1.0791699886322,1,1,1.33000004291534,,3.03332996368408,1.47667002677917,1.3641699552536,1,,7.32845020294189,11.417799949646,,
2018-01-05 03:00:00,1.83249998092651,1.24249994754791,1,1.0183299779892,1.5791699886322,,2.86666989326477,1.47667002677917,1.00416994094849,1.08333003520966,,9.9612398147583,7.43135976791382,,
2018-01-05 04:00:00,1.08000004291534,1.19000005722046,1,1,1,,2.1444399356842,1.09333002567291,1,1.16666996479034,,8.24390029907227,5.62440013885498,,
2018-01-05 05:00:00,1.07000005245209,1.02111005783081,1,1,1,,1.81111001968384,1,1,1,,6.49945020675659,5.13791990280151,,
2018-01-05 06:00:00,1.0900000333786,1.19000005722046,1.4833300113678,1,1,,2.53332996368408,1,1,1.25,,4.42355012893677,5.05242013931274,,
2018-01-05 07:00:00,2.4925000667572,1.3583300113678,3.03332996368408,1.0733300447464,1.44333004951477,,3.78332996368408,1.42999994754791,1.60500001907349,1.45833003520966,,5.06730985641479,7.96970987319946,,
2018-01-05 08:00:00,6.28749990463257,4.72499990463257,6.36666011810303,2.62249994277954,4.10084009170532,,6.36666011810303,3.58083009719849,5.29666996002197,2.42582988739014,,5.12730979919434,11.5003004074097,,
2018-01-05 09:00:00,10.7425003051758,9.18583965301514,11.6999998092651,7.32499980926514,7.88833999633789,,12.9499998092651,9.55667018890381,10.4416999816895,7.72833013534546,,7.72421979904175,14.3610000610352,,
2018-01-05 10:00:00,19.0750007629395,18.1916999816895,19.0333995819092,18.5450000762939,15.0424995422363,,18.61669921875,18.3941993713379,17.8733997344971,13.3675003051758,,10.9856996536255,16.6280994415283,,
2018-01-05 11:00:00,34.0074996948242,25.5983009338379,26.7000007629395,30.0949993133545,23.2908000946045,,25.7833995819092,27.989200592041,23.50830078125,20.1849994659424,,16.5620994567871,18.0799007415771,,
2018-01-05 12:00:00,36.7299995422363,29.301700592041,43.4500007629395,33.4775009155273,26.32080078125,,29.11669921875,31.9449996948242,27.9183006286621,24.2250003814697,,23.5739994049072,19.9258003234863,,
2018-01-05 13:00:00,33.7599983215332,32.0792007446289,48.11669921875,32.6525001525879,25.7317008972168,,30.5333995819092,32.3657989501953,32.9000015258789,24.3092002868652,,28.0165004730225,19.7922992706299,,
2018-01-05 14:00:00,33.2649993896484,32.4157981872559,46.36669921875,33.1474990844727,25.0583000183105,,31.5333995819092,30.5142002105713,33.6349983215332,,,30.4815006256104,22.8838005065918,,
2018-01-05 15:00:00,34.0900001525879,30.9008007049561,42.7000007629395,31.0025005340576,23.7117004394531,,29.7833995819092,29.7567005157471,34.6150016784668,,,30.4367008209229,25.5862998962402,,
2018-01-05 16:00:00,30.8724994659424,33.0050010681152,40.61669921875,30.0949993133545,24.8899993896484,,32.0332984924316,30.0933990478516,36.9016990661621,,,31.6940994262695,24.8575000762939,,
2018-01-05 17:00:00,28.8099994659424,31.2374992370605,37.11669921875,29.6000003814697,25.3950004577637,,29.86669921875,30.5983009338379,37.5550003051758,28.096700668335,,31.6800003051758,24.3892002105713,,
2018-01-05 18:00:00,26.4174995422363,26.7766990661621,29.36669921875,27.7024993896484,23.375,,27.2000007629395,29.0832996368408,35.75830078125,27.9283008575439,,32.3455009460449,24.6011009216309,,
2018-01-05 19:00:00,21.4675006866455,27.7866992950439,25.2833995819092,23.6599998474121,20.5974998474121,,26.11669921875,25.2957992553711,30.3682994842529,23.38330078125,,29.2887992858887,22.8047008514404,,
2018-01-05 20:00:00,13.3824996948242,21.9792003631592,19.2833995819092,13.0174999237061,13.6957998275757,,24.7833995819092,13.3442001342773,21.3850002288818,16.2292003631592,,27.7098999023438,19.9529991149902,,
2018-01-05 21:00:00,8.35000991821289,12.6366996765137,18.5333995819092,5.0149998664856,8.64583015441895,,19.11669921875,10.3983001708984,19.9150009155273,7.47584009170532,,25.5722999572754,15.1805000305176,,
2018-01-05 22:00:00,9.50500011444092,2.20000004768372,13.3667001724243,14.1724996566772,12.9383001327515,,19.0333995819092,14.0174999237061,18.3633003234863,2.1324999332428,,22.7094993591309,16.6784000396729,,
2018-01-05 23:00:00,14.7025003433228,1.19000005722046,5.53332996368408,13.2650003433228,16.8941993713379,,18.86669921875,17.8050003051758,11.9117002487183,4.53000020980835,,21.5631999969482,16.5498008728027,,
2018-01-06 00:00:00,10.9899997711182,1.15832996368408,6.36666011810303,10.1300001144409,17.1466999053955,,19.4500007629395,17.215799331665,1,7.64416980743408,,18.9151000976562,16.3973007202148,,
2018-01-06 01:00:00,7.3600001335144,1.12667000293732,4.86666011810303,5.17999982833862,17.4832992553711,,17.7000007629395,17.6366996765137,1,4.74167013168335,,16.9657001495361,15.3733997344971,,
2018-01-06 02:00:00,9.50500011444092,1.12667000293732,5.19999980926514,2.70499992370605,15.7158002853394,,15.7833003997803,16.6266994476318,5.2108302116394,1,,15.0677003860474,13.421199798584,,
2018-01-06 03:00:00,4.80249977111816,1.0791699886322,4.78332996368408,1.31166994571686,11.4232997894287,,14.3667001724243,12.8392000198364,4.64333009719849,1,,12.0549001693726,13.2793998718262,,
2018-01-06 04:00:00,3.0699999332428,1.06333005428314,4.47777986526489,1.31778001785278,8.95444011688232,,11.5888996124268,10.0055999755859,2.13889002799988,1.22333002090454,,10.2530002593994,11.2190999984741,,
2018-01-06 05:00:00,1.52999997138977,1.06333005428314,3.92221999168396,1,1.25889003276825,,2.25555992126465,1.92555999755859,1.01110994815826,1.05555999279022,,7.49098014831543,9.45580005645752,,
2018-01-06 06:00:00,4.14249992370605,1.44249999523163,6.61666011810303,1.0733300447464,2.08417010307312,,4.11667013168335,2.57083988189697,2.42166996002197,1.04166996479034,,9.55510997772217,9.14416980743408,,
2018-01-06 07:00:00,11.9799995422363,6.23999977111816,14.1999998092651,2.86999988555908,9.99250984191895,,12.6167001724243,11.1557998657227,13.9533004760742,8.2333402633667,,11.414999961853,10.4696998596191,,
2018-01-06 08:00:00,21.7975006103516,15.835000038147,24.4500007629395,12.3575000762939,18.0725002288818,,20.2833995819092,22.1816997528076,17.0566997528076,18.0807991027832,,13.3262996673584,12.487099647522,,
2018-01-06 09:00:00,29.3875007629395,26.1875,35.86669921875,20.7724990844727,24.4692001342773,,25.0333995819092,30.6825008392334,26.7749996185303,25.403299331665,,15.4547004699707,14.9050998687744,,
2018-01-06 10:00:00,39.2050018310547,35.86669921875,43.5332984924316,34.4674987792969,33.4749984741211,,33.4500007629395,38.3417015075684,32.9000015258789,34.4091987609863,,21.1893997192383,18.0016002655029,,
2018-01-06 11:00:00,49.9300003051758,34.4359016418457,53.7000007629395,44.3675003051758,40.8816986083984,,35.7832984924316,51.9766998291016,35.9216995239258,43.6674995422363,,29.6319007873535,20.2350006103516,,
