Nombre de estacion,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,Cerrillos,El_Bosque,Cerro_Navia,Puente_Alto,Talagante,Quilicura,Rengo,San_Fernando,Talca_La_Florida,Valdivia,Coyhaique_II
Region,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,O’Higgins,O’Higgins,Maule,Los Ríos,Aysén
Codigo region,13,13,13,13,13,13,13,13,13,13,13,6,6,7,14,11
Comuna,Independencia,La Florida,Las Condes,Santiago,Pudahuel,Cerrillos,El Bosque,Cerro Navia,Puente Alto,Talagante,Quilicura,Rengo,San Fernando,Talca,Valdivia,Coyhaique
Codigo comuna,13108,13110,13114,13101,13124,13102,13105,13103,13201,13601,13125,6115,6301,7101,14101,11101
2017-03-02 04:00:00,1,2.51111006736755,1.08667004108429,1.16444003582001,1.16666996479034,,3.50999999046326,5.38222980499268,,1.1066700220108,,5.26967000961304,13.6322002410889,5.11150979995728,4.17500019073486,19.1275005340576
2017-03-02 05:00:00,1.10443997383118,2.51111006736755,1.17332994937897,1.24667000770569,1,,2.84332990646362,3.27111005783081,,1,,5.49167013168335,13.5685997009277,2.58051991462708,4.97499990463257,18.8808002471924
2017-03-02 06:00:00,1,2.95832991600037,1.64999997615814,1.50583004951477,1,,2.59332990646362,2.49333000183105,,1,,7.37599992752075,11.1322002410889,1.34140002727509,1.22500002384186,16.1816997528076
2017-03-02 07:00:00,1.70500004291534,3.1708300113678,2.61332988739014,1.42250001430511,1.08333003520966,,3.42667007446289,3.57666993141174,,1,,6.31916999816895,9.49485969543457,3.33601999282837,2.0166699886322,15.4841995239258
2017-03-02 08:00:00,2.35249996185303,3.45000004768372,4.69666004180908,2.36999988555908,2.33332991600037,,5.59333992004395,5.15999984741211,,2.47333002090454,,6.20524978637695,12.1669998168945,6.09865999221802,7.55833005905151,18.1441993713379
2017-03-02 09:00:00,4.41499996185303,6.44999980926514,10.1133003234863,5.45334005355835,6.91665983200073,,8.34333992004395,10.1599998474121,,6.21000003814697,,8.22192001342773,10.4875001907349,11.0699996948242,10.8583002090454,18.6033000946045
2017-03-02 10:00:00,7.30249977111816,10.8667001724243,15.0299997329712,9.70331954956055,16.8332996368408,,14.5100002288818,22.5767002105713,,12.1267004013062,,11.1833000183105,11.7186002731323,15.763500213623,11.6750001907349,19.6133003234863
2017-03-02 11:00:00,10.3549995422363,18.11669921875,18.6966991424561,10.5367002487183,22.1667003631592,,19.0100002288818,28.9099998474121,,16.7099990844727,,13.5174999237061,9.33775043487549,18.7131996154785,14.2250003814697,19.2875003814697
2017-03-02 12:00:00,17.3675003051758,26.9500007629395,28.9466991424561,18.4533004760742,26.0832996368408,,25.5100002288818,36.9099998474121,,18.7933006286621,,14.8191995620728,12.6753997802734,21.2292003631592,15.1999998092651,18.5375003814697
2017-03-02 13:00:00,25.7824993133545,36.86669921875,41.7799987792969,34.8699989318848,26.5,,,39.1599998474121,,18.1266002655029,,17.0692005157471,13.7344999313354,22.4067993164062,15.4083003997803,19.4367008209229
2017-03-02 14:00:00,20.1725006103516,37.86669921875,54.3633003234863,27.7033004760742,18.9167003631592,,,29.9099998474121,,16.2099990844727,,20.448299407959,19.8061008453369,23.1371002197266,15.6332998275757,20.61669921875
2017-03-02 15:00:00,13.7375001907349,29.2000007629395,44.0299987792969,,15.3332996368408,,,23.9099998474121,,15.2932996749878,,23.6075000762939,26.5475006103516,24.3913993835449,15.3166999816895,20.0366992950439
2017-03-02 16:00:00,11.0974998474121,23.7833995819092,28.2800006866455,,15.4167003631592,,18.4333000183105,22.2432994842529,,17.2933006286621,,27.3791999816895,30.0911998748779,24.8910007476807,15.25,18.8241996765137
2017-03-02 17:00:00,9.6950101852417,18.9500007629395,21.7800006866455,20.1299991607666,15.5,,15.4875001907349,23.3267002105713,,20.0508995056152,,26.3458003997803,28.1326007843018,23.2052001953125,14.1833000183105,18.0158004760742
2017-03-02 18:00:00,7.55000019073486,16.2833995819092,17.4466991424561,16.9050006866455,15.3332996368408,,13.3832998275757,21.7432994842529,,19.3766002655029,,25.8941993713379,24.1951007843018,21.4416007995605,13.375,15.4991998672485
2017-03-02 19:00:00,5.48750019073486,14.5333003997803,15.2799997329712,14.4399995803833,13.5,,9.84834003448486,19.4099998474121,,18.0433006286621,,19.6816997528076,24.3642997741699,14.8236999511719,10.5916996002197,16.9825000762939
2017-03-02 20:00:00,4.16750001907349,12.0333003997803,14.5299997329712,11.210000038147,11,,10.6057996749878,16.4099998474121,,18.3766002655029,,22.7357997894287,13.2116003036499,10.0345001220703,5.51667022705078,16.5533008575439
2017-03-02 21:00:00,4.16750001907349,6.61666011810303,13.0299997329712,7.72499990463257,7.08334016799927,,10.5216999053955,12.8267002105713,,15.210000038147,,19.3150005340576,17.4913997650146,8.75564956665039,1,18.4724998474121
2017-03-02 22:00:00,3.67249989509583,7.86666011810303,10.6133003234863,6.78999996185303,6.5,,10.0166997909546,10.6599998474121,,13.6267004013062,,16.6800003051758,22.7842998504639,7.24425983428955,1.08333003520966,19.5291996002197
2017-03-02 23:00:00,2.76917004585266,7.36666011810303,5.28000020980835,9.25500011444092,7.83334016799927,,10.6899995803833,12.3267002105713,,11.3767004013062,,17.448299407959,22.7803993225098,14.8217000961304,1.25832998752594,20.4682998657227
2017-03-03 00:00:00,4.41499996185303,12.1167001724243,4.78000020980835,9.59500026702881,5.75,,17.3391990661621,12.7433004379272,,8.21000957489014,,17.4874992370605,17.4365997314453,15.0757999420166,1.8916699886322,20.6692008972168
2017-03-03 01:00:00,6.80749988555908,10.4499998092651,2.86332988739014,6.28000020980835,5,,14.7299995422363,14.1599998474121,,5.71000003814697,,15.4242000579834,13.194299697876,14.4847002029419,2.34167003631592,20.4950008392334
2017-03-03 02:00:00,6.47749996185303,5.61666011810303,4.11332988739014,4.15500020980835,6.5,,15.5717000961304,12.6599998474121,,6.87666988372803,,9.76025009155273,15.6375999450684,13.3400001525879,3.08332991600037,20.4249992370605
2017-03-03 03:00:00,5.48750019073486,8.94999980926514,5.28000020980835,3.81500005722046,11.5,,18.6016998291016,14.8267002105713,,3.22000002861023,,8.79207992553711,13.3025999069214,12.9052000045776,2.67499995231628,19.3099994659424
2017-03-03 04:00:00,3.36999988555908,6.89444017410278,9.44666957855225,5.31666994094849,9.05556011199951,,16.3010997772217,16.6044998168945,,1,,6.59407997131348,8.30317974090576,10.953200340271,1.90832996368408,19.1949996948242
2017-03-03 05:00:00,1.73110997676849,2.78332996368408,3.4466700553894,1.69000005722046,1.72221994400024,,4.63000011444092,6.93777990341187,,1.54221999645233,,7.4837498664856,9.28724956512451,6.25860977172852,1.43333005905151,18.4617004394531
2017-03-03 06:00:00,1.47000002861023,2.70000004768372,2.27999997138977,1.00999999046326,1,,2.35750007629395,3.49334001541138,,1.9833300113678,,5.16025018692017,4.79780006408691,2.87015008926392,1.02499997615814,15.6732997894287
2017-03-03 07:00:00,2.51749992370605,3.53332996368408,4.36332988739014,2.53999996185303,4.45834016799927,,4.96667003631592,6.24334001541138,,1,,4.22707986831665,3.69989991188049,5.73673009872437,1.88332998752594,15.2375001907349
2017-03-03 08:00:00,5.57000017166138,6.28332996368408,9.61332988739014,6.70499992370605,5.91665983200073,,9.51167011260986,10.9933004379272,,4.04666996002197,,7.86042022705078,5.70941019058228,9.9040699005127,5.54166984558105,17.5716991424561
2017-03-03 09:00:00,9.03499984741211,7.69999980926514,11.6967000961304,9.6799898147583,9.41666984558105,,12.8782997131348,13.3267002105713,,13.6267004013062,,10.710000038147,10.1590003967285,12.2283000946045,9.81667041778564,17.9967002868652
2017-03-03 10:00:00,10.4375,11.4499998092651,9.86332988739014,14.3549995422363,19,,18.1807994842529,23.3267002105713,,20.8766002655029,,14.4933004379272,10.4715995788574,14.4434003829956,12.9917001724243,18.614200592041
2017-03-03 11:00:00,15.3874998092651,16.7833003997803,10.8633003234863,33.9049987792969,25.9167003631592,,28.1124992370605,35.0766983032227,,27.2933006286621,,19.4216995239258,11.2985000610352,17.8125991821289,14.2666997909546,18.6441993713379
2017-03-03 12:00:00,26.1124992370605,31.4500007629395,23.1133003234863,42.064998626709,31.25,,39.8959007263184,41.9933013916016,,33.0433006286621,,20.6417007446289,13.2742004394531,21.2611999511719,16.9333000183105,18.7075004577637
2017-03-03 13:00:00,26.1949996948242,40.61669921875,38.3633003234863,47.5050010681152,33.75,,40.5691986083984,46.5766983032227,,34.2933006286621,,22.3533000946045,15.9615001678467,24.6103000640869,18,18.7567005157471
2017-03-03 14:00:00,24.1324996948242,38.9500007629395,56.7799987792969,46.9949989318848,32.5833015441895,,36.9500007629395,43.9933013916016,,35.0433006286621,,26.6082992553711,21.5503997802734,25.7870998382568,18.6749992370605,18.30419921875
2017-03-03 15:00:00,19.9249992370605,38.7000007629395,55.1133003234863,43.5099983215332,32.25,,36.6133003234863,41.7433013916016,,28.4599990844727,,34.9799995422363,31.6021995544434,26.9176998138428,18.4832992553711,18.3950004577637
2017-03-03 16:00:00,16.8724994659424,35.86669921875,47.2799987792969,37.6450004577637,30.0832996368408,,32.7416000366211,38.9099998474121,,24.1266002655029,,36.5491981506348,34.7785987854004,27.5426998138428,17.0249996185303,12.8809003829956
2017-03-03 17:00:00,11.7574996948242,24.11669921875,33.0299987792969,27.9549999237061,24.6667003631592,,23.4832992553711,32.5766983032227,,23.0433006286621,,38.9632987976074,35.7137985229492,27.1956996917725,16.3999996185303,15.1557998657227
2017-03-03 18:00:00,8.45750045776367,16.5333003997803,24.6133003234863,21.3250007629395,22.6667003631592,,16.75,28.4099998474121,,22.1266002655029,,35.7242012023926,32.6002006530762,24.1180000305176,16.0249996185303,14.2325000762939
2017-03-03 19:00:00,6.3125,10.7833003997803,21.2800006866455,19.1149997711182,18.0832996368408,,14.3933000564575,23.0767002105713,,19.8766002655029,,16.4225006103516,24.263500213623,11.3696002960205,12.2833003997803,9.77408027648926
2017-03-03 20:00:00,6.80749988555908,8.11666965484619,16.6133003234863,18.3500003814697,11.8332996368408,,12.8782997131348,15.3267002105713,,18.2933006286621,,9.5574197769165,17.8187999725342,6.69632005691528,12.9250001907349,12.4624996185303
2017-03-03 21:00:00,6.55999994277954,9.69999980926514,19.5300006866455,17.2450008392334,11.3332996368408,,11.0267000198364,16.6599998474121,,16.7099990844727,,11.0008001327515,17.6399002075195,6.76051998138428,12.4666996002197,12.9282999038696
2017-03-03 22:00:00,6.23000001907349,11.1167001724243,12.6967000961304,15.1199998855591,10.0832996368408,,12.3732995986938,15.3267002105713,,14.0432996749878,,12.3892002105713,16.7450008392334,9.10960006713867,13.3083000183105,12.7283000946045
2017-03-03 23:00:00,4.25,11.3667001724243,10.1133003234863,14.0150003433228,9.91666984558105,,13.3832998275757,15.8267002105713,,11.460000038147,,13.6191997528076,18.1121006011963,4.48648977279663,11.9666996002197,12.5524997711182
2017-03-04 00:00:00,3.25999999046326,12.9499998092651,14.5299997329712,10.0200004577637,9.58333015441895,,13.3832998275757,13.6599998474121,,9.87668037414551,,11.9867000579834,11.6848001480103,5.28145980834961,11.1499996185303,13.7117004394531
2017-03-04 01:00:00,5.65250015258789,8.53332996368408,15.7799997329712,8.14999008178711,8.83333015441895,,6.65000009536743,12.9933004379272,,7.96001005172729,,7.93092012405396,1.31254005432129,10.0391998291016,10.0916996002197,14.2683000564575
2017-03-04 02:00:00,2.02250003814697,5.03332996368408,11.0299997329712,5.42999982833862,6.66665983200073,,4.79832983016968,11.0767002105713,,3.46000003814697,,10.543399810791,2.88835000991821,7.72386980056763,7.41666984558105,10.8957996368408
2017-03-04 03:00:00,1.31333005428314,2.86666989326477,7.19666004180908,1.43499994277954,2.25,,2.60999989509583,6.99334001541138,,2.87666988372803,,13.9049997329712,2.33264994621277,5.81752014160156,5.52500009536743,12.6091995239258
2017-03-04 04:00:00,1,3.56111001968384,5.44666004180908,1.11889004707336,1.33333003520966,,2.60999989509583,4.49334001541138,,3.86222004890442,,10.9250001907349,1.4326399564743,9.38428020477295,4.66666984558105,13.4316997528076
2017-03-04 05:00:00,1.73110997676849,2.8944399356842,2.66888999938965,2.25665998458862,1.05555999279022,,2.49778008460999,6.38222980499268,,1,,5.87117004394531,2.4883599281311,8.81525993347168,2.08332991600037,9.77132987976074
2017-03-04 06:00:00,1.94000005722046,2.78332996368408,2.11332988739014,3.04999995231628,1,,2.9466700553894,3.99334001541138,,1.97000002861023,,2.64674997329712,1.78778004646301,6.81371021270752,1,9.53499984741211
2017-03-04 07:00:00,2.9300000667572,3.78332996368408,5.19666004180908,3.73000001907349,2.70832991600037,,4.88250017166138,5.99334001541138,,2.29999995231628,,3.65882992744446,6.04206991195679,7.80901002883911,1.57500004768372,11.6232995986938
2017-03-04 08:00:00,4.41499996185303,8.36666965484619,10.9467000961304,9.50998973846436,8.16666984558105,,12.7941999435425,12.1599998474121,,9.21000957489014,,10.7558002471924,10.3572998046875,11.0960998535156,8.41666984558105,15.2517004013062
2017-03-04 09:00:00,8.29249954223633,16.11669921875,16.6133003234863,16.3099994659424,14.3332996368408,,20.0324993133545,20.2432994842529,,12.3767004013062,,17.1882991790771,15.3014001846313,13.4989995956421,11.3083000183105,17.9799995422363
2017-03-04 10:00:00,12.8299999237061,22.86669921875,26.3633003234863,22.7700004577637,19.1667003631592,,26.3449993133545,26.5767002105713,,17.9599990844727,,24.2516994476318,21.6103992462158,16.349100112915,12.2166996002197,19.1200008392334
2017-03-04 11:00:00,16.9549999237061,27.4500007629395,33.0299987792969,34.0750007629395,25.25,,29.2066993713379,32.4933013916016,,24.8766002655029,,31.5524997711182,30.2159996032715,18.8628997802734,13.0249996185303,19.153299331665
2017-03-04 12:00:00,25.8649997711182,34.61669921875,41.1133003234863,40.875,31.9167003631592,,35.8558006286621,41.7433013916016,,28.6266002655029,,37.4599990844727,35.1729011535645,20.596700668335,14.1583003997803,19.3157997131348
2017-03-04 13:00:00,26.3600006103516,39.7000007629395,49.5299987792969,44.7000007629395,31.0832996368408,,39.7275009155273,41.3266983032227,,31.2933006286621,,37.9516983032227,35.7442016601562,21.705099105835,14.6999998092651,19.0832996368408
2017-03-04 14:00:00,23.0599994659424,40.36669921875,54.1133003234863,41.0449981689453,29.0832996368408,,37.3708000183105,37.6599998474121,,30.4599990844727,,39.5633010864258,35.5122985839844,24.2712001800537,13.3416996002197,19.823299407959
2017-03-04 15:00:00,20.9150009155273,36.7000007629395,52.6967010498047,37.9000015258789,28.3332996368408,,33.8358001708984,36.9933013916016,,30.7933006286621,,40.6608009338379,35.7416000366211,24.5273990631104,14.1332998275757,20.0741996765137
2017-03-04 16:00:00,19.8425006866455,30.7833995819092,45.1133003234863,35.435001373291,28.5832996368408,,29.2908000946045,38.7433013916016,,29.9599990844727,,40.1949996948242,36.4700012207031,25.3598003387451,14.9333000183105,19.9057998657227
2017-03-04 17:00:00,18.3575000762939,29.7833995819092,37.8633003234863,33.9049987792969,26.1667003631592,,29.8799991607666,35.9933013916016,,29.5433006286621,,38.4658012390137,34.521598815918,24.3768997192383,15.2833003997803,18.9958000183105
2017-03-04 18:00:00,15.3874998092651,25.86669921875,31.5300006866455,30.6749992370605,23.5,,27.0182991027832,32.2433013916016,,27.7933006286621,,33.5657997131348,31.4792995452881,22.8066997528076,14.2833003997803,18.8432998657227
2017-03-04 19:00:00,10.4375,19.9500007629395,27.1133003234863,22.6000003814697,19.0832996368408,,21.0424995422363,26.3267002105713,,23.7933006286621,,26.7066993713379,25.261100769043,14.3936996459961,11.2666997909546,15.9300003051758
2017-03-04 20:00:00,6.72499990463257,11.2833003997803,22.1133003234863,19.3700008392334,12.4167003631592,,13.1308002471924,17.0767002105713,,20.7933006286621,,23.6858005523682,20.3852005004883,3.6271800994873,4.54166984558105,13.9624996185303
2017-03-04 21:00:00,5.48750019073486,5.28332996368408,10.6967000961304,14.3549995422363,4.25,,7.74416017532349,8.82668018341064,,10.2932996749878,,19.2208003997803,21.61669921875,3.51991009712219,3.16667008399963,15.2357997894287
2017-03-04 22:00:00,4.08500003814697,3.45000004768372,4.94666004180908,8.0649995803833,3.20832991600037,,5.72417020797729,8.40999984741211,,11.2932996749878,,16.3250007629395,18.6931991577148,9.54948043823242,7.80000019073486,16.38330078125
2017-03-04 23:00:00,3.09500002861023,3.11666989326477,3.36332988739014,8.0649995803833,3.25,,5.21917009353638,8.24333000183105,,6.79666996002197,,14.5574998855591,8.54706954956055,13.1995000839233,3.79999995231628,15.5158004760742
2017-03-05 00:00:00,2.10500001907349,2.95000004768372,3.36332988739014,5.09000015258789,4.08334016799927,,4.37749004364014,8.15999984741211,,1.1599999666214,,17.6632995605469,15.137900352478,13.1845998764038,1.79999995231628,16.0983009338379
2017-03-05 01:00:00,1.94000005722046,3.11666989326477,6.36332988739014,1.69000005722046,4.75,,4.20916986465454,7.74334001541138,,4.12665987014771,,17.9958000183105,16.7686996459961,13.5448999404907,1.70000004768372,12.6291999816895
2017-03-05 02:00:00,2.1875,2.61666989326477,6.44666004180908,1.17999994754791,4,,4.71415996551514,9.82668018341064,,2.22667002677917,,13.1424999237061,13.5501003265381,12.8578996658325,1.1416699886322,10.7333002090454
2017-03-05 03:00:00,1.94000005722046,2.70000004768372,4.69666004180908,1.00999999046326,1,,7.82833003997803,5.15999984741211,,2.06332993507385,,8.19266986846924,12.4684000015259,12.0099000930786,1.40832996368408,14.3617000579834
2017-03-05 04:00:00,1.94000005722046,2.56111001968384,4.55777978897095,1.23667001724243,1,,5.3033299446106,5.04889011383057,,2.73778009414673,,8.00716972351074,12.8155002593994,9.83724975585938,1.7333300113678,14.8191995620728
2017-03-05 05:00:00,2.16000008583069,2.67221999168396,5.55777978897095,1.8033299446106,1,,3.84443998336792,6.49334001541138,,1,,9.08917045593262,12.0268001556396,9.16423034667969,1.40832996368408,14.8691997528076
2017-03-05 06:00:00,2.1875,2.61666989326477,5.53000020980835,3.64499998092651,1,,3.53583002090454,5.65999984741211,,1,,6.09167003631592,9.427809715271,8.50477981567383,1.36667001247406,18.4307994842529
2017-03-05 07:00:00,2.9300000667572,3.28332996368408,8.19666957855225,2.88000011444092,1.375,,4.46165990829468,5.65999984741211,,1.88999998569489,,5.57507991790771,8.27892971038818,9.48077011108398,1.93333005905151,18.5375003814697
2017-03-05 08:00:00,5.98250007629395,7.11666011810303,12.6967000961304,6.44999980926514,7.16665983200073,,11.0267000198364,8.82668018341064,,9.37666034698486,,12.1466999053955,9.06011962890625,10.8717002868652,3.78332996368408,19.0883007049561
2017-03-05 09:00:00,10.1075000762939,14.8667001724243,16.8633003234863,15.1199998855591,17.25,,21.8841991424561,23.7432994842529,,19.5433006286621,,17.7175006866455,13.2165002822876,12.9843997955322,6.58333015441895,19.4041996002197
2017-03-05 10:00:00,14.5625,25.0333995819092,25.6133003234863,29.1450004577637,28.9167003631592,,33.6674995422363,38.4099998474121,,27.7099990844727,,25.8549995422363,19.596700668335,15.6690998077393,11.0249996185303,19.1991996765137
2017-03-05 11:00:00,23.5550003051758,38.2832984924316,41.8633003234863,43.3400001525879,36,,45.114200592041,50.0766983032227,,35.8767013549805,,31.82080078125,25.457799911499,18.0277004241943,13.3500003814697,18.6541996002197
2017-03-05 12:00:00,30.5674991607666,51.0332984924316,55.9467010498047,56.7700004577637,41.75,,54.2042007446289,57.6599998474121,,39.7099990844727,,35.5741996765137,31.1916999816895,20.2273006439209,13.9083003997803,18.4342002868652
2017-03-05 13:00:00,41.375,57.36669921875,69.6134033203125,72.2399978637695,43.1666984558105,,52.0999984741211,61.4933013916016,,44.2099990844727,,37.122501373291,34.3298988342285,21.3973007202148,15.2250003814697,18.5699996948242
2017-03-05 14:00:00,38.4049987792969,44.7832984924316,77.6134033203125,57.1100006103516,41.9166984558105,,48.3967018127441,57.9933013916016,,43.7933006286621,,38.7783012390137,34.2011985778809,21.3166007995605,15.7749996185303,18.6466999053955
2017-03-05 15:00:00,28.5049991607666,44.86669921875,69.6134033203125,50.9900016784668,41.0833015441895,,48.3125,56.7433013916016,,36.7099990844727,,37.435001373291,32.277400970459,21.8887004852295,15.3332996368408,18.465799331665
2017-03-05 16:00:00,28.5049991607666,40.7000007629395,52.6967010498047,50.6500015258789,35.0833015441895,,41.9157981872559,48.5766983032227,,31.5433006286621,,35.0416984558105,31.9501991271973,23.2726001739502,15.3166999816895,17.9908008575439
2017-03-05 17:00:00,21.0799999237061,34.5332984924316,43.6967010498047,37.0499992370605,29.4167003631592,,29.375,37.9933013916016,,29.7933006286621,,30.5158004760742,30.1847991943359,22.6161994934082,14.3832998275757,17.3591995239258
2017-03-05 18:00:00,14.4799995422363,26.4500007629395,29.1966991424561,31.1849994659424,24.25,,20.2849998474121,30.6599998474121,,26.9599990844727,,29.1067008972168,29.4750995635986,20.0620994567871,14.2250003814697,17.2383003234863
2017-03-05 19:00:00,8.70499992370605,15.6999998092651,21.6133003234863,23.9599990844727,17,,15.3191995620728,23.4099998474121,,24.3766002655029,,24.5266990661621,22.7297992706299,13.8950004577637,10.4917001724243,13.6842002868652
2017-03-05 20:00:00,5.65250015258789,4.78332996368408,10.6133003234863,20.3050003051758,10.9167003631592,,7.15500020980835,15.0767002105713,,17.9599990844727,,20.6732997894287,7.77285003662109,3.94690990447998,5.875,11.9125003814697
2017-03-05 21:00:00,2.76500010490417,3.03332996368408,4.03000020980835,13.6750001907349,2.54167008399963,,9.76416015625,7.65999984741211,,14.0432996749878,,16.1583003997803,7.8809700012207,2.48638010025024,8.69167041778564,13.0874996185303
2017-03-05 22:00:00,3.83750009536743,2.86666989326477,2.86332988739014,7.38500022888184,6.25,,13.9724998474121,9.90999984741211,,5.62666988372803,,8.69725036621094,7.93872022628784,3.29008007049561,9.56667041778564,13.3549995422363
2017-03-05 23:00:00,1.86167001724243,2.95000004768372,5.86332988739014,1.43499994277954,1.125,,4.37750005722046,5.40999984741211,,10.3767004013062,,9.28024005889893,13.4962997436523,4.86048984527588,10.0583000183105,12.5108003616333
2017-03-06 00:00:00,1.47000002861023,2.61666989326477,7.69666004180908,1.26499998569489,2.125,,2.69416999816895,6.57667016983032,,3.04666996002197,,9.20551013946533,9.09694957733154,8.79710006713867,12.9250001907349,13.6766996383667
2017-03-06 01:00:00,1.71749997138977,2.86666989326477,9.02999973297119,1.00583004951477,6.41665983200073,,3.19917011260986,11.9099998474121,,1.64666998386383,,11.1999998092651,3.13013005256653,6.88057994842529,12.9582996368408,13.5341997146606
2017-03-06 02:00:00,1,4.11667013168335,9.36332988739014,1,5.25,,2.77834010124207,10.6599998474121,,2.96000003814697,,8.35976028442383,6.21079015731812,3.2704598903656,12.4333000183105,12.8892002105713
2017-03-06 03:00:00,2.03082990646362,4.03332996368408,8.86332988739014,1.00332999229431,1.25,,3.19917011260986,5.90999984741211,,1.57000005245209,,11.789999961853,10.4175996780396,3.99686002731323,10.8583002090454,11.9007997512817
2017-03-06 04:00:00,1.83555996417999,3.22778010368347,7.89110994338989,1,1,,3.28332996368408,4.93777990341187,,1,,11.6617002487183,7.63227987289429,8.31741046905518,8.375,11.0233001708984
2017-03-06 05:00:00,2.04999995231628,2.67221999168396,3.22444009780884,1.00666999816895,1,,3.61999988555908,4.93777990341187,,1,,2.76517009735107,8.575119972229,4.76112985610962,4.58333015441895,8.37891960144043
2017-03-06 06:00:00,2.43499994277954,2.70000004768372,2.27999997138977,1.60500001907349,1,,4.20916986465454,10.4933004379272,,1,,1.32342004776001,2.99432992935181,1.6810200214386,1,8.29265975952148
2017-03-06 07:00:00,3.09500002861023,3.11666989326477,4.19666004180908,3.39000010490417,1.08333003520966,,5.38749980926514,5.49334001541138,,1.08000004291534,,5.98624992370605,4.18061017990112,4.95197010040283,1.88332998752594,7.09182977676392
2017-03-06 08:00:00,6.8899998664856,9.19999980926514,12.4467000961304,5.68499994277954,3.83332991600037,,8.08082962036133,7.65999984741211,,5.46000003814697,,12.7425003051758,6.98487997055054,9.29294013977051,6.56666994094849,8.12417984008789
2017-03-06 09:00:00,7.21999979019165,16.2833995819092,25.0300006866455,8.82999992370605,13.9167003631592,,15.2349996566772,18.5767002105713,,9.96000957489014,,16.5916996002197,12.0038995742798,12.3543996810913,11.8583002090454,14.6300001144409
2017-03-06 10:00:00,15.5524997711182,22.9500007629395,32.6133003234863,18.6049995422363,25.0832996368408,,18.8542003631592,30.5767002105713,,23.0433006286621,,24.9200000762939,20.781400680542,15.7750997543335,13.5500001907349,15.5566997528076
2017-03-06 11:00:00,16.0475006103516,31.5333995819092,33.8633003234863,31.4400005340576,27.1667003631592,,33.6674995422363,39.6599998474121,,,,25.6191997528076,26.7959003448486,19.2665004730225,17.6583003997803,17.49169921875
2017-03-06 12:00:00,23.0599994659424,37.5332984924316,39.5299987792969,50.4799995422363,34.1666984558105,,41.0741996765137,44.4933013916016,,,,27.2766990661621,28.7798004150391,,21.9582996368408,18.6641998291016
2017-03-06 13:00:00,31.8875007629395,43.5332984924316,53.3633003234863,53.2849998474121,42.9166984558105,,45.8717002868652,56.3266983032227,,50.8767013549805,,28.6608009338379,27.6580009460449,,24.3332996368408,19.8582992553711
2017-03-06 14:00:00,32.0525016784668,44.36669921875,59.6967010498047,56.4300003051758,45.9166984558105,,51.7634010314941,60.4099998474121,,51.2933006286621,,30.7807998657227,27.1355991363525,24.4456005096436,23.1749992370605,20.3299999237061
2017-03-06 15:00:00,29.2474994659424,49.5332984924316,56.6967010498047,53.3699989318848,42.0833015441895,,47.3866996765137,61.8266983032227,,41.7099990844727,,31.0750007629395,33.0984992980957,25.2294006347656,20.0167007446289,19.2875003814697
2017-03-06 16:00:00,29.1650009155273,47.9500007629395,60.8633003234863,55.0699996948242,41,,45.0299987792969,59.9099998474121,,37.3767013549805,,31.8117008209229,33.1716995239258,26.0533008575439,18.8166999816895,18.5891990661621
2017-03-06 17:00:00,24.1324996948242,39.2832984924316,54.1133003234863,50.1399993896484,35.0833015441895,,38.2966995239258,50.2433013916016,,33.8690986633301,,31.3241996765137,34.0307998657227,26.2691993713379,17.6833000183105,17.3966999053955
2017-03-06 18:00:00,13.4075002670288,32.86669921875,42.0299987792969,36.8800010681152,27.5,,24.9141998291016,36.8266983032227,,30.9599990844727,,21.9416999816895,14.3295001983643,23.0841007232666,16.13330078125,14.6225004196167
2017-03-06 19:00:00,5.32250022888184,14.6167001724243,18.7800006866455,18.1800003051758,7.83334016799927,,7.74416017532349,16.4099998474121,,23.6266002655029,,14.6557998657227,8.57695007324219,8.11513996124268,11.6167001724243,12.0791997909546
2017-03-06 20:00:00,3.25999999046326,3.36666989326477,2.6966700553894,8.91499042510986,3.66667008399963,,3.7041699886322,6.40999984741211,,10.6332998275757,,17.8957996368408,9.41378974914551,1.43604004383087,3.33332991600037,11.0166997909546
2017-03-06 21:00:00,2.76500010490417,3.11666989326477,2.13166999816895,9.34000015258789,3.5,,10.6899995803833,7.07667016983032,,3.30999994277954,,9.27824020385742,3.62539005279541,1.52553999423981,1.35000002384186,11.3867998123169
2017-03-06 22:00:00,2.59999990463257,3.11666989326477,2.6966700553894,5.00500011444092,1.66666996479034,,5.47166013717651,5.99334001541138,,12.0432996749878,,6.86366987228394,6.94061994552612,1.98431003093719,3.00833010673523,6.03674983978271
2017-03-06 23:00:00,1.94000005722046,2.78332996368408,5.19666004180908,1.17999994754791,2.66667008399963,,6.48166990280151,6.57667016983032,,11.1267004013062,,9.28934001922607,8.25323009490967,1.41969001293182,1.85000002384186,6.66349983215332
2017-03-07 00:00:00,1.94000005722046,2.53332996368408,7.53000020980835,1.00999999046326,1,,4.15916013717651,7.57667016983032,,9.04333019256592,,7.06083011627197,13.8563003540039,1.38917994499207,1.95000004768372,6.57175016403198
