Nombre de estacion,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,Cerrillos,El_Bosque,Cerro_Navia,Puente_Alto,Talagante,Quilicura,Antofagasta,Copiapó,Andacollo,Cuncumén,Viña_del_Mar,Rancagua_I,Rancagua_II,Rengo,San_Fernando,Curicó,Talca_La_Florida,UC_Maule,U_Talca,M_Ferroviario,Nielol,Las_Encinas,Padre_las_Casas,Valdivia,Osorno,Coyhaique_I,Coyhaique_II
Region,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Antofagasta,Atacama,Coquimbo,Coquimbo,Valparaíso,O’Higgins,O’Higgins,O’Higgins,O’Higgins,Maule,Maule,Maule,Maule,Araucanía,Araucanía,Araucanía,Araucanía,Los Ríos,Los Lagos,Aysén,Aysén
Codigo region,13,13,13,13,13,13,13,13,13,13,13,2,3,4,4,5,6,6,6,6,7,7,7,7,9,9,9,9,14,10,11,11
Comuna,Independencia,La Florida,Las Condes,Santiago,Pudahuel,Cerrillos,El Bosque,Cerro Navia,Puente Alto,Talagante,Quilicura,Antofagasta,Copiapo,Andacollo,Salamanca,Vina del mar,Rancagua,Rancagua,Rengo,San Fernando,Curico,Talca,Talca,Talca,Temuco,Temuco,Temuco,Padre las Casas,Valdivia,Osorno,Coyhaique,Coyhaique
Codigo comuna,13108,13110,13114,13101,13124,13102,13105,13103,13201,13601,13125,2101,3101,4103,4204,5109,6101,6101,6115,6301,7301,7101,7101,7101,9101,9101,9101,9112,14101,10301,11101,11101
2017-04-14 19:00:00,41,49,29,50,48,,32,44,49,17,52,23.25,29.0550003051758,42.5741996765137,18.1399993896484,27.0900001525879,40.5499992370605,27.4575004577637,47.8800010681152,49.5932998657227,37.864200592041,50.8499984741211,91,37.8800010681152,,,98.5,112.800003051758,59.8600006103516,29.9300003051758,557.599975585938,410.700012207031
2017-04-14 20:00:00,34,48,23,35,39,,51,38,49,12,65,32.5,23.3717002868652,39.1842002868652,25.4899997711182,24.8400001525879,43.7799987792969,25.6942005157471,42.4500007629395,33.1808013916016,44.7000007629395,23.5400009155273,77.9800033569336,48.8499984741211,,,162.5,232.399993896484,129.899993896484,66.0199966430664,476.299987792969,340.399993896484
2017-04-14 21:00:00,32,51,23,42,31,,29,30,41,14,44,29.6007995605469,19.3899993896484,34.88330078125,73.1100006103516,16.3199996948242,43.1399993896484,23.3199996948242,83.1999969482422,16.6516990661621,44.2574996948242,23.3700008392334,56.4599990844727,24.5400009155273,,,248.300003051758,286.899993896484,147.199996948242,78.5199966430664,146.699996948242,98.1999969482422
2017-04-14 22:00:00,33,81,21,26,32,,30,31,33,15,57,27.9466991424561,18.4475002288818,39.5550003051758,35.9900016784668,15.0600004196167,37.7900009155273,24.8386993408203,82.5,21.0942001342773,46.7024993896484,23.3999996185303,51.439998626709,15.9399995803833,,,248.300003051758,284.200012207031,122.900001525879,98.1999969482422,209.800003051758,105
2017-04-14 23:00:00,24,60,24,21,32,,28,26,53,16,43,27.42919921875,19.7257995605469,45.4982986450195,32.5999984741211,19.5,42.1500015258789,28.5091991424561,54.4000015258789,31.3066997528076,44.5141983032227,16.7700004577637,38.3300018310547,14.7799997329712,,,133.899993896484,144.100006103516,95.5999984741211,70.370002746582,286.399993896484,292.899993896484
2017-04-15 00:00:00,21,52,25,22,30,,40,30,36,17,26,25.2817001342773,27.301700592041,45.75,24.2600002288818,20.7299995422363,44.5699996948242,35.2467002868652,85.0999984741211,22.6417007446289,28.5025005340576,20.8899993896484,29.1299991607666,32.4199981689453,,,133.600006103516,132.5,104.199996948242,51.8800010681152,369.200012207031,201.5
2017-04-15 01:00:00,26,42,28,27,39,,36,29,27,19,32,21.5807991027832,35.2442016601562,45.6441993713379,21.3199996948242,25.3500003814697,51.3400001525879,36.0233001708984,60.9199981689453,26.5074996948242,32.4124984741211,15.4799995422363,21.3799991607666,24.1900005340576,,,114.599998474121,119.599998474121,77.0400009155273,51.9300003051758,286.5,128.100006103516
2017-04-15 02:00:00,28,49,23,25,23,,36,24,42,21,37,19.4041996002197,30.1525001525879,41.0325012207031,19.8299999237061,29.0599994659424,36.8699989318848,33.6907997131348,54.2200012207031,26.2875003814697,25.7233009338379,18.1200008392334,25,21.4400005340576,,,86.1999969482422,95.9000015258789,57.1699981689453,24.4400005340576,211.899993896484,171.600006103516
2017-04-15 03:00:00,29,29,15,18,18,,38,18,30,24,39,26.2999992370605,21.5949993133545,35.8408012390137,22.5300006866455,18.2700004577637,29.7199993133545,40.4207992553711,41.7799987792969,21.8624992370605,24.5233001708984,22.2800006866455,26,24.1900005340576,,,68.5699005126953,62.4700012207031,43.0900001525879,16.1900005340576,148.199996948242,140.399993896484
2017-04-15 04:00:00,30,30,22,22,20,,48,21,34,22,29,25.9307994842529,23.1674995422363,32.6599998474121,24.9599990844727,14.1199998855591,36.25,35.8932991027832,23.4400005340576,19.7525005340576,22.7942008972168,22.2800006866455,24.2399997711182,22,,,27.5699996948242,37.3499984741211,33.9500007629395,12.4700002670288,139.399993896484,90.0999984741211
2017-04-15 05:00:00,35,34,24,26,27,,41,25,33,38,25,25.5900001525879,34.6817016601562,33.5642013549805,24.9599990844727,17.0300006866455,43.810001373291,28.6875,31.1399993896484,22.7817001342773,19.8132991790771,16.9300003051758,27,21.4400005340576,,,22.2099990844727,21.7800006866455,30.8799991607666,15.2200002670288,112.900001525879,134.899993896484
2017-04-15 06:00:00,35,42,22,35,36,,44,26,39,25,58,32.2999992370605,36.9617004394531,34.2332992553711,20.0900001525879,20.2399997711182,47.5400009155273,31.5949993133545,31.5900001525879,20.9216995239258,20.92919921875,22.3199996948242,23,21.4400005340576,,,14.039999961853,19.0400009155273,20.3700008392334,16.1900005340576,119.699996948242,157.199996948242
2017-04-15 07:00:00,62,61,24,89,63,,55,74,47,59,47,51.0999984741211,47.0950012207031,37.1417007446289,27.1499996185303,19.5300006866455,43.2299995422363,27.1450004577637,37.0200004577637,28.1282997131348,21.1525001525879,34.439998626709,28,18.6000003814697,,,14.039999961853,25.0400009155273,22.8099994659424,16.1900005340576,180.800003051758,136.800003051758
2017-04-15 08:00:00,65,66,41,80,78,,77,78,79,66,55,38.7000007629395,52.5774993896484,44.3358001708984,35.9900016784668,30.9799995422363,48.5699996948242,26.2908000946045,39.7299995422363,24.7817001342773,23.1308002471924,25.7099990844727,23,18.6800003051758,,,22.2099990844727,23.1100006103516,21.3799991607666,18.9400005340576,184.800003051758,143.100006103516
2017-04-15 09:00:00,54,60,47,49,54,,52,56,42,46,39,39.4674987792969,45.8608016967773,54.314998626709,33.0400009155273,30.2999992370605,50,30.4025001525879,31.5900001525879,27.0074996948242,17.1000003814697,32.9599990844727,33,10.4499998092651,,,27.6599998474121,42.1500015258789,19.2600002288818,24.4400005340576,159.100006103516,155.300003051758
2017-04-15 10:00:00,51,51,45,47,65,,46,56,48,49,39,39.1032981872559,44.3325004577637,43.3474998474121,35.7400016784668,45.2099990844727,45.3400001525879,43.1049995422363,34.2999992370605,18.3589000701904,23.0233001708984,36.3699989318848,31.5400009155273,24.4300003051758,,,48.0900001525879,54,23.1000003814697,25.4500007629395,54.6100006103516,47.9799995422363
2017-04-15 11:00:00,40,38,32,38,39,,50,45,52,33,39,34.6575012207031,51.1375007629395,28.2600002288818,27.6499996185303,34.4500007629395,45.4099998474121,29.114200592041,32,41.926700592041,23.4708003997803,31.6599998474121,32.2900009155273,26.9099998474121,,,44.0099983215332,43.3499984741211,23.1200008392334,23.4699993133545,37.310001373291,49.1399993896484
2017-04-15 12:00:00,42,43,33,43,44,,52,43,49,35,35,22.8999996185303,36.8358001708984,20.8316993713379,22.5400009155273,42.7000007629395,53.25,45.0891990661621,25.6800003051758,34.4775009155273,25.3349990844727,31.0599994659424,39,24.1700000762939,,,39.3300018310547,18.1700000762939,23.6200008392334,26.2199993133545,32.9000015258789,37.2900009155273
2017-04-15 13:00:00,44,45,52,40,39,,49,39,54,28,38,21.3899993896484,37.8525009155273,19.4466991424561,24.2800006866455,36.8499984741211,40.1100006103516,50.7616996765137,19.6399993896484,33.0550003051758,22.6016998291016,27.5699996948242,33.1599998474121,37.8800010681152,,,29.0699996948242,24.4699993133545,16.9300003051758,28.9799995422363,39.6800003051758,28.9599990844727
2017-04-15 14:00:00,45,44,37,50,47,,67,48,70,31,45,19.7408008575439,46.4907989501953,20.0757999420166,22.0300006866455,34.4599990844727,45.439998626709,46.185001373291,18.0100002288818,34.0532989501953,25.6149997711182,27.7099990844727,34,32.4000015258789,,,12.6400003433228,17.6700000762939,14.6099996566772,26.2199993133545,34.5800018310547,33.0400009155273
2017-04-15 15:00:00,52,45,44,58,39,,72,41,47,19,54,18.63330078125,52.060001373291,25.0974998474121,31.8500003814697,32.939998626709,29.8799991607666,43.1492004394531,23.4400005340576,34.2374992370605,31.1158008575439,24.9200000762939,33,21.4300003051758,,,12.6800003051758,16.6100006103516,12.5600004196167,26.2199993133545,30.5100002288818,33.0400009155273
2017-04-15 16:00:00,38,50,52,41,33,,61,35,37,34,51,17.2241992950439,56.4500007629395,30.2166996002197,36.689998626709,40.5099983215332,49.9700012207031,37.3558006286621,23.4300003051758,54.4724998474121,26.9850006103516,24.9899997711182,28,43.3699989318848,,,11.3199996948242,21.8199996948242,9.55000019073486,31.7299995422363,26.4400005340576,27.6000003814697
2017-04-15 17:00:00,38,33,49,99,52,,151,53,54,37,54,18.1208000183105,37.8800010681152,34.8842010498047,30.1100006103516,42.9599990844727,54.5999984741211,43.7574996948242,34.2900009155273,31.1574993133545,20.0699996948242,24.4799995422363,27,29.6499996185303,,,19.4899997711182,21.0499992370605,16.3899993896484,23.4699993133545,51.5099983215332,44.1599998474121
2017-04-15 18:00:00,45,59,45,166,79,,74,75,66,45,64,21.3708000183105,40.8457984924316,48.3532981872559,32.7799987792969,57.7299995422363,69.4100036621094,57.2158012390137,43,30.590799331665,38.2532997131348,46.5900001525879,32.2900009155273,46.1300010681152,,,31.75,33.9700012207031,20.3700008392334,41.5,107.699996948242,90.0999984741211
2017-04-15 19:00:00,61,126,49,89,110,,64,114,86,50,75,23.1949996948242,32.9057998657227,63.8450012207031,33.310001373291,53.1300010681152,76.1800994873047,77.7082977294922,31.5799999237061,35.5567016601562,27.2532997131348,68.4100036621094,60.8199996948242,44.5299987792969,,,45.3699989318848,65.2600021362305,50.7099990844727,60.1599998474121,169.399993896484,88.6999969482422
2017-04-15 20:00:00,64,120,35,102,130,,140,137,118,45,92,25.3525009155273,33.1542015075684,65.49169921875,29.1499996185303,55.310001373291,57.9900016784668,39.9375,39.7299995422363,51.3191986083984,37,91.5,67.3300018310547,73.5400009155273,,,44.0099983215332,81.5999984741211,57.0499992370605,199,172.800003051758,86.4000015258789
2017-04-15 21:00:00,77,110,43,54,127,,178,128,111,48,139,29.2999992370605,21.2982997894287,67.4318008422852,24.4899997711182,37.8199996948242,72.9599990844727,37.7207984924316,39.4599990844727,48.6500015258789,45.9824981689453,96.4000015258789,124.599998474121,87.3000030517578,,,29.0200004577637,71.9000015258789,95.6999969482422,131.600006103516,291.700012207031,276.200012207031
2017-04-15 22:00:00,68,126,51,65,78,,137,100,88,56,103,29.7450008392334,31.6149997711182,70.5950012207031,24.2800006866455,39.4599990844727,49.2900009155273,40.86669921875,69.5999984741211,29.4724998474121,60.6074981689453,143.100006103516,65.0800018310547,106.5,,,39.4199981689453,57.7599983215332,55.1699981689453,96.9000015258789,504.600006103516,353.600006103516
2017-04-15 23:00:00,59,91,52,56,105,,170,80,76,52,87,29.2749996185303,18.0874996185303,69.7509002685547,19.8299999237061,37.8600006103516,47.6100006103516,40.0224990844727,40.2299995422363,39.7125015258789,79.684196472168,71.8300018310547,65.7600021362305,43.3699989318848,,,66.8000030517578,141.699996948242,65.129997253418,101.400001525879,328,265.299987792969
2017-04-16 00:00:00,89,82,49,66,76,,152,75,81,51,73,41.5,11.1000003814697,68.4392013549805,40.5900001525879,46.8400001525879,49.9799995422363,40.8624992370605,47.8800010681152,35.4174995422363,72.567497253418,94.3000030517578,62.4599990844727,48.8899993896484,,,76.6901016235352,95.9000015258789,86.5,32.689998626709,386.700012207031,334.600006103516
2017-04-16 01:00:00,70,71,33,48,74,,117,66,68,63,76,26.8999996185303,16.5382995605469,68.9107971191406,23.0599994659424,47.060001373291,48.6300010681152,31.5482997894287,30.1800003051758,24.4225006103516,68.2967987060547,77.8300018310547,55.0900001525879,57.1300010681152,,,65.8000030517578,57.7599983215332,52.9799995422363,21.7000007629395,269.100006103516,276.600006103516
2017-04-16 02:00:00,55,54,28,60,66,,82,62,47,46,79,26.4533004760742,21.1650009155273,67.1508026123047,18.1000003814697,41.0200004577637,49.25,33.7832984924316,28.7999992370605,31.625,54.8283004760742,65.6600036621094,56.9199981689453,68.1100006103516,,,45.3699989318848,37.2099990844727,52.7400016784668,25,350.899993896484,183.800003051758
2017-04-16 03:00:00,60,53,25,56,62,,64,66,49,52,70,23.0583000183105,29.7150001525879,60.9375,17.1399993896484,33.1699981689453,49.310001373291,27.5816993713379,31.4500007629395,29.2166996002197,68.1259002685547,65.7799987792969,51.4500007629395,54.3800010681152,,,42.6399993896484,25.8299999237061,50.2299995422363,16.2000007629395,134.600006103516,149.100006103516
2017-04-16 04:00:00,70,48,33,83,56,,56,62,49,49,69,38.0999984741211,44.489200592041,53.4982986450195,19.8500003814697,28.7600002288818,49.9799995422363,31.9983005523682,24.8700008392334,26.3083000183105,,60.3400001525879,50.939998626709,48.8899993896484,,,53.5400009155273,30.2099990844727,33.4700012207031,13.4499998092651,118.699996948242,136.300003051758
2017-04-16 05:00:00,70,50,41,79,66,,53,72,47,51,78,28.3999996185303,45.6349983215332,53.0574989318848,18.6200008392334,33.7200012207031,43.8400001525879,27.6233005523682,23.4200000762939,29.4358005523682,,56.8300018310547,47.9700012207031,54.2999992370605,,,33.1100006103516,36.7099990844727,44.2000007629395,10.6999998092651,168.5,90.0999984741211
2017-04-16 06:00:00,65,50,29,62,79,,53,73,42,49,61,29.6049995422363,68.2600021362305,61.3250007629395,21.3199996948242,32.9599990844727,60.0699996948242,31.7849998474121,23.4400005340576,28.6816997528076,18.5900001525879,56.2900009155273,46.3899993896484,51.6599998474121,,,24.9400005340576,34.0999984741211,34.2099990844727,12.8999996185303,106.099998474121,79.2699966430664
2017-04-16 07:00:00,59,44,,82,80,,66,85,46,65,69,46.7999992370605,28.1758003234863,76.6149978637695,33.9900016784668,34.6500015258789,62.1399993896484,39.0475006103516,39.7400016784668,23.3591995239258,16.4358005523682,56.2799987792969,42.4599990844727,40.6599998474121,,,22.2099990844727,48.060001373291,36.4099998474121,16.2000007629395,111.599998474121,108.199996948242
2017-04-16 08:00:00,69,66,55,78,83,,76,76,69,75,61,46.439998626709,22.4708003997803,85.49169921875,28.3999996185303,35.1699981689453,55.3899993896484,43.4199981689453,37.0200004577637,26.4666996002197,33.6500015258789,52.0200004577637,46.9300003051758,35.2000007629395,,,37.560001373291,63.9000015258789,59.6300010681152,29,224.800003051758,220.5
2017-04-16 09:00:00,74,61,42,73,85,,64,84,49,60,55,35.7000007629395,23.6833000183105,88.2332992553711,26.6399993896484,53.6100006103516,56.2999992370605,64.192497253418,37.0200004577637,25.6816997528076,31.6350002288818,46.7099990844727,48.3400001525879,33,,,71.9300994873047,18.1700000762939,48.0900001525879,51.9900016784668,139.399993896484,205.600006103516
2017-04-16 10:00:00,58,53,43,61,45,,50,52,48,43,59,33.0457992553711,30.9857997894287,68.3917007446289,36.4000015258789,62.9599990844727,45.2799987792969,31.1867008209229,26.1599998474121,28.9225006103516,16.4141998291016,34.8400001525879,44.3699989318848,46.1699981689453,,,31.75,12.6000003814697,10.210000038147,26.2299995422363,99.4000015258789,126.800003051758
2017-04-16 11:00:00,43,42,28,41,49,,47,51,45,48,61,28.6275005340576,36.4674987792969,44.3624992370605,33.4599990844727,53.4099998474121,41.8699989318848,37.9233016967773,20.7199993133545,27.3775005340576,27.4832992553711,35.8600006103516,39.8400001525879,43.310001373291,,,12.6800003051758,12.8299999237061,9.43000984191895,36.0900001525879,50.5299987792969,56.1300010681152
2017-04-16 12:00:00,54,48,45,57,66,,65,57,62,53,69,25.0949993133545,81.309196472168,35.7817001342773,21.7199993133545,50.0099983215332,51.4000015258789,33.7317008972168,25.9699993133545,34.2024993896484,35.4500007629395,29.0200004577637,32.2599983215332,54.3400001525879,,,12.6800003051758,12.2399997711182,9.60000991821289,39.9799995422363,32.9000015258789,44
2017-04-16 13:00:00,55,57,38,76,70,,60,72,37,31,70,21.7182998657227,42.5208015441895,32.9416999816895,20.5,40,52.5999984741211,48.2341995239258,20.7199993133545,34.6007995605469,29.0249996185303,29.6599998474121,42,43.3699989318848,,,14.1300001144409,18.8700008392334,8.72999954223633,48.2400016784668,50.5099983215332,31.6800003051758
2017-04-16 14:00:00,85,64,37,70,59,,34,87,32,37,79,20.05419921875,50.13330078125,31.6149997711182,16.6399993896484,37.8899993896484,43.939998626709,38.739200592041,23.1100006103516,37.0999984741211,29.8607997894287,27.7199993133545,38,35.1399993896484,,,26.1200008392334,24.4699993133545,10.8199996948242,49,35.9300003051758,27.3299999237061
2017-04-16 15:00:00,67,44,38,57,56,,40,48,46,35,68,19.5433006286621,37.55419921875,30.3799991607666,15.2600002288818,55.6199989318848,43.8600006103516,31.4358005523682,26.1499996185303,32.1599998474121,34.2933006286621,25.0100002288818,31,21.4300003051758,,,24.9400005340576,20.2600002288818,14.6400003433228,48.2400016784668,23.7299995422363,34.4000015258789
2017-04-16 16:00:00,50,42,53,57,73,,48,61,50,28,63,18.7099990844727,37.2949981689453,33.4808006286621,32.7900009155273,42.3300018310547,39.1699981689453,36.8782997131348,28.8700008392334,33.4766998291016,43.8824996948242,26.2600002288818,31.1700000762939,32.3899993896484,,,26.2999992370605,27.2299995422363,15.539999961853,39.9900016784668,26.1000003814697,35.7599983215332
2017-04-16 17:00:00,60,41,53,73,51,,42,104,64,38,63,18.7099990844727,28.5233001708984,39.4599990844727,42.060001373291,38.8400001525879,58.6300010681152,36.6974983215332,26.4200000762939,29.3416996002197,52.7858009338379,26.4300003051758,31.0900001525879,35.1500015258789,,,37.2000007629395,40.1300010681152,17.5499992370605,19,71.1500015258789,60.2099990844727
2017-04-16 18:00:00,71,57,55,76,64,,57,57,72,42,58,19.7266998291016,35.3657989501953,43.1192016601562,22.5400009155273,39.1800003051758,71.5999984741211,47.38330078125,42.4500007629395,44.9724998474121,70.5568008422852,64.3600006103516,39.2700004577637,84.5,,,52.1800003051758,68.75,22.8999996185303,28.9300003051758,387.200012207031,360.399993896484
2017-04-16 19:00:00,65,103,43,96,91,,121,91,111,35,69,20.7900009155273,29.2908000946045,41.9500007629395,20.7999992370605,38.8199996948242,89.9000015258789,53.3875007629395,66.8899993896484,50.7167015075684,86.5532989501953,97.5,55.2700004577637,48.8499984741211,,,73.9700012207031,77.5,28.2099990844727,48.2400016784668,430.200012207031,615.900024414062
2017-04-16 20:00:00,57,95,42,95,95,,154,96,92,36,75,21.2716999053955,24.4067001342773,39.3199996948242,20.7999992370605,32.2000007629395,56.9199981689453,53.3358001708984,99.4000015258789,71.1782989501953,95.1832962036133,72.5,65.1399993896484,81.8000030517578,,,49.4500007629395,57.1500015258789,28.5200004577637,118,956,655.200012207031
2017-04-16 21:00:00,52,85,47,50,64,,144,68,76,39,62,21.67919921875,36.8250007629395,36.4141998291016,16.6800003051758,41.3199996948242,95.1999969482422,82.5867004394531,83.1999969482422,84.3383026123047,60.3199996948242,20.2099990844727,67.3499984741211,87.3000030517578,,,61.6199989318848,77.2699966430664,23.5799999237061,124.5,683.400024414062,678
2017-04-16 22:00:00,42,90,34,44,47,,78,46,108,34,57,21.6900005340576,21.1217002868652,33.4042015075684,19.5799999237061,31.0799999237061,60.1100006103516,69.1875,56.0299987792969,39.0758018493652,42.8333015441895,11.0900001525879,43.8300018310547,70.8000030517578,,,42.6399993896484,67.2799987792969,42.7099990844727,68.4300994873047,496.799987792969,549.299987792969
2017-04-16 23:00:00,45,77,38,44,55,,75,52,74,28,44,21.676700592041,21.5032997131348,31.7558002471924,24.0200004577637,46.25,44.5800018310547,69.9682998657227,51,21.7057991027832,46.0741996765137,24.8099994659424,39.689998626709,48.8499984741211,,,42.6399993896484,48.4900016784668,63.5800018310547,92,592.700012207031,393.799987792969
2017-04-17 00:00:00,46,55,30,38,55,,68,54,54,27,54,21.0324993133545,25.7999992370605,35.5400009155273,23.75,35.5,31.4799995422363,56.2616996765137,61.4599990844727,25.7532997131348,47.0167007446289,10.0200004577637,39.6399993896484,35.1399993896484,,,45.689998626709,65.2600021362305,82,107,392.399993896484,202.800003051758
2017-04-17 01:00:00,36,36,24,37,48,,74,53,44,32,55,20.0566997528076,23.1882991790771,37.1375007629395,22.2800006866455,35.2000007629395,32.9799995422363,45.426700592041,31.5900001525879,21.44580078125,52.2117004394531,29.0900001525879,51.4599990844727,40.6500015258789,,,33.1100006103516,39.4099998474121,74.6999969482422,50.2400016784668,195.600006103516,154.399993896484
2017-04-17 02:00:00,39,29,25,45,42,,73,41,37,29,52,19.8957996368408,25.5032997131348,34.9907989501953,17.6800003051758,25.6700000762939,26.9899997711182,34.1907997131348,37.810001373291,20.9479999542236,43.6716995239258,32.7900009155273,48.8400001525879,32.4199981689453,,,23.8500003814697,35.3499984741211,55.6199989318848,19.9500007629395,171.199996948242,128.600006103516
2017-04-17 03:00:00,26,37,20,41,38,,54,40,45,15,46,20.3974990844727,26.3682994842529,31.5599994659424,26.9500007629395,16.8400001525879,35.1599998474121,22.596700668335,31.2800006866455,20.8110008239746,38.0999984741211,30.4099998474121,33,26.9200000762939,,,22.2099990844727,23.0900001525879,50.2599983215332,16.2000007629395,120,140.199996948242
2017-04-17 04:00:00,34,30,17,48,46,,54,36,32,,75,19.1991996765137,12.5142002105713,30.7233009338379,27.1900005340576,14.3900003433228,32.4199981689453,27.0300006866455,32.439998626709,19.9192008972168,33.9858016967773,26.2099990844727,43.2700004577637,24.1900005340576,,,17.8600006103516,20.1700000762939,40.2599983215332,14.0900001525879,93.9000015258789,91.5999984741211
2017-04-17 05:00:00,54,53,44,62,50,,68,55,53,26,65,28.8999996185303,11.931300163269,30.2175006866455,26.8600006103516,19.7299995422363,35.1199989318848,28.614200592041,35,23.1200008392334,36.5567016601562,25.6499996185303,41,29.2900009155273,,,16.7700004577637,30.8899993896484,30.3199996948242,37.2799987792969,103.800003051758,128.699996948242
2017-04-17 06:00:00,72,83,34,94,83,,80,77,72,45,87,41.7000007629395,12.3256998062134,32.4733009338379,26.8700008392334,38.5699996948242,75.6500015258789,44.7117004394531,49,38.2983016967773,50.7825012207031,41.2200012207031,59.1399993896484,48.8899993896484,,,20.8500003814697,67.9800033569336,52.7700004577637,86.8000030517578,363.799987792969,220.5
2017-04-17 07:00:00,104,109,61,114,131,,123,135,88,22,111,50.7999992370605,24.3791999816895,39.3283004760742,44.9199981689453,67.2900009155273,98.5999984741211,70.6725006103516,111,65.003303527832,58.30419921875,92.1999969482422,67.4199981689453,83.4000015258789,,,80.8000030517578,88.4000015258789,127.699996948242,88,511.700012207031,383.399993896484
2017-04-17 08:00:00,89,118,76,81,154,,139,133,114,31,130,57.2999992370605,26.5249996185303,49.2933006286621,39.3199996948242,52.1599998474121,74.5,88.3367004394531,51,77.7393035888672,115.425003051758,103.699996948242,52.4500007629395,202.300003051758,,,84.9000015258789,111.5,125.900001525879,75.7699966430664,382.899993896484,177.100006103516
2017-04-17 09:00:00,92,80,69,82,105,,69,94,75,49,114,36.7000007629395,34.2775001525879,43.7317008972168,29.2900009155273,49.7099990844727,60.7900009155273,81.3767013549805,39.7299995422363,57.1775016784668,83.8725967407227,41.1699981689453,41.5900001525879,54.3800010681152,,,56.2599983215332,44.189998626709,85,37.2599983215332,106.800003051758,65.6399993896484
2017-04-17 10:00:00,90,57,110,65,71,,58,82,70,47,103,64.5,30.2882995605469,34.5349998474121,27.8199996948242,50.7299995422363,58.7599983215332,49.7817001342773,30.1599998474121,43.948299407959,52.5424995422363,31.0100002288818,40,68.1100006103516,,,34.4300003051758,72.0400009155273,36.7200012207031,33,94.3000030517578,120
2017-04-17 11:00:00,76,54,130,62,66,,58,67,68,55,64,54.4000015258789,22.3682994842529,29.489200592041,15.4899997711182,31.9699993133545,48.6300010681152,44.1391983032227,26.1599998474121,54.8992004394531,34.6608009338379,35.75,28,37.8800010681152,,,37.2000007629395,57.7400016784668,17.6200008392334,31.7299995422363,53.2400016784668,53.4199981689453
2017-04-17 12:00:00,83,66,86,62,65,,88,68,75,41,103,38.7000007629395,32.0867004394531,33.0457992553711,21.3099994659424,21.7399997711182,44.5699996948242,40.8050003051758,23.1000003814697,48.8683013916016,40.5957984924316,34.439998626709,29,51.5900001525879,,,31.75,32.6300010681152,11.0699996948242,37.2299995422363,64.4199981689453,39.8300018310547
2017-04-17 13:00:00,100,88,71,103,68,,122,68,86,31,74,39.05419921875,39.9425010681152,35.5050010681152,30.6200008392334,23.4899997711182,55.4300003051758,61.4183006286621,23.4400005340576,54.3367004394531,25.5867004394531,26.6800003051758,31,41,,,22.3500003814697,19.0300006866455,9.64000034332275,28.9799995422363,61.3600006103516,30.4300003051758
2017-04-17 14:00:00,79,70,173,74,96,,77,52,85,39,64,37.6800003051758,50.6082992553711,38.622501373291,37.439998626709,27.1100006103516,76.9899978637695,60.3342018127441,53.2999992370605,44.9241981506348,32.6441993713379,18.2600002288818,23.5100002288818,29.25,,,19.4899997711182,24.4500007629395,11.8800001144409,27,42.7099990844727,27.6000003814697
2017-04-17 15:00:00,74,59,164,56,66,,79,55,72,22,66,27.1000003814697,51.5842018127441,34.1674995422363,39.9000015258789,28.6100006103516,54.0299987792969,34.747501373291,121.199996948242,44.5783004760742,34.8358001708984,23.1599998474121,25.1299991607666,24.3999996185303,,,26.2099990844727,18.9899997711182,19.9599990844727,26.2199993133545,49.4799995422363,33.0400009155273
2017-04-17 16:00:00,61,45,95,43,61,,62,51,61,33,52,32.9000015258789,70.8458023071289,27.9424991607666,33.5499992370605,24.2299995422363,56.5499992370605,48.2192001342773,39.7200012207031,43.2933006286621,26.6550006866455,27.7299995422363,30.2000007629395,59.8300018310547,,,31.75,21.75,12.5600004196167,36.9099998474121,68.1100006103516,35.7599983215332
2017-04-17 17:00:00,60,60,54,64,72,,77,60,61,44,57,32.8074989318848,48.9791984558105,24.4666996002197,24.7399997711182,27.8400001525879,60.7900009155273,35.3650016784668,42.439998626709,37.4958000183105,31.0974998474121,30.3799991607666,26.1599998474121,43.310001373291,,,50.8199996948242,31.2399997711182,21.4500007629395,31.7299995422363,77.9300994873047,84.6999969482422
2017-04-17 18:00:00,53,84,65,67,59,,72,56,77,32,64,20.7000007629395,38.8582992553711,25.5132999420166,28.1900005340576,30.5200004577637,77.6600036621094,46.9724998474121,62.6500015258789,44.3767013549805,30.9274997711182,47.3499984741211,42.6399993896484,54.3400001525879,,,48.0900001525879,55.7000007629395,52.1500015258789,67.5100021362305,231.100006103516,299.299987792969
2017-04-17 19:00:00,73,113,59,82,77,,73,63,88,21,52,21.2541999816895,30.5750007629395,28.3057994842529,27.2099990844727,27.3600006103516,55.3800010681152,56.1258010864258,61.4500007629395,74.4957962036133,39.3417015075684,82.0999984741211,66.9700012207031,87.3000030517578,,,38.560001373291,51.7099990844727,117.900001525879,108.800003051758,457,503.100006103516
2017-04-17 20:00:00,60,93,55,56,54,,134,46,74,18,52,19.8775005340576,22.323299407959,29.2042007446289,25.75,36.189998626709,54.0200004577637,61.8891983032227,64.1699981689453,50.7066993713379,76.9100036621094,88.8000030517578,105.099998474121,98.1999969482422,,,61.7099990844727,56.9199981689453,166.600006103516,48.25,476.299987792969,572.599975585938
