Nombre de estacion,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,Cerrillos,El_Bosque,Cerro_Navia,Puente_Alto,Talagante,Quilicura,Talca_La_Florida,Padre_Las_Casas_II,Coyhaique_II,Valdivia
2015-01-01 05:00:00,7.40648984909058,7.49348020553589,15.3000001907349,2.96974992752075,6.90415000915527,9.38080978393555,9.46298027038574,10.7867002487183,7.31199979782104,3.59424996376038,10.8680000305176,1,1,1.5,
2015-01-01 06:00:00,7.23157978057861,7.53000020980835,13.3450002670288,2.9591600894928,7.93915987014771,7.44749021530151,8.70563983917236,11.335000038147,6.40448999404907,4.8174901008606,11.1110000610352,1,1,2,
2015-01-01 07:00:00,8.99065017700195,7.1939902305603,10.539999961853,3.84641003608704,5.21164989471436,5.55915021896362,8.56505966186523,7.76497983932495,5.82699012756348,1.16050004959106,7.97599983215332,1,1,1,
2015-01-01 08:00:00,9.31731986999512,4.98932981491089,8.75498962402344,1.18149995803833,4.48414993286133,4.02082014083862,6.55132007598877,6.38331985473633,3.26950001716614,1,6.903480052948,1,1,9.19999980926514,
2015-01-01 09:00:00,6.86732006072998,1.33232998847961,10.0299997329712,1,4.16582012176514,1.2408299446106,4.08131980895996,3.1949999332428,1.35099005699158,1,5.99748992919922,1,1,8.19999980926514,
2015-01-01 10:00:00,4.76208019256592,1,9.52248954772949,,3.48998999595642,,2.91115999221802,1.91999995708466,1.58500003814697,1,3.36274003982544,1,1,1.10000002384186,
2015-01-01 11:00:00,2.91482996940613,1,6.27083015441895,,2.50332999229431,1.00250005722046,2.91115999221802,1.34167003631592,1.52649998664856,1,3.11749005317688,1,1,1.10000002384186,
2015-01-01 12:00:00,2.62574005126953,1,4.93999004364014,,1.62000000476837,1,2.91115999221802,1.4483300447464,1.6434999704361,1,2.5385000705719,1,1,1,
2015-01-01 13:00:00,2.82665991783142,1,4.25999021530151,,1.40750002861023,1,2.74399995803833,1.21833002567291,1.52649998664856,1,2.19165992736816,1,1,1,
2015-01-01 14:00:00,2.78907990455627,1,3.74998998641968,,1.4375,,1.99175000190735,1,1.05850005149841,1,1.92583000659943,1,1,1.20000004768372,
2015-01-01 15:00:00,2.09816002845764,1,2.90000009536743,,1,,1.43225002288818,1,1,1,1.0733300447464,1,1,1,
2015-01-01 16:00:00,2.78906989097595,,2.81499004364014,,1.19500005245209,,1.84641003608704,1,1,1,1.19249999523163,1,1,1,
2015-01-01 17:00:00,2.99649000167847,1,2.89999008178711,,1.38999998569489,,3.07833003997803,1.04832994937897,1.11699998378754,1,1.0733300447464,1,1,1,
2015-01-01 18:00:00,3.60574007034302,1,4.34498977661133,,2.35749006271362,,5.00074005126953,1.09667003154755,1.83248996734619,1,1.43083000183105,1,1,1.20000004768372,
2015-01-01 19:00:00,7.50115013122559,1.31225001811981,4.59998989105225,,4.20248985290527,2.12165999412537,7.3410701751709,2.45499992370605,3.1869900226593,1,3.36498999595642,3.5,1,1.70000004768372,
2015-01-01 20:00:00,12.2131996154785,3.42499995231628,6.1299901008606,1,7.47248983383179,5.40666007995605,11.0186996459961,7.44499015808105,5.00198984146118,1,5.34498977661133,12.8000001907349,1.42875003814697,4.69999980926514,
2015-01-01 21:00:00,13.9722995758057,10.3129997253418,7.48998022079468,1,11.4650001525879,7.65249013900757,14.9471998214722,12.1199998855591,5.49699020385742,1,16.7247009277344,23.7999992370605,3.91307997703552,11.8999996185303,
2015-01-01 22:00:00,13.5134000778198,19.8414993286133,13.4958000183105,1,9.97916030883789,5.96915006637573,23.0305004119873,10.6750001907349,5.82699012756348,3.21399998664856,12.3544998168945,13.3000001907349,4.90075016021729,10.8999996185303,
2015-01-01 23:00:00,12.2442998886108,19.0039005279541,15.6499996185303,1,10.1949996948242,3.63915991783142,21.4934997558594,11.1850004196167,6.56947994232178,2.13474988937378,13.0970001220703,5.59999990463257,4.02600002288818,2.90000009536743,
2015-01-02 00:00:00,11.7412996292114,17.5259990692139,15.9049997329712,1,8.52332019805908,3.27583003044128,16.4838008880615,7.69998979568481,11.6844997406006,4.67036008834839,13.7585000991821,1.89999997615814,2.9613299369812,1.20000004768372,
2015-01-02 01:00:00,5.84833002090454,15.4236001968384,13.0150003433228,1,15.0508003234863,4.56499004364014,10.4336996078491,6.84997987747192,11.1070003509521,7.40798997879028,9.30272960662842,1,2.5074999332428,1,
2015-01-02 02:00:00,6.3927698135376,11.3891000747681,10.3800001144409,1.08066999912262,10.8000001907349,5.40665006637573,10.3221998214722,11.2132997512817,8.1369800567627,5.0429801940918,13.1787004470825,1,2.26157999038696,1,
2015-01-02 03:00:00,10.6982002258301,7.87698984146118,9.35999011993408,1.16132998466492,15.2688999176025,5.18221998214722,16.6923999786377,11.8933000564575,7.55949020385742,10.1630001068115,15.1595001220703,1.5,1.72192001342773,1.20000004768372,
2015-01-02 04:00:00,12.6526002883911,9.30739974975586,9.69997978210449,3.38433003425598,14.2799997329712,7.73666000366211,18.5846996307373,14.1599998474121,11.2720003128052,12.1630001068115,20.8458995819092,3,2.87866997718811,1.20000004768372,
2015-01-02 05:00:00,16.503999710083,11.7299995422363,12.585000038147,5.62307977676392,16.2350006103516,12.4483003616333,22.9881992340088,18.3050003051758,14.2419996261597,12.2454996109009,25.9608993530273,4.80000019073486,2.54332995414734,1.20000004768372,
2015-01-02 06:00:00,15.5240001678467,14.9218997955322,17.5949993133545,11.0964002609253,21.1065998077393,12.5307998657227,27.1555995941162,23.5750007629395,11.8494997024536,14.3905000686646,24.0634002685547,3.90000009536743,1.85432994365692,1.20000004768372,
2015-01-02 07:00:00,8.90898036956787,9.6458101272583,14.7049999237061,15.8601999282837,19.8041000366211,10.8257999420166,25.4316997528076,23.3199005126953,8.54948043823242,14.4729995727539,21.0109996795654,2,1,1.39999997615814,
2015-01-02 08:00:00,8.74565029144287,10.0999002456665,13.1750001907349,11.1150999069214,14.0008001327515,16.1208000183105,23.097900390625,16.3500003814697,6.48698997497559,11.5629997253418,11.6059999465942,1,1,5.09999990463257,
2015-01-02 09:00:00,12.4207000732422,11.9820003509521,11.6450004577637,13.108099937439,10.4590997695923,13.081600189209,21.7639007568359,10.1599998474121,9.37448024749756,6.08798980712891,6.82249021530151,1,1,2.29999995231628,
2015-01-02 10:00:00,15.1155996322632,11.2236003875732,14.2799997329712,7.55807018280029,14.6091003417969,13.1408004760742,18.0596008300781,8.66164970397949,8.54948043823242,1.77849996089935,7.81247997283936,1,1,1,
2015-01-02 11:00:00,13.8090000152588,9.75905990600586,18.7000007629395,4.25831985473633,9.254150390625,7.19998979568481,16.0930004119873,9.42665004730225,5.82699012756348,1,9.29749011993408,1,1,1,
2015-01-02 12:00:00,10.2467002868652,3.42865991592407,14.8191995620728,1,4.44998979568481,2.91249990463257,8.79440021514893,3.53500008583069,3.02199006080627,,6.33198976516724,1,1,1.10000002384186,
2015-01-02 13:00:00,8.19855976104736,1.0401599407196,9.41582012176514,1,3.41165995597839,2.26583003997803,7.25749015808105,1.70167005062103,2.03199005126953,,3.77674007415771,1,1,1.89999997615814,
2015-01-02 14:00:00,6.06873989105225,1,7.31998014450073,1.49366998672485,2.48749995231628,1.10818004608154,7.50824022293091,1.09667003154755,1.91498994827271,,2.951740026474,1,1,1,
2015-01-02 15:00:00,6.23857021331787,1.29217004776001,6.89498996734619,1.91674995422363,2.88248991966248,1.01999998092651,7.42466020584106,1.76332998275757,1.8909900188446,,3.19999003410339,1,1,1,
2015-01-02 16:00:00,6.9294900894165,1.26841998100281,6.89498996734619,,2.80082988739014,1.24583005905151,9.2447395324707,2.29666996002197,2.36198997497559,,2.86924004554749,1,1,1,
2015-01-02 17:00:00,8.50063991546631,2.66898989677429,7.31998014450073,,3.75998997688293,1.15666997432709,11.7847003936768,2.29666996002197,2.36198997497559,,3.03348994255066,1.39999997615814,1,1.10000002384186,
2015-01-02 18:00:00,11.5222997665405,1.74865996837616,9.61497020721436,,4.3674898147583,2.91249990463257,12.8522996902466,5.06499004364014,3.43449997901917,,4.60173988342285,2,1,1.39999997615814,
2015-01-02 19:00:00,14.543999671936,5.52499008178711,11.9099998474121,,6.8433198928833,4.9058198928833,15.7080001831055,5.31999015808105,5.00198984146118,,13.7546997070312,7.19999980926514,1.33000004291534,2.90000009536743,
2015-01-02 20:00:00,18.137300491333,13.0010004043579,11.7399997711182,,11.7716999053955,7.82497978210449,23.7425994873047,12.7150001525879,8.63199043273926,,18.0424995422363,29,3.62124991416931,3.90000009536743,
2015-01-02 21:00:00,19.0356006622314,20.8810997009277,16.4150009155273,,14.4416999816895,10.7932996749878,30.7068996429443,17.3899993896484,10.9420003890991,,17.2166996002197,22.7999992370605,3.21574997901917,4.80000019073486,
2015-01-02 22:00:00,17.7290000915527,22.1459999084473,19.6450004577637,,16.1650009155273,8.84331035614014,30.976900100708,18.1550006866455,11.4370002746582,,22.5785007476807,15.6000003814697,2.94391989707947,5.39999008178711,
2015-01-02 23:00:00,20.6688995361328,20.1299991607666,19.7858009338379,,17.4850006103516,11.0683002471924,30.443000793457,20.0249996185303,11.3544998168945,,28.5200004577637,11.5,2.25217008590698,3.29999995231628,
2015-01-03 00:00:00,22.4655990600586,18.0457992553711,18.2849998474121,,18.3890991210938,24.090799331665,27.7698001861572,23.6599998474121,18.449499130249,,11.7799997329712,15.6999998092651,3.10958003997803,2.79999995231628,
2015-01-03 01:00:00,21.3222999572754,16.2660007476807,18.1707992553711,,15.8858003616333,16.5349998474121,25.8318004608154,14.6115999221802,16.7994995117188,,17.0547008514404,19.3999996185303,3.48883008956909,1,
2015-01-03 02:00:00,20.2061996459961,15.173999786377,15.8943996429443,,16.6322002410889,11.4666996002197,24.6233997344971,12.4954996109009,14.9020004272461,,11.7784996032715,15.8999996185303,3.25425004959106,1,
2015-01-03 03:00:00,17.2661991119385,13.8299999237061,12.4200000762939,,15.8933000564575,14.0711002349854,22.846700668335,13.8199996948242,8.63199043273926,8.00298976898193,20.5984992980957,15.8000001907349,3.70333003997803,1.20000004768372,
2015-01-03 04:00:00,16.4223003387451,11.6777000427246,13.2700004577637,,15.6083002090454,15.3266000747681,22.1753005981445,18.1716003417969,7.64198017120361,10.8205003738403,22.9083995819092,13.1000003814697,3.69208002090454,1.5,
2015-01-03 05:00:00,17.9740009307861,14.1318998336792,18.9575004577637,,16.8708000183105,16.8341007232666,24.5869998931885,19.0699996948242,9.37448024749756,11.3380002975464,27.6935005187988,11.1000003814697,4.52757978439331,3.70000004768372,
2015-01-03 06:00:00,19.1173000335693,16.4340000152588,19.8050003051758,,21.4815998077393,16.8675003051758,30.4120006561279,22.2150001525879,11.6020002365112,14.0605001449585,25.8784008026123,7.30000019073486,2.93391990661621,3.70000004768372,
2015-01-03 07:00:00,18.0555992126465,20.2140007019043,17.2549991607666,,24.125,17.4591007232666,34.1896018981934,24.7649993896484,13.2519998550415,12.6579999923706,18.1235008239746,2.09999990463257,1.74199998378754,1,
2015-01-03 08:00:00,15.4422998428345,12.8219995498657,14.2799997329712,,15.7550001144409,21.0316009521484,27.274299621582,18.1350002288818,14.4895000457764,17.6905002593994,14.9884996414185,1.20000004768372,1,2.59999990463257,
2015-01-03 09:00:00,10.7873001098633,15.5939998626709,16.3199996948242,,10.6583003997803,15.8957996368408,20.1781005859375,14.6499996185303,12.1794996261597,11.7954998016357,12.7609996795654,1.29999995231628,1,1.29999995231628,
2015-01-03 10:00:00,16.0956001281738,13.2396001815796,21.0799999237061,,10.8157997131348,13.4742002487183,15.2571001052856,12.5349998474121,11.1070003509521,2.9597499370575,12.34850025177,1.10000002384186,1,1.5,
2015-01-03 11:00:00,16.8306007385254,7.54098987579346,16.5750007629395,6.53907012939453,10.6875,10.2250003814697,13.1919002532959,11.8066997528076,7.1469898223877,,11.6066999435425,1,1,1.5,
2015-01-03 12:00:00,10.8494997024536,2.75299000740051,12.5291996002197,1.12100005149841,6.10248994827271,3.69666004180908,6.42165994644165,3.96000003814697,2.69198989868164,,7.07223987579346,1.20000004768372,1,1.60000002384186,
2015-01-03 13:00:00,7.13041019439697,1.18441998958588,9.86997985839844,,4.39749002456665,2.20832991600037,5.00074005126953,2.21165990829468,2.77449011802673,,5.17623996734619,1,1,1,
2015-01-03 14:00:00,6.84781980514526,1,7.06499004364014,,3.40915989875793,1.24583005905151,6.33806991577148,1.28999996185303,2.27948999404907,,3.85848999023438,1,1,1.60000002384186,
2015-01-03 15:00:00,5.8743200302124,1,6.29999017715454,,2.60500001907349,1.00273001194,12.4525995254517,1.41165995597839,2.52698993682861,,2.62175011634827,1,1,1,
2015-01-03 16:00:00,5.83023977279663,1.0200799703598,6.63998985290527,,3.413330078125,1.00899994373322,7.09032011032104,1.09667003154755,2.11449003219604,,2.78600001335144,1,1,1,
2015-01-03 17:00:00,6.86081981658936,1.5605800151825,6.8099799156189,,6.22248983383179,1.18333005905151,7.17390012741089,1.43499994277954,2.69198989868164,,2.37350010871887,1,1,1,
2015-01-03 18:00:00,9.14748954772949,2.31291007995605,8.1699800491333,,4.31582021713257,1.01499998569489,9.51424026489258,3.53500008583069,2.4444899559021,,4.60248994827271,1.79999995231628,1,1,
2015-01-03 19:00:00,12.5398998260498,4.600989818573,8.59498977661133,1,7.69998979568481,3.13416004180908,11.8545999526978,5.74499988555908,4.09449005126953,,8.31198024749756,5.39999008178711,1.61617004871368,1.89999997615814,
2015-01-03 20:00:00,15.8065996170044,11.3210000991821,12.8450002670288,1,10.6075000762939,6.81082010269165,17.5706005096436,11.1000003814697,8.7969799041748,,15.6506996154785,24,2.53742003440857,2.09999990463257,
2015-01-03 21:00:00,18.790599822998,18.9491004943848,18.5400009155273,1.3473299741745,12.2924995422363,7.25831985473633,25.5109996795654,12.0349998474121,10.4469995498657,,17.0562000274658,11.6000003814697,2.93166995048523,2.09999990463257,
2015-01-03 22:00:00,19.5256004333496,21.8076000213623,25,3.05265998840332,11.9575004577637,11.019100189209,27.2089004516602,14.414999961853,16.5520000457764,,15.5734996795654,14,2.69907999038696,1.20000004768372,
2015-01-03 23:00:00,19.4115009307861,16.2770004272461,21.57080078125,6.03766012191772,14.6607999801636,13.5207996368408,20.0457000732422,16.3700008392334,17.7070007324219,,18.2959995269775,11.3000001907349,2.6637499332428,1.10000002384186,
2015-01-04 00:00:00,23.1436004638672,17.6051006317139,19.1058006286621,5.78890991210938,16.6282997131348,11.4666996002197,22.9200000762939,13.2250003814697,9.12697982788086,,8.14997959136963,6.59999990463257,3.05666995048523,1,
2015-01-04 01:00:00,22.710599899292,18.8700008392334,16.5849990844727,9.68597030639648,13.6690998077393,9.95164012908936,21.8658008575439,10.335000038147,14.8194999694824,,13.5124998092651,7,3.37033009529114,1,
2015-01-04 02:00:00,19.7707004547119,16.181999206543,16.2733001708984,7.47488021850586,12.4899997711182,6.86554002761841,17.1634998321533,9.39997959136963,18.8619995117188,,12.522500038147,16.6000003814697,2.79567003250122,1,
2015-01-04 03:00:00,17.2661991119385,15.4259996414185,15.706600189209,5.70598983764648,13,6.46221017837524,19.63330078125,11.7799997329712,15.3970003128052,,16.8941993713379,17.1000003814697,2.23557996749878,1,
2015-01-04 04:00:00,16.9123001098633,14.25,14.460000038147,5.87181997299194,12.3400001525879,9.34331035614014,20.1756000518799,14.414999961853,16.1394996643066,1.58319997787476,20.3509998321533,15.3000001907349,3.00816988945007,1,
2015-01-04 05:00:00,16.503999710083,13.6778001785278,14.3166999816895,8.70722961425781,15.0041999816895,10.1291999816895,20.2437000274658,16.5400009155273,16.5520000457764,,21.2584991455078,12.6999998092651,2.77283000946045,1,
2015-01-04 06:00:00,17.6473007202148,16.6858997344971,16.9174995422363,12.6611003875732,18.1415996551514,14.4433002471924,27.4930000305176,19.6650009155273,15.4794998168945,4.72299003601074,18.1235008239746,5.69999980926514,2.46633005142212,1,
2015-01-04 07:00:00,19.9340000152588,20.8019008636475,12.664999961853,19.6553993225098,15.1533002853394,12.3741998672485,27.5272006988525,15.8400001525879,14.9844999313354,1.40349996089935,17.0510005950928,1.20000004768372,1,1,
2015-01-04 08:00:00,25.3239994049072,17.7779998779297,10.2849998474121,14.100700378418,16.4990997314453,13.2749996185303,28.4526996612549,17.0300006866455,10.9420003890991,1,15.8135004043579,1,1,1,
2015-01-04 09:00:00,22.3022994995117,16.1795997619629,11.1350002288818,7.6853199005127,11.8858003616333,11.1999998092651,25.7691993713379,12.9282999038696,5.0844898223877,1,17.2985000610352,1.39999997615814,1,1,
2015-01-04 10:00:00,13.4006996154785,8.71697998046875,14.789999961853,1.46833002567291,10.4365997314453,5.91165018081665,12.6068000793457,11.1000003814697,3.35198998451233,,11.8556995391846,1.29999995231628,1,1,
2015-01-04 11:00:00,9.94466018676758,5.52499008178711,13.4666004180908,1,6.26498985290527,2.96583008766174,7.17390012741089,5.31999015808105,2.69198989868164,,6.16848993301392,1.79999995231628,1,1,
2015-01-04 12:00:00,5.60982990264893,1.37249994277954,10.039999961853,1,4.43248987197876,2.20832991600037,7.0067400932312,2.59999990463257,2.60948991775513,,5.09599018096924,1,1,1,
2015-01-04 13:00:00,6.47057008743286,1.0401599407196,5.70498991012573,,2.90248990058899,1.5349999666214,5.5858302116394,1.8233300447464,2.4444899559021,,2.53999996185303,1,1,1,
2015-01-04 14:00:00,4.46648979187012,1,5.19499015808105,,2.09332990646362,1.09666001796722,5.33508014678955,1.14499998092651,1.97348999977112,,2.86999988555908,1,1,1,
2015-01-04 15:00:00,4.64282989501953,1,4.68498992919922,,1.25999999046326,1.01091003417969,5.75298976898193,1,2.03199005126953,,2.21000003814697,1,1,1,
2015-01-04 16:00:00,4.62982988357544,1,4.68498992919922,,2.0458300113678,,5.66941022872925,1.04832994937897,2.11449003219604,,1.41250002384186,1,1,1.39999997615814,
2015-01-04 17:00:00,5.36482000350952,1.06025004386902,5.02499008178711,,1.40750002861023,1.00750005245209,5.41866016387939,1.09667003154755,2.03199005126953,,2.10916996002197,1.39999997615814,1,2,
2015-01-04 18:00:00,8.40598964691162,1.22458004951477,7.40498018264771,,2.52250003814697,1.02999997138977,7.92615985870361,2.11500000953674,2.69198989868164,,3.52923989295959,2.5,1,2,
2015-01-04 19:00:00,11.7543001174927,4.74890995025635,8.25496959686279,1,4.99748992919922,2.71082997322083,9.43064975738525,5.82998991012573,5.57949018478394,,7.48998022079468,4.5,7.19091987609863,2,
2015-01-04 20:00:00,15.7249002456665,5.35698986053467,12.5050001144409,1,6.97748994827271,4.95915985107422,14.5291996002197,7.35999011993408,5.16698980331421,,11.7777004241943,4.80000019073486,3.20799994468689,2.70000004768372,
2015-01-04 21:00:00,14.8266000747681,7.03699016571045,12.5900001525879,1,9.5349702835083,3.63915991783142,13.6098003387451,7.614990234375,5.00198984146118,,11.201000213623,9.29998970031738,3.52042007446289,2.5,
2015-01-04 22:00:00,12.193699836731,7.45698976516724,14.5450000762939,1,6.56499004364014,3.13416004180908,13.9441995620728,6.6799898147583,5.82699012756348,,10.3767004013062,11.8000001907349,2.76792001724243,1.29999995231628,
2015-01-04 23:00:00,16.7917003631592,6.364990234375,16.2450008392334,3.39107990264893,8.79248046875,2.93916010856628,13.3591003417969,6.84998989105225,6.81698989868164,,5.92174005508423,15,1.79149997234344,1,
2015-01-05 00:00:00,14.2223997116089,6.364990234375,16.0750007629395,3.57258009910583,10.9674997329712,4.56499004364014,11.8545999526978,6.6799898147583,5.41449022293091,,8.2324800491333,6.19999980926514,1.06291997432709,1,
2015-01-05 01:00:00,15.290599822998,2.58500003814697,13.6949996948242,3.88182997703552,6.56499004364014,1.78750002384186,7.84257984161377,5.40499019622803,10.1169996261597,,10.2124996185303,2.79999995231628,1,1.10000002384186,
2015-01-05 02:00:00,19.1173000335693,4.46708011627197,12.4200000762939,1.6543300151825,8.9299898147583,2.8255500793457,6.19877004623413,3.0533299446106,9.70448017120361,,9.05747985839844,2.90000009536743,1,1,
2015-01-05 03:00:00,15.0711002349854,4.76899003982544,10.3800001144409,3.49488997459412,13.9899997711182,5.63110017776489,10.8536996841431,7.92666006088257,8.63199043273926,,8.2324800491333,1.79999995231628,1,1,
2015-01-05 04:00:00,15.2594995498657,8.85332012176514,8.93498039245605,12.6009998321533,10.5249996185303,9.4199800491333,21.2660999298096,12.6300001144409,9.78699016571045,,23.7357006072998,3.29999995231628,1,1,
2015-01-05 05:00:00,18.9540004730225,14.1660003662109,10.7757997512817,13.1933002471924,16.9524993896484,18.5715999603271,25.6581993103027,20.1849994659424,17.8719005584717,,26.2084007263184,7.09999990463257,1,1,
2015-01-05 06:00:00,20.423999786377,19.2059993743896,16.519100189209,15.0317001342773,16.8432998657227,15.019100189209,26.4204006195068,21.7049999237061,23.7294998168945,,24.6410007476807,5.19999980926514,1.07099997997284,2.5,
2015-01-05 07:00:00,26.3038997650146,24.8339996337891,25.7549991607666,15.2068996429443,16.0699996948242,17.2758007049561,25.1818008422852,21.3649997711182,24.3069000244141,,25.7959995269775,4.59999990463257,2.70050001144409,2.20000004768372,
2015-01-05 08:00:00,25.1606006622314,22.2299995422363,23.4599990844727,12.7045001983643,13.894100189209,12.5874996185303,27.1807994842529,16.0100002288818,7.64199018478394,,19.4435005187988,1.89999997615814,1.31257998943329,2.40000009536743,
2015-01-05 09:00:00,24.1805992126465,15.0900001525879,27.5398998260498,8.39857006072998,10.1708002090454,11.3058004379272,13.1997003555298,14.0550003051758,5.57950019836426,,17.7935009002686,1.10000002384186,1,2.40000009536743,
2015-01-05 10:00:00,21.4039993286133,11.1212997436523,17.5100002288818,8.52515029907227,12.0783004760742,9.32999038696289,13.2053003311157,13.3217000961304,5.24948978424072,,14.246000289917,1,1,1.89999997615814,
2015-01-05 11:00:00,16.1772994995117,6.11298990249634,17.5100002288818,2.14733004570007,7.91415023803711,5.73581981658936,15.4378004074097,7.78498983383179,3.92950010299683,,10.6160001754761,1,1,1.79999995231628,
2015-01-05 12:00:00,12.0122995376587,2.64891004562378,13.9132995605469,1,8.03831005096436,4.94581985473633,10.5306997299194,4.72498989105225,3.92950010299683,,8.55348014831543,1.10000002384186,1,1.5,
2015-01-05 13:00:00,10.7873001098633,1.22825002670288,8.59247970581055,1,5.22498989105225,4.26748991012573,11.0832996368408,2.34500002861023,3.68199992179871,,6.82098007202148,1,1,1.70000004768372,
2015-01-05 14:00:00,10.9506998062134,1.0401599407196,7.7716498374939,1,4.79581022262573,2.52250003814697,9.51424026489258,1.78665995597839,2.93950009346008,,7.64597988128662,1.39999997615814,1,1.20000004768372,
2015-01-05 15:00:00,10.052300453186,1.48025000095367,7.06499004364014,1,4.59249019622803,1.33500003814697,9.9321403503418,1.69000005722046,2.93950009346008,,5.75224018096924,1.5,1,1.10000002384186,
2015-01-05 16:00:00,11.6857004165649,2.9849100112915,7.14998006820679,1,4.70665979385376,1.75750005245209,10.6145000457764,2.3966600894928,2.85699009895325,,3.9424901008606,1.60000002384186,1,2.09999990463257,
2015-01-05 17:00:00,13.2372999191284,6.31507015228271,10.375,1,6.34748983383179,2.29666996002197,13.0143003463745,3.45000004768372,2.85699009895325,,6.33348989486694,1.70000004768372,1,2.09999990463257,
2015-01-05 18:00:00,15.7690000534058,7.28899002075195,10.8024997711182,1,6.43832015991211,2.57750010490417,14.582799911499,5.14999008178711,4.25949001312256,,10.3730001449585,3.09999990463257,1,3,
2015-01-05 19:00:00,17.5655994415283,9.64099025726318,13.0150003433228,1,8.25249004364014,5.10832023620605,15.2706003189087,8.03997993469238,4.58948993682861,,13.2589998245239,3.59999990463257,1,3.79999995231628,
2015-01-05 20:00:00,16.3405990600586,12.16100025177,15.9049997329712,1,8.13247966766357,5.32249021530151,19.5655994415283,10.8450002670288,5.90949010848999,,15.1564998626709,3.20000004768372,2.24550008773804,3.09999990463257,
2015-01-05 21:00:00,13.6392002105713,8.21298027038574,17.1800003051758,1,9.10165023803711,3.61249995231628,20.4850006103516,8.37998962402344,8.46697998046875,,12.3536996841431,8.59998989105225,2.00824999809265,2.09999990463257,
2015-01-05 22:00:00,13.3125,8.88498020172119,17.6049995422363,1,6.51332998275757,3.21832990646362,12.0541000366211,7.35999011993408,7.97198009490967,,11.361499786377,6.59999990463257,1.05217003822327,1.29999995231628,
2015-01-05 23:00:00,11.502799987793,6.19699001312256,13.5249996185303,1.24199998378754,5.16248989105225,3.02082991600037,7.92614984512329,6.21635007858276,5.9919900894165,,9.88173007965088,2.20000004768372,1.64108002185822,1,
2015-01-06 00:00:00,13.1232004165649,2.58500003814697,16.9808006286621,3.12666010856628,4.53332996368408,3.5550000667572,8.8455696105957,4.84398984909058,8.71448040008545,,6.66498994827271,2.70000004768372,1.01742005348206,1,
2015-01-06 01:00:00,12.8846998214722,2.66898989677429,16.0750007629395,2.06440997123718,7.22498989105225,1.86167001724243,9.59780979156494,5.74499988555908,9.12697982788086,,6.66498994827271,1.10000002384186,1.74674999713898,1,
2015-01-06 02:00:00,11.1423997879028,1.66100001335144,15.3667001724243,1.81567001342773,10.7299995422363,2.93776988983154,7.87042999267578,8.94666004180908,10.1169996261597,,8.31499004364014,1,1.81432998180389,1,
2015-01-06 03:00:00,12.6168003082275,2.16499996185303,12.5333003997803,5.69176006317139,11.0200004577637,4.17222023010254,12.3442001342773,9.51331996917725,10.5295000076294,,10.2124996185303,1,3.28049993515015,1,
2015-01-06 04:00:00,13.9152002334595,6.53298997879028,12.2158002853394,6.0146598815918,13.6691999435425,7.17416000366211,17.0041999816895,14.9250001907349,11.4370002746582,,18.7894992828369,1.79999995231628,4.78908014297485,1,
2015-01-06 05:00:00,16.2590007781982,9.00306987762451,11.4750003814697,11.2016000747681,16.9582996368408,14.9449996948242,20.7327995300293,18.9365997314453,14.0769996643066,,21.0935001373291,4,3.13166999816895,1,
