Region,Codigo region,Provincia,Codigo provincia,fecha,r.estimado,r.liminf,r.lisup
Ñuble,16,Punilla,163,2020-04-24,0.9307968011467959,0.24238330563998103,1.6192102966536102
Ñuble,16,Punilla,163,2020-04-25,0.917662914588989,0.21824491631969395,1.6170809128582901
Ñuble,16,Punilla,163,2020-04-26,0.9031901597221249,0.203902449421492,1.60247787002276
Ñuble,16,Punilla,163,2020-04-27,0.907336403544448,0.19268330483483198,1.6219895022540598
Ñuble,16,Punilla,163,2020-04-28,0.883790851231126,0.187157187241653,1.5804245152206
Ñuble,16,Punilla,163,2020-04-29,0.8897787934592409,0.17875264883621697,1.60080493808227
Ñuble,16,Punilla,163,2020-04-30,0.8650991087943309,0.148389667794316,1.58180854979435
Ñuble,16,Punilla,163,2020-05-01,0.86669469019231,0.12266269723959901,1.61072668314502
Ñuble,16,Punilla,163,2020-05-02,0.869321951248278,0.0996219235617016,1.6390219789348601
Ñuble,16,Punilla,163,2020-05-03,0.8691561665170542,0.08290994392239301,1.6554023891117098
Ñuble,16,Punilla,163,2020-05-04,0.865822779889992,0.0679253728461586,1.66372018693383
Ñuble,16,Punilla,163,2020-05-05,0.9512187238059542,0.0531660166261968,1.8492714309857101
Ñuble,16,Punilla,163,2020-05-06,1.0205389629591601,0.10776712754713601,1.93331079837119
Ñuble,16,Punilla,163,2020-05-07,1.10293932374911,0.15964978089017,2.0462288666080504
Ñuble,16,Punilla,163,2020-05-08,1.1819350314040902,0.212326096572613,2.15154396623557
Ñuble,16,Punilla,163,2020-05-09,1.24746024932332,0.20293253192188002,2.2919879667247502
Ñuble,16,Punilla,163,2020-05-10,1.32108909395414,0.229538320901773,2.4126398670065
Ñuble,16,Punilla,163,2020-05-11,1.4294538282755602,0.26253705528897897,2.5963706012621297
Ñuble,16,Punilla,163,2020-05-12,1.4438601203817099,0.309322937682576,2.57839730308084
Ñuble,16,Punilla,163,2020-05-13,1.4169179789084598,0.37098564778815,2.46285031002876
Ñuble,16,Punilla,163,2020-05-14,1.5010624536771298,0.4363263917710179,2.56579851558324
Ñuble,16,Punilla,163,2020-05-15,1.53882403423678,0.45298205262278707,2.62466601585077
Ñuble,16,Punilla,163,2020-05-16,1.5796956824944601,0.516917670289236,2.6424736946996803
Ñuble,16,Punilla,163,2020-05-17,1.5920161598392502,0.5681748826548759,2.61585743702362
Ñuble,16,Punilla,163,2020-05-18,1.51770624437217,0.566987335060081,2.46842515368425
Ñuble,16,Punilla,163,2020-05-19,1.4603751502560702,0.574822907184699,2.34592739332744
Ñuble,16,Punilla,163,2020-05-20,1.4530799863463202,0.6372486047697491,2.2689113679229
Ñuble,16,Punilla,163,2020-05-21,1.35541839545189,0.608020526026376,2.1028162648774
Ñuble,16,Punilla,163,2020-05-22,1.27060628043199,0.601520557075744,1.93969200378824
Ñuble,16,Punilla,163,2020-05-23,1.22206133988602,0.5742022323376179,1.8699204474344298
Ñuble,16,Punilla,163,2020-05-24,1.21327572920792,0.5570881423652171,1.86946331605062
Ñuble,16,Punilla,163,2020-05-25,1.31433231668403,0.624605820737169,2.0040588126309
Ñuble,16,Punilla,163,2020-05-26,1.36579850632716,0.665137999064396,2.06645901358992
Ñuble,16,Punilla,163,2020-05-27,1.34563577126626,0.6907031302327429,2.0005684122997702
Ñuble,16,Punilla,163,2020-05-28,1.3168600632395702,0.6941798893588199,1.9395402371203203
Ñuble,16,Punilla,163,2020-05-29,1.31206270489453,0.7257257328833309,1.89839967690573
Ñuble,16,Punilla,163,2020-05-30,1.34031724410389,0.773040772110139,1.90759371609765
Ñuble,16,Punilla,163,2020-05-31,1.3095271966356499,0.761750587198468,1.85730380607283
Ñuble,16,Punilla,163,2020-06-01,1.30243163528099,0.754142366570037,1.8507209039919401
Ñuble,16,Punilla,163,2020-06-02,1.26543672180469,0.7362249585999109,1.79464848500946
Ñuble,16,Punilla,163,2020-06-03,1.30595011488485,0.757697659553103,1.8542025702166
Ñuble,16,Punilla,163,2020-06-04,1.37343359517305,0.829887497929939,1.91697969241617
Ñuble,16,Punilla,163,2020-06-05,1.3905284833240101,0.857514115847761,1.92354285080025
Ñuble,16,Punilla,163,2020-06-06,1.36507726042801,0.85793082506463,1.8722236957913998
Ñuble,16,Punilla,163,2020-06-07,1.33613696218657,0.8525937091289659,1.8196802152441698
Ñuble,16,Punilla,163,2020-06-08,1.2398787325544398,0.800789691907922,1.67896777320097
Ñuble,16,Punilla,163,2020-06-09,1.18255416187956,0.7806496438564341,1.58445867990269
Ñuble,16,Punilla,163,2020-06-10,1.10503002343531,0.731427727415999,1.47863231945463
Ñuble,16,Punilla,163,2020-06-11,1.0285002409871,0.6692777218770429,1.38772276009715
Ñuble,16,Punilla,163,2020-06-12,0.967773137783181,0.608804259207968,1.3267420163583898
Ñuble,16,Punilla,163,2020-06-13,0.8947783884150229,0.550792970493572,1.2387638063364699
Ñuble,16,Punilla,163,2020-06-14,0.8629432573921422,0.5222608277500229,1.20362568703426
Ñuble,16,Punilla,163,2020-06-15,0.8452390256385159,0.508113209853915,1.18236484142312
Ñuble,16,Punilla,163,2020-06-16,0.859182090126809,0.5197133565788621,1.19865082367476
Ñuble,16,Punilla,163,2020-06-17,0.857906238758016,0.50636877376278,1.20944370375325
Ñuble,16,Punilla,163,2020-06-18,0.854388704436454,0.4974014112022,1.21137599767071
Ñuble,16,Punilla,163,2020-06-19,0.8667909963569901,0.510311612623224,1.22327038009076
Ñuble,16,Punilla,163,2020-06-20,0.9105952302609691,0.5424214160184779,1.2787690445034599
Ñuble,16,Punilla,163,2020-06-21,0.90694920304859,0.545859697010271,1.2680387090869099
Ñuble,16,Punilla,163,2020-06-22,0.9545288410571559,0.566312781588167,1.34274490052614
Ñuble,16,Punilla,163,2020-06-23,0.9493457854789731,0.560826472523985,1.33786509843396
Ñuble,16,Punilla,163,2020-06-24,0.9918298838704901,0.5703541318891221,1.41330563585186
Ñuble,16,Punilla,163,2020-06-25,1.01891089562713,0.59934237293199,1.43847941832228
Ñuble,16,Punilla,163,2020-06-26,1.05679198633447,0.621362829614271,1.49222114305467
Ñuble,16,Punilla,163,2020-06-27,1.0941972053415001,0.6620228732943921,1.5263715373886102
Ñuble,16,Punilla,163,2020-06-28,1.1345972898871102,0.6936136940351839,1.57558088573904
Ñuble,16,Punilla,163,2020-06-29,1.18364836653685,0.731877735178833,1.6354189978948799
Ñuble,16,Punilla,163,2020-06-30,1.24105937242253,0.7955655370857909,1.68655320775928
Ñuble,16,Punilla,163,2020-07-01,1.25650103319276,0.801744276749218,1.7112577896363101
Ñuble,16,Punilla,163,2020-07-02,1.34309723085987,0.8767014630595942,1.80949299866014
Ñuble,16,Punilla,163,2020-07-03,1.3806168178805198,0.899782707319636,1.8614509284414098
Ñuble,16,Punilla,163,2020-07-04,1.35347476827577,0.881961771713925,1.8249877648376203
Ñuble,16,Punilla,163,2020-07-05,1.32784860985657,0.877216149585167,1.77848107012798
Ñuble,16,Punilla,163,2020-07-06,1.32023282072341,0.8842303825786041,1.75623525886821
Ñuble,16,Punilla,163,2020-07-07,1.2421431720146399,0.844251305198622,1.64003503883066
Ñuble,16,Punilla,163,2020-07-08,1.19050300221088,0.814489807978052,1.5665161964437198
Ñuble,16,Punilla,163,2020-07-09,1.08062838993966,0.7420853413433499,1.41917143853597
Ñuble,16,Punilla,163,2020-07-10,1.00483036095046,0.6902406358808361,1.3194200860200902
Ñuble,16,Punilla,163,2020-07-11,0.9577717475259242,0.651483194254786,1.26406030079706
Ñuble,16,Punilla,163,2020-07-12,0.9481697969607629,0.6475635656103621,1.24877602831116
Ñuble,16,Punilla,163,2020-07-13,0.880118745642803,0.583857566828447,1.17637992445716
Ñuble,16,Punilla,163,2020-07-14,0.8968222232281999,0.593694068691908,1.19995037776449
Ñuble,16,Punilla,163,2020-07-15,0.897654859149994,0.5790413436868139,1.21626837461317
Ñuble,16,Punilla,163,2020-07-16,0.8934852897190649,0.576836231536466,1.21013434790167
Ñuble,16,Punilla,163,2020-07-17,0.8783163702909699,0.566983016247288,1.18964972433465
Ñuble,16,Punilla,163,2020-07-18,0.856917374104788,0.555399392078912,1.15843535613066
Ñuble,16,Punilla,163,2020-07-19,0.825757704018083,0.5196266415075189,1.13188876652865
Ñuble,16,Punilla,163,2020-07-20,0.820835122339511,0.5033097045251961,1.1383605401538301
Ñuble,16,Punilla,163,2020-07-21,0.812876194898145,0.48025501004264004,1.1454973797536498
Ñuble,16,Punilla,163,2020-07-22,0.7636074122149409,0.42838171304407,1.09883311138581
Ñuble,16,Punilla,163,2020-07-23,0.74794711074113,0.412471944401682,1.08342227708058
Ñuble,16,Punilla,163,2020-07-24,0.72507882158013,0.383177010842879,1.06698063231738
Ñuble,16,Punilla,163,2020-07-25,0.7370625554542559,0.390551493581525,1.0835736173269899
Ñuble,16,Punilla,163,2020-07-26,0.7248710903238101,0.38118321115760706,1.06855896949001
Ñuble,16,Punilla,163,2020-07-27,0.7194876086396541,0.362345367918415,1.07662984936089
Ñuble,16,Punilla,163,2020-07-28,0.704353391741135,0.330047369764338,1.07865941371793
Ñuble,16,Punilla,163,2020-07-29,0.7672728570180299,0.36196911738526205,1.1725765966508002
Ñuble,16,Punilla,163,2020-07-30,0.8287881147006311,0.39184477571597903,1.2657314536852802
Ñuble,16,Punilla,163,2020-07-31,0.870856788293029,0.42720310958809493,1.31451046699796
Ñuble,16,Punilla,163,2020-08-01,0.908313242149505,0.452494841451106,1.3641316428478998
Ñuble,16,Punilla,163,2020-08-02,0.9506672189406601,0.486750874391383,1.41458356348994
Ñuble,16,Punilla,163,2020-08-03,1.0076935059108298,0.525310703261338,1.4900763085603201
Ñuble,16,Punilla,163,2020-08-04,1.02384173373547,0.544080775779754,1.50360269169119
Ñuble,16,Punilla,163,2020-08-05,1.03534637837441,0.53838305369742,1.5323097030514
Ñuble,16,Punilla,163,2020-08-06,1.09289896770089,0.547667329568415,1.6381306058333602
Ñuble,16,Punilla,163,2020-08-07,1.1315589033570501,0.5860194355313421,1.67709837118276
Ñuble,16,Punilla,163,2020-08-08,1.15827677968409,0.622904084078689,1.6936494752895002
Ñuble,16,Punilla,163,2020-08-09,1.2136772422470101,0.6672405093077199,1.7601139751863
Ñuble,16,Punilla,163,2020-08-10,1.3626045782019902,0.7866680688159681,1.93854108758801
Ñuble,16,Punilla,163,2020-08-11,1.3620509008561101,0.7962295932160899,1.9278722084961297
Ñuble,16,Punilla,163,2020-08-12,1.29670118259046,0.769126789689914,1.824275575491
Ñuble,16,Punilla,163,2020-08-13,1.2143444765294198,0.7228406699066949,1.7058482831521398
Ñuble,16,Punilla,163,2020-08-14,1.2043917872321799,0.7240725999035451,1.68471097456081
Ñuble,16,Punilla,163,2020-08-15,1.19141108919872,0.716253699150968,1.6665684792464701
Ñuble,16,Punilla,163,2020-08-16,1.1736013051726202,0.724068736217213,1.62313387412803
Ñuble,16,Punilla,163,2020-08-17,1.0851751286757199,0.632234421950583,1.5381158354008502
Ñuble,16,Punilla,163,2020-08-18,1.0953881398381702,0.629396220030464,1.56138005964587
Ñuble,16,Punilla,163,2020-08-19,1.19148373077231,0.715471306517464,1.66749615502716
Ñuble,16,Punilla,163,2020-08-20,1.2525204307731999,0.774574704421207,1.73046615712518
Ñuble,16,Punilla,163,2020-08-21,1.27011658240493,0.795672858943824,1.7445603058660302
Ñuble,16,Punilla,163,2020-08-22,1.3396584447308002,0.85824468999065,1.82107219947095
Ñuble,16,Punilla,163,2020-08-23,1.33401494448601,0.854548646849172,1.8134812421228501
Ñuble,16,Punilla,163,2020-08-24,1.36757710180797,0.839944119435427,1.89521008418052
Ñuble,16,Punilla,163,2020-08-25,1.3455566764658897,0.80617843729277,1.8849349156390198
Ñuble,16,Punilla,163,2020-08-26,1.27919878390302,0.7419740700434649,1.8164234977625702
Ñuble,16,Itata,162,2020-03-08,3.82213718916357,0.0,3.99
Ñuble,16,Itata,162,2020-03-09,3.66033881325261,0.0,3.99
Ñuble,16,Itata,162,2020-03-10,3.3418712996439504,0.0,3.99
Ñuble,16,Itata,162,2020-03-11,3.1366787963545,0.0,3.99
Ñuble,16,Itata,162,2020-03-12,3.0256509970368,0.0,3.99
Ñuble,16,Itata,162,2020-03-13,3.0352333578949704,0.0,3.99
Ñuble,16,Itata,162,2020-03-14,2.9685925450037796,0.0,3.99
Ñuble,16,Itata,162,2020-03-15,2.9511569822425403,0.0,3.99
Ñuble,16,Itata,162,2020-03-16,3.02617431198754,0.0,3.99
Ñuble,16,Itata,162,2020-03-17,3.1447279049668504,0.0,3.99
Ñuble,16,Itata,162,2020-03-18,2.88184374592256,0.0,3.99
Ñuble,16,Itata,162,2020-03-19,2.75561086345836,0.0,3.99
Ñuble,16,Itata,162,2020-03-20,2.80914862958002,0.0,3.99
Ñuble,16,Itata,162,2020-03-21,2.69850519322267,0.0,3.99
Ñuble,16,Itata,162,2020-03-22,2.4998048917581697,0.0,3.99
Ñuble,16,Itata,162,2020-03-23,2.6025130250867403,0.0,3.99
Ñuble,16,Itata,162,2020-03-24,2.79561886189449,0.0,3.99
Ñuble,16,Itata,162,2020-03-25,2.74564749735057,0.0,3.99
Ñuble,16,Itata,162,2020-03-26,2.78961921042383,0.0,3.99
Ñuble,16,Itata,162,2020-03-27,2.57335841980996,0.0,3.99
Ñuble,16,Itata,162,2020-03-28,2.4924196401907404,0.0,3.99
Ñuble,16,Itata,162,2020-03-29,2.3574653362091698,0.0,3.99
Ñuble,16,Itata,162,2020-03-30,2.34182553828981,0.0,3.99
Ñuble,16,Itata,162,2020-03-31,2.02416785037253,0.0,3.99
Ñuble,16,Itata,162,2020-04-01,1.88025824650169,0.0,3.9355278994037795
Ñuble,16,Itata,162,2020-04-02,1.6382400852794299,0.0,3.27734947445461
Ñuble,16,Itata,162,2020-04-03,1.446203579463,0.0839563463496651,2.8084508125763303
Ñuble,16,Itata,162,2020-04-04,1.2366282826160802,0.0702591203102763,2.40299744492189
Ñuble,16,Itata,162,2020-04-05,1.08165990127854,0.0269847911992191,2.13633501135787
Ñuble,16,Itata,162,2020-04-06,0.911016363262526,0.0,1.87167546213148
Ñuble,16,Itata,162,2020-04-07,0.833913070391729,0.0,1.7784310794812097
Ñuble,16,Itata,162,2020-04-08,0.7214306262687971,0.0,1.63807967901831
Ñuble,16,Itata,162,2020-04-09,0.687464910049455,0.0,1.62370942227007
Ñuble,16,Itata,162,2020-04-10,0.662853511785674,0.0,1.6439326536066399
Ñuble,16,Itata,162,2020-04-11,0.6873256179490079,0.0,1.7281749941034197
Ñuble,16,Itata,162,2020-04-12,0.721493313420212,0.0,1.82566733193791
Ñuble,16,Itata,162,2020-04-13,0.78903926689227,0.0,2.00690494409569
Ñuble,16,Itata,162,2020-04-14,0.861060783308212,0.0,2.19112008203661
Ñuble,16,Itata,162,2020-04-15,0.964403045488462,0.0,2.54205572099144
Ñuble,16,Itata,162,2020-04-16,1.0497626159890698,0.0,2.73484455368061
Ñuble,16,Itata,162,2020-04-17,1.15591916137698,0.0,3.1499203382543906
Ñuble,16,Itata,162,2020-04-18,1.2022546250356998,0.0,3.22503129786897
Ñuble,16,Itata,162,2020-04-19,1.25390554801001,0.0,3.32719572412547
Ñuble,16,Itata,162,2020-04-20,1.2628799201115901,0.0,3.3357442229964502
Ñuble,16,Itata,162,2020-04-21,1.3125449514213798,0.0,3.5288727784622402
Ñuble,16,Itata,162,2020-04-22,1.31635728849857,0.0,3.5975200953932704
Ñuble,16,Itata,162,2020-04-23,1.37191391168897,0.0,3.99
Ñuble,16,Itata,162,2020-04-24,1.3690552361525699,0.0,3.99
Ñuble,16,Itata,162,2020-04-25,1.37494233967244,0.0,3.99
Ñuble,16,Itata,162,2020-04-26,1.4419508308781799,0.0,3.99
Ñuble,16,Itata,162,2020-04-27,1.48519385857223,0.0,3.99
Ñuble,16,Itata,162,2020-04-28,1.53284557893659,0.0,3.99
Ñuble,16,Itata,162,2020-04-29,1.5660614283778997,0.0,3.99
Ñuble,16,Itata,162,2020-04-30,1.69002810779168,0.0,3.99
Ñuble,16,Itata,162,2020-05-01,1.83945532417523,0.0,3.99
Ñuble,16,Itata,162,2020-05-02,2.0354041503286897,0.0,3.99
Ñuble,16,Itata,162,2020-05-03,2.18399074711759,0.0,3.99
Ñuble,16,Itata,162,2020-05-04,2.42678685867772,0.0,3.99
Ñuble,16,Itata,162,2020-05-05,2.42440534706737,0.0,3.99
Ñuble,16,Itata,162,2020-05-06,2.4669472209665297,0.0,3.99
Ñuble,16,Itata,162,2020-05-07,2.34554252607992,0.0,3.99
Ñuble,16,Itata,162,2020-05-08,2.1985191675699,0.0,3.99
Ñuble,16,Itata,162,2020-05-09,2.11782521960459,0.0,3.99
Ñuble,16,Itata,162,2020-05-10,2.012426596855,0.0,3.99
Ñuble,16,Itata,162,2020-05-11,1.90018814127032,0.0,3.99
Ñuble,16,Itata,162,2020-05-12,1.74688939677892,0.0,3.6190107125319098
Ñuble,16,Itata,162,2020-05-13,1.6262551177167202,0.0105470350892714,3.24196320034417
Ñuble,16,Itata,162,2020-05-14,1.47512938026689,0.13390433210299799,2.8163544284307798
Ñuble,16,Itata,162,2020-05-15,1.3524853260613998,0.154436058390584,2.55053459373222
Ñuble,16,Itata,162,2020-05-16,1.27819082900702,0.17861338116320896,2.37776827685083
Ñuble,16,Itata,162,2020-05-17,1.18533836837423,0.136070851610284,2.23460588513817
Ñuble,16,Itata,162,2020-05-18,1.1053878720186598,0.0953788307800425,2.1153969132572903
Ñuble,16,Itata,162,2020-05-19,1.11487993589929,0.0226844350509969,2.20707543674758
Ñuble,16,Itata,162,2020-05-20,1.11375474579243,0.0494153387490288,2.17809415283583
Ñuble,16,Itata,162,2020-05-21,1.20763981898409,0.10548012268420698,2.30979951528397
Ñuble,16,Itata,162,2020-05-22,1.31078897762559,0.12914245131082902,2.49243550394036
Ñuble,16,Itata,162,2020-05-23,1.39873674186876,0.180514908012603,2.61695857572492
Ñuble,16,Itata,162,2020-05-24,1.47575070085273,0.27396725141755,2.6775341502879
Ñuble,16,Itata,162,2020-05-25,1.56281575325701,0.320222735598417,2.8054087709156095
Ñuble,16,Itata,162,2020-05-26,1.47952645934393,0.34083666822131997,2.6182162504665403
Ñuble,16,Itata,162,2020-05-27,1.41928383941161,0.38958548859895403,2.44898219022427
Ñuble,16,Itata,162,2020-05-28,1.30476379103759,0.37158494371698997,2.2379426383581804
Ñuble,16,Itata,162,2020-05-29,1.17857816824568,0.3765289869845179,1.9806273495068503
Ñuble,16,Itata,162,2020-05-30,1.06917805856749,0.328652021150317,1.80970409598467
Ñuble,16,Itata,162,2020-05-31,0.988100658039004,0.266565471086862,1.70963584499115
Ñuble,16,Itata,162,2020-06-01,0.887662812539428,0.161536104068602,1.6137895210102498
Ñuble,16,Itata,162,2020-06-02,0.879348898068684,0.156448267405803,1.60224952873157
Ñuble,16,Itata,162,2020-06-03,0.902117815871139,0.146363099499932,1.65787253224235
Ñuble,16,Itata,162,2020-06-04,0.921819295301533,0.153533190200805,1.6901054004022602
Ñuble,16,Itata,162,2020-06-05,0.9829201661307829,0.192023505936194,1.77381682632537
Ñuble,16,Itata,162,2020-06-06,1.0657665718136702,0.23033765010333,1.901195493524
Ñuble,16,Itata,162,2020-06-07,1.22356705562342,0.30042882156300393,2.14670528968384
Ñuble,16,Itata,162,2020-06-08,1.27408483959404,0.310523632603598,2.23764604658448
Ñuble,16,Itata,162,2020-06-09,1.23163096054436,0.34295732706117305,2.12030459402754
Ñuble,16,Itata,162,2020-06-10,1.1858725889325399,0.302901349336539,2.06884382852854
Ñuble,16,Itata,162,2020-06-11,1.15097387712683,0.323748587582568,1.97819916667109
Ñuble,16,Itata,162,2020-06-12,1.10893257363918,0.330257022963828,1.88760812431453
Ñuble,16,Itata,162,2020-06-13,1.07522579636801,0.33898671066199393,1.81146488207402
Ñuble,16,Itata,162,2020-06-14,1.0303434718381301,0.26115075161231,1.7995361920639599
Ñuble,16,Itata,162,2020-06-15,1.02174025619696,0.262068878960848,1.78141163343307
Ñuble,16,Itata,162,2020-06-16,1.1108031957531699,0.28133107092259196,1.94027532058375
Ñuble,16,Itata,162,2020-06-17,1.19172573581998,0.29203303823807397,2.09141843340188
Ñuble,16,Itata,162,2020-06-18,1.21991928332574,0.350500768697651,2.08933779795383
Ñuble,16,Itata,162,2020-06-19,1.25180620063551,0.415047762576622,2.0885646386943897
Ñuble,16,Itata,162,2020-06-20,1.2004682563776499,0.410534289316485,1.9904022234388101
Ñuble,16,Itata,162,2020-06-21,1.15853947566543,0.3677791860511889,1.94929976527967
Ñuble,16,Itata,162,2020-06-22,1.0950321610933,0.35568447250216,1.8343798496844301
Ñuble,16,Itata,162,2020-06-23,1.0252724390322299,0.29266826220965003,1.7578766158548103
Ñuble,16,Itata,162,2020-06-24,0.9082429246404742,0.20529863616184,1.61118721311911
Ñuble,16,Itata,162,2020-06-25,0.866487306569522,0.199526897357587,1.53344771578146
Ñuble,16,Itata,162,2020-06-26,0.8169934991575709,0.136623917985126,1.49736308033002
Ñuble,16,Itata,162,2020-06-27,0.8127550195418809,0.112154467595916,1.51335557148785
Ñuble,16,Itata,162,2020-06-28,0.799428246290885,0.08741769141814901,1.51143880116362
Ñuble,16,Itata,162,2020-06-29,0.8058256774349649,0.0760819641160221,1.5355693907539099
Ñuble,16,Itata,162,2020-06-30,0.81478096811896,0.0543625034115638,1.57519943282636
Ñuble,16,Itata,162,2020-07-01,0.8508242893165551,0.0708655189478138,1.6307830596853
Ñuble,16,Itata,162,2020-07-02,0.89980479460483,0.0740094531975964,1.72560013601206
Ñuble,16,Itata,162,2020-07-03,1.00959354596616,0.12056765265993999,1.89861943927239
Ñuble,16,Itata,162,2020-07-04,1.1070501474268502,0.147214775194688,2.066885519659
Ñuble,16,Itata,162,2020-07-05,1.17979660690652,0.20804058600242398,2.1515526278106103
Ñuble,16,Itata,162,2020-07-06,1.35894009111833,0.23663951988537,2.4812406623512797
Ñuble,16,Itata,162,2020-07-07,1.3625860195646498,0.280075127960192,2.44509691116911
Ñuble,16,Itata,162,2020-07-08,1.4464226212097901,0.349160824549369,2.54368441787021
Ñuble,16,Itata,162,2020-07-09,1.4301345558243002,0.42387823840512295,2.43639087324348
Ñuble,16,Itata,162,2020-07-10,1.40524939383605,0.42389927714183795,2.3865995105302598
Ñuble,16,Itata,162,2020-07-11,1.32093333318176,0.40730817313799,2.23455849322554
Ñuble,16,Itata,162,2020-07-12,1.2925397536236798,0.41922179216894107,2.1658577150784097
Ñuble,16,Itata,162,2020-07-13,1.1936631582475001,0.35935671769610905,2.0279695987988897
Ñuble,16,Itata,162,2020-07-14,1.15669203020065,0.344490202310592,1.9688938580906998
Ñuble,16,Itata,162,2020-07-15,1.0712804853456,0.29888382795037205,1.8436771427408303
Ñuble,16,Itata,162,2020-07-16,1.07958587524929,0.31258835374470395,1.8465833967538703
Ñuble,16,Itata,162,2020-07-17,1.02536726639746,0.263600272486705,1.78713426030822
Ñuble,16,Itata,162,2020-07-18,1.03039250304635,0.30333523629618603,1.7574497697965101
Ñuble,16,Itata,162,2020-07-19,1.03993472050072,0.32339480900101897,1.7564746320004199
Ñuble,16,Itata,162,2020-07-20,1.0867118812156802,0.34289447293665,1.83052928949472
Ñuble,16,Itata,162,2020-07-21,1.17993281115332,0.372117144204666,1.98774847810198
Ñuble,16,Itata,162,2020-07-22,1.24775872235463,0.43835423777896293,2.0571632069302903
Ñuble,16,Itata,162,2020-07-23,1.25039865662854,0.4279457896905611,2.07285152356652
