Region,Codigo region,fecha,prob48.estimado,prob48.linf,prob48.lsup
Antofagasta,2,2020-05-10,0.0886491304365425,0.0651152714357801,0.11468223623422198
Antofagasta,2,2020-05-17,0.0721976334284607,0.0540430835285378,0.0929820199572862
Antofagasta,2,2020-05-24,0.0599431168089521,0.0423808439403766,0.0799194719485591
Antofagasta,2,2020-05-31,0.0639054832031962,0.0479659752448049,0.0823993855990927
Antofagasta,2,2020-06-07,0.0532366034332945,0.0414253602710892,0.0659298272045605
Antofagasta,2,2020-06-14,0.0983593650960037,0.0845173790624854,0.11311666771818402
Antofagasta,2,2020-06-21,0.16715265033718898,0.149748932773061,0.18512531372622698
Antofagasta,2,2020-06-28,0.19031281579412,0.171855318893925,0.209460318897537
Antofagasta,2,2020-07-05,0.22996624661197196,0.20954091376807701,0.250407472971326
Antofagasta,2,2020-07-12,0.291442107219971,0.266943305794121,0.317224288844981
Antofagasta,2,2020-07-19,0.32309305286191997,0.294719373696253,0.35154146599877
Antofagasta,2,2020-07-26,0.323255287490531,0.29278489977312705,0.353931448352735
Antofagasta,2,2020-08-02,0.34640080804100903,0.31609419527009497,0.37729296553128294
Antofagasta,2,2020-08-09,0.340526694376665,0.292042682368536,0.382246283345606
Antofagasta,2,2020-08-16,0.307278004609356,0.24547581257464302,0.3590881861991789
Antofagasta,2,2020-08-23,0.315157627094722,0.215124714025645,0.415199416511055
Antofagasta,2,2020-08-30,0.31872134002402397,0.184671089107772,0.493370625499685
Atacama,3,2020-03-08,0.105551270644335,0.0251808285544716,0.22693995491068603
Atacama,3,2020-03-15,0.105551270644335,0.0251808285544716,0.22693995491068603
Atacama,3,2020-03-22,0.11394812344406098,0.000663619662771852,0.44099772489092604
Atacama,3,2020-03-29,0.14960475922505898,0.0153434624497803,0.375400390399367
Atacama,3,2020-04-05,0.11179119553845099,0.00031703979639249104,0.396048878695568
Atacama,3,2020-04-12,0.0854052386134436,0.000730229064524047,0.265889586238571
Atacama,3,2020-04-19,0.107809809198593,0.000445303759344439,0.332190408498066
Atacama,3,2020-04-26,0.130831459212681,0.0318552755779397,0.268991774727925
Atacama,3,2020-05-03,0.26329828235478503,0.13997938402536403,0.41158797177514894
Atacama,3,2020-05-10,0.335031613891968,0.219704076310031,0.456809948507564
Atacama,3,2020-05-17,0.313612500826899,0.17451819505948,0.473337433825489
Atacama,3,2020-05-24,0.399920615567542,0.272671100569952,0.5324951035768879
Atacama,3,2020-05-31,0.251132610771168,0.17320535751582,0.338415346968034
Atacama,3,2020-06-07,0.253407693056278,0.19425491640695103,0.31841526448919605
Atacama,3,2020-06-14,0.108886206466587,0.0718160712960258,0.152757447837504
Atacama,3,2020-06-21,0.190124503665587,0.145729067173857,0.239392354265052
Atacama,3,2020-06-28,0.241250826349098,0.190517882565981,0.296302318398713
Atacama,3,2020-07-05,0.36518934978516,0.312325288153935,0.419181845785467
Atacama,3,2020-07-12,0.41116102570594704,0.358837109812695,0.46390450279445095
Atacama,3,2020-07-19,0.34749556901054396,0.301716220714156,0.39505288412523903
Atacama,3,2020-07-26,0.262717508807491,0.22936441365558802,0.29697756934498304
Atacama,3,2020-08-02,0.216119191697095,0.188328901980474,0.24526836341060798
Atacama,3,2020-08-09,0.261623759455173,0.22562280686169103,0.294631205028956
Atacama,3,2020-08-16,0.301792032781463,0.23323325507131398,0.35698407194434906
Atacama,3,2020-08-23,0.293334872307303,0.201228455616099,0.37990437357938
Atacama,3,2020-08-30,0.40165716104267896,0.236220418235529,0.592092148396145
Coquimbo,4,2020-03-08,0.0735746232052188,0.0172841776304479,0.16062290779201502
Coquimbo,4,2020-03-15,0.0735746232052188,0.0172841776304479,0.16062290779201502
Coquimbo,4,2020-03-22,0.0494958438647328,0.000703266237271895,0.16254691324724202
Coquimbo,4,2020-03-29,0.0932430703283168,0.0114589501627472,0.22036884489207997
Coquimbo,4,2020-04-05,0.0309927666365689,0.000116630708259085,0.127362230938635
Coquimbo,4,2020-04-12,0.151736415787107,0.0410101591372649,0.31927379547326695
Coquimbo,4,2020-04-19,0.14053010635173402,0.0418136957913537,0.277277131946821
Coquimbo,4,2020-04-26,0.10696557921557302,0.0127652245577454,0.259279257405175
Coquimbo,4,2020-05-03,0.135750446269678,0.0687602044214253,0.220645915508804
Coquimbo,4,2020-05-10,0.078816793774333,0.0369870612139675,0.12765260663054304
Coquimbo,4,2020-05-17,0.0462472280958363,0.0202417779065136,0.0826276705206742
Coquimbo,4,2020-05-24,0.0463831371634649,0.0233043399762609,0.0760630792323891
Coquimbo,4,2020-05-31,0.0945915042978437,0.0686915262624692,0.12438206117429199
Coquimbo,4,2020-06-07,0.0922443469234926,0.0681855995741197,0.11942389876161301
Coquimbo,4,2020-06-14,0.202093194694722,0.169242294591039,0.236932531366443
Coquimbo,4,2020-06-21,0.259172454637932,0.22285709428457998,0.297783033587425
Coquimbo,4,2020-06-28,0.294676570710599,0.258204203858026,0.33201349037858696
Coquimbo,4,2020-07-05,0.218965206716374,0.18731264049696503,0.252250082490814
Coquimbo,4,2020-07-12,0.232423576629185,0.203785200474609,0.262842500035609
Coquimbo,4,2020-07-19,0.15476686607384196,0.130656291803598,0.18017960697918198
Coquimbo,4,2020-07-26,0.23208279062060502,0.204759963168448,0.260539068329195
Coquimbo,4,2020-08-02,0.256438749859145,0.22777069553980897,0.285482384181989
Coquimbo,4,2020-08-09,0.19568989356052,0.164717270113094,0.226380487682678
Coquimbo,4,2020-08-16,0.212676036484464,0.16645853374304,0.253074371149447
Coquimbo,4,2020-08-23,0.230347211832543,0.151527299483847,0.305105351037988
Coquimbo,4,2020-08-30,0.292107865024041,0.161989587255033,0.460814233848641
Valparaíso,5,2020-03-08,0.0596457751389703,0.0138488066548663,0.131401448604166
Valparaíso,5,2020-03-15,0.0596457751389703,0.0138488066548663,0.131401448604166
Valparaíso,5,2020-03-22,0.0483268183017905,0.012327588140271002,0.10540908159117
Valparaíso,5,2020-03-29,0.0423629757325652,0.0132138769755324,0.0854276023400626
Valparaíso,5,2020-04-05,0.18896226268354602,0.12270679896630698,0.264526991504806
Valparaíso,5,2020-04-12,0.0387517277222517,0.00988683516862538,0.0844780997528696
Valparaíso,5,2020-04-19,0.15703147223467198,0.0987065943969515,0.22480620804113
Valparaíso,5,2020-04-26,0.167054978977076,0.11558196463963599,0.224180910409072
Valparaíso,5,2020-05-03,0.10608937073751301,0.07758901263621801,0.13811701073483598
Valparaíso,5,2020-05-10,0.12700980913701898,0.102223547594149,0.154131096372122
Valparaíso,5,2020-05-17,0.0744679573459963,0.0589284261159823,0.0918579815178922
Valparaíso,5,2020-05-24,0.0446343660043748,0.0333761260500657,0.0574064899443466
Valparaíso,5,2020-05-31,0.0731049743942062,0.0585494327127856,0.0892593629782202
Valparaíso,5,2020-06-07,0.102813730252009,0.0891958276304043,0.116952055011179
Valparaíso,5,2020-06-14,0.163398337581,0.146908504931394,0.181003851920094
Valparaíso,5,2020-06-21,0.15264125361815697,0.136576229093089,0.169505272799976
Valparaíso,5,2020-06-28,0.184409648411998,0.165793089262099,0.20379319235982898
Valparaíso,5,2020-07-05,0.21045992842781,0.19025510819033303,0.231476359886427
Valparaíso,5,2020-07-12,0.24808528416444198,0.224075388139401,0.272014215732852
Valparaíso,5,2020-07-19,0.243218519134692,0.21960714480753998,0.26810358704043
Valparaíso,5,2020-07-26,0.26850564582687403,0.24274832144624603,0.29459226475838696
Valparaíso,5,2020-08-02,0.256189970761103,0.23072290786347002,0.28228456814935604
Valparaíso,5,2020-08-09,0.28363293710230897,0.254294254330512,0.312169346707054
Valparaíso,5,2020-08-16,0.24022671335325502,0.19841315940008897,0.27500961375185495
Valparaíso,5,2020-08-23,0.19965174221714999,0.157576055577737,0.23766372072639896
Valparaíso,5,2020-08-30,0.25339796892739,0.157967706573301,0.377007748742233
O’Higgins,6,2020-03-08,0.0798967546164747,0.0180705317959484,0.177273397144108
O’Higgins,6,2020-03-15,0.0798967546164747,0.0180705317959484,0.177273397144108
O’Higgins,6,2020-03-22,0.0409317466622266,0.00026042586146851404,0.162546223147524
O’Higgins,6,2020-03-29,0.067811660672532,0.0053595774105718,0.19339893665535302
O’Higgins,6,2020-04-05,0.300376657464188,0.136044463322027,0.49573785993413
O’Higgins,6,2020-04-12,0.19270247937578802,0.0558840420466265,0.37221728870408294
O’Higgins,6,2020-04-19,0.11147946921327198,0.0231152274025756,0.24436857686034003
O’Higgins,6,2020-04-26,0.347697951098701,0.237795134633411,0.468938251841133
O’Higgins,6,2020-05-03,0.183629709071078,0.11095925936668699,0.270817222054307
O’Higgins,6,2020-05-10,0.138286205436035,0.0961703315401949,0.18646044949415802
O’Higgins,6,2020-05-17,0.11470443140304301,0.0844542046674817,0.149059583090096
O’Higgins,6,2020-05-24,0.0859624460728484,0.0614491298620675,0.113142373475747
O’Higgins,6,2020-05-31,0.047855751756941,0.0310362088671492,0.0676109085066031
O’Higgins,6,2020-06-07,0.0495709301323323,0.0339888946326503,0.0675982598242388
O’Higgins,6,2020-06-14,0.0860303567144415,0.0704052154261962,0.10309098922436802
O’Higgins,6,2020-06-21,0.23001481417083602,0.210297302160495,0.250367416218863
O’Higgins,6,2020-06-28,0.260403764763386,0.23922842440701503,0.282605399284378
O’Higgins,6,2020-07-05,0.31458649261274496,0.290142973632247,0.340214550644383
O’Higgins,6,2020-07-12,0.376857243138142,0.346844158984855,0.406304692916613
O’Higgins,6,2020-07-19,0.312568675028495,0.282114217725081,0.343551127014049
O’Higgins,6,2020-07-26,0.33133283619400605,0.29452801398330897,0.368106628516334
O’Higgins,6,2020-08-02,0.310676022063441,0.27733806988715504,0.34499020203397496
O’Higgins,6,2020-08-09,0.382044495910576,0.316868220660008,0.431447678954444
O’Higgins,6,2020-08-16,0.35192343745963395,0.27636080820607,0.41334691464410206
O’Higgins,6,2020-08-23,0.32386682239969,0.23287321066876102,0.405101417680654
O’Higgins,6,2020-08-30,0.349593679549833,0.20812421407098897,0.5122211916146899
Maule,7,2020-03-08,0.10916990990651598,0.0381956906997424,0.20530782898918398
Maule,7,2020-03-15,0.10916990990651598,0.0381956906997424,0.20530782898918398
Maule,7,2020-03-22,0.180403732823284,0.0699926899166489,0.323596326003232
Maule,7,2020-03-29,0.111307038605494,0.0414054056028606,0.204179982503686
Maule,7,2020-04-05,0.311886074736198,0.193622383313445,0.446334575429771
Maule,7,2020-04-12,0.117223035254357,0.0535222864287608,0.200002885043796
Maule,7,2020-04-19,0.4813202255629361,0.40753037163627404,0.55656611263056
Maule,7,2020-04-26,0.216087080368223,0.124883867911206,0.320765450946132
Maule,7,2020-05-03,0.126287562689294,0.058118147499318,0.21475191702338603
Maule,7,2020-05-10,0.0950144516687881,0.0448173824365624,0.159598209860298
Maule,7,2020-05-17,0.0725516832023437,0.0409489562873201,0.11267864512097199
Maule,7,2020-05-24,0.126348845655017,0.0989646129815322,0.156676108121735
Maule,7,2020-05-31,0.0718166703946401,0.0542353818846711,0.0914723073692283
Maule,7,2020-06-07,0.16349024338171803,0.140028283447017,0.188463536652624
Maule,7,2020-06-14,0.12230367428953999,0.10260145791577802,0.142696747594237
Maule,7,2020-06-21,0.20562806403022302,0.18230608799637102,0.22916662021470102
Maule,7,2020-06-28,0.32695180513295397,0.297293092695482,0.35678739712269797
Maule,7,2020-07-05,0.323181834034583,0.29214846467134403,0.355144718287122
Maule,7,2020-07-12,0.4036362244450711,0.369799987835103,0.438067788818416
Maule,7,2020-07-19,0.38086242120536795,0.346655162189487,0.416303545079217
Maule,7,2020-07-26,0.38829328718941497,0.354461707004623,0.422959091204767
Maule,7,2020-08-02,0.444938144837356,0.404380763591642,0.48440291397887
Maule,7,2020-08-09,0.363498053718163,0.31739647654638103,0.40586606865728003
Maule,7,2020-08-16,0.23367559490107198,0.18086448821188603,0.278521894773122
Maule,7,2020-08-23,0.34618647118319706,0.252819944792439,0.424783481460392
Maule,7,2020-08-30,0.28895119989281604,0.161293224314868,0.45454884584827704
Biobío,8,2020-03-08,0.0936105798287845,0.0344922749985595,0.172089606186078
Biobío,8,2020-03-15,0.0936105798287845,0.0344922749985595,0.172089606186078
Biobío,8,2020-03-22,0.0989274555777825,0.0543378521161628,0.154454895852001
Biobío,8,2020-03-29,0.149786157347406,0.0970691751833341,0.210971351774677
Biobío,8,2020-04-05,0.257051730106615,0.181177927081636,0.341851578727822
Biobío,8,2020-04-12,0.28637303453630003,0.20744998172573603,0.37110290948869507
Biobío,8,2020-04-19,0.46259535010815395,0.37324222744422597,0.5533335173017011
Biobío,8,2020-04-26,0.481344043578704,0.37711563812176796,0.587570453665652
Biobío,8,2020-05-03,0.19837349051665998,0.121693089426526,0.28362076096806205
Biobío,8,2020-05-10,0.322290111586563,0.262475077806798,0.38610655460051096
Biobío,8,2020-05-17,0.339344878292464,0.28331163491547806,0.39721810139919494
Biobío,8,2020-05-24,0.302056988982075,0.263574858694359,0.342861289186591
Biobío,8,2020-05-31,0.423860807862892,0.387560279503685,0.46065333018536203
Biobío,8,2020-06-07,0.31883055385235703,0.28547047960824895,0.353424246266903
Biobío,8,2020-06-14,0.33591377491738295,0.308858186494108,0.362939136406317
Biobío,8,2020-06-21,0.41636372238870206,0.390981115431899,0.441565234610753
Biobío,8,2020-06-28,0.42919263049193396,0.4005606262690011,0.45759147690830393
Biobío,8,2020-07-05,0.4230072971724939,0.39224045891609105,0.453887317984154
Biobío,8,2020-07-12,0.43089918157849394,0.39991994053217,0.4621592982969529
Biobío,8,2020-07-19,0.37457788048659707,0.346183109918165,0.40286299710161605
Biobío,8,2020-07-26,0.35417454439963797,0.326830163124137,0.38290385867597604
Biobío,8,2020-08-02,0.386358028740765,0.35677708350307896,0.4167704524481
Biobío,8,2020-08-09,0.43443880828805104,0.38662666557575204,0.46957444057198294
Biobío,8,2020-08-16,0.373044427666225,0.309673909180172,0.41702754691536603
Biobío,8,2020-08-23,0.38876605179628904,0.31425262600718895,0.443937701585944
Biobío,8,2020-08-30,0.4623066875342379,0.323310271689157,0.611265199510803
Araucanía,9,2020-03-08,0.0450467277527725,0.0103102510617561,0.10121078844000399
Araucanía,9,2020-03-15,0.0450467277527725,0.0103102510617561,0.10121078844000399
Araucanía,9,2020-03-22,0.0251286990387463,0.00891562852911225,0.0491987360019682
Araucanía,9,2020-03-29,0.0429863792951185,0.0224951675459698,0.0693475737188581
Araucanía,9,2020-04-05,0.0540547028714688,0.0297672118441773,0.0857050559811905
Araucanía,9,2020-04-12,0.0727478388766419,0.0394601341556069,0.112861583597521
Araucanía,9,2020-04-19,0.0482840974764405,0.0228826715701731,0.0822773269804932
Araucanía,9,2020-04-26,0.17054438353649698,0.114689714326404,0.233611762872595
Araucanía,9,2020-05-03,0.23542390814791198,0.163976467107921,0.316578801000862
Araucanía,9,2020-05-10,0.24070582205037802,0.178529442135013,0.30922602207331895
Araucanía,9,2020-05-17,0.307276627989632,0.24393932454122197,0.37344116290886603
Araucanía,9,2020-05-24,0.230429131163886,0.18509764270067103,0.27934919351598
Araucanía,9,2020-05-31,0.26841864759808304,0.22051237104429,0.320698897368795
Araucanía,9,2020-06-07,0.27515555579955997,0.225936595291455,0.326960822187632
Araucanía,9,2020-06-14,0.290866087426488,0.241236501711401,0.342893527142176
Araucanía,9,2020-06-21,0.34499634194906303,0.284187732099028,0.4079216735347921
Araucanía,9,2020-06-28,0.24655890697727398,0.19361433150632298,0.30491501026358503
Araucanía,9,2020-07-05,0.318437490369308,0.256890561385627,0.38318886360077203
Araucanía,9,2020-07-12,0.256205932150288,0.193352364644622,0.325164611819206
Araucanía,9,2020-07-19,0.28018958517755893,0.21866293345267804,0.346302855366463
Araucanía,9,2020-07-26,0.274670642353775,0.22430756295101698,0.328876777513773
Araucanía,9,2020-08-02,0.274115937503526,0.220887109392561,0.33132367239476695
Araucanía,9,2020-08-09,0.205965630198402,0.14773169394595498,0.265393517078659
Araucanía,9,2020-08-16,0.254692463687415,0.17940589746599697,0.326642267071505
Araucanía,9,2020-08-23,0.226311767361718,0.148609181594768,0.305591831386003
Araucanía,9,2020-08-30,0.328812374458461,0.174153109848454,0.515646079706708
Los Lagos,10,2020-03-08,0.0572153844957394,0.0131226969553585,0.12686637685829
Los Lagos,10,2020-03-15,0.0572153844957394,0.0131226969553585,0.12686637685829
Los Lagos,10,2020-03-22,0.0474388612205047,0.014404264248854999,0.0976165119986321
Los Lagos,10,2020-03-29,0.0215366078234669,0.00393738120677967,0.0516940088026163
Los Lagos,10,2020-04-05,0.0249955176831501,0.00409367360345586,0.0624248670798972
Los Lagos,10,2020-04-12,0.0405045394256903,0.0070702322711223295,0.0970698680721132
Los Lagos,10,2020-04-19,0.13275728004000098,0.0523007379245427,0.240093653746977
Los Lagos,10,2020-04-26,0.0841505568126275,0.0167227982562708,0.185512125789491
Los Lagos,10,2020-05-03,0.22598989357866198,0.134043553518294,0.333372238135635
Los Lagos,10,2020-05-10,0.36274559536408,0.263439904022637,0.47192838449778296
Los Lagos,10,2020-05-17,0.342032080024505,0.25065014830869703,0.441211972863001
Los Lagos,10,2020-05-24,0.35989601377997993,0.283527471695597,0.43674836169429
Los Lagos,10,2020-05-31,0.244386217069644,0.180155160727526,0.313937490199576
Los Lagos,10,2020-06-07,0.343185802319789,0.271962304034934,0.416247956379996
Los Lagos,10,2020-06-14,0.314112971064385,0.252904612142903,0.378407172587008
Los Lagos,10,2020-06-21,0.311298139207736,0.255025382628363,0.370165566681384
Los Lagos,10,2020-06-28,0.22211047419317997,0.17513755496139097,0.27171054492182
Los Lagos,10,2020-07-05,0.258024512271481,0.21496915826907198,0.303737169542779
Los Lagos,10,2020-07-12,0.288632282058197,0.24709703870209698,0.331768122615345
Los Lagos,10,2020-07-19,0.237627520652822,0.20065479228933,0.27717516500720196
Los Lagos,10,2020-07-26,0.408940029560187,0.372155399017767,0.445247988899231
Los Lagos,10,2020-08-02,0.394286281811551,0.359945212353599,0.429474364415124
Los Lagos,10,2020-08-09,0.377441103519058,0.33002203971480604,0.41856618358315995
Los Lagos,10,2020-08-16,0.39717502757264705,0.313442345180913,0.461789684685044
Los Lagos,10,2020-08-23,0.30051693251955,0.2067015181422,0.383681016171266
Los Lagos,10,2020-08-30,0.244621197981593,0.121795227330853,0.4122432356341
Aysén,11,2020-03-08,0.10615775019488198,0.0242924814149795,0.23261044099162698
Aysén,11,2020-03-15,0.10615775019488198,0.0242924814149795,0.23261044099162698
Aysén,11,2020-03-22,0.10445478237084402,0.000561607804943568,0.405974748274948
Aysén,11,2020-03-29,0.149888680004892,0.000794924604592242,0.51185826104197
Aysén,11,2020-04-05,0.0894836825475234,0.000181285357056584,0.36994367498635405
Aysén,11,2020-04-12,0.198329715424769,0.000574625587150438,0.599428326130046
Aysén,11,2020-04-19,0.11595151502570199,0.000207058296002734,0.48504957586228004
Aysén,11,2020-04-26,0.23822421076679604,0.0006754459582863121,0.658991442435801
Aysén,11,2020-05-03,0.130166478261264,0.000201837997318703,0.542927401998349
Aysén,11,2020-05-10,0.27386336135969197,0.0245494751839666,0.660915738183298
Aysén,11,2020-05-17,0.178917063121856,0.00038277909397597796,0.5774874179764461
Aysén,11,2020-05-24,0.20461175006181798,0.0324238937094602,0.456607166189587
Aysén,11,2020-05-31,0.252944178713875,0.0464526494240891,0.536363873633123
Aysén,11,2020-06-07,0.187476570400704,0.0210395076463776,0.47311420988577396
Aysén,11,2020-06-14,0.37995307601742,0.147499467166018,0.6424701543143729
Aysén,11,2020-06-21,0.106941497948292,0.0014145502263074,0.330922385945967
Aysén,11,2020-06-28,0.509720901289106,0.306955377211034,0.718775339190468
Aysén,11,2020-07-05,0.334086463240281,0.0736442456785688,0.6449424167061191
Aysén,11,2020-07-12,0.414073217904857,0.22825377630030497,0.618807008143027
Aysén,11,2020-07-19,0.506873628848079,0.280586514062675,0.731603274579445
Aysén,11,2020-07-26,0.437081936520473,0.21648245334227398,0.66747862464303
Aysén,11,2020-08-02,0.44262303090401894,0.224776414982413,0.6736571757326
Aysén,11,2020-08-09,0.563256857366917,0.348473369751081,0.7740904641952691
Aysén,11,2020-08-16,0.28573240940013694,0.0823083983475382,0.5590133059736719
Aysén,11,2020-08-23,0.312696169795667,0.110506592992233,0.5757100204335209
Aysén,11,2020-08-30,0.305326607701601,0.0759304215875852,0.634552032674694
Magallanes,12,2020-03-08,0.0481426577716487,0.0102499892440307,0.11056203363821
Magallanes,12,2020-03-15,0.0481426577716487,0.0102499892440307,0.11056203363821
Magallanes,12,2020-03-22,0.009316846365753641,6.913902427297679e-05,0.0435024882096535
Magallanes,12,2020-03-29,0.0122908723985369,0.0009033969198201619,0.0393496615168442
Magallanes,12,2020-04-05,0.070480915261428,0.0362093743952584,0.114419083828109
Magallanes,12,2020-04-12,0.207764307206567,0.152488481902958,0.269569574282467
Magallanes,12,2020-04-19,0.28048989748106,0.21163954835196902,0.353863840512581
Magallanes,12,2020-04-26,0.113584993243905,0.0576618871779031,0.18554688615301002
Magallanes,12,2020-05-03,0.269305169370978,0.19542958203172697,0.34936901832470096
Magallanes,12,2020-05-10,0.396763200490398,0.30467695351354,0.493988095988812
Magallanes,12,2020-05-17,0.24062751824598302,0.141998098926937,0.352866918569022
Magallanes,12,2020-05-24,0.215194587258715,0.124729355766829,0.317075027328122
Magallanes,12,2020-05-31,0.46339803311101896,0.303448042979717,0.617267145868088
Magallanes,12,2020-06-07,0.34682984819609297,0.21674615267941003,0.487027694627344
Magallanes,12,2020-06-14,0.7249830840254109,0.6458911401026071,0.798311739896494
Magallanes,12,2020-06-21,0.6247377577831921,0.528709108921955,0.7162280511094108
Magallanes,12,2020-06-28,0.4875537855151379,0.390363015961951,0.5861403538933729
Magallanes,12,2020-07-05,0.559080488774475,0.439320386100493,0.6753114635923531
Magallanes,12,2020-07-12,0.6145087774897989,0.5129076824275329,0.712619985503754
Magallanes,12,2020-07-19,0.500013114686501,0.389665387461598,0.611517854518157
Magallanes,12,2020-07-26,0.33932323484364196,0.258854107368448,0.42383094605305205
Magallanes,12,2020-08-02,0.393161823437728,0.32217513023307,0.466913859497771
Magallanes,12,2020-08-09,0.510165735625377,0.433286374469383,0.576256817998163
Magallanes,12,2020-08-16,0.398234681255916,0.298587769206582,0.47325071229674504
Magallanes,12,2020-08-23,0.39474501017976893,0.252676365972074,0.520215402712944
Magallanes,12,2020-08-30,0.33722767787103497,0.157439583151042,0.5626665404725729
Metropolitana,13,2020-03-08,0.0323284415205569,0.0176867883744194,0.0509787709565717
Metropolitana,13,2020-03-15,0.0323284415205569,0.0176867883744194,0.0509787709565717
Metropolitana,13,2020-03-22,0.0435250485782879,0.0314236164383338,0.0570103176321532
Metropolitana,13,2020-03-29,0.116588427954138,0.0953874190496598,0.138647369634154
Metropolitana,13,2020-04-05,0.17486824099454903,0.155507325906319,0.194412783574906
Metropolitana,13,2020-04-12,0.25910821480734897,0.23859502082103098,0.279421097183763
Metropolitana,13,2020-04-19,0.27900685069454,0.261666036567197,0.296003968697835
Metropolitana,13,2020-04-26,0.21252730267452102,0.200798827070734,0.22457255329302697
Metropolitana,13,2020-05-03,0.183631537767492,0.176711761906094,0.19056419022395302
Metropolitana,13,2020-05-10,0.123452319400283,0.119004488930821,0.128067025636475
Metropolitana,13,2020-05-17,0.0693591324636288,0.0663583919490572,0.0723723173752417
Metropolitana,13,2020-05-24,0.0838565510198556,0.08066250552877001,0.0870243139903586
Metropolitana,13,2020-05-31,0.102795663274425,0.0989694798962403,0.106679479092184
Metropolitana,13,2020-06-07,0.11565017327589801,0.11162509767352499,0.11983660353097599
Metropolitana,13,2020-06-14,0.155200321477142,0.150303117150509,0.16015892526556602
Metropolitana,13,2020-06-21,0.178372628308895,0.172676376718598,0.184140676212916
Metropolitana,13,2020-06-28,0.237291010264012,0.22976673163900402,0.244841868116024
Metropolitana,13,2020-07-05,0.22155256292820896,0.213553670745474,0.22966998237111
Metropolitana,13,2020-07-12,0.274708594924975,0.264799056663608,0.284957141313391
Metropolitana,13,2020-07-19,0.280525187424693,0.268890333046063,0.292330542684623
Metropolitana,13,2020-07-26,0.309868352971327,0.297127278431318,0.322838954843612
Metropolitana,13,2020-08-02,0.323100304015633,0.309626374538963,0.337054873560732
Metropolitana,13,2020-08-09,0.36032650063895794,0.305940121876599,0.386485702862002
Metropolitana,13,2020-08-16,0.36693198172434704,0.311448056556155,0.41138516907621003
Metropolitana,13,2020-08-23,0.332877406053721,0.251307963175571,0.39709269620862603
Metropolitana,13,2020-08-30,0.31957451438937895,0.198426758540311,0.46956578522598497
Los Ríos,14,2020-03-08,0.0701151882754429,0.016844854150233,0.153835825725457
Los Ríos,14,2020-03-15,0.0701151882754429,0.016844854150233,0.153835825725457
Los Ríos,14,2020-03-22,0.0293267294206666,0.00219743958173633,0.0881345658370227
