date,Chuva,Pres,RS,Temp,UR,Dir_Vento,Vel_Vento,SO2,NO2,HCNM,HCT,CH4,CO,NO,NOx,O3,PM10,PM2_5
2020-03-08,0.0016666666666666668,1014.4950000000002,201.24250000000004,26.49874999999999,74.40131944444445,167.39211864406772,5.319915254237285,2.8457446808510634,17.13708333333334,0.07187500000000001,2.027708333333333,1.9550000000000003,0.17408333333333334,7.352916666666669,24.491249999999997,32.02130952380951,27.36145833333333,16.083333333333332
2020-03-09,0.03697478991596639,1015.9771328671329,167.21050420168066,27.381017964071855,73.29293706293701,183.96789915966386,5.184033613445377,2.808915662650602,23.734583333333333,0.07333333333333332,2.0312500000000004,1.95875,0.215982905982906,10.863541666666668,34.59458333333333,32.67032467532469,25.285594405594406,13.375
2020-03-10,0.00423728813559322,1015.8367605633805,185.37933333333325,27.53084337349397,73.3948611111111,173.4516949152542,4.94576271186441,4.926847826086958,23.448541666666667,0.06937499999999999,2.0364583333333335,1.9670833333333333,0.2283333333333334,13.20708333333333,36.657083333333325,30.989463087248318,31.78794326241135,15.625
2020-03-11,0.03666666666666667,1015.1851388888887,189.99850000000012,27.292202380952386,68.34902777777775,163.0804385964912,4.977543859649123,3.230212765957446,18.433125,0.06145454545454544,1.9810909090909092,1.9192727272727268,0.20966101694915257,8.320416666666665,26.753749999999993,27.1615243902439,30.22560283687943,13.916666666666666
2020-03-12,0.0,1015.915594405594,192.9910084033613,27.01622754491017,71.13601398601399,163.82419642857144,4.537767857142858,4.691630434782607,20.12458333333333,0.1964788732394365,2.242112676056338,2.045633802816901,0.21806722689075633,9.508333333333335,29.63041666666665,29.2397005988024,28.78055555555555,12.583333333333334
2020-03-13,0.0,1015.3561935483872,169.9325954198473,28.433820224719092,74.12740259740261,131.03093457943925,1.2797196261682244,4.630531914893617,23.864318181818188,0.06319444444444444,2.0459722222222227,1.9827777777777778,0.22745762711864392,8.61568181818182,32.48068181818182,26.23851851851851,32.3593670886076,15.173913043478262
2020-03-14,0.0,1015.7452976190481,165.45388888888888,28.49541436464087,77.45910828025478,129.14849999999998,1.2682500000000003,2.205217391304348,20.282291666666662,0.06680555555555551,2.0661111111111117,1.9990277777777774,0.20916666666666675,6.992708333333333,27.274166666666662,27.326666666666682,28.59188481675393,10.958333333333334
2020-03-15,0.0,1013.3047023809515,192.53222222222232,30.17651041666666,70.09916666666668,141.51716666666664,1.0334166666666664,6.893085106382979,24.944374999999997,0.07597222222222222,2.1352777777777785,2.0586111111111114,0.22888888888888895,7.628541666666667,32.57125,29.99314136125655,27.091041666666666,18.0
2020-03-16,0.043333333333333335,1011.7476190476197,187.40854166666662,30.64286458333331,61.71184523809525,192.10250000000002,1.4103333333333334,7.1875531914893624,33.063750000000006,0.19624999999999987,2.3437500000000004,2.145138888888888,0.2729577464788734,11.377499999999998,44.442708333333336,40.95552083333333,38.521263157894744,24.5
2020-03-17,0.13499999999999998,1013.4510714285722,90.76055555555556,27.88447916666666,77.14595238095237,185.9326666666667,1.3140833333333328,4.280806451612903,28.273333333333337,0.06236111111111112,2.1151388888888882,2.0527777777777785,0.20091549295774663,8.175208333333334,36.44770833333333,43.6043085106383,33.59388297872341,21.833333333333332
