2020-01-01,2020-01-02,2020-01-03,2020-01-04,2020-01-05,2020-01-06,2020-01-07,2020-01-08,2020-01-09,2020-01-10,2020-01-11,2020-01-12,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-18,2020-01-19,2020-01-20,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26
49.6176470588235,55.4592274678112,62.5914893617021,54.7727272727273,44.5521739130435,49.8836206896552,54.2478260869565,37.4518828451883,42.6428571428571,59.1570680628272,55.2083333333333,48.6666666666667,54.1353711790393,60.8157894736842,69.2869198312236,92.1288888888889,83.0909090909091,77.325,57.275,63.7079646017699,71.1087866108787,61.4510638297872,51.673640167364,53.478672985782,55.1953488372093,48.6976744186047,56.1822429906542,77.4837209302326,40.3427230046948,62.1851851851852,68.7083333333333,57.4861111111111,49.8194444444444,46.9392523364486,43.3518518518519,48.7990654205608,48.1767441860465,60.3518518518519,59.6729857819905,52.9611650485437,69.5462962962963,73.4279069767442,65.7453703703704,63.75,84.196261682243,70.6157407407408,50.2009345794393,45.7962962962963,68.2638888888889,74.7962962962963,83.0283687943262,73.7566371681416,59.1583333333333,51.0625,62.2375,66.9875,76.4553191489362,71.0181818181818,82.9141630901288,82.9708333333333,50.6833333333333,69.4201680672269,74.4008438818566,77.25,91.6569037656904,89.8973214285714,68.646288209607,48.1375,73.1782608695652,83.6261261261261,81.0502092050209,63.4177777777778,57.1929824561404,60.3958333333333,57.5330396475771,67.5377358490566,65.35,70.4377682403433,69.9694323144105,79.5416666666667,45.1813953488372,33.2314814814815,48.5694444444444,52.2314814814815,50.3148148148148,61.6995305164319,46.9142857142857,60.5601851851852,56.1214953271028,69.7083333333333,72.2268518518519,83.462962962963,91.1759259259259,100.75,87.4583333333333,49.9953703703704,71.0138888888889,77.1666666666667,88.5324074074074,76.2037037037037,57.2546296296296,55.4511627906977,48.5607476635514,59.5601851851852,72.0138888888889,74.2777777777778,92.4675925925926,95.1121495327103,77.6851851851852,50.7685185185185,68.7685185185185,78.5648148148148,84.6296296296296,66.8287037037037,52.2916666666667,52.3009259259259,34.7777777777778,33.75,53.6296296296296,78.3472222222222,97.3842592592593,91.9768518518518,65.3564814814815,58.4490740740741,71.4,83.5083333333333,100.573221757322,104.791666666667,112.393305439331,84.6583333333333,52.3625,62.7029288702929,83.6041666666667,101.958333333333,92.9541666666667,99.5232067510549,79.3791666666667,61.4291666666667,66.1291666666667,57.1166666666667,51.8095238095238,34.4398148148148,75.2612612612613,81.4208333333333,63.9291666666667,82.8708333333333,75.125,63.6583333333333,79.6125,83.4549356223176,86.6833333333333,79.25,64.225,82.6291666666667,30.0291666666667,54.3916666666667,82.3375,75.5708333333333,66.4708333333333,93.2773109243697,86.0541666666667,99.1708333333333,98.8,33.8205128205128,80.9623430962343,55.3125,55.4208333333333,91.1041666666667,31.7,84.7291666666667,53.075,62.6791666666667,70.4958333333333,56.1392405063291,13.2368421052632,16.5131578947368,65.3347280334728,61.2796610169492,97.6666666666667,69.725,22.5063829787234,56.4041666666667,45.3765690376569,72.046218487395,76.5416666666667,21.9469026548673,17.6858407079646,64.3037974683544,81.8625,51.0375,90.9416666666667,115.579166666667,99.9375,96.8093220338983,119.5625,105.95670995671,116.676855895197,109.929166666667,106.577405857741,78.9458333333333,40.8375,32.5732217573222,16.4102564102564,32.1651785714286,64.9059405940594,69.9018691588785,99.0694444444445,109.532407407407,93,101.5,113.106481481481,64.3661971830986,130.120930232558,83.2268518518518,74.125,77.412037037037,88.9351851851852,38.837962962963,46.5302325581395,88.3287037037037,94.1157407407408,59.2083333333333,56.1209302325581,60.0138888888889,71.6388888888889,71.5138888888889,57.7083333333333,66.5767195767196,60.4166666666667,63.4537037037037,49.6574074074074,47.6222222222222,,108.604166666667,82.7777777777778,28.4766355140187,31.2592592592593,39.4444444444444,,,,,,,,64.6339869281046,62.1805555555556,65.3725490196078,46.7135922330097,46.7815533980582,56.2268518518519,51.2777777777778,49.3703703703704,,,63.0518518518519,52.7222222222222,70.5925925925926,61.4953703703704,73.5092592592593,76.5162790697674,52.8981481481481,50.875,50.8194444444444,58.4537037037037,61.7638888888889,69.3051643192488,70.787037037037,29.3657407407407,26.4305555555556,37.4722222222222,53.1658767772512,36.9166666666667,36.3055555555556,32.9111111111111,46.544776119403,31.1944444444444,28.9212962962963,51.1327014218009,51.9953703703704,61.0469483568075,58.0558139534884,70.2222222222222,65.1527777777778,53.0277777777778,46.9205607476636,64.3148148148148,59.5348837209302,75.3827751196172,57.0231481481481,63.5138888888889,43.3209302325581,55.7175925925926,54.8657407407407,57.4537037037037,64.4418604651163,64.4212962962963,51.0509259259259,25.2916666666667,51.2268518518519,47.0324074074074,37.9333333333333,,,,,,53.0833333333333,51.8888888888889,56.2222222222222,67.6990740740741,63.4953703703704,47.0462962962963,50.6822429906542,60.3111111111111,,,,,,,,,25.1388888888889,28.8504672897196,35.7452830188679,38.421875,43.2039800995025,41.4444444444444,49.7116279069767,62.5555555555556
