Region,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago
2020-03-02,0.170520231213873,4.60863233687958,6.07036822826296,11.8137131333501,7.08910262226658,3.16316564607395,8.35666481947227,3.9897363872083,5.009457183573,6.24423463860084,12.079932623842,7.06808898758774,7.61273964131107,5.24401420552182,9.99995274102079,6.45091668979479,10.5039657907442,5.86278827674567,10.745128024154,4.41655044165504,7.8456599206616,4.58826650943396,8.74076842577366,7.09308977442631,8.48910865765804,3.39811638858206,6.97283356258597,0.973981399468556,5.48482287942801,3.08775472737287,8.82958687727825,2.99584912470673,5.49353529353529,3.29533535743859,12.961679964539,6.01193643116255,2.24164565896945,4.09165251906937,7.38192191121412,7.28365398651213,6.3704541781154,4.06911898274296,11.267895698389,4.19850905218317,7.56894187150543,1.88773148148148,7.61029816261415,7.77867899580253,4.086014445174,7.60181147266018,10.1893469267139,8.52939433698734
2020-03-03,0.158959537572254,4.587354880466,6.36485444380181,10.6160196622133,7.22275655566646,2.96651422370359,8.82424655782429,3.82951598962835,5.07863712916181,6.08342361863489,11.9743256003879,7.43042392037118,7.66691403834261,5.18604651162791,10.2914933837429,6.56119700259579,10.6793571970481,5.88096572709801,10.9306748225699,4.30999535099954,8.21428091171922,4.58390330188679,8.36859022275377,7.04537476435026,8.4050471034571,3.36584113326745,6.92503438789546,0.894154118689105,5.76041598960026,3.00307508720397,8.898390036452,3.00942970582927,5.8019404019404,3.06389732266078,13.5753989361702,6.12000345482812,2.2093274175658,4.1548982568566,7.48611160634694,7.57498613260152,6.47900436398901,4.01238268240993,11.4789902009633,4.22854100106496,7.61377782466505,1.7103587962963,7.82038728132908,7.88833672029604,4.09816152330926,6.52331432405233,10.8425679669031,8.70417319168748
2020-03-04,0.145953757225434,4.4977549451883,6.24821669558512,10.2518905974288,7.42228472915343,2.87853654755445,8.94854853148046,3.87759291270527,5.44668998574945,6.06794613836867,12.019294081617,7.50906134750367,7.6008658008658,5.34620231412533,10.7161153119093,6.84314237669992,10.8764052693289,5.7222533632287,11.2542838097479,4.40469549046955,8.30055581702862,4.61827830188679,8.36754372850949,7.7715010076058,8.43058101368345,3.36715888611127,7.01409903713893,0.861907661647476,5.70484237894053,3.01872590416743,9.01442891859052,3.05869879083198,6.05361845361845,3.45652773944245,13.7073803191489,6.41314562100536,2.30534435817283,4.36990985390115,7.6440007131396,7.71602487373369,6.77717795377404,3.99545867393279,11.5266567015446,3.45367412140575,7.71723458874002,1.67592592592593,8.10226647595995,7.87831781838189,4.19714379514117,6.71553170077155,11.2253250591017,8.88669742244043
2020-03-05,0.122832369942197,4.44646252174265,6.00269905533063,10.3047012856063,7.30391978949279,2.94204583624008,8.76256447418901,3.85976663785652,5.56241093405882,6.02368054480731,12.1453436439272,7.83134393464726,7.98849721706865,5.1089471875358,10.5455103969754,6.83886503518195,10.9330298641286,5.83388052530429,11.4130102340901,4.37043235704324,8.45551222573343,4.69475235849057,8.46636268500523,8.96444126633297,8.57504582463021,3.37009476193245,7.0347317744154,0.870986492471213,5.44361390965226,3.02125022948412,9.08991494532199,3.02743187150334,6.11715671715672,3.35785260833563,14.1294326241135,6.25444809120746,2.25243521226177,4.13108247052916,7.62909609556071,8.19484424721922,6.57032487473735,4.02284287011807,11.7921441620993,3.12566560170394,7.76055842740092,1.60416666666667,8.00258554296402,8.04755650607435,4.20595316261764,6.81180811808118,11.420545212766,9.1677953189148
2020-03-06,0.189306358381503,4.49706727074148,6.36957779063042,10.8234812200655,7.51474457853189,3.38534480531225,9.23905537320431,4.42350907519447,5.5172949863972,6.86286952484136,12.8184927136769,8.06039576476187,7.98231292517007,5.72196127849696,10.9194234404537,7.04966287365517,10.8386785295538,6.48458520179372,12.2480100380347,4.90144119014412,8.61396490284408,4.96491745283019,8.59971595156227,9.44471169472795,8.85783707745428,3.52506637211015,7.72489683631362,1.06562776793623,5.85349366265843,3.15127593170553,9.31872721749696,3.27129579498285,6.37200277200277,5.86254485233232,14.5036790780142,6.62998790810157,2.50899465564183,4.21685277731283,8.19368871456588,8.47417744431145,7.01771456279295,4.18692098092643,13.0304766650058,3.16251331203408,8.0148398213595,2.08969907407407,8.4086258114204,8.34301205995368,4.74573210768221,9.21569942972157,11.718085106383,9.45839505650315
2020-03-07,0.169075144508671,4.15177379555843,6.51118180065549,9.0222460297454,6.7653116777062,2.64054466062062,6.76166929536638,4.53219533275713,4.87715377639591,7.25181860393128,9.79776944082893,6.02070032121188,6.61960420531849,6.00171840989804,8.89078449905482,6.08731000930567,8.61424925856956,5.95319506726457,10.413559189115,3.94263133426313,6.07459826531298,3.98935731132075,7.81962924203917,8.30780731976858,6.51396052687668,2.99004902815728,8.05502063273728,1.08511403897254,5.83165420864478,2.79608041123554,7.37553159173755,3.32855080310413,5.60993960993961,5.57245376759591,8.61757535460993,5.30421489030921,2.3399515982656,2.69610961000454,6.36049206632198,6.94467637871135,5.00439631485373,3.53695125643354,8.90026573658861,3.82385516506922,6.38650349896262,2.25925925925926,7.38986687204313,5.8741824700276,4.6616327423944,8.35290171083529,8.74763593380615,7.25113217928641
2020-03-08,0.121387283236994,3.49892803689171,5.94351262772315,7.1842072094782,6.06682696669994,2.00976668475312,5.18871222132231,4.00745462402766,4.3275683378676,6.14053552081721,7.42286195543986,5.24118650116985,5.35584415584416,5.14136785427884,7.23544423440454,5.07080469528023,7.13152631215946,5.5346732863549,8.37093675253892,3.07280334728033,4.7380600192743,3.40397995283019,6.71602631185529,7.52402002210232,5.2971141139861,2.46824797007926,7.3363136176066,0.982949512843224,5.14065648358791,2.39186708279787,5.88031591737546,3.03641039523552,4.81930501930502,4.6944521115098,7.95868794326241,4.55629642425289,2.02826459614803,1.91090600416059,5.26286325548226,5.81096546287916,4.01063520284467,2.92311534968211,7.02923102474672,3.49563365282215,5.28930618560326,2.13975694444444,6.184013642865,4.85977974389238,3.98599255854673,7.15934250251593,6.58758126477541,6.05136073136666
2020-03-09,0.134393063583815,4.12904008737511,6.20522459996144,10.8546760776405,7.5111605117503,3.04728315634447,9.01935291359393,3.82087294727744,5.2750032387615,6.08853118712274,12.0846285378863,8.2650592854027,7.67458256029685,5.11822660098522,10.4425803402646,6.54712422248706,10.1997379129595,5.98294362588085,11.2198956985453,4.45402138540214,8.33632533225756,4.80754716981132,8.48661982359097,8.32139374634337,8.72147150347415,3.31752998856656,7.37757909215956,0.894486271036315,5.60786480337992,2.73168716724803,8.9902035236938,3.36171268724057,5.95638055638056,4.77394424510075,13.6700354609929,6.25648643979962,2.28649793284259,4.08658329547357,7.72230344089856,8.11344991679561,6.62375949571683,3.92565849227975,12.3112439794054,2.76549520766773,7.60428315223125,1.63686342592593,7.80932995929145,7.75714146263544,4.22948128693368,7.49211673934921,11.1415854018913,8.87224361958776
2020-03-10,0.109826589595376,4.13506735164435,6.43927125506073,11.0642172926645,7.54400689592596,2.87758054931142,9.07046336160962,3.8156871218669,5.33647493198601,6.07011298560594,12.1608860985632,8.03743506364754,7.7886827458256,5.13896208042158,10.5974480151229,6.70073302532121,11.1630457272915,5.53231101857783,11.5047249343215,4.26717805671781,8.81628902485488,4.87246462264151,9.00201823889969,7.20535656243906,8.95596572743936,3.40916225800825,6.96595598349381,0.870156111603189,5.96802079948001,2.63865430512209,9.20147326852977,3.46201046742465,6.07575487575488,3.08170024841292,14.4580673758865,6.25800656417343,2.16557426641121,4.11350756796825,7.61447673382065,8.16027793185998,6.60387910134152,3.93498334847109,12.6855173559209,2.76592119275825,7.6997925238246,1.56134259259259,7.53630762460117,8.06447061329168,4.23287371416065,6.22744045622275,12.0053191489362,9.15524611673086
2020-03-11,0.121387283236994,3.8678047004571,6.30817428185849,11.0735442399798,7.32746574720987,2.80474381830866,8.60339315401339,3.83934745030251,5.12236040937945,5.87788268069958,11.6735063675574,7.28714755918626,7.49443413729128,5.11226944667201,10.3754725897921,6.6136842277113,11.0736602524312,5.20251441383728,11.3559581225738,4.17099023709902,8.55781169456958,4.77237617924528,8.82388996860517,7.30702723785998,9.06483652329596,3.26256225413251,6.99277854195323,0.827612931798051,5.77556061098473,2.4022856618322,8.89854191980559,3.18674426998737,5.88977328977329,3.02525531327629,13.9413563829787,6.10613231991708,2.11955228395684,4.03125224169675,7.49203066500267,7.30143345108458,6.5072571520931,3.73451407811081,13.075485799701,2.87987220447284,7.35699968351092,1.54253472222222,7.18604907030476,7.56538021244687,4.17230247318888,5.97047970479705,11.7595670803783,8.92163626359673
2020-03-12,0.111271676300578,4.38679665062093,7.06699440909967,11.6612049407613,8.26082025224571,3.00687285223368,9.12788268894667,4.65341400172861,5.60629615235134,7.41572511995047,11.9645764744915,7.98401871753182,7.97056277056277,5.91224653454004,11.1315689981096,7.43921114067882,12.4084419615146,6.0003603459321,12.4220679920009,4.74030683403068,9.15126963849481,4.89410377358491,9.80438032590821,8.13287395176493,9.47725819514898,3.50748018526055,9.18569463548831,0.938524136403897,6.36737081572961,2.72714338167799,9.1601609963548,3.53483125789569,6.47411147411147,3.33549544576318,15.4199468085106,6.58067023665573,2.45263688615509,4.38605007053872,7.60149759315386,7.79324438735293,6.37614352674964,4.07521949742658,12.9721807008803,3.46304579339723,7.47283468720329,1.79021990740741,7.4902629552206,7.92242228473559,4.65063471219085,7.3609527004361,12.2577201536643,10.0129301223177
2020-03-13,0.145953757225434,4.56077828566805,7.32995951417004,12.3365263423242,8.44818981943562,3.1030152701341,9.17860948889552,4.96326707000864,5.51985360798031,8.51509054325956,12.324681622132,8.22488797239957,7.5847866419295,6.98109749112155,11.4107277882798,7.20573686186799,12.0918684047176,5.8751601537476,12.8887973963847,4.80362622036262,9.06215961809991,4.94227594339623,9.82531021079384,8.01001105116037,9.26544183469031,3.74148789799043,9.99346629986245,1.17346656333038,6.65960350991225,2.92587662933725,9.05771567436209,3.70641580942068,6.6044154044154,3.45583770356058,15.1702792553192,6.89946450164104,2.36519108601392,4.3871978192774,7.78990907470137,7.70008466411701,6.538839502182,4.25316379049349,12.8566683275203,3.67923322683706,7.74026796075535,2.41174768518519,7.74254593464628,7.98317463416366,5.23495294375137,8.2619926199262,12.2210771276596,10.2155584712405
2020-03-14,0.135838150289017,4.15128837830185,7.30566801619433,9.60467607764053,7.96043916160058,2.37738676588378,7.02975403896159,4.81201382886776,4.45281124497992,9.10075839653304,9.36400990225353,6.00404489035175,6.50018552875696,7.14010768702028,9.27953686200378,6.18779488351591,10.332712600869,5.36539077514414,10.6895659334196,3.85002324500233,5.97076357605504,3.82346698113208,8.53782329197189,7.24078528245466,6.70629609105248,3.11335581264655,9.64099037138927,1.16934233835252,6.48456288592785,2.62942904351019,7.4071992709599,3.98100523371233,5.77287397287397,3.39207838807618,8.88523936170213,5.61542580756607,2.20422506806494,2.78226249970111,6.14744161169549,6.37669693165562,4.68647163407144,3.26790796245837,8.81880086364391,4.34249201277955,6.15856102964448,2.24450231481481,6.96242710969304,5.579685323063,4.93636463121033,7.42670244884267,8.16574320330969,7.85491175350235
2020-03-15,0.117052023121387,3.53100602726427,6.13591671486408,8.06390219309302,7.29870247708919,1.83652430044183,5.10141097233471,4.73465859982714,3.98183054799845,8.5047206314812,7.01429191230891,4.59162469762462,5.03444650587508,6.52514606484133,7.3890359168242,5.17927285194195,7.3308504034761,4.90310698270339,8.62055444457515,3.13063691306369,4.66854927273135,3.16609669811321,6.16564508895201,6.49548202561269,5.31101069951831,2.58614809216518,9.46320495185695,1.13540744021258,5.64406889827754,2.2805672847439,5.89147934386391,3.30770619021837,5.12897732897733,2.8415677615236,6.50390070921986,5.04437726723096,1.9332156902289,1.97522775639033,5.07220538420396,4.86944209266342,3.85863908194602,2.58178928247048,6.48604882909816,4.16656017039404,4.87692091289517,2.2734375,5.95989657828144,3.88765341166239,4.27856204858831,7.18919825561892,6.22983156028369,6.29345663859144
2020-03-16,0.125722543352601,3.81004004692367,5.97426257952574,10.7812578774893,7.96520279466473,2.65214582848875,7.81712775480626,4.8583621434745,4.80272703718098,7.20894598359387,10.6226935150448,6.73747868501408,6.85905998763142,5.91511055103677,9.79461247637051,6.17688929521819,9.22367059797227,5.07118834080718,10.3277261498647,4.46345885634589,7.04947443914028,3.81998820754717,7.14097772462251,7.35864265747903,7.77535274308368,3.17685987248803,7.47352132049519,0.902264171833481,5.87617809554761,2.45295575546172,8.12743013365735,3.17916441075618,5.74412434412434,2.93596467016285,11.7409131205674,6.12864052513387,2.04169607744277,3.99595896798259,6.89541807808879,6.57224184742942,5.70670761273638,3.38855585831063,10.2947184853014,3.12886048988285,6.85919752435208,1.76678240740741,6.63703377709319,6.81589713099115,4.11452177719414,6.94968131499497,8.97861258865248,8.64684471155881
2020-03-17,0.102601156069364,3.65389749605598,5.77925583188741,9.65339047138896,7.32020687777879,2.26437227088339,6.93038918965003,3.61408815903198,4.60331649177355,6.85605943352422,9.1228083607687,5.87849466629655,6.21280148423006,5.87180662160614,8.93010396975425,5.54836497804189,9.18021932547072,4.78114990390775,9.15684429282829,4.02124593212459,5.95002129137811,3.42759433962264,7.18874271191509,6.77956185399467,6.92152265654972,2.84314865414801,7.68741403026135,0.838241806908769,5.3955151121222,2.37566550394713,7.46309234507898,2.96525897852373,5.32691812691813,2.65470604471433,9.45815602836879,5.49880808429781,1.86119794292629,3.54073312450683,6.32811552861473,5.78466119755934,5.21086148375626,3.06348773841962,8.69348945357914,2.90521831735889,6.12307908710483,1.62123842592593,5.96853339201232,5.78035620790331,3.86402932808054,6.0020127474002,7.74335106382979,7.59527235789563
2020-03-18,0.088150289017341,3.54763156830225,5.83574320416426,9.21042349382405,6.89347609109881,2.18902927421647,6.71034570953579,3.73487467588591,4.47745821997668,6.98963008822164,8.61475639945895,5.64845144148788,6.24947433518862,6.21858173903082,8.64716446124764,5.45032896347934,9.19718601282847,4.96616752081999,8.92079363212171,4.0185030218503,5.55941415092225,3.35560141509434,8.65988937060846,6.72807644802704,6.7712178694744,2.78629149468054,7.84697386519945,0.84441430469442,5.41910952226194,2.19382228749771,7.55042527339004,3.0176863382061,5.26417186417186,2.58211426994204,8.62081117021277,5.28882363102436,1.85333266108702,3.47488104062552,6.20681048315208,5.63282048287741,5.16757717795377,3.02941265516197,8.31996346121907,2.77997870074547,6.0680803178957,1.66608796296296,5.87160303663769,5.41191974229503,3.91633836725761,5.80912445488091,7.15384899527187,7.42823887924832
2020-03-19,0.130057803468208,3.25245742486145,5.72257566994409,8.55344088732039,6.56900462752926,2.00865565976798,5.95673302357304,3.28208729472774,4.65805156108304,6.18882525924779,7.6609499017431,4.93413173652695,5.70500927643785,5.56214915797915,8.91072778827977,5.06791504089596,9.56424581005587,5.71100256245996,8.04622985531114,3.77173407717341,4.9235975705417,2.99775943396226,8.34392285842428,6.62211532210882,6.33326228739503,2.55577195124314,6.91093535075653,0.75143932683791,5.16743581410465,2.01174958692858,7.3456865127582,2.71259700415088,4.88571428571429,3.6640905327077,7.5467420212766,4.95831749870444,1.9899667238076,3.1728079194663,5.94330540203245,5.04650687531019,4.77643445935025,2.83932788374205,7.66591928251121,3.29307774227902,5.7220874213173,1.39265046296296,6.06859940587523,4.83781625209651,3.58453709783322,5.36766185843677,6.34227245862884,6.77051678164811
2020-03-20,0.114161849710983,3.2435985599288,5.44919992288413,7.93578270733552,6.41688594501406,1.93708498049247,5.93379939468861,3.23854796888505,4.33890400310921,5.97214053552082,7.56105964321262,4.76678431217036,5.52510822510822,5.37484247909268,8.58260869565217,5.05283006546618,8.14697565349334,5.63100576553491,7.96890561894679,3.6325430032543,4.83444272619288,3.00955188679245,7.86627298549858,6.38087499187415,6.29012319365702,2.57505377594326,6.56327372764787,0.794203941541187,5.17699057523562,2.05608591885442,7.18423450789793,2.67104313300848,4.92967032967033,4.77090808722054,7.22878989361702,4.790084643289,2.06536250882323,3.04952057578728,5.90511677660902,5.00875835693224,4.67486665589138,2.81491068725401,7.53462879920279,2.88668796592119,5.61135140837641,1.57146990740741,5.86555176587083,4.63834337589962,3.64516305537317,5.34954713183496,6.21165780141844,6.57857535869979
2020-03-21,0.070809248554913,2.51227701144776,4.52467707730866,5.88442147718679,5.70288540059886,1.16272640363796,3.87863932818961,2.68874243733794,3.38207669387226,5.32518186039313,5.09943087563484,3.15307134076218,4.20624613481756,4.79997708786803,6.1288752362949,3.90949014742135,6.49120629008897,4.74023062139654,6.20777947692428,2.45467224546722,3.31768977341491,2.18110259433962,6.39221109283899,5.55288305272054,4.35858305980647,1.87907679786059,5.86795048143054,0.612267493356953,4.36158596035099,1.57940150541583,5.46916767922236,2.00703844071467,4.13745173745174,3.98619928236268,4.29581117021277,3.52895145966488,1.65654935968539,1.5667965854475,4.36890711356748,3.81981140338073,3.1829319540973,1.96326067211626,5.02034545756519,2.35527156549521,4.0823223265464,1.38715277777778,4.58895368027286,2.8634003922369,2.7707922959072,4.01878564240188,4.22248079196218,4.73809624582046
2020-03-22,0.034682080924856,2.06108167145342,3.99257759784076,4.55678094277792,4.93857181743943,0.843138774771981,2.79820111684215,2.35717372515125,2.75142505505894,4.4989939637827,3.80626802439834,2.47670222468969,3.34483611626469,3.91396494443808,4.75203213610586,3.23714756828237,5.77005310711084,4.10213805253043,5.38646433752892,1.83765690376569,2.82963535713485,1.92143278301887,5.40955299745851,4.87616199700969,3.54874461827017,1.44753212022557,5.29229711141678,0.465622232063773,3.93123171920702,1.26252983293556,4.08923147023086,1.64857426457318,3.71125631125631,3.4788849020149,3.44284131205674,2.8373812402833,1.38466270041343,0.937232490853877,3.43911570689963,2.94012203310659,2.37388071763375,1.46039963669391,3.66608536787909,2.07987220447284,3.19924745929599,1.04774305555556,3.76488062493123,1.99704491201292,2.02839789888378,3.27708822542771,3.60985520094563,4.01604097007661
2020-03-23,0.078034682080925,2.99215242101857,5.0712357817621,7.132530879758,5.78790490881045,1.69550164069969,5.12809582676158,2.86840968020743,3.68137064386579,5.30273951400712,6.24086976494908,4.28191299520165,4.96178107606679,4.72264864245618,7.36526465028355,4.42352211320262,8.47858472998138,4.71921044202434,7.14425753832882,3.30966992096699,4.21728411663193,2.67623820754717,7.09650171924054,5.66905025027628,5.47597936825952,2.2884619111292,6.12414030261348,0.659820637732507,4.90503737406565,1.91692674866899,6.14831409477521,2.35489983757444,4.43940203940204,4.17568313552305,5.9854609929078,4.20685783382277,1.81034587072703,2.65483847827646,5.03137814227135,4.32315417627653,4.12629707451107,2.47461398728429,6.55721640923435,2.5258785942492,4.97900622428526,1.31481481481481,4.9291451204753,3.88740493579561,3.07698621142482,4.54344179805434,5.42176418439717,5.82513649638126
