Region,Codigo region,Comuna,Codigo comuna,Nacimientos,Fecha
Tarapacá,1,Iquique,1101,35,2012-03-05
Tarapacá,1,Iquique,1101,17,2012-03-06
Tarapacá,1,Iquique,1101,24,2012-03-07
Tarapacá,1,Iquique,1101,19,2012-03-08
Tarapacá,1,Iquique,1101,20,2012-03-09
Tarapacá,1,Iquique,1101,30,2012-03-12
Tarapacá,1,Iquique,1101,34,2012-03-13
Tarapacá,1,Iquique,1101,18,2012-03-14
Tarapacá,1,Iquique,1101,10,2012-03-15
Tarapacá,1,Iquique,1101,18,2012-03-16
Tarapacá,1,Iquique,1101,22,2012-03-19
Tarapacá,1,Iquique,1101,27,2012-03-20
Tarapacá,1,Iquique,1101,23,2012-03-21
Tarapacá,1,Iquique,1101,17,2012-03-22
Tarapacá,1,Iquique,1101,14,2012-03-23
Tarapacá,1,Iquique,1101,50,2012-03-26
Tarapacá,1,Iquique,1101,21,2012-03-27
Tarapacá,1,Iquique,1101,13,2012-03-28
Tarapacá,1,Iquique,1101,19,2012-03-29
Tarapacá,1,Iquique,1101,19,2012-03-30
Tarapacá,1,Iquique,1101,26,2012-04-02
Tarapacá,1,Iquique,1101,22,2012-04-03
Tarapacá,1,Iquique,1101,14,2012-04-04
Tarapacá,1,Iquique,1101,22,2012-04-05
Tarapacá,1,Iquique,1101,37,2012-04-09
Tarapacá,1,Iquique,1101,20,2012-04-10
Tarapacá,1,Iquique,1101,19,2012-04-11
Tarapacá,1,Iquique,1101,17,2012-04-12
Tarapacá,1,Iquique,1101,21,2012-04-13
Tarapacá,1,Iquique,1101,32,2012-04-16
Tarapacá,1,Iquique,1101,24,2012-04-17
Tarapacá,1,Iquique,1101,22,2012-04-18
Tarapacá,1,Iquique,1101,20,2012-04-19
Tarapacá,1,Iquique,1101,16,2012-04-20
Tarapacá,1,Iquique,1101,49,2012-04-23
Tarapacá,1,Iquique,1101,21,2012-04-24
Tarapacá,1,Iquique,1101,17,2012-04-25
Tarapacá,1,Iquique,1101,18,2012-04-26
Tarapacá,1,Iquique,1101,29,2012-04-27
Tarapacá,1,Iquique,1101,32,2012-04-30
Tarapacá,1,Iquique,1101,36,2012-05-02
Tarapacá,1,Iquique,1101,24,2012-05-03
Tarapacá,1,Iquique,1101,13,2012-05-04
Tarapacá,1,Iquique,1101,31,2012-05-07
Tarapacá,1,Iquique,1101,24,2012-05-08
Tarapacá,1,Iquique,1101,21,2012-05-09
Tarapacá,1,Iquique,1101,18,2012-05-10
Tarapacá,1,Iquique,1101,20,2012-05-11
Tarapacá,1,Iquique,1101,39,2012-05-14
Tarapacá,1,Iquique,1101,24,2012-05-15
Tarapacá,1,Iquique,1101,21,2012-05-16
Tarapacá,1,Iquique,1101,16,2012-05-17
Tarapacá,1,Iquique,1101,28,2012-05-18
Tarapacá,1,Iquique,1101,35,2012-05-22
Tarapacá,1,Iquique,1101,30,2012-05-23
Tarapacá,1,Iquique,1101,22,2012-05-24
Tarapacá,1,Iquique,1101,20,2012-05-25
Tarapacá,1,Iquique,1101,35,2012-05-28
Tarapacá,1,Iquique,1101,23,2012-05-29
Tarapacá,1,Iquique,1101,13,2012-05-30
Tarapacá,1,Iquique,1101,13,2012-05-31
Tarapacá,1,Iquique,1101,27,2012-06-01
Tarapacá,1,Iquique,1101,28,2012-06-04
Tarapacá,1,Iquique,1101,23,2012-06-05
Tarapacá,1,Iquique,1101,25,2012-06-06
Tarapacá,1,Iquique,1101,17,2012-06-07
Tarapacá,1,Iquique,1101,18,2012-06-08
Tarapacá,1,Iquique,1101,30,2012-06-11
Tarapacá,1,Iquique,1101,21,2012-06-12
Tarapacá,1,Iquique,1101,20,2012-06-13
Tarapacá,1,Iquique,1101,12,2012-06-14
Tarapacá,1,Iquique,1101,24,2012-06-15
Tarapacá,1,Iquique,1101,28,2012-06-18
Tarapacá,1,Iquique,1101,11,2012-06-19
Tarapacá,1,Iquique,1101,16,2012-06-20
Tarapacá,1,Iquique,1101,24,2012-06-21
Tarapacá,1,Iquique,1101,18,2012-06-22
Tarapacá,1,Iquique,1101,38,2012-06-25
Tarapacá,1,Iquique,1101,27,2012-06-26
Tarapacá,1,Iquique,1101,24,2012-06-27
Tarapacá,1,Iquique,1101,21,2012-06-28
Tarapacá,1,Iquique,1101,21,2012-06-29
Tarapacá,1,Iquique,1101,45,2012-07-03
Tarapacá,1,Iquique,1101,18,2012-07-04
Tarapacá,1,Iquique,1101,20,2012-07-05
Tarapacá,1,Iquique,1101,23,2012-07-06
Tarapacá,1,Iquique,1101,32,2012-07-09
Tarapacá,1,Iquique,1101,23,2012-07-10
Tarapacá,1,Iquique,1101,25,2012-07-11
Tarapacá,1,Iquique,1101,11,2012-07-12
Tarapacá,1,Iquique,1101,18,2012-07-13
Tarapacá,1,Iquique,1101,36,2012-07-17
Tarapacá,1,Iquique,1101,30,2012-07-18
Tarapacá,1,Iquique,1101,19,2012-07-19
Tarapacá,1,Iquique,1101,19,2012-07-20
Tarapacá,1,Iquique,1101,37,2012-07-23
Tarapacá,1,Iquique,1101,24,2012-07-24
Tarapacá,1,Iquique,1101,27,2012-07-25
Tarapacá,1,Iquique,1101,18,2012-07-26
Tarapacá,1,Iquique,1101,17,2012-07-27
Tarapacá,1,Iquique,1101,45,2012-07-30
Tarapacá,1,Iquique,1101,19,2012-07-31
Tarapacá,1,Iquique,1101,20,2012-08-01
Tarapacá,1,Iquique,1101,18,2012-08-02
Tarapacá,1,Iquique,1101,16,2012-08-03
Tarapacá,1,Iquique,1101,41,2012-08-06
Tarapacá,1,Iquique,1101,22,2012-08-07
Tarapacá,1,Iquique,1101,19,2012-08-08
Tarapacá,1,Iquique,1101,25,2012-08-09
Tarapacá,1,Iquique,1101,20,2012-08-10
Tarapacá,1,Iquique,1101,32,2012-08-13
Tarapacá,1,Iquique,1101,20,2012-08-14
Tarapacá,1,Iquique,1101,23,2012-08-16
Tarapacá,1,Iquique,1101,10,2012-08-17
Tarapacá,1,Iquique,1101,35,2012-08-20
Tarapacá,1,Iquique,1101,20,2012-08-21
Tarapacá,1,Iquique,1101,20,2012-08-22
Tarapacá,1,Iquique,1101,15,2012-08-23
Tarapacá,1,Iquique,1101,28,2012-08-24
Tarapacá,1,Iquique,1101,27,2012-08-27
Tarapacá,1,Iquique,1101,18,2012-08-28
Tarapacá,1,Iquique,1101,18,2012-08-29
Tarapacá,1,Iquique,1101,12,2012-08-30
Tarapacá,1,Iquique,1101,15,2012-08-31
Tarapacá,1,Iquique,1101,32,2012-09-03
Tarapacá,1,Iquique,1101,23,2012-09-04
Tarapacá,1,Iquique,1101,14,2012-09-05
Tarapacá,1,Iquique,1101,27,2012-09-06
Tarapacá,1,Iquique,1101,17,2012-09-07
Tarapacá,1,Iquique,1101,41,2012-09-10
Tarapacá,1,Iquique,1101,27,2012-09-11
Tarapacá,1,Iquique,1101,17,2012-09-12
Tarapacá,1,Iquique,1101,23,2012-09-13
Tarapacá,1,Iquique,1101,23,2012-09-14
Tarapacá,1,Iquique,1101,46,2012-09-20
Tarapacá,1,Iquique,1101,24,2012-09-21
Tarapacá,1,Iquique,1101,27,2012-09-24
Tarapacá,1,Iquique,1101,18,2012-09-25
Tarapacá,1,Iquique,1101,14,2012-09-26
Tarapacá,1,Iquique,1101,12,2012-09-27
Tarapacá,1,Iquique,1101,15,2012-09-28
Tarapacá,1,Iquique,1101,32,2012-10-01
Tarapacá,1,Iquique,1101,26,2012-10-02
Tarapacá,1,Iquique,1101,24,2012-10-03
Tarapacá,1,Iquique,1101,20,2012-10-04
Tarapacá,1,Iquique,1101,21,2012-10-05
Tarapacá,1,Iquique,1101,33,2012-10-08
Tarapacá,1,Iquique,1101,29,2012-10-09
Tarapacá,1,Iquique,1101,12,2012-10-10
Tarapacá,1,Iquique,1101,12,2012-10-11
Tarapacá,1,Iquique,1101,24,2012-10-12
Tarapacá,1,Iquique,1101,40,2012-10-16
Tarapacá,1,Iquique,1101,34,2012-10-17
Tarapacá,1,Iquique,1101,24,2012-10-18
Tarapacá,1,Iquique,1101,15,2012-10-19
Tarapacá,1,Iquique,1101,50,2012-10-22
Tarapacá,1,Iquique,1101,22,2012-10-23
Tarapacá,1,Iquique,1101,16,2012-10-24
Tarapacá,1,Iquique,1101,21,2012-10-25
Tarapacá,1,Iquique,1101,18,2012-10-26
Tarapacá,1,Iquique,1101,1,2012-10-27
Tarapacá,1,Iquique,1101,22,2012-10-29
Tarapacá,1,Iquique,1101,28,2012-10-30
Tarapacá,1,Iquique,1101,22,2012-10-31
Tarapacá,1,Iquique,1101,48,2012-11-05
Tarapacá,1,Iquique,1101,34,2012-11-06
Tarapacá,1,Iquique,1101,11,2012-11-07
Tarapacá,1,Iquique,1101,27,2012-11-08
Tarapacá,1,Iquique,1101,15,2012-11-09
Tarapacá,1,Iquique,1101,40,2012-11-12
Tarapacá,1,Iquique,1101,18,2012-11-13
Tarapacá,1,Iquique,1101,22,2012-11-14
Tarapacá,1,Iquique,1101,23,2012-11-15
Tarapacá,1,Iquique,1101,21,2012-11-16
Tarapacá,1,Iquique,1101,29,2012-11-19
Tarapacá,1,Iquique,1101,17,2012-11-20
Tarapacá,1,Iquique,1101,18,2012-11-21
Tarapacá,1,Iquique,1101,15,2012-11-22
Tarapacá,1,Iquique,1101,16,2012-11-23
Tarapacá,1,Iquique,1101,28,2012-11-26
Tarapacá,1,Iquique,1101,17,2012-11-27
Tarapacá,1,Iquique,1101,6,2012-11-28
Tarapacá,1,Iquique,1101,15,2012-11-29
Tarapacá,1,Iquique,1101,24,2012-11-30
Tarapacá,1,Iquique,1101,32,2012-12-03
Tarapacá,1,Iquique,1101,19,2012-12-04
Tarapacá,1,Iquique,1101,14,2012-12-05
Tarapacá,1,Iquique,1101,13,2012-12-06
Tarapacá,1,Iquique,1101,18,2012-12-07
Tarapacá,1,Iquique,1101,27,2012-12-10
Tarapacá,1,Iquique,1101,24,2012-12-11
Tarapacá,1,Iquique,1101,10,2012-12-12
Tarapacá,1,Iquique,1101,14,2012-12-13
Tarapacá,1,Iquique,1101,16,2012-12-14
Tarapacá,1,Iquique,1101,36,2012-12-17
Tarapacá,1,Iquique,1101,28,2012-12-18
Tarapacá,1,Iquique,1101,15,2012-12-19
Tarapacá,1,Iquique,1101,13,2012-12-20
Tarapacá,1,Iquique,1101,20,2012-12-21
Tarapacá,1,Iquique,1101,14,2012-12-24
Tarapacá,1,Iquique,1101,34,2012-12-26
Tarapacá,1,Iquique,1101,15,2012-12-27
Tarapacá,1,Iquique,1101,14,2012-12-28
Tarapacá,1,Iquique,1101,21,2012-12-31
Tarapacá,1,Alto Hospicio,1107,1,2012-01-05
Tarapacá,1,Alto Hospicio,1107,1,2012-01-10
Tarapacá,1,Alto Hospicio,1107,1,2012-01-13
Tarapacá,1,Alto Hospicio,1107,1,2012-01-23
Tarapacá,1,Alto Hospicio,1107,2,2012-02-03
Tarapacá,1,Alto Hospicio,1107,1,2012-02-06
Tarapacá,1,Alto Hospicio,1107,1,2012-02-08
Tarapacá,1,Alto Hospicio,1107,1,2012-02-23
Tarapacá,1,Alto Hospicio,1107,1,2012-02-28
Tarapacá,1,Alto Hospicio,1107,1,2012-03-12
Tarapacá,1,Alto Hospicio,1107,1,2012-03-16
Tarapacá,1,Alto Hospicio,1107,1,2012-03-19
Tarapacá,1,Alto Hospicio,1107,1,2012-03-29
Tarapacá,1,Alto Hospicio,1107,1,2012-03-30
Tarapacá,1,Alto Hospicio,1107,1,2012-04-02
Tarapacá,1,Alto Hospicio,1107,1,2012-04-11
Tarapacá,1,Alto Hospicio,1107,1,2012-04-19
Tarapacá,1,Alto Hospicio,1107,1,2012-04-27
Tarapacá,1,Alto Hospicio,1107,1,2012-05-07
Tarapacá,1,Alto Hospicio,1107,1,2012-06-15
Tarapacá,1,Alto Hospicio,1107,1,2012-06-19
Tarapacá,1,Alto Hospicio,1107,1,2012-06-22
Tarapacá,1,Alto Hospicio,1107,1,2012-06-26
Tarapacá,1,Alto Hospicio,1107,1,2012-06-27
Tarapacá,1,Alto Hospicio,1107,1,2012-07-06
Tarapacá,1,Alto Hospicio,1107,1,2012-07-09
Tarapacá,1,Alto Hospicio,1107,1,2012-07-18
Tarapacá,1,Alto Hospicio,1107,1,2012-07-23
Tarapacá,1,Alto Hospicio,1107,1,2012-07-26
Tarapacá,1,Alto Hospicio,1107,1,2012-08-06
Tarapacá,1,Alto Hospicio,1107,1,2012-08-14
Tarapacá,1,Alto Hospicio,1107,1,2012-08-29
Tarapacá,1,Alto Hospicio,1107,2,2012-09-05
Tarapacá,1,Alto Hospicio,1107,2,2012-09-11
Tarapacá,1,Alto Hospicio,1107,1,2012-09-27
Tarapacá,1,Alto Hospicio,1107,1,2012-10-03
Tarapacá,1,Alto Hospicio,1107,1,2012-10-11
Tarapacá,1,Alto Hospicio,1107,1,2012-11-23
Tarapacá,1,Alto Hospicio,1107,1,2012-11-26
Tarapacá,1,Alto Hospicio,1107,1,2012-11-28
Tarapacá,1,Alto Hospicio,1107,1,2012-12-13
Tarapacá,1,Pozo Almonte,1401,1,2012-01-06
Tarapacá,1,Pozo Almonte,1401,1,2012-01-10
Tarapacá,1,Pozo Almonte,1401,1,2012-01-16
Tarapacá,1,Pozo Almonte,1401,1,2012-01-19
Tarapacá,1,Pozo Almonte,1401,1,2012-01-27
Tarapacá,1,Pozo Almonte,1401,1,2012-01-30
Tarapacá,1,Pozo Almonte,1401,1,2012-02-20
Tarapacá,1,Pozo Almonte,1401,1,2012-03-02
Tarapacá,1,Pozo Almonte,1401,1,2012-03-05
Tarapacá,1,Pozo Almonte,1401,1,2012-03-06
Tarapacá,1,Pozo Almonte,1401,1,2012-03-07
Tarapacá,1,Pozo Almonte,1401,1,2012-03-29
Tarapacá,1,Pozo Almonte,1401,1,2012-04-04
Tarapacá,1,Pozo Almonte,1401,1,2012-04-11
Tarapacá,1,Pozo Almonte,1401,1,2012-04-25
Tarapacá,1,Pozo Almonte,1401,3,2012-05-08
Tarapacá,1,Pozo Almonte,1401,2,2012-05-30
Tarapacá,1,Pozo Almonte,1401,1,2012-06-01
Tarapacá,1,Pozo Almonte,1401,1,2012-06-28
Tarapacá,1,Pozo Almonte,1401,1,2012-07-03
Tarapacá,1,Pozo Almonte,1401,1,2012-07-05
Tarapacá,1,Pozo Almonte,1401,1,2012-07-10
Tarapacá,1,Pozo Almonte,1401,2,2012-07-23
Tarapacá,1,Pozo Almonte,1401,1,2012-08-06
Tarapacá,1,Pozo Almonte,1401,2,2012-08-09
Tarapacá,1,Pozo Almonte,1401,2,2012-08-27
Tarapacá,1,Pozo Almonte,1401,1,2012-08-30
Tarapacá,1,Pozo Almonte,1401,1,2012-10-09
Tarapacá,1,Pozo Almonte,1401,1,2012-10-18
Tarapacá,1,Pozo Almonte,1401,1,2012-10-19
Tarapacá,1,Pozo Almonte,1401,1,2012-11-06
Tarapacá,1,Pozo Almonte,1401,1,2012-12-19
Tarapacá,1,Pozo Almonte,1401,1,2012-12-21
Tarapacá,1,Colchane,1403,1,2012-08-20
Tarapacá,1,Colchane,1403,1,2012-12-20
Tarapacá,1,Huara,1404,1,2012-01-26
Tarapacá,1,Huara,1404,1,2012-02-27
Tarapacá,1,Huara,1404,1,2012-04-05
Tarapacá,1,Huara,1404,1,2012-04-09
Tarapacá,1,Huara,1404,1,2012-04-13
Tarapacá,1,Huara,1404,1,2012-06-15
Tarapacá,1,Huara,1404,1,2012-08-24
Tarapacá,1,Huara,1404,1,2012-09-24
Tarapacá,1,Huara,1404,1,2012-11-26
Tarapacá,1,Huara,1404,2,2012-12-03
Tarapacá,1,Huara,1404,1,2012-12-12
Tarapacá,1,Pica,1405,1,2012-01-27
Tarapacá,1,Pica,1405,1,2012-03-29
Tarapacá,1,Pica,1405,1,2012-05-10
Tarapacá,1,Pica,1405,1,2012-08-21
Tarapacá,1,Pica,1405,1,2012-12-06
Los Lagos,10,Puerto Montt,10101,17,2012-01-02
Los Lagos,10,Puerto Montt,10101,12,2012-01-03
Los Lagos,10,Puerto Montt,10101,16,2012-01-04
Los Lagos,10,Puerto Montt,10101,19,2012-01-05
Los Lagos,10,Puerto Montt,10101,17,2012-01-06
Los Lagos,10,Puerto Montt,10101,23,2012-01-09
Los Lagos,10,Puerto Montt,10101,19,2012-01-10
Los Lagos,10,Puerto Montt,10101,20,2012-01-11
Los Lagos,10,Puerto Montt,10101,13,2012-01-12
Los Lagos,10,Puerto Montt,10101,18,2012-01-13
Los Lagos,10,Puerto Montt,10101,33,2012-01-16
Los Lagos,10,Puerto Montt,10101,20,2012-01-17
Los Lagos,10,Puerto Montt,10101,19,2012-01-18
Los Lagos,10,Puerto Montt,10101,22,2012-01-19
Los Lagos,10,Puerto Montt,10101,20,2012-01-20
Los Lagos,10,Puerto Montt,10101,34,2012-01-23
Los Lagos,10,Puerto Montt,10101,28,2012-01-24
Los Lagos,10,Puerto Montt,10101,13,2012-01-25
Los Lagos,10,Puerto Montt,10101,15,2012-01-26
Los Lagos,10,Puerto Montt,10101,19,2012-01-27
Los Lagos,10,Puerto Montt,10101,34,2012-01-30
Los Lagos,10,Puerto Montt,10101,20,2012-01-31
Los Lagos,10,Puerto Montt,10101,10,2012-02-01
Los Lagos,10,Puerto Montt,10101,16,2012-02-02
Los Lagos,10,Puerto Montt,10101,12,2012-02-03
Los Lagos,10,Puerto Montt,10101,33,2012-02-06
Los Lagos,10,Puerto Montt,10101,15,2012-02-07
Los Lagos,10,Puerto Montt,10101,12,2012-02-08
Los Lagos,10,Puerto Montt,10101,27,2012-02-09
Los Lagos,10,Puerto Montt,10101,17,2012-02-10
Los Lagos,10,Puerto Montt,10101,31,2012-02-13
Los Lagos,10,Puerto Montt,10101,20,2012-02-14
Los Lagos,10,Puerto Montt,10101,14,2012-02-15
Los Lagos,10,Puerto Montt,10101,17,2012-02-16
Los Lagos,10,Puerto Montt,10101,15,2012-02-17
Los Lagos,10,Puerto Montt,10101,27,2012-02-20
Los Lagos,10,Puerto Montt,10101,14,2012-02-21
Los Lagos,10,Puerto Montt,10101,15,2012-02-22
Los Lagos,10,Puerto Montt,10101,16,2012-02-23
Los Lagos,10,Puerto Montt,10101,15,2012-02-24
Los Lagos,10,Puerto Montt,10101,37,2012-02-27
Los Lagos,10,Puerto Montt,10101,25,2012-02-28
Los Lagos,10,Puerto Montt,10101,24,2012-02-29
Los Lagos,10,Puerto Montt,10101,11,2012-03-01
Los Lagos,10,Puerto Montt,10101,16,2012-03-02
Los Lagos,10,Puerto Montt,10101,33,2012-03-05
Los Lagos,10,Puerto Montt,10101,10,2012-03-06
Los Lagos,10,Puerto Montt,10101,12,2012-03-07
Los Lagos,10,Puerto Montt,10101,19,2012-03-08
Los Lagos,10,Puerto Montt,10101,6,2012-03-09
Los Lagos,10,Puerto Montt,10101,26,2012-03-12
Los Lagos,10,Puerto Montt,10101,18,2012-03-13
Los Lagos,10,Puerto Montt,10101,9,2012-03-14
Los Lagos,10,Puerto Montt,10101,21,2012-03-15
Los Lagos,10,Puerto Montt,10101,18,2012-03-16
Los Lagos,10,Puerto Montt,10101,35,2012-03-19
Los Lagos,10,Puerto Montt,10101,17,2012-03-20
Los Lagos,10,Puerto Montt,10101,27,2012-03-21
Los Lagos,10,Puerto Montt,10101,15,2012-03-22
Los Lagos,10,Puerto Montt,10101,13,2012-03-23
Los Lagos,10,Puerto Montt,10101,26,2012-03-26
Los Lagos,10,Puerto Montt,10101,22,2012-03-27
Los Lagos,10,Puerto Montt,10101,20,2012-03-28
Los Lagos,10,Puerto Montt,10101,11,2012-03-29
Los Lagos,10,Puerto Montt,10101,14,2012-03-30
Los Lagos,10,Puerto Montt,10101,20,2012-04-02
Los Lagos,10,Puerto Montt,10101,17,2012-04-03
Los Lagos,10,Puerto Montt,10101,18,2012-04-04
Los Lagos,10,Puerto Montt,10101,23,2012-04-05
Los Lagos,10,Puerto Montt,10101,23,2012-04-09
Los Lagos,10,Puerto Montt,10101,27,2012-04-10
Los Lagos,10,Puerto Montt,10101,20,2012-04-11
Los Lagos,10,Puerto Montt,10101,20,2012-04-12
Los Lagos,10,Puerto Montt,10101,23,2012-04-13
Los Lagos,10,Puerto Montt,10101,22,2012-04-16
Los Lagos,10,Puerto Montt,10101,18,2012-04-17
Los Lagos,10,Puerto Montt,10101,16,2012-04-18
Los Lagos,10,Puerto Montt,10101,17,2012-04-19
Los Lagos,10,Puerto Montt,10101,17,2012-04-20
Los Lagos,10,Puerto Montt,10101,22,2012-04-23
Los Lagos,10,Puerto Montt,10101,18,2012-04-24
Los Lagos,10,Puerto Montt,10101,17,2012-04-25
Los Lagos,10,Puerto Montt,10101,7,2012-04-26
Los Lagos,10,Puerto Montt,10101,15,2012-04-27
Los Lagos,10,Puerto Montt,10101,26,2012-04-30
Los Lagos,10,Puerto Montt,10101,31,2012-05-02
Los Lagos,10,Puerto Montt,10101,19,2012-05-03
Los Lagos,10,Puerto Montt,10101,21,2012-05-04
Los Lagos,10,Puerto Montt,10101,27,2012-05-07
Los Lagos,10,Puerto Montt,10101,24,2012-05-08
Los Lagos,10,Puerto Montt,10101,15,2012-05-09
Los Lagos,10,Puerto Montt,10101,7,2012-05-10
Los Lagos,10,Puerto Montt,10101,14,2012-05-11
Los Lagos,10,Puerto Montt,10101,32,2012-05-14
Los Lagos,10,Puerto Montt,10101,13,2012-05-15
Los Lagos,10,Puerto Montt,10101,18,2012-05-16
Los Lagos,10,Puerto Montt,10101,22,2012-05-17
Los Lagos,10,Puerto Montt,10101,11,2012-05-18
Los Lagos,10,Puerto Montt,10101,33,2012-05-22
Los Lagos,10,Puerto Montt,10101,18,2012-05-23
Los Lagos,10,Puerto Montt,10101,23,2012-05-24
Los Lagos,10,Puerto Montt,10101,13,2012-05-25
Los Lagos,10,Puerto Montt,10101,18,2012-05-28
Los Lagos,10,Puerto Montt,10101,24,2012-05-29
Los Lagos,10,Puerto Montt,10101,8,2012-05-30
Los Lagos,10,Puerto Montt,10101,11,2012-05-31
Los Lagos,10,Puerto Montt,10101,18,2012-06-01
Los Lagos,10,Puerto Montt,10101,30,2012-06-04
Los Lagos,10,Puerto Montt,10101,17,2012-06-05
Los Lagos,10,Puerto Montt,10101,19,2012-06-06
Los Lagos,10,Puerto Montt,10101,12,2012-06-07
Los Lagos,10,Puerto Montt,10101,19,2012-06-08
Los Lagos,10,Puerto Montt,10101,28,2012-06-11
Los Lagos,10,Puerto Montt,10101,12,2012-06-12
Los Lagos,10,Puerto Montt,10101,19,2012-06-13
Los Lagos,10,Puerto Montt,10101,11,2012-06-14
Los Lagos,10,Puerto Montt,10101,20,2012-06-15
Los Lagos,10,Puerto Montt,10101,33,2012-06-18
Los Lagos,10,Puerto Montt,10101,25,2012-06-19
Los Lagos,10,Puerto Montt,10101,15,2012-06-20
Los Lagos,10,Puerto Montt,10101,16,2012-06-21
Los Lagos,10,Puerto Montt,10101,14,2012-06-22
Los Lagos,10,Puerto Montt,10101,31,2012-06-25
Los Lagos,10,Puerto Montt,10101,15,2012-06-26
Los Lagos,10,Puerto Montt,10101,10,2012-06-27
Los Lagos,10,Puerto Montt,10101,10,2012-06-28
Los Lagos,10,Puerto Montt,10101,13,2012-06-29
Los Lagos,10,Puerto Montt,10101,40,2012-07-03
Los Lagos,10,Puerto Montt,10101,12,2012-07-04
Los Lagos,10,Puerto Montt,10101,12,2012-07-05
Los Lagos,10,Puerto Montt,10101,16,2012-07-06
Los Lagos,10,Puerto Montt,10101,21,2012-07-09
Los Lagos,10,Puerto Montt,10101,16,2012-07-10
Los Lagos,10,Puerto Montt,10101,17,2012-07-11
Los Lagos,10,Puerto Montt,10101,5,2012-07-12
Los Lagos,10,Puerto Montt,10101,28,2012-07-13
Los Lagos,10,Puerto Montt,10101,36,2012-07-17
Los Lagos,10,Puerto Montt,10101,19,2012-07-18
Los Lagos,10,Puerto Montt,10101,20,2012-07-19
Los Lagos,10,Puerto Montt,10101,19,2012-07-20
Los Lagos,10,Puerto Montt,10101,36,2012-07-23
Los Lagos,10,Puerto Montt,10101,21,2012-07-24
Los Lagos,10,Puerto Montt,10101,17,2012-07-25
Los Lagos,10,Puerto Montt,10101,22,2012-07-26
Los Lagos,10,Puerto Montt,10101,13,2012-07-27
Los Lagos,10,Puerto Montt,10101,31,2012-07-30
Los Lagos,10,Puerto Montt,10101,13,2012-07-31
Los Lagos,10,Puerto Montt,10101,11,2012-08-01
Los Lagos,10,Puerto Montt,10101,15,2012-08-02
Los Lagos,10,Puerto Montt,10101,18,2012-08-03
Los Lagos,10,Puerto Montt,10101,27,2012-08-06
Los Lagos,10,Puerto Montt,10101,15,2012-08-07
Los Lagos,10,Puerto Montt,10101,19,2012-08-08
Los Lagos,10,Puerto Montt,10101,16,2012-08-09
Los Lagos,10,Puerto Montt,10101,16,2012-08-10
Los Lagos,10,Puerto Montt,10101,17,2012-08-13
Los Lagos,10,Puerto Montt,10101,28,2012-08-14
Los Lagos,10,Puerto Montt,10101,24,2012-08-16
Los Lagos,10,Puerto Montt,10101,16,2012-08-17
Los Lagos,10,Puerto Montt,10101,36,2012-08-20
Los Lagos,10,Puerto Montt,10101,14,2012-08-21
Los Lagos,10,Puerto Montt,10101,10,2012-08-22
Los Lagos,10,Puerto Montt,10101,15,2012-08-23
Los Lagos,10,Puerto Montt,10101,18,2012-08-24
Los Lagos,10,Puerto Montt,10101,28,2012-08-27
