Region,Codigo region,Comuna,Codigo comuna,Nacimientos,Fecha
Tarapacá,1,Iquique,1101,12,2017-06-07
Tarapacá,1,Iquique,1101,20,2017-06-08
Tarapacá,1,Iquique,1101,17,2017-06-09
Tarapacá,1,Iquique,1101,32,2017-06-12
Tarapacá,1,Iquique,1101,23,2017-06-13
Tarapacá,1,Iquique,1101,16,2017-06-14
Tarapacá,1,Iquique,1101,17,2017-06-15
Tarapacá,1,Iquique,1101,16,2017-06-16
Tarapacá,1,Iquique,1101,26,2017-06-19
Tarapacá,1,Iquique,1101,20,2017-06-20
Tarapacá,1,Iquique,1101,21,2017-06-21
Tarapacá,1,Iquique,1101,19,2017-06-22
Tarapacá,1,Iquique,1101,17,2017-06-23
Tarapacá,1,Iquique,1101,42,2017-06-27
Tarapacá,1,Iquique,1101,30,2017-06-28
Tarapacá,1,Iquique,1101,16,2017-06-29
Tarapacá,1,Iquique,1101,16,2017-06-30
Tarapacá,1,Iquique,1101,25,2017-07-03
Tarapacá,1,Iquique,1101,15,2017-07-04
Tarapacá,1,Iquique,1101,13,2017-07-05
Tarapacá,1,Iquique,1101,14,2017-07-06
Tarapacá,1,Iquique,1101,13,2017-07-07
Tarapacá,1,Iquique,1101,34,2017-07-10
Tarapacá,1,Iquique,1101,22,2017-07-11
Tarapacá,1,Iquique,1101,15,2017-07-12
Tarapacá,1,Iquique,1101,26,2017-07-13
Tarapacá,1,Iquique,1101,12,2017-07-14
Tarapacá,1,Iquique,1101,41,2017-07-17
Tarapacá,1,Iquique,1101,14,2017-07-18
Tarapacá,1,Iquique,1101,12,2017-07-19
Tarapacá,1,Iquique,1101,15,2017-07-20
Tarapacá,1,Iquique,1101,18,2017-07-21
Tarapacá,1,Iquique,1101,36,2017-07-24
Tarapacá,1,Iquique,1101,22,2017-07-25
Tarapacá,1,Iquique,1101,12,2017-07-26
Tarapacá,1,Iquique,1101,11,2017-07-27
Tarapacá,1,Iquique,1101,18,2017-07-28
Tarapacá,1,Iquique,1101,30,2017-07-31
Tarapacá,1,Iquique,1101,14,2017-08-01
Tarapacá,1,Iquique,1101,13,2017-08-02
Tarapacá,1,Iquique,1101,16,2017-08-03
Tarapacá,1,Iquique,1101,11,2017-08-04
Tarapacá,1,Iquique,1101,12,2017-08-07
Tarapacá,1,Iquique,1101,10,2017-08-08
Tarapacá,1,Iquique,1101,16,2017-08-09
Tarapacá,1,Iquique,1101,18,2017-08-11
Tarapacá,1,Iquique,1101,41,2017-08-14
Tarapacá,1,Iquique,1101,30,2017-08-16
Tarapacá,1,Iquique,1101,20,2017-08-17
Tarapacá,1,Iquique,1101,33,2017-08-18
Tarapacá,1,Iquique,1101,24,2017-08-21
Tarapacá,1,Iquique,1101,17,2017-08-22
Tarapacá,1,Iquique,1101,20,2017-08-23
Tarapacá,1,Iquique,1101,11,2017-08-24
Tarapacá,1,Iquique,1101,22,2017-08-25
Tarapacá,1,Iquique,1101,34,2017-08-28
Tarapacá,1,Iquique,1101,24,2017-08-29
Tarapacá,1,Iquique,1101,12,2017-08-30
Tarapacá,1,Iquique,1101,8,2017-08-31
Tarapacá,1,Iquique,1101,15,2017-09-01
Tarapacá,1,Iquique,1101,32,2017-09-04
Tarapacá,1,Iquique,1101,18,2017-09-05
Tarapacá,1,Iquique,1101,26,2017-09-06
Tarapacá,1,Iquique,1101,17,2017-09-07
Tarapacá,1,Iquique,1101,8,2017-09-08
Tarapacá,1,Iquique,1101,30,2017-09-11
Tarapacá,1,Iquique,1101,19,2017-09-12
Tarapacá,1,Iquique,1101,12,2017-09-13
Tarapacá,1,Iquique,1101,19,2017-09-14
Tarapacá,1,Iquique,1101,13,2017-09-15
Tarapacá,1,Iquique,1101,47,2017-09-20
Tarapacá,1,Iquique,1101,15,2017-09-21
Tarapacá,1,Iquique,1101,17,2017-09-22
Tarapacá,1,Iquique,1101,28,2017-09-25
Tarapacá,1,Iquique,1101,22,2017-09-26
Tarapacá,1,Iquique,1101,20,2017-09-27
Tarapacá,1,Iquique,1101,20,2017-09-28
Tarapacá,1,Iquique,1101,11,2017-09-29
Tarapacá,1,Iquique,1101,26,2017-10-02
Tarapacá,1,Iquique,1101,15,2017-10-03
Tarapacá,1,Iquique,1101,20,2017-10-04
Tarapacá,1,Iquique,1101,17,2017-10-05
Tarapacá,1,Iquique,1101,13,2017-10-06
Tarapacá,1,Iquique,1101,39,2017-10-10
Tarapacá,1,Iquique,1101,18,2017-10-11
Tarapacá,1,Iquique,1101,21,2017-10-12
Tarapacá,1,Iquique,1101,12,2017-10-13
Tarapacá,1,Iquique,1101,31,2017-10-16
Tarapacá,1,Iquique,1101,20,2017-10-17
Tarapacá,1,Iquique,1101,19,2017-10-18
Tarapacá,1,Iquique,1101,20,2017-10-19
Tarapacá,1,Iquique,1101,12,2017-10-20
Tarapacá,1,Iquique,1101,17,2017-10-23
Tarapacá,1,Iquique,1101,27,2017-10-24
Tarapacá,1,Iquique,1101,17,2017-10-25
Tarapacá,1,Iquique,1101,23,2017-10-26
Tarapacá,1,Iquique,1101,43,2017-10-30
Tarapacá,1,Iquique,1101,17,2017-10-31
Tarapacá,1,Iquique,1101,16,2017-11-02
Tarapacá,1,Iquique,1101,20,2017-11-03
Tarapacá,1,Iquique,1101,34,2017-11-06
Tarapacá,1,Iquique,1101,22,2017-11-07
Tarapacá,1,Iquique,1101,17,2017-11-08
Tarapacá,1,Iquique,1101,26,2017-11-09
Tarapacá,1,Iquique,1101,21,2017-11-10
Tarapacá,1,Iquique,1101,27,2017-11-13
Tarapacá,1,Iquique,1101,15,2017-11-14
Tarapacá,1,Iquique,1101,10,2017-11-15
Tarapacá,1,Iquique,1101,19,2017-11-16
Tarapacá,1,Iquique,1101,16,2017-11-17
Tarapacá,1,Iquique,1101,21,2017-11-20
Tarapacá,1,Iquique,1101,14,2017-11-21
Tarapacá,1,Iquique,1101,12,2017-11-22
Tarapacá,1,Iquique,1101,8,2017-11-23
Tarapacá,1,Iquique,1101,20,2017-11-24
Tarapacá,1,Iquique,1101,27,2017-11-27
Tarapacá,1,Iquique,1101,21,2017-11-28
Tarapacá,1,Iquique,1101,17,2017-11-29
Tarapacá,1,Iquique,1101,21,2017-11-30
Tarapacá,1,Iquique,1101,10,2017-12-01
Tarapacá,1,Iquique,1101,33,2017-12-04
Tarapacá,1,Iquique,1101,19,2017-12-05
Tarapacá,1,Iquique,1101,16,2017-12-06
Tarapacá,1,Iquique,1101,14,2017-12-07
Tarapacá,1,Iquique,1101,34,2017-12-11
Tarapacá,1,Iquique,1101,16,2017-12-12
Tarapacá,1,Iquique,1101,16,2017-12-13
Tarapacá,1,Iquique,1101,15,2017-12-14
Tarapacá,1,Iquique,1101,13,2017-12-15
Tarapacá,1,Iquique,1101,19,2017-12-18
Tarapacá,1,Iquique,1101,20,2017-12-19
Tarapacá,1,Iquique,1101,15,2017-12-20
Tarapacá,1,Iquique,1101,10,2017-12-21
Tarapacá,1,Iquique,1101,18,2017-12-22
Tarapacá,1,Iquique,1101,40,2017-12-26
Tarapacá,1,Iquique,1101,25,2017-12-27
Tarapacá,1,Iquique,1101,16,2017-12-28
Tarapacá,1,Iquique,1101,21,2017-12-29
Tarapacá,1,Alto Hospicio,1107,1,2017-01-23
Tarapacá,1,Alto Hospicio,1107,1,2017-01-25
Tarapacá,1,Alto Hospicio,1107,1,2017-02-21
Tarapacá,1,Alto Hospicio,1107,1,2017-02-22
Tarapacá,1,Alto Hospicio,1107,2,2017-03-08
Tarapacá,1,Alto Hospicio,1107,1,2017-03-27
Tarapacá,1,Alto Hospicio,1107,1,2017-04-04
Tarapacá,1,Alto Hospicio,1107,1,2017-04-18
Tarapacá,1,Alto Hospicio,1107,1,2017-05-03
Tarapacá,1,Alto Hospicio,1107,1,2017-05-08
Tarapacá,1,Alto Hospicio,1107,2,2017-05-11
Tarapacá,1,Alto Hospicio,1107,1,2017-05-18
Tarapacá,1,Alto Hospicio,1107,1,2017-05-26
Tarapacá,1,Alto Hospicio,1107,1,2017-05-29
Tarapacá,1,Alto Hospicio,1107,1,2017-06-06
Tarapacá,1,Alto Hospicio,1107,1,2017-06-21
Tarapacá,1,Alto Hospicio,1107,1,2017-06-22
Tarapacá,1,Alto Hospicio,1107,1,2017-06-29
Tarapacá,1,Alto Hospicio,1107,1,2017-07-17
Tarapacá,1,Alto Hospicio,1107,1,2017-07-28
Tarapacá,1,Alto Hospicio,1107,1,2017-07-31
Tarapacá,1,Alto Hospicio,1107,1,2017-08-14
Tarapacá,1,Alto Hospicio,1107,1,2017-08-30
Tarapacá,1,Alto Hospicio,1107,1,2017-09-04
Tarapacá,1,Alto Hospicio,1107,1,2017-09-12
Tarapacá,1,Alto Hospicio,1107,1,2017-11-02
Tarapacá,1,Alto Hospicio,1107,1,2017-11-10
Tarapacá,1,Alto Hospicio,1107,1,2017-11-24
Tarapacá,1,Alto Hospicio,1107,1,2017-11-28
Tarapacá,1,Alto Hospicio,1107,3,2017-12-11
Tarapacá,1,Alto Hospicio,1107,1,2017-12-18
Tarapacá,1,Alto Hospicio,1107,2,2017-12-20
Tarapacá,1,Pozo Almonte,1401,1,2017-01-03
Tarapacá,1,Pozo Almonte,1401,1,2017-01-23
Tarapacá,1,Pozo Almonte,1401,1,2017-01-30
Tarapacá,1,Pozo Almonte,1401,1,2017-02-06
Tarapacá,1,Pozo Almonte,1401,1,2017-02-07
Tarapacá,1,Pozo Almonte,1401,1,2017-02-22
Tarapacá,1,Pozo Almonte,1401,1,2017-03-15
Tarapacá,1,Pozo Almonte,1401,1,2017-03-30
Tarapacá,1,Pozo Almonte,1401,1,2017-04-17
Tarapacá,1,Pozo Almonte,1401,2,2017-06-12
Tarapacá,1,Pozo Almonte,1401,1,2017-06-16
Tarapacá,1,Pozo Almonte,1401,1,2017-06-20
Tarapacá,1,Pozo Almonte,1401,1,2017-06-21
Tarapacá,1,Pozo Almonte,1401,2,2017-07-04
Tarapacá,1,Pozo Almonte,1401,3,2017-07-06
Tarapacá,1,Pozo Almonte,1401,1,2017-07-11
Tarapacá,1,Pozo Almonte,1401,2,2017-07-31
Tarapacá,1,Pozo Almonte,1401,4,2017-08-01
Tarapacá,1,Pozo Almonte,1401,2,2017-08-08
Tarapacá,1,Pozo Almonte,1401,1,2017-08-28
Tarapacá,1,Pozo Almonte,1401,1,2017-10-17
Tarapacá,1,Pozo Almonte,1401,2,2017-11-08
Tarapacá,1,Pozo Almonte,1401,1,2017-11-09
Tarapacá,1,Pozo Almonte,1401,1,2017-11-10
Tarapacá,1,Pozo Almonte,1401,1,2017-11-15
Tarapacá,1,Pozo Almonte,1401,1,2017-11-24
Tarapacá,1,Pozo Almonte,1401,1,2017-12-18
Tarapacá,1,Camiña,1402,1,2017-04-06
Tarapacá,1,Camiña,1402,1,2017-07-11
Tarapacá,1,Camiña,1402,1,2017-11-08
Tarapacá,1,Colchane,1403,1,2017-01-25
Tarapacá,1,Colchane,1403,1,2017-03-22
Tarapacá,1,Colchane,1403,1,2017-04-27
Tarapacá,1,Colchane,1403,1,2017-06-14
Tarapacá,1,Colchane,1403,2,2017-07-24
Tarapacá,1,Colchane,1403,1,2017-08-11
Tarapacá,1,Huara,1404,1,2017-01-18
Tarapacá,1,Huara,1404,1,2017-03-20
Tarapacá,1,Huara,1404,1,2017-03-22
Tarapacá,1,Huara,1404,1,2017-03-31
Tarapacá,1,Huara,1404,1,2017-05-04
Tarapacá,1,Huara,1404,1,2017-05-17
Tarapacá,1,Huara,1404,2,2017-05-23
Tarapacá,1,Huara,1404,1,2017-06-27
Tarapacá,1,Huara,1404,1,2017-06-28
Tarapacá,1,Huara,1404,1,2017-07-27
Tarapacá,1,Huara,1404,1,2017-08-22
Tarapacá,1,Huara,1404,1,2017-08-30
Tarapacá,1,Huara,1404,1,2017-11-06
Tarapacá,1,Huara,1404,1,2017-12-01
Tarapacá,1,Pica,1405,1,2017-01-12
Tarapacá,1,Pica,1405,1,2017-06-23
Tarapacá,1,Pica,1405,1,2017-07-13
Tarapacá,1,Pica,1405,1,2017-08-04
Los Lagos,10,Puerto Montt,10101,30,2017-01-03
Los Lagos,10,Puerto Montt,10101,22,2017-01-04
Los Lagos,10,Puerto Montt,10101,21,2017-01-05
Los Lagos,10,Puerto Montt,10101,21,2017-01-06
Los Lagos,10,Puerto Montt,10101,21,2017-01-09
Los Lagos,10,Puerto Montt,10101,14,2017-01-10
Los Lagos,10,Puerto Montt,10101,14,2017-01-11
Los Lagos,10,Puerto Montt,10101,16,2017-01-12
Los Lagos,10,Puerto Montt,10101,15,2017-01-13
Los Lagos,10,Puerto Montt,10101,29,2017-01-16
Los Lagos,10,Puerto Montt,10101,13,2017-01-17
Los Lagos,10,Puerto Montt,10101,15,2017-01-18
Los Lagos,10,Puerto Montt,10101,18,2017-01-19
Los Lagos,10,Puerto Montt,10101,8,2017-01-20
Los Lagos,10,Puerto Montt,10101,31,2017-01-23
Los Lagos,10,Puerto Montt,10101,11,2017-01-24
Los Lagos,10,Puerto Montt,10101,24,2017-01-25
Los Lagos,10,Puerto Montt,10101,13,2017-01-26
Los Lagos,10,Puerto Montt,10101,11,2017-01-27
Los Lagos,10,Puerto Montt,10101,20,2017-01-30
Los Lagos,10,Puerto Montt,10101,7,2017-01-31
Los Lagos,10,Puerto Montt,10101,16,2017-02-01
Los Lagos,10,Puerto Montt,10101,13,2017-02-02
Los Lagos,10,Puerto Montt,10101,19,2017-02-03
Los Lagos,10,Puerto Montt,10101,27,2017-02-06
Los Lagos,10,Puerto Montt,10101,18,2017-02-07
Los Lagos,10,Puerto Montt,10101,13,2017-02-08
Los Lagos,10,Puerto Montt,10101,11,2017-02-09
Los Lagos,10,Puerto Montt,10101,18,2017-02-10
Los Lagos,10,Puerto Montt,10101,33,2017-02-13
Los Lagos,10,Puerto Montt,10101,16,2017-02-14
Los Lagos,10,Puerto Montt,10101,14,2017-02-15
Los Lagos,10,Puerto Montt,10101,2,2017-02-16
Los Lagos,10,Puerto Montt,10101,17,2017-02-17
Los Lagos,10,Puerto Montt,10101,24,2017-02-20
Los Lagos,10,Puerto Montt,10101,20,2017-02-21
Los Lagos,10,Puerto Montt,10101,14,2017-02-22
Los Lagos,10,Puerto Montt,10101,17,2017-02-23
Los Lagos,10,Puerto Montt,10101,11,2017-02-24
Los Lagos,10,Puerto Montt,10101,27,2017-02-27
Los Lagos,10,Puerto Montt,10101,17,2017-02-28
Los Lagos,10,Puerto Montt,10101,23,2017-03-01
Los Lagos,10,Puerto Montt,10101,19,2017-03-02
Los Lagos,10,Puerto Montt,10101,15,2017-03-03
Los Lagos,10,Puerto Montt,10101,26,2017-03-06
Los Lagos,10,Puerto Montt,10101,17,2017-03-07
Los Lagos,10,Puerto Montt,10101,19,2017-03-08
Los Lagos,10,Puerto Montt,10101,11,2017-03-09
Los Lagos,10,Puerto Montt,10101,14,2017-03-10
Los Lagos,10,Puerto Montt,10101,31,2017-03-13
Los Lagos,10,Puerto Montt,10101,18,2017-03-14
Los Lagos,10,Puerto Montt,10101,10,2017-03-15
Los Lagos,10,Puerto Montt,10101,11,2017-03-16
Los Lagos,10,Puerto Montt,10101,21,2017-03-17
Los Lagos,10,Puerto Montt,10101,34,2017-03-20
Los Lagos,10,Puerto Montt,10101,20,2017-03-21
Los Lagos,10,Puerto Montt,10101,20,2017-03-22
Los Lagos,10,Puerto Montt,10101,13,2017-03-23
Los Lagos,10,Puerto Montt,10101,12,2017-03-24
Los Lagos,10,Puerto Montt,10101,30,2017-03-27
Los Lagos,10,Puerto Montt,10101,21,2017-03-28
Los Lagos,10,Puerto Montt,10101,21,2017-03-29
Los Lagos,10,Puerto Montt,10101,12,2017-03-30
Los Lagos,10,Puerto Montt,10101,18,2017-03-31
Los Lagos,10,Puerto Montt,10101,26,2017-04-03
Los Lagos,10,Puerto Montt,10101,23,2017-04-04
Los Lagos,10,Puerto Montt,10101,12,2017-04-05
Los Lagos,10,Puerto Montt,10101,18,2017-04-06
Los Lagos,10,Puerto Montt,10101,13,2017-04-07
Los Lagos,10,Puerto Montt,10101,26,2017-04-10
Los Lagos,10,Puerto Montt,10101,10,2017-04-11
Los Lagos,10,Puerto Montt,10101,17,2017-04-12
Los Lagos,10,Puerto Montt,10101,26,2017-04-13
Los Lagos,10,Puerto Montt,10101,34,2017-04-17
Los Lagos,10,Puerto Montt,10101,25,2017-04-18
Los Lagos,10,Puerto Montt,10101,20,2017-04-20
Los Lagos,10,Puerto Montt,10101,20,2017-04-21
Los Lagos,10,Puerto Montt,10101,26,2017-04-24
Los Lagos,10,Puerto Montt,10101,17,2017-04-25
Los Lagos,10,Puerto Montt,10101,15,2017-04-26
Los Lagos,10,Puerto Montt,10101,19,2017-04-27
Los Lagos,10,Puerto Montt,10101,20,2017-04-28
Los Lagos,10,Puerto Montt,10101,33,2017-05-02
Los Lagos,10,Puerto Montt,10101,19,2017-05-03
Los Lagos,10,Puerto Montt,10101,9,2017-05-04
Los Lagos,10,Puerto Montt,10101,15,2017-05-05
Los Lagos,10,Puerto Montt,10101,21,2017-05-08
Los Lagos,10,Puerto Montt,10101,16,2017-05-09
Los Lagos,10,Puerto Montt,10101,13,2017-05-10
Los Lagos,10,Puerto Montt,10101,14,2017-05-11
Los Lagos,10,Puerto Montt,10101,16,2017-05-12
Los Lagos,10,Puerto Montt,10101,30,2017-05-15
Los Lagos,10,Puerto Montt,10101,17,2017-05-16
Los Lagos,10,Puerto Montt,10101,19,2017-05-17
Los Lagos,10,Puerto Montt,10101,18,2017-05-18
Los Lagos,10,Puerto Montt,10101,14,2017-05-19
Los Lagos,10,Puerto Montt,10101,29,2017-05-22
Los Lagos,10,Puerto Montt,10101,13,2017-05-23
Los Lagos,10,Puerto Montt,10101,10,2017-05-24
Los Lagos,10,Puerto Montt,10101,23,2017-05-25
Los Lagos,10,Puerto Montt,10101,10,2017-05-26
Los Lagos,10,Puerto Montt,10101,21,2017-05-29
Los Lagos,10,Puerto Montt,10101,16,2017-05-30
Los Lagos,10,Puerto Montt,10101,16,2017-05-31
Los Lagos,10,Puerto Montt,10101,16,2017-06-01
Los Lagos,10,Puerto Montt,10101,13,2017-06-02
Los Lagos,10,Puerto Montt,10101,22,2017-06-05
Los Lagos,10,Puerto Montt,10101,16,2017-06-06
Los Lagos,10,Puerto Montt,10101,12,2017-06-07
Los Lagos,10,Puerto Montt,10101,6,2017-06-08
Los Lagos,10,Puerto Montt,10101,12,2017-06-09
Los Lagos,10,Puerto Montt,10101,32,2017-06-12
Los Lagos,10,Puerto Montt,10101,22,2017-06-13
Los Lagos,10,Puerto Montt,10101,14,2017-06-14
Los Lagos,10,Puerto Montt,10101,21,2017-06-15
Los Lagos,10,Puerto Montt,10101,19,2017-06-16
Los Lagos,10,Puerto Montt,10101,32,2017-06-19
Los Lagos,10,Puerto Montt,10101,23,2017-06-20
Los Lagos,10,Puerto Montt,10101,19,2017-06-21
Los Lagos,10,Puerto Montt,10101,12,2017-06-22
Los Lagos,10,Puerto Montt,10101,20,2017-06-23
Los Lagos,10,Puerto Montt,10101,34,2017-06-27
Los Lagos,10,Puerto Montt,10101,19,2017-06-28
Los Lagos,10,Puerto Montt,10101,16,2017-06-29
Los Lagos,10,Puerto Montt,10101,23,2017-06-30
Los Lagos,10,Puerto Montt,10101,27,2017-07-03
Los Lagos,10,Puerto Montt,10101,20,2017-07-04
Los Lagos,10,Puerto Montt,10101,19,2017-07-05
Los Lagos,10,Puerto Montt,10101,14,2017-07-06
Los Lagos,10,Puerto Montt,10101,25,2017-07-07
Los Lagos,10,Puerto Montt,10101,22,2017-07-10
Los Lagos,10,Puerto Montt,10101,16,2017-07-11
Los Lagos,10,Puerto Montt,10101,8,2017-07-12
Los Lagos,10,Puerto Montt,10101,9,2017-07-13
Los Lagos,10,Puerto Montt,10101,17,2017-07-14
Los Lagos,10,Puerto Montt,10101,31,2017-07-17
Los Lagos,10,Puerto Montt,10101,20,2017-07-18
Los Lagos,10,Puerto Montt,10101,17,2017-07-19
Los Lagos,10,Puerto Montt,10101,17,2017-07-20
Los Lagos,10,Puerto Montt,10101,12,2017-07-21
Los Lagos,10,Puerto Montt,10101,27,2017-07-24
Los Lagos,10,Puerto Montt,10101,17,2017-07-25
Los Lagos,10,Puerto Montt,10101,16,2017-07-26
Los Lagos,10,Puerto Montt,10101,25,2017-07-27
Los Lagos,10,Puerto Montt,10101,17,2017-07-28
Los Lagos,10,Puerto Montt,10101,32,2017-07-31
Los Lagos,10,Puerto Montt,10101,25,2017-08-01
Los Lagos,10,Puerto Montt,10101,13,2017-08-02
Los Lagos,10,Puerto Montt,10101,11,2017-08-03
Los Lagos,10,Puerto Montt,10101,22,2017-08-04
Los Lagos,10,Puerto Montt,10101,29,2017-08-07
Los Lagos,10,Puerto Montt,10101,17,2017-08-08
Los Lagos,10,Puerto Montt,10101,17,2017-08-09
Los Lagos,10,Puerto Montt,10101,13,2017-08-10
Los Lagos,10,Puerto Montt,10101,19,2017-08-11
Los Lagos,10,Puerto Montt,10101,27,2017-08-14
Los Lagos,10,Puerto Montt,10101,22,2017-08-16
Los Lagos,10,Puerto Montt,10101,14,2017-08-17
Los Lagos,10,Puerto Montt,10101,15,2017-08-18
Los Lagos,10,Puerto Montt,10101,29,2017-08-21
Los Lagos,10,Puerto Montt,10101,18,2017-08-22
Los Lagos,10,Puerto Montt,10101,18,2017-08-23
Los Lagos,10,Puerto Montt,10101,18,2017-08-24
Los Lagos,10,Puerto Montt,10101,9,2017-08-25
Los Lagos,10,Puerto Montt,10101,32,2017-08-28
Los Lagos,10,Puerto Montt,10101,21,2017-08-29
Los Lagos,10,Puerto Montt,10101,10,2017-08-30
Los Lagos,10,Puerto Montt,10101,15,2017-08-31
Los Lagos,10,Puerto Montt,10101,13,2017-09-01
Los Lagos,10,Puerto Montt,10101,29,2017-09-04
Los Lagos,10,Puerto Montt,10101,20,2017-09-05
Los Lagos,10,Puerto Montt,10101,7,2017-09-06
Los Lagos,10,Puerto Montt,10101,24,2017-09-07
Los Lagos,10,Puerto Montt,10101,12,2017-09-08
Los Lagos,10,Puerto Montt,10101,21,2017-09-11
