date,comuna,IM_interno,IM_externo,IM
2020-02-26,Chillán,"5,922157367522239","1,8783931894068768","7,800550556929116"
2020-02-27,Chillán,"5,453929090306629","1,8778324369790738","7,331761527285703"
2020-02-28,Chillán,"5,616649249356409","1,9862870542655418","7,60293630362195"
2020-02-29,Chillán,"4,8008309331430175","1,8835419162439782","6,684372849386996"
2020-03-01,Chillán,"3,706828435245839","1,611526011266026","5,318354446511865"
2020-03-02,Chillán,"5,736675757652996","1,8068462773685416","7,543522035021538"
2020-03-03,Chillán,"5,7437871179874085","1,715188744169449","7,458975862156858"
2020-03-04,Chillán,"5,71608085030459","1,6749929905946526","7,391073840899242"
2020-03-05,Chillán,"5,978385542782862","1,655035301914205","7,633420844697067"
2020-03-06,Chillán,"6,2702571814543875","1,8087834221191343","8,079040603573521"
2020-03-07,Chillán,"5,092320240613769","1,643463410904086","6,735783651517854"
2020-03-08,Chillán,"3,967017561746489","1,3939285805316952","5,360946142278184"
2020-03-09,Chillán,"6,449545025871078","1,6779751739606963","8,127520199831775"
2020-03-10,Chillán,"5,92412000101955","1,6094869115285602","7,533606912548111"
2020-03-11,Chillán,"5,761629240690235","1,5901664415160708","7,351795682206306"
2020-03-12,Chillán,"5,9247062421940715","1,6262585068692172","7,550964749063288"
2020-03-13,Chillán,"6,161012413019652","1,8263451686080594","7,987357581627711"
2020-03-14,Chillán,"4,920959396426477","1,640175362577422","6,561134759003899"
2020-03-15,Chillán,"3,803175897841103","1,3815920271200266","5,18476792496113"
2020-03-16,Chillán,"5,474090688960824","1,6495042438763285","7,123594932837152"
2020-03-17,Chillán,"4,709708663625009","1,4112609283001554","6,1209695919251645"
2020-03-18,Chillán,"4,371447505926134","1,3456274055004716","5,7170749114266055"
2020-03-19,Chillán,"3,935309560828894","1,2770881655748987","5,212397726403793"
2020-03-20,Chillán,"3,8883592893737413","1,2320495501236204","5,120408839497362"
2020-03-21,Chillán,"3,178905513215915","0,9944434532154054","4,173348966431321"
2020-03-22,Chillán,"2,752784645578977","0,8163280911477582","3,5691127367267352"
2020-03-23,Chillán,"3,4579308235414064","0,9520811561695511","4,410011979710958"
2020-03-24,Chillán,"3,1815563428746207","0,7942548364896898","3,9758111793643103"
2020-03-25,Chillán,"3,24650166951291","0,8128106441006295","4,059312313613539"
2020-03-26,Chillán,"3,310147070068565","0,8254275737261999","4,135574643794765"
2020-03-27,Chillán,"3,4240053016593173","0,8379170596181786","4,261922361277496"
2020-03-28,Chillán,"2,922233833762394","0,6999209848851733","3,6221548186475676"
2020-03-29,Chillán,"2,871715137766676","0,6231743685163","3,494889506282976"
2020-03-30,Chillán,"3,9650804169958964","0,9115285601406979","4,876608977136595"
2020-03-31,Chillán,"2,6579155302933755","0,7603038258608825","3,4182193561542578"
2020-04-01,Chillán,"2,7601508933805725","0,7748833889837636","3,535034282364336"
2020-04-02,Chillán,"2,678204572681161","0,7792929421660337","3,457497514847195"
2020-04-03,Chillán,"2,8643234012183623","0,8003466469553692","3,6646700481737313"
2020-04-04,Chillán,"2,6788672800958375","0,7119771620829404","3,390844442178778"
2020-04-05,Chillán,"2,329365585094181","0,5944740397114674","2,923839624805648"
2020-04-06,Chillán,"2,98282058471185","0,8373563071903755","3,8201768919022254"
2020-04-07,Chillán,"3,078072031198226","0,8844340223791196","3,9625060535773455"
2020-04-08,Chillán,"2,900339000331354","0,8388346545000382","3,739173654831392"
2020-04-09,Chillán,"3,0811561695511434","0,852904442688553","3,9340606122396964"
2020-04-10,Chillán,"2,531083526622996","0,5727576275074555","3,1038411541304516"
2020-04-11,Chillán,"2,522952616419851","0,5731654474549486","3,0961180638747994"
2020-04-12,Chillán,"2,3552876405067162","0,5678892768842556","2,923176917390972"
2020-02-26,Bulnes,"2,255128879537086","5,609153077327722","7,864281956864808"
2020-02-27,Bulnes,"2,0468174644923725","5,588637559179379","7,635455023671751"
2020-02-28,Bulnes,"2,1628090478695423","5,83982114676486","8,002630194634403"
2020-02-29,Bulnes,"2,221462388216728","6,043661230931089","8,265123619147817"
2020-03-01,Bulnes,"1,7567069963177275","5,095739084692267","6,852446081009995"
2020-03-02,Bulnes,"1,967911625460284","4,798790110468175","6,766701735928459"
2020-03-03,Bulnes,"1,9442398737506577","4,698579694897422","6,642819568648079"
2020-03-04,Bulnes,"2,114413466596528","4,658074697527617","6,772488164124145"
2020-03-05,Bulnes,"1,967911625460284","4,4829037348763805","6,450815360336664"
2020-03-06,Bulnes,"2,059705418200947","4,950552340873225","7,010257759074172"
