date,comuna,IM_interno,IM_externo,IM
2020-02-26,Cauquenes,"2,6531895777178796","1,3405211141060196","3,993710691823899"
2020-02-27,Cauquenes,"2,615453728661276","1,4113207547169813","4,026774483378257"
2020-02-28,Cauquenes,"2,7410601976639715","1,45696316262354","4,198023360287511"
2020-02-29,Cauquenes,"2,7658580413297393","1,662713387241689","4,428571428571429"
2020-03-01,Cauquenes,"2,5317160826594787","1,559928122192273","4,091644204851752"
2020-03-02,Cauquenes,"2,580772686433064","1,221024258760108","3,8017969451931717"
2020-03-03,Cauquenes,"2,507277628032345","1,0914645103324347","3,5987421383647797"
2020-03-04,Cauquenes,"2,556513926325247","1,0952380952380953","3,6517520215633423"
2020-03-05,Cauquenes,"2,427493261455526","1,1309973045822104","3,558490566037736"
2020-03-06,Cauquenes,"2,6285714285714286","1,2488769092542678","3,8774483378256965"
2020-03-07,Cauquenes,"2,5356693620844566","1,2050314465408807","3,7407008086253373"
2020-03-08,Cauquenes,"2,288050314465409","1,2249775381850854","3,5130278526504943"
2020-03-09,Cauquenes,"2,507277628032345","1,0666666666666669","3,573944294699012"
2020-03-10,Cauquenes,"2,447259658580413","1,0627133872416892","3,509973045822102"
2020-03-11,Cauquenes,"2,4549865229110512","1,1284815813117701","3,5834681042228214"
2020-03-12,Cauquenes,"2,5044025157232706","1,150763701707098","3,6551662174303683"
2020-03-13,Cauquenes,"2,695956873315364","1,3347708894878707","4,0307277628032345"
2020-03-14,Cauquenes,"2,52848158131177","1,2122192273135668","3,740700808625337"
2020-03-15,Cauquenes,"2,36010781671159","1,2693620844564242","3,6294699011680143"
2020-03-16,Cauquenes,"2,550763701707098","1,1633423180592992","3,7141060197663975"
2020-03-17,Cauquenes,"2,432345013477089","1,0727762803234502","3,5051212938005394"
2020-03-18,Cauquenes,"2,448337825696316","1,076010781671159","3,5243486073674752"
2020-03-19,Cauquenes,"2,276190476190476","1,0756513926325248","3,351841868823001"
2020-03-20,Cauquenes,"2,3840071877807727","1,12973944294699","3,5137466307277627"
2020-03-21,Cauquenes,"2,1780772686433063","0,9380053908355794","3,1160826594788857"
2020-03-22,Cauquenes,"1,8887690925426774","0,8070080862533693","2,695777178796047"
2020-03-23,Cauquenes,"2,25822102425876","1,0314465408805031","3,289667565139263"
2020-03-24,Cauquenes,"2,2082659478885893","1,0037735849056604","3,2120395327942495"
2020-03-25,Cauquenes,"2,0621743036837374","1,0230008984725967","3,085175202156334"
2020-03-26,Cauquenes,"2,253548966756514","1,1094339622641511","3,362982929020665"
2020-03-27,Cauquenes,"2,264869721473495","1,0350404312668462","3,2999101527403414"
2020-03-28,Cauquenes,"1,91392632524708","0,8920035938903863","2,8059299191374665"
2020-03-29,Cauquenes,"1,7766397124887692","0,7773584905660378","2,5539982030548067"
2020-03-30,Cauquenes,"2,225876010781671","1,0258760107816713","3,2517520215633424"
2020-03-31,Cauquenes,"2,210961365678347","0,9973045822102427","3,2082659478885898"
2020-04-01,Cauquenes,"2,3000898472596587","1,0120395327942497","3,3121293800539084"
2020-04-02,Cauquenes,"2,1407008086253367","1,0070080862533692","3,147708894878706"
2020-04-03,Cauquenes,"1,97088948787062","1,019047619047619","2,989937106918239"
2020-04-04,Cauquenes,"2,119317160826595","0,9347708894878706","3,0540880503144656"
2020-04-05,Cauquenes,"1,9110512129380053","0,8566037735849057","2,7676549865229108"
2020-04-06,Cauquenes,"2,244564240790656","1,0573225516621743","3,30188679245283"
2020-04-07,Cauquenes,"2,214734950584007","1,044743935309973","3,25947888589398"
2020-04-08,Cauquenes,"2,286253369272237","1,0945193171608265","3,3807726864330636"
2020-04-09,Cauquenes,"2,259299191374663","0,9845462713387242","3,2438454627133875"
2020-04-10,Cauquenes,"1,738544474393531","0,6247978436657682","2,363342318059299"
2020-04-11,Cauquenes,"1,9144654088050315","0,7498652291105121","2,6643306379155436"
2020-04-12,Cauquenes,"1,8429469901168014","0,8116801437556154","2,6546271338724168"
2020-02-26,Linares,"5,438559892328398","2,4736877523553162","7,912247644683715"
2020-02-27,Linares,"5,516621803499327","2,4102288021534317","7,926850605652759"
2020-02-28,Linares,"5,940174966352624","2,9167563930013456","8,85693135935397"
2020-02-29,Linares,"5,112920592193809","2,3505383580080754","7,463458950201884"
2020-03-01,Linares,"3,9491251682368773","2,019313593539704","5,968438761776581"
2020-03-02,Linares,"5,721265141318977","2,259623149394347","7,980888290713324"
2020-03-03,Linares,"5,623620457604307","1,9732839838492597","7,596904441453567"
2020-03-04,Linares,"5,854172274562584","1,877321668909825","7,73149394347241"
2020-03-05,Linares,"5,803230148048452","1,8740242261103635","7,6772543741588155"
2020-03-06,Linares,"6,018506056527591","2,1530955585464335","8,171601615074024"
2020-03-07,Linares,"5,014131897711978","1,9243606998654106","6,938492597577389"
2020-03-08,Linares,"4,022745625841185","1,653162853297443","5,675908479138627"
2020-03-09,Linares,"5,892395693135936","1,9105652759084792","7,802960969044415"
2020-03-10,Linares,"5,821803499327053","1,8548452220726783","7,676648721399731"
2020-03-11,Linares,"5,688963660834455","1,776177658142665","7,465141318977119"
2020-03-12,Linares,"5,743405114401077","1,7866083445491252","7,530013458950203"
2020-03-13,Linares,"6,076379542395693","2,167362045760431","8,243741588156123"
2020-03-14,Linares,"5,015545087483177","1,9179676985195155","6,933512786002693"
2020-03-15,Linares,"3,9069986541049797","1,6910497981157468","5,598048452220727"
2020-03-16,Linares,"5,279609690444145","1,9448183041722746","7,22442799461642"
2020-03-17,Linares,"4,735060565275909","1,6774562584118438","6,412516823687753"
2020-03-18,Linares,"4,625168236877523","1,6106998654104978","6,235868102288022"
2020-03-19,Linares,"4,237012113055182","1,4301480484522207","5,667160161507403"
2020-03-20,Linares,"3,9776581426648723","1,3051816958277254","5,282839838492597"
2020-03-21,Linares,"3,385800807537012","1,027658142664872","4,413458950201884"
2020-03-22,Linares,"2,5940107671601615","0,7456258411843877","3,3396366083445495"
2020-03-23,Linares,"3,654912516823688","1,0507402422611036","4,705652759084791"
2020-03-24,Linares,"3,4529609690444145","1,0207940780619111","4,473755047106326"
2020-03-25,Linares,"3,5941453566621804","1,0230148048452221","4,617160161507402"
2020-03-26,Linares,"3,6275235531628534","1,0722072678331092","4,6997308209959625"
2020-03-27,Linares,"3,791049798115747","1,0657469717362047","4,856796769851952"
2020-03-28,Linares,"3,2547106325706596","0,8522207267833108","4,10693135935397"
2020-03-29,Linares,"2,5890309555854643","0,6874831763122476","3,276514131897712"
2020-03-30,Linares,"3,8085464333781966","1,052557200538358","4,861103633916555"
2020-03-31,Linares,"3,9150067294751008","1,0651413189771197","4,980148048452221"
2020-04-01,Linares,"3,9107671601615075","1,0821668909825033","4,992934051144011"
2020-04-02,Linares,"3,6636608344549124","1,0263795423956932","4,690040376850606"
2020-04-03,Linares,"4,274293405114401","1,0971063257065947","5,371399730820995"
2020-04-04,Linares,"3,4499327052489908","0,9415881561238224","4,391520861372813"
2020-04-05,Linares,"2,4637954239569315","0,734522207267833","3,1983176312247643"
2020-04-06,Linares,"3,630080753701211","1,0362045760430687","4,66628532974428"
2020-04-07,Linares,"3,5781965006729477","1,0337819650067295","4,611978465679677"
2020-04-08,Linares,"3,4934051144010767","1,0333109017496636","4,52671601615074"
2020-04-09,Linares,"3,700807537012113","1,0463660834454913","4,7471736204576045"
2020-04-10,Linares,"2,301076716016151","0,5434724091520862","2,8445491251682373"
2020-04-11,Linares,"2,4672274562584118","0,5892328398384926","3,0564602960969043"
2020-04-12,Linares,"2,3233512786002692","0,6156123822341857","2,938963660834455"
2020-02-26,Talca,"5,05013230205577","1,5472013026663953","6,597333604722166"
2020-02-27,Talca,"5,190087522898433","1,5945654386322001","6,784652961530633"
2020-02-28,Talca,"5,821270099735396","1,7185222878078568","7,539792387543253"
2020-02-29,Talca,"4,580968858131488","1,5280683899857521","6,10903724811724"
2020-03-01,Talca,"3,711113372684714","1,3664156319967433","5,077529004681457"
2020-03-02,Talca,"5,7522898432729495","1,5188072460818236","7,2710970893547735"
2020-03-03,Talca,"5,860981070628943","1,4407286790148586","7,301709749643802"
2020-03-04,Talca,"5,684042336657846","1,389253002238958","7,073295338896804"
2020-03-05,Talca,"5,694870751068594","1,3946875636067575","7,089558314675351"
2020-03-06,Talca,"5,884876857317321","1,5687970690006106","7,453673926317932"
2020-03-07,Talca,"4,599287604315083","1,361103195603501","5,960390799918583"
2020-03-08,Talca,"3,8187258294321187","1,20150620801954","5,020232037451659"
2020-03-09,Talca,"5,789497252188072","1,4202320374516588","7,209729289639731"
2020-03-10,Talca,"5,833319763891716","1,3860166904131894","7,219336454304905"
2020-03-11,Talca,"5,646041115408101","1,3560350091593731","7,002076124567474"
2020-03-12,Talca,"5,80920008141665","1,3980867087319355","7,2072867901485855"
2020-03-13,Talca,"6,161713820476288","1,5860777529004682","7,747791573376755"
2020-03-14,Talca,"4,781192753918177","1,3353144718094851","6,116507225727662"
2020-03-15,Talca,"3,6365153673926316","1,1746183594545085","4,811133726847141"
2020-03-16,Talca,"5,07498473437818","1,397638917158559","6,47262365153674"
2020-03-17,Talca,"4,5926928556889886","1,19397516792184","5,7866680236108285"
2020-03-18,Talca,"4,459067779360879","1,185324648890698","5,644392428251577"
2020-03-19,Talca,"3,991471605943415","1,063912070018319","5,055383675961734"
2020-03-20,Talca,"4,040586199877875","1,077956442092408","5,118542641970283"
2020-03-21,Talca,"2,949155302259312","0,805739873804193","3,754895176063505"
2020-03-22,Talca,"2,2488092814980662","0,5900671687360065","2,8388764502340726"
2020-03-23,Talca,"3,5468349277427236","0,9474862609403623","4,494321188683086"
2020-03-24,Talca,"3,423081620191329","0,9012619580704254","4,324343578261755"
2020-03-25,Talca,"3,487665377569713","0,8783838795033584","4,366049257073072"
2020-03-26,Talca,"3,4961937716262974","0,8992876043150824","4,3954813759413796"
2020-03-27,Talca,"3,6660492570730714","0,9063504986769795","4,572399755750051"
2020-03-28,Talca,"2,9344392428251576","0,7217585996336251","3,6561978424587824"
2020-03-29,Talca,"2,324486057398738","0,5686749440260532","2,893161001424791"
2020-03-30,Talca,"3,6433340118054143","0,9150824343578261","4,558416446163241"
2020-03-31,Talca,"3,8093629147160595","0,9521473641359658","4,761510278852025"
2020-04-01,Talca,"3,7720130266639527","0,9333197638917159","4,705332790555668"
2020-04-02,Talca,"3,625829432118868","0,8989415835538368","4,524771015672705"
2020-04-03,Talca,"3,9232851618155915","0,9658864237736617","4,889171585589253"
2020-04-04,Talca,"3,202930999389375","0,7892530022389579","3,992184001628333"
2020-04-05,Talca,"2,5006106248727864","0,6363321799307958","3,1369428048035823"
2020-04-06,Talca,"3,868491756564217","0,9247913698351313","4,7932831263993485"
2020-04-07,Talca,"3,8532464889069815","0,9427640952574802","4,796010584164462"
2020-04-08,Talca,"3,858477508650519","0,9492570730714431","4,807734581721962"
2020-04-09,Talca,"4,020150620801954","0,9638306533686138","4,983981274170568"
2020-04-10,Talca,"2,403989415835538","0,5004884998982292","2,9044779157337675"
2020-04-11,Talca,"2,494463667820069","0,5434357826175453","3,0378994504376147"
2020-04-12,Talca,"2,404803582332587","0,569672297984938","2,9744758803175246"
2020-02-26,Pencahue,"3,191823899371069","3,2245283018867923","6,416352201257862"
2020-02-27,Pencahue,"3,1540880503144653","2,6088050314465407","5,762893081761006"
2020-02-28,Pencahue,"2,9987421383647797","3,0075471698113208","6,0062893081761"
2020-02-29,Pencahue,"2,6119496855345914","2,9069182389937107","5,518867924528302"
2020-03-01,Pencahue,"2,527044025157233","2,620754716981132","5,147798742138365"
2020-03-02,Pencahue,"2,8861635220125788","2,7654088050314467","5,6515723270440255"
2020-03-03,Pencahue,"3,177987421383648","2,8","5,977987421383648"
2020-03-04,Pencahue,"2,953459119496855","2,7006289308176097","5,654088050314465"
2020-03-05,Pencahue,"3,0276729559748428","2,8779874213836476","5,90566037735849"
2020-03-06,Pencahue,"3,028930817610063","2,8125786163522015","5,841509433962265"
2020-03-07,Pencahue,"2,621383647798742","2,642138364779874","5,2635220125786155"
2020-03-08,Pencahue,"2,50062893081761","2,493081761006289","4,9937106918239"
2020-03-09,Pencahue,"2,89874213836478","2,4364779874213838","5,335220125786163"
2020-03-10,Pencahue,"3,0383647798742137","2,610691823899371","5,649056603773585"
2020-03-11,Pencahue,"2,8867924528301887","2,6201257861635217","5,506918238993711"
2020-03-12,Pencahue,"3,240880503144654","2,7635220125786164","6,004402515723271"
2020-03-13,Pencahue,"3,189937106918239","2,8817610062893078","6,071698113207547"
2020-03-14,Pencahue,"2,7031446540880504","2,8150943396226413","5,518238993710692"
2020-03-15,Pencahue,"2,6823899371069184","2,5138364779874216","5,1962264150943405"
2020-03-16,Pencahue,"3,023270440251572","2,549056603773585","5,572327044025157"
2020-03-17,Pencahue,"3,1232704402515723","2,3358490566037737","5,459119496855346"
2020-03-18,Pencahue,"3,150943396226415","2,466666666666667","5,617610062893082"
2020-03-19,Pencahue,"3,067295597484277","2,3584905660377355","5,425786163522012"
2020-03-20,Pencahue,"3,033333333333333","2,5283018867924527","5,561635220125786"
2020-03-21,Pencahue,"2,6157232704402515","2,1628930817610064","4,778616352201258"
2020-03-22,Pencahue,"2,2534591194968554","1,6144654088050316","3,867924528301887"
2020-03-23,Pencahue,"3,1","2,2044025157232703","5,30440251572327"
2020-03-24,Pencahue,"2,9584905660377356","2,247169811320755","5,205660377358491"
2020-03-25,Pencahue,"3,149685534591195","2,278616352201258","5,428301886792453"
2020-03-26,Pencahue,"3,0257861635220125","2,1949685534591197","5,220754716981132"
2020-03-27,Pencahue,"3,1238993710691823","2,2433962264150944","5,367295597484277"
2020-03-28,Pencahue,"2,7031446540880504","1,8295597484276729","4,532704402515723"
2020-03-29,Pencahue,"2,469811320754717","1,6628930817610064","4,132704402515723"
2020-03-30,Pencahue,"3,1025157232704403","2,291194968553459","5,3937106918239"
2020-03-31,Pencahue,"3,49685534591195","2,4572327044025157","5,954088050314466"
2020-04-01,Pencahue,"3,1","2,351572327044025","5,451572327044025"
2020-04-02,Pencahue,"3,1622641509433964","2,3761006289308177","5,538364779874215"
2020-04-03,Pencahue,"2,9981132075471697","2,318867924528302","5,316981132075472"
2020-04-04,Pencahue,"2,750943396226415","2,077358490566038","4,8283018867924525"
2020-04-05,Pencahue,"2,483647798742138","1,7710691823899372","4,254716981132075"
2020-04-06,Pencahue,"3,1345911949685537","2,308805031446541","5,443396226415095"
2020-04-07,Pencahue,"3,107547169811321","2,3761006289308177","5,483647798742139"
2020-04-08,Pencahue,"3,259748427672956","2,3396226415094343","5,59937106918239"
2020-04-09,Pencahue,"3,2","2,264150943396227","5,464150943396227"
2020-04-10,Pencahue,"2,080503144654088","1,250314465408805","3,3308176100628932"
2020-04-11,Pencahue,"2,5220125786163523","1,5767295597484279","4,098742138364781"
2020-04-12,Pencahue,"2,379874213836478","1,4924528301886792","3,872327044025157"
2020-02-26,Rauco,"0,03695014662756598","5,890322580645162","5,927272727272728"
2020-02-27,Rauco,"0,030498533724340176","6,515542521994135","6,546041055718475"
2020-02-28,Rauco,"0,03167155425219941","6,096774193548388","6,128445747800587"
2020-02-29,Rauco,"0,04281524926686217","6,2768328445747805","6,319648093841643"
2020-03-01,Rauco,"0,04809384164222874","6,109677419354838","6,157771260997067"
2020-03-02,Rauco,"0,02932551319648094","5,5331378299120235","5,562463343108504"
2020-03-03,Rauco,"0,017008797653958945","5,489736070381232","5,506744868035191"
2020-03-04,Rauco,"0,01994134897360704","5,252199413489736","5,2721407624633425"
2020-03-05,Rauco,"0,011730205278592375","4,714956011730205","4,7266862170087975"
2020-03-06,Rauco,"0,02404692082111437","5,652785923753665","5,67683284457478"
2020-03-07,Rauco,"0,031085043988269796","6,043401759530791","6,074486803519061"
2020-03-08,Rauco,"0,04046920821114369","5,543695014662757","5,5841642228739"
2020-03-09,Rauco,"0,02756598240469208","5,249853372434018","5,27741935483871"
2020-03-10,Rauco,"0,01407624633431085","5,072140762463343","5,086217008797654"
2020-03-11,Rauco,"0,02287390029325513","5,123753665689149","5,146627565982404"
2020-03-12,Rauco,"0,01935483870967742","5,3841642228739","5,4035190615835775"
2020-03-13,Rauco,"0,02932551319648094","5,87565982404692","5,904985337243401"
2020-03-14,Rauco,"0,01994134897360704","5,964222873900294","5,9841642228739005"
2020-03-15,Rauco,"0,026392961876832845","5,3085043988269796","5,334897360703812"
2020-03-16,Rauco,"0,01407624633431085","5,417008797653959","5,431085043988269"
2020-03-17,Rauco,"0,01466275659824047","5,087976539589443","5,102639296187683"
2020-03-18,Rauco,"0,015835777126099706","5,10733137829912","5,12316715542522"
2020-03-19,Rauco,"0,017008797653958945","5,0175953079178885","5,034604105571847"
2020-03-20,Rauco,"0,01994134897360704","4,990029325513197","5,009970674486803"
2020-03-21,Rauco,"0,012903225806451613","4,7912023460410555","4,804105571847507"
2020-03-22,Rauco,"0,0093841642228739","3,873313782991202","3,882697947214076"
2020-03-23,Rauco,"0,012903225806451613","4,782404692082112","4,795307917888564"
2020-03-24,Rauco,"0,00997067448680352","4,607624633431085","4,617595307917888"
2020-03-25,Rauco,"0,012316715542521995","4,233431085043988","4,245747800586511"
2020-03-26,Rauco,"0,0187683284457478","4,090909090909091","4,109677419354838"
2020-03-27,Rauco,"0,013489736070381233","4,055131964809384","4,068621700879765"
2020-03-28,Rauco,"0,01994134897360704","3,6340175953079177","3,653958944281525"
2020-03-29,Rauco,"0,015835777126099706","3,1378299120234603","3,15366568914956"
2020-03-30,Rauco,"0,02873900293255132","3,936070381231672","3,9648093841642233"
2020-03-31,Rauco,"0,021114369501466276","4,127272727272727","4,148387096774194"
2020-04-01,Rauco,"0,022287390029325515","4,0498533724340176","4,072140762463343"
2020-04-02,Rauco,"0,013489736070381233","4,06099706744868","4,074486803519061"
2020-04-03,Rauco,"0,01994134897360704","4,401759530791789","4,421700879765396"
2020-04-04,Rauco,"0,02287390029325513","4,07507331378299","4,097947214076245"
2020-04-05,Rauco,"0,01818181818181818","3,361290322580645","3,3794721407624633"
2020-04-06,Rauco,"0,0187683284457478","4,0486803519061585","4,067448680351906"
2020-04-07,Rauco,"0,021114369501466276","4,419354838709678","4,4404692082111445"
2020-04-08,Rauco,"0,02404692082111437","4,334897360703812","4,358944281524927"
2020-04-09,Rauco,"0,021700879765395895","4,110850439882698","4,132551319648094"
2020-04-10,Rauco,"0,002346041055718475","3,0392961876832842","3,041642228739003"
2020-04-11,Rauco,"0,007624633431085044","3,166568914956012","3,1741935483870973"
2020-04-12,Rauco,"0,0093841642228739","3,097947214076246","3,10733137829912"
2020-02-26,San Clemente,"2,9352271335863844","3,3877800906085467","6,3230072241949316"
2020-02-27,San Clemente,"2,9210236316885023","3,2519897147055223","6,173013346394025"
2020-02-28,San Clemente,"3,547202155014081","3,695114485123056","7,242316640137137"
2020-02-29,San Clemente,"3,221868495163463","3,2959471041998283","6,517815599363291"
2020-03-01,San Clemente,"3,037467858454757","3,0417533978204974","6,079221256275254"
2020-03-02,San Clemente,"2,8935961797477656","2,8274764295334887","5,721072609281254"
2020-03-03,San Clemente,"2,9175952001959105","2,8961675033672094","5,813762703563119"
2020-03-04,San Clemente,"2,8612709685318967","2,8299253091710543","5,691196277702951"
2020-03-05,San Clemente,"2,882576221378719","2,8567405412023996","5,739316762581119"
2020-03-06,San Clemente,"3,6591159544508387","3,1829313089261664","6,842047263377005"
2020-03-07,San Clemente,"3,4538998408228236","3,158932288478021","6,612832129300845"
