date,comuna,IM_interno,IM_externo,IM
2020-02-26,San Fernando,"3,910064131697218","2,9023380295914762","6,812402161288694"
2020-02-27,San Fernando,"3,9426854516992376","2,9528859263747917","6,895571378074029"
2020-02-28,San Fernando,"3,9284956824723527","2,964500328233096","6,892996010705449"
2020-02-29,San Fernando,"3,4166540423168206","2,6007675604706355","6,017421602787456"
2020-03-01,San Fernando,"2,7306468716861083","2,208604756855022","4,939251628541131"
2020-03-02,San Fernando,"3,9512700095945057","2,6103115689541987","6,561581578548704"
2020-03-03,San Fernando,"4,028076554057466","2,49845982931879","6,526536383376256"
2020-03-04,San Fernando,"4,197040852396102","2,414381659344544","6,6114225117406455"
2020-03-05,San Fernando,"4,151845679947483","2,4898752714235215","6,6417209513710045"
2020-03-06,San Fernando,"4,294197848810787","2,8016967126193","7,095894561430087"
2020-03-07,San Fernando,"3,710902388526991","2,56935817805383","6,2802605665808215"
2020-03-08,San Fernando,"2,914406908044236","2,0741301822956117","4,988537090339848"
2020-03-09,San Fernando,"3,479422309751048","2,30348937029743","5,782911680048478"
2020-03-10,San Fernando,"3,699792960662526","2,2952582941978488","5,995051254860375"
2020-03-11,San Fernando,"3,6838862798565875","2,4427611977983132","6,126647477654901"
2020-03-12,San Fernando,"3,885269908599707","2,5086098065949605","6,393879715194668"
2020-03-13,San Fernando,"3,7534211988082613","2,8938039690955915","6,647225167903853"
2020-03-14,San Fernando,"3,1638135636014746","2,448315911730546","5,61212947533202"
2020-03-15,San Fernando,"2,5467858405292128","2,094682623844872","4,641468464374085"
2020-03-16,San Fernando,"3,3909003686310153","2,252285007322123","5,643185375953138"
2020-03-17,San Fernando,"3,084229662172398","1,9598040700903905","5,044033732262788"
2020-03-18,San Fernando,"3,2076453062667274","1,9551583093470686","5,162803615613796"
2020-03-19,San Fernando,"2,8983992324395293","1,7381709841943138","4,636570216633843"
2020-03-20,San Fernando,"2,795233045498157","1,651517446851487","4,4467504923496435"
2020-03-21,San Fernando,"2,285461798717366","1,2775337070140886","3,562995505731455"
2020-03-22,San Fernando,"1,8631520476695451","0,904610412563753","2,767762460233298"
2020-03-23,San Fernando,"2,6527798818360853","1,4561430086350553","4,10892289047114"
2020-03-24,San Fernando,"2,605009342018886","1,4064030702418826","4,011412412260769"
2020-03-25,San Fernando,"2,7110033833257585","1,437206483866081","4,14820986719184"
2020-03-26,San Fernando,"2,710144927536232","1,4243296470231783","4,134474574559411"
2020-03-27,San Fernando,"2,73221229106701","1,4447810937736707","4,176993384840681"
2020-03-28,San Fernando,"2,3013179821239205","1,1942634954299853","3,495581477553906"
2020-03-29,San Fernando,"1,942281472504166","0,875826894914912","2,818108367419078"
2020-03-30,San Fernando,"2,798262889461193","1,4537696308640107","4,252032520325203"
2020-03-31,San Fernando,"2,8805736504570016","1,467656415694592","4,348230066151594"
2020-04-01,San Fernando,"2,9647528152300158","1,4859869716709588","4,450739786900975"
2020-04-02,San Fernando,"2,6828763318689086","1,4264505377973034","4,109326869666212"
2020-04-03,San Fernando,"2,797252941473514","1,5154269555117912","4,312679896985305"
2020-04-04,San Fernando,"2,484421552290057","1,2816239963641873","3,7660455486542443"
2020-04-05,San Fernando,"2,0662020905923346","0,9670756956016765","3,0332777861940112"
2020-04-06,San Fernando,"2,8534060495884463","1,4984093319194063","4,351815381507853"
2020-04-07,San Fernando,"2,8307832146644447","1,4973488865323437","4,328132101196788"
2020-04-08,San Fernando,"2,851184164015553","1,4798262889461193","4,331010452961673"
