date,comuna,IM_interno,IM_externo,IM
2020-02-26,Antofagasta,"6,894828582525744","0,140714847339453","7,035543429865196"
2020-02-27,Antofagasta,"6,814713767395156","0,14154848855164312","6,956262255946799"
2020-02-28,Antofagasta,"6,920879870406685","0,13131743731112816","7,052197307717813"
2020-02-29,Antofagasta,"6,306258940328341","0,11098795956840121","6,4172468998967425"
2020-03-01,Antofagasta,"5,5738104034634","0,10465986491223084","5,678470268375631"
2020-03-02,Antofagasta,"7,061499985790206","0,1465124430424115","7,2080124288326175"
2020-03-03,Antofagasta,"7,2706207785072134","0,13934123397845793","7,409962012485671"
2020-03-04,Antofagasta,"7,291869156222469","0,13447201144362025","7,426341167666089"
2020-03-05,Antofagasta,"7,422381371908186","0,1277081497901687","7,550089521698355"
2020-03-06,Antofagasta,"7,509297941474598","0,12521669934919147","7,63451464082379"
2020-03-07,Antofagasta,"6,436657477666941","0,09586873940186243","6,532526217068804"
2020-03-08,Antofagasta,"5,875503263515882","0,09050691069618515","5,966010174212068"
2020-03-09,Antofagasta,"7,1983592425232805","0,14231581739468174","7,340675059917962"
2020-03-10,Antofagasta,"7,60291206032531","0,13364784342702324","7,736559903752333"
2020-03-11,Antofagasta,"7,35344492757742","0,13104271463892914","7,484487642216349"
2020-03-12,Antofagasta,"7,444056043425128","0,130341698165042","7,57439774159017"
2020-03-13,Antofagasta,"7,593088356495296","0,12483777152546868","7,717926128020765"
2020-03-14,Antofagasta,"6,449143149458607","0,08822387055825542","6,5373670200168625"
2020-03-15,Antofagasta,"5,682316385786417","0,08150737488276921","5,763823760669187"
2020-03-16,Antofagasta,"6,863538617481836","0,12084955618078647","6,984388173662622"
2020-03-17,Antofagasta,"6,297780430272544","0,11553509345307453","6,413315523725618"
2020-03-18,Antofagasta,"6,172194276295222","0,11813074904557555","6,290325025340798"
2020-03-19,Antofagasta,"5,676878771515995","0,09787705686759315","5,774755828383588"
2020-03-20,Antofagasta,"5,347135779312436","0,08350621915290685","5,430641998465343"
2020-03-21,Antofagasta,"4,595987154346775","0,056346567387576846","4,652333721734352"
2020-03-22,Antofagasta,"3,9913225528367486","0,052377298434080774","4,043699851270829"
2020-03-23,Antofagasta,"5,203967374314377","0,09346254772122281","5,2974299220356"
2020-03-24,Antofagasta,"5,164700978581105","0,09673080020083175","5,261431778781937"
2020-03-25,Antofagasta,"5,118159168632355","0,0883849148833376","5,206544083515692"
2020-03-26,Antofagasta,"5,09296046835479","0,07412775551576814","5,167088223870558"
2020-03-27,Antofagasta,"5,253938481067818","0,07111527931717206","5,32505376038499"
2020-03-28,Antofagasta,"4,683112134216235","0,053315144797794645","4,73642727901403"
2020-03-29,Antofagasta,"4,047138621271113","0,04588815945282822","4,0930267807239415"
2020-03-30,Antofagasta,"5,332395486969619","0,08369568306476824","5,416091170034387"
2020-03-31,Antofagasta,"5,541677324011709","0,09049743750059208","5,632174761512301"
2020-04-01,Antofagasta,"5,5514062958857915","0,09255312094428814","5,6439594168300795"
2020-04-02,Antofagasta,"5,204071579465901","0,0797737800892375","5,283845359555138"
