date,comuna,region,IM_interno,IM_externo,IM
20200823,Huara,R01,1.2733118971061093,1.6216505894962487,2.8949624866023576
20200823,Alto Hospicio,R01,3.600207856994388,1.107087923508626,4.707295780503014
20200823,Iquique,R01,5.666746276434061,0.5909071171132051,6.257653393547267
20200823,Camiña,R01,0.5303797468354431,0.7974683544303798,1.3278481012658228
20200823,Pozo Almonte,R01,0.5698757763975155,0.7956133540372671,1.3654891304347827
20200823,Colchane,R01,0.0,0.0703125,0.0703125
20200823,Pica,R01,1.7322604242867594,1.7805413313825895,3.512801755669349
20200823,Antofagasta,R02,5.952550921435501,0.08244422890397672,6.034995150339477
20200823,Calama,R02,4.6519169704810075,0.051511231330118784,4.703428201811126
20200823,Mejillones,R02,2.939574637249056,1.334128403895846,4.273703041144902
20200823,Taltal,R02,0.0,0.07782101167315175,0.07782101167315175
20200823,Sierra Gorda,R02,2.781927710843373,0.6201204819277109,3.4020481927710837
20200823,Tocopilla,R02,3.766310277111063,0.29216670303294784,4.058476980144011
20200823,Ollagüe,R02,0.0,0.29411764705882354,0.29411764705882354
20200823,María Elena,R02,1.6316513761467892,0.7577981651376147,2.3894495412844043
20200823,San Pedro de Atacama,R02,0.1416819012797075,0.06215722120658136,0.20383912248628885
20200823,Alto del Carmen,R03,0.8876508820798514,0.13463324048282266,1.0222841225626742
20200823,Copiapó,R03,5.198266334380756,0.18784266984505366,5.386109004225809
20200823,Tierra Amarilla,R03,3.5267459138187216,0.7184249628528975,4.24517087667162
20200823,Caldera,R03,6.678660049627792,0.6484181141439206,7.327078163771713
20200823,Chañaral,R03,3.0394426074633922,0.504723665564478,3.5441662730278702
20200823,Huasco,R03,1.8975167520693728,2.6326369728025227,4.530153724871896
20200823,Vallenar,R03,4.775863476769821,0.40516044745652,5.1810239242263405
20200823,Diego de Almagro,R03,0.9230066255426089,0.24400274160383825,1.1670093671464472
20200823,Freirina,R03,0.0,2.898748577929465,2.898748577929465
20200823,La Serena,R04,4.407329043894487,1.0789268309602678,5.486255874854756
20200823,Coquimbo,R04,4.24206293949732,1.3108856088560883,5.552948548353409
20200823,Canela,R04,1.256056527590848,3.1127187079407808,4.368775235531629
20200823,Ovalle,R04,3.6100281510596486,0.4998937695862326,4.109921920645881
20200823,Andacollo,R04,5.407665505226481,3.5289832119100413,8.936648717136524
20200823,Salamanca,R04,3.1229062432020878,0.18838372851859908,3.3112899717206874
20200823,Illapel,R04,5.516465560583208,0.4947209653092006,6.011186525892406
20200823,La Higuera,R04,3.5834109972041013,1.7041006523765143,5.287511649580615
20200823,Monte Patria,R04,2.2916410301485453,0.4425595499692362,2.7342005801177813
20200823,Los Vilos,R04,2.9060663061368452,0.3348224782506466,3.2408887843874914
20200823,Combarbalá,R04,3.0612716763005783,1.073699421965318,4.134971098265896
20200823,Paihuano,R04,1.491891891891892,0.6906906906906907,2.182582582582582
20200823,Vicuña,R04,1.9892070801554183,0.3663836523240753,2.3555907324794934
20200823,Punitaqui,R04,3.071039314908525,2.591475282210977,5.662514597119503
20200823,Río Hurtado,R04,0.3505535055350554,0.3148831488314883,0.6654366543665436
20200823,Viña del Mar,R05,6.028871488477383,1.4706275281107357,7.499499016588117
20200823,Valparaíso,R05,5.987615996281479,1.3209548631285382,7.308570859410016
20200823,Concón,R05,5.663718348942075,4.6103017689906345,10.274020117932707
20200823,Catemu,R05,3.235062489299777,6.312788906009245,9.547851395309024
20200823,San Antonio,R05,4.175464236588721,1.5820581155433286,5.7575223521320495
20200823,Algarrobo,R05,5.500632288885766,2.8184628354643815,8.319095124350147
20200823,Santa María,R05,3.1480351011064482,5.5009538344143465,8.648988935520794
20200823,Cabildo,R05,2.833461243284728,1.5646310711544786,4.398092314439206
20200823,Puchuncaví,R05,5.000613647520863,4.180412371134021,9.181026018654883
20200823,Los Andes,R05,2.519463501117706,5.623140368457567,8.142603869575273
20200823,Quilpué,R05,3.996455804961873,2.4138384706261413,6.410294275588014
20200823,La Ligua,R05,3.0727467237229207,2.6909155745743067,5.763662298297228
20200823,San Felipe,R05,4.158026060438037,3.6847795952314937,7.842805655669532
20200823,Quillota,R05,3.916940046593449,2.8038320734084534,6.720772120001903
20200823,Villa Alemana,R05,4.31209295055489,3.8970979002761426,8.209190850831032
20200823,Quintero,R05,6.005195240489358,4.060164236634826,10.065359477124183
20200823,Santo Domingo,R05,3.9238015490893865,4.789407577977809,8.713209127067197
20200823,Casablanca,R05,3.0540755467196816,2.16050364479788,5.214579191517561
20200823,Petorca,R05,1.5521835677276092,2.824821120157908,4.377004687885517
20200823,Zapallar,R05,4.12083973374296,16.30568356374808,20.42652329749104
20200823,Calle Larga,R05,1.4605377276669558,9.450346921075452,10.91088464874241
20200823,El Tabo,R05,3.3591455273698263,4.208611481975969,7.567757009345794
20200823,San Esteban,R05,2.509081473793461,5.601798996713371,8.110880470506833
20200823,La Calera,R05,4.013152189622779,4.611070964012139,8.624223153634919
20200823,Cartagena,R05,4.298438403701562,4.146327356853673,8.444765760555235
20200823,Llay-Llay,R05,1.3754478146644376,6.935753522808693,8.311201337473133
20200823,Papudo,R05,2.802208201892745,7.273186119873817,10.07539432176656
20200823,Nogales,R05,5.443789163287874,2.139574886349674,7.583364049637548
20200823,Limache,R05,6.297195558065122,5.4359119141727845,11.73310747223791
20200823,Rinconada,R05,1.4425,22.19,23.6325
20200823,La Cruz,R05,0.2765280618041354,8.022494887525562,8.299022949329697
20200823,Olmué,R05,3.100691016781836,3.7401776900296153,6.840868706811451
20200823,Hijuelas,R05,3.06046735726331,5.731630932305468,8.792098289568779
20200823,El Quisco,R05,3.256911275148357,3.373425966131133,6.6303372412794905
20200823,Isla de Pascua,R05,0.4144144144144144,0.0,0.4144144144144144
20200823,Juan Fernández,R05,0.0,0.006329113924050633,0.006329113924050633
20200823,Panquehue,R05,2.273712285380897,11.434572428738122,13.708284714119019
20200823,Putaendo,R05,2.00659195781147,3.426763348714569,5.433355306526039
20200823,San Fernando,R06,2.7934484937855486,1.1366125974299557,3.930061091215504
20200823,Rengo,R06,2.697036678869932,2.065068729709194,4.762105408579126
20200823,Santa Cruz,R06,3.6328914141414135,1.4856902356902355,5.1185816498316505
20200823,Marchihue,R06,0.8196218702095044,5.099642309657638,5.919264179867144
20200823,Rancagua,R06,3.428218687627317,1.0191361962180292,4.447354883845347
20200823,Pichilemu,R06,2.0848368522072938,0.6406909788867563,2.7255278310940496
20200823,Malloa,R06,1.4924770642201834,9.282935779816514,10.775412844036698
20200823,Navidad,R06,2.435061955025241,0.4038549793483249,2.8389169343735663
20200823,Paredones,R06,1.5071151358344117,0.9491159982751186,2.45623113410953
20200823,Chimbarongo,R06,3.06721260815822,1.7506953028430159,4.817907911001236
20200823,Codegua,R06,1.909871244635193,3.555555555555556,5.465426800190748
20200823,Las Cabras,R06,3.748427672955975,1.4234234234234235,5.171851096379399
20200823,Pichidegua,R06,1.3039598438371445,8.440044617958728,9.744004461795873
20200823,Litueche,R06,3.5755743651753327,2.1382507053607416,5.713825070536075
20200823,Mostazal,R06,0.1279134295227525,2.4062153163152056,2.534128745837958
20200823,Graneros,R06,3.270692050004085,2.6559359424789606,5.926627992483046
20200823,Chépica,R06,2.7551522608428174,3.2463857274684718,6.00153798831129
20200823,Coltauco,R06,1.4432510420006412,2.2531260019236936,3.6963770439243353
20200823,Machalí,R06,2.8391144572913865,1.6907770906157569,4.529891547907144
20200823,Coinco,R06,0.8132701421800947,13.399684044233807,14.212954186413903
20200823,Doñihue,R06,3.1042191435768265,3.7715680100755664,6.875787153652393
20200823,Nancagua,R06,0.984924623115578,3.831972361809045,4.816896984924624
20200823,Olivar,R06,0.4046328240512568,5.808033514046327,6.212666338097585
20200823,La Estrella,R06,0.5331753554502371,4.588862559241706,5.122037914691943
20200823,Peumo,R06,0.08577878103837472,3.820823927765237,3.906602708803612
20200823,Peralillo,R06,1.5015591268889419,6.992084432717679,8.493643559606621
