date,comuna,IM_interno,IM_externo,IM
2020-02-26,Viña del Mar,"10,001523294215138","3,2142239120632716","13,21574720627841"
2020-02-27,Viña del Mar,"10,19343399261507","3,267587955007982","13,461021947623053"
2020-02-28,Viña del Mar,"10,445179687785618","3,3274716971934826","13,7726513849791"
2020-02-29,Viña del Mar,"9,310617969997198","2,9061163309326217","12,216734300929819"
2020-03-01,Viña del Mar,"7,580119182539392","2,441816254158593","10,021935436697985"
2020-03-02,Viña del Mar,"9,65886740028516","3,0019620029490977","12,660829403234258"
2020-03-03,Viña del Mar,"9,456318015086707","2,9743964708319623","12,430714485918669"
2020-03-04,Viña del Mar,"10,036400638564935","3,108629157069913","13,145029795634848"
2020-03-05,Viña del Mar,"9,851935802288597","3,088192641879623","12,94012844416822"
2020-03-06,Viña del Mar,"10,160798937349956","3,231150757381884","13,391949694731839"
2020-03-07,Viña del Mar,"8,595863951547058","2,728256498373122","11,32412044992018"
2020-03-08,Viña del Mar,"6,775003351247273","2,226788042749729","9,001791393997003"
2020-03-09,Viña del Mar,"9,550140752385479","2,9634165661292484","12,513557318514728"
2020-03-10,Viña del Mar,"9,706296688967694","3,108117330213627","12,81441401918132"
2020-03-11,Viña del Mar,"9,38600275411594","2,9117829854129345","12,297785739528875"
2020-03-12,Viña del Mar,"10,354683825052707","3,039093822737299","13,393777647790007"
2020-03-13,Viña del Mar,"10,78467931610183","3,1850619676086716","13,969741283710501"
2020-03-14,Viña del Mar,"9,073239985863829","2,6451211932877565","11,718361179151586"
2020-03-15,Viña del Mar,"7,467102938129882","2,216003119706553","9,683106057836435"
2020-03-16,Viña del Mar,"8,925224533567311","2,6084646412946784","11,53368917486199"
2020-03-17,Viña del Mar,"7,779183270573611","2,2924603029527537","10,071643573526366"
2020-03-18,Viña del Mar,"7,696766960357792","2,225874066220646","9,922641026578438"
2020-03-19,Viña del Mar,"7,001864512119329","2,037704578413093","9,03956909053242"
2020-03-20,Viña del Mar,"6,829074202707808","2,0101512326496787","8,839225435357488"
2020-03-21,Viña del Mar,"5,5392217794513705","1,4550262615922689","6,994248041043639"
2020-03-22,Viña del Mar,"4,741893028187036","1,145127286464617","5,887020314651653"
2020-03-23,Viña del Mar,"6,250466128029832","1,7495094992627256","7,999975627292558"
2020-03-24,Viña del Mar,"6,060748973299699","1,7099647814377459","7,770713754737445"
2020-03-25,Viña del Mar,"6,203341498190326","1,7163016853727195","7,919643183563046"
2020-03-26,Viña del Mar,"6,282613729146102","1,7784277166429034","8,061041445789005"
2020-03-27,Viña del Mar,"6,423865755127409","1,818008993529046","8,241874748656455"
2020-03-28,Viña del Mar,"5,586090495862733","1,4410607002278848","7,0271511960906174"
2020-03-29,Viña del Mar,"4,821859881304915","1,1509036181284198","5,972763499433335"
2020-03-30,Viña del Mar,"6,398457207618908","1,7936362860868398","8,192093493705748"
2020-03-31,Viña del Mar,"6,678073093749619","1,8497422586187988","8,527815352368417"
2020-04-01,Viña del Mar,"6,661913988715437","1,832401077273669","8,494315065989106"
2020-04-02,Viña del Mar,"6,382956165685665","1,7535066232832475","8,136462788968913"
2020-04-03,Viña del Mar,"6,544827502163078","1,8383602042432883","8,383187706406366"
2020-04-04,Viña del Mar,"5,726940372171243","1,4954971423000525","7,222437514471295"
2020-04-05,Viña del Mar,"4,919216661182808","1,222327837287805","6,141544498470613"
2020-04-06,Viña del Mar,"6,491768118061395","1,8232978710440049","8,315065989105399"
2020-04-07,Viña del Mar,"6,417711646498251","1,8167781718032148","8,234489818301466"
2020-04-08,Viña del Mar,"6,202147235525659","1,7497897853983109","7,951937020923969"
2020-04-09,Viña del Mar,"6,46607928441731","1,8366053693074496","8,302684653724759"
2020-04-10,Viña del Mar,"4,8915414518821825","1,20139168159495","6,092933133477132"
2020-04-11,Viña del Mar,"5,095967535553687","1,2581800899352904","6,354147625488977"
2020-04-12,Viña del Mar,"4,725441450663547","1,1374742563277642","5,862915706991312"
2020-02-26,Valparaíso,"8,34506230180339","2,8324738140235115","11,177536115826902"
2020-02-27,Valparaíso,"8,303372945962394","2,886095006246196","11,18946795220859"
2020-02-28,Valparaíso,"8,596687914411095","2,9312117620679716","11,527899676479066"
2020-02-29,Valparaíso,"7,47445465902175","2,516656523271085","9,991111182292835"
2020-03-01,Valparaíso,"6,542490150229027","2,111422531150902","8,653912681379929"
2020-03-02,Valparaíso,"8,268057913450143","2,500896889714597","10,768954803164739"
2020-03-03,Valparaíso,"8,426583170505141","2,477930106665813","10,904513277170954"
2020-03-04,Valparaíso,"8,7359140267145","2,608683814343829","11,344597841058329"
2020-03-05,Valparaíso,"8,820878311284794","2,5641596463691982","11,385037957653992"
2020-03-06,Valparaíso,"9,195265703577949","2,671225856049201","11,86649155962715"
2020-03-07,Valparaíso,"7,605352509689612","2,28453826195586","9,889890771645472"
2020-03-08,Valparaíso,"7,036580287645344","1,9054582145488324","8,942038502194176"
2020-03-09,Valparaíso,"8,703802171754381","2,4263269163009706","11,130129088055352"
2020-03-10,Valparaíso,"9,300233831961306","2,607530670425062","11,907764502386367"
2020-03-11,Valparaíso,"8,549024632435376","2,3886575482879016","10,937682180723279"
2020-03-12,Valparaíso,"10,024824626029021","2,5335693007463402","12,558393926775361"
2020-03-13,Valparaíso,"9,838223517729588","2,667734392517377","12,505957910246966"
2020-03-14,Valparaíso,"8,07879816778244","2,225023223037253","10,303821390819692"
2020-03-15,Valparaíso,"7,148771581408758","1,94066113584676","9,089432717255518"
2020-03-16,Valparaíso,"8,495579614978059","2,190765239117204","10,686344854095264"
2020-03-17,Valparaíso,"7,705579935295813","1,9229956116467535","9,628575546942567"
2020-03-18,Valparaíso,"7,683189724206413","1,877046029661424","9,560235753867836"
2020-03-19,Valparaíso,"7,101124315320798","1,7223806015567442","8,823504916877543"
2020-03-20,Valparaíso,"6,922771389218104","1,6935359876997982","8,616307376917902"
2020-03-21,Valparaíso,"5,721403632403344","1,2755693648098914","6,996972997213236"
2020-03-22,Valparaíso,"5,07221563791281","1,0387264166052725","6,110942054518082"
2020-03-23,Valparaíso,"6,301579166533201","1,474294500144143","7,775873666677343"
2020-03-24,Valparaíso,"6,137784682404946","1,4475960152471252","7,585380697652071"
2020-03-25,Valparaíso,"6,149620423460072","1,4518882731669818","7,601508696627054"
2020-03-26,Valparaíso,"6,057913450142541","1,4942342804061628","7,552147730548704"
2020-03-27,Valparaíso,"6,294372017040905","1,5142861718825076","7,808658188923412"
2020-03-28,Valparaíso,"5,628127102085268","1,2336718024280087","6,861798904513277"
2020-03-29,Valparaíso,"4,86162272974791","1,0322880297254877","5,893910759473398"
2020-03-30,Valparaíso,"6,30034594317563","1,5112912008712642","7,811637144046895"
2020-03-31,Valparaíso,"6,508344277523303","1,5605720875108107","8,068916365034113"
2020-04-01,Valparaíso,"6,446619046093725","1,5388705595951184","7,985489605688844"
2020-04-02,Valparaíso,"6,119110157276018","1,4744226272462284","7,593532784522246"
