date;comuna;region;IM_interno;IM_externo;IM
20200607;Ñuñoa;R13;3.053959235;3.288091087;6.342050322
20200608;Ñuñoa;R13;3.612879619;4.38090011;7.993779729
20200609;Ñuñoa;R13;3.734422419;4.518413293;8.252835712
20200610;Ñuñoa;R13;3.889175868;4.68791029;8.577086158
20200611;Ñuñoa;R13;3.862960332;4.599750328;8.462710661
20200612;Ñuñoa;R13;4.040571662;4.834032845;8.874604507
20200613;Ñuñoa;R13;3.670304126;4.034050063;7.70435419
20200614;Ñuñoa;R13;3.346161297;3.504810486;6.850971783
20200518;Algarrobo;R05;4.600674441;2.1788675;6.779541942
20200519;Algarrobo;R05;4.656315863;2.197695658;6.854011522
20200520;Algarrobo;R05;4.510467894;2.109877757;6.620345651
20200521;Algarrobo;R05;4.066882113;1.908809892;5.975692005
20200522;Algarrobo;R05;4.446957988;2.15301391;6.599971898
20200523;Algarrobo;R05;4.279471688;2.053955318;6.333427006
20200524;Algarrobo;R05;4.106646059;1.959252494;6.065898553
20200525;Algarrobo;R05;4.876773922;2.8438949;7.720668821
20200526;Algarrobo;R05;4.760994801;2.438948995;7.199943797
20200527;Algarrobo;R05;4.706196431;2.18715751;6.893353941
20200528;Algarrobo;R05;4.626949557;2.180694113;6.80764367
20200529;Algarrobo;R05;4.531965716;2.181115639;6.713081355
20200530;Algarrobo;R05;4.292398483;2.055500913;6.347899396
20200531;Algarrobo;R05;3.876773922;1.801882816;5.678656737
20200601;Algarrobo;R05;4.465505129;2.151749333;6.617254461
20200602;Algarrobo;R05;4.574258817;2.180694113;6.75495293
20200603;Algarrobo;R05;4.673457918;2.259378952;6.932836869
20200604;Algarrobo;R05;4.592384432;2.273289307;6.865673739
20200605;Algarrobo;R05;4.77968245;2.230434172;7.010116622
20200606;Algarrobo;R05;4.382042996;2.034705634;6.41674863
20200607;Algarrobo;R05;3.993396094;1.919769566;5.91316566
20200608;Algarrobo;R05;4.54601658;2.173387663;6.719404243
20200609;Algarrobo;R05;4.630602782;2.256568779;6.887171561
20200610;Algarrobo;R05;4.581565266;2.254601658;6.836166924
20200611;Algarrobo;R05;4.922017704;2.35885907;7.280876774
20200612;Algarrobo;R05;4.791906702;2.255585218;7.047491921
20200613;Algarrobo;R05;4.522973163;2.143880849;6.666854012
20200614;Algarrobo;R05;3.901924968;1.845862021;5.747786989
20200518;Alhué;R13;0;0.06162465;0.06162465
20200519;Alhué;R13;0;0.040616246;0.040616246
20200520;Alhué;R13;0;0.037815126;0.037815126
20200521;Alhué;R13;0;0.018207283;0.018207283
20200522;Alhué;R13;0;0.072829132;0.072829132
20200523;Alhué;R13;0;0.029411765;0.029411765
20200524;Alhué;R13;0;0.014005602;0.014005602
20200525;Alhué;R13;0;0.06162465;0.06162465
20200526;Alhué;R13;0;0.06302521;0.06302521
20200527;Alhué;R13;0;0.071428571;0.071428571
20200528;Alhué;R13;0;0.077030812;0.077030812
20200529;Alhué;R13;0;0.067226891;0.067226891
20200530;Alhué;R13;0;0.040616246;0.040616246
20200531;Alhué;R13;0;0.025210084;0.025210084
20200601;Alhué;R13;0;0.074229692;0.074229692
20200602;Alhué;R13;0;0.057422969;0.057422969
20200603;Alhué;R13;0;0.06302521;0.06302521
20200604;Alhué;R13;0;0.047619048;0.047619048
20200605;Alhué;R13;0;0.067226891;0.067226891
20200606;Alhué;R13;0;0.047619048;0.047619048
20200607;Alhué;R13;0;0.039215686;0.039215686
20200608;Alhué;R13;0;0.072829132;0.072829132
20200609;Alhué;R13;0;0.06022409;0.06022409
20200610;Alhué;R13;0;0.065826331;0.065826331
20200611;Alhué;R13;0;0.077030812;0.077030812
20200612;Alhué;R13;0;0.056022409;0.056022409
20200613;Alhué;R13;0;0.042016807;0.042016807
20200614;Alhué;R13;0;0.022408964;0.022408964
20200518;Alto Biobío;R08;0.221993834;0.205549846;0.427543679
20200519;Alto Biobío;R08;0.131551901;0.123329908;0.254881809
20200520;Alto Biobío;R08;0.216855087;0.229188078;0.446043165
20200521;Alto Biobío;R08;0.085303186;0.177800617;0.263103803
20200522;Alto Biobío;R08;0.236382323;0.190133607;0.42651593
20200523;Alto Biobío;R08;0.203494347;0.113052415;0.316546763
20200524;Alto Biobío;R08;0.159301131;0.092497431;0.251798561
20200525;Alto Biobío;R08;0.177800617;0.182939363;0.360739979
20200526;Alto Biobío;R08;0.18602261;0.162384378;0.348406989
20200527;Alto Biobío;R08;0.169578623;0.178828366;0.348406989
20200528;Alto Biobío;R08;0.176772867;0.151079137;0.327852004
20200529;Alto Biobío;R08;0.2004111;0.162384378;0.362795478
20200530;Alto Biobío;R08;0.090441932;0.107913669;0.198355601
20200531;Alto Biobío;R08;0.149023638;0.137718397;0.286742035
20200601;Alto Biobío;R08;0.192189106;0.153134635;0.345323741
20200602;Alto Biobío;R08;0.166495375;0.149023638;0.315519013
20200603;Alto Biobío;R08;0.189105858;0.170606372;0.35971223
20200604;Alto Biobío;R08;0.128468654;0.139773895;0.268242549
20200605;Alto Biobío;R08;0.14696814;0.16032888;0.30729702
20200606;Alto Biobío;R08;0.109969168;0.130524152;0.24049332
20200607;Alto Biobío;R08;0.09352518;0.086330935;0.179856115
20200608;Alto Biobío;R08;0.031860226;0.135662898;0.167523124
20200609;Alto Biobío;R08;0.098663926;0.135662898;0.234326824
20200610;Alto Biobío;R08;0.094552929;0.135662898;0.230215827
20200611;Alto Biobío;R08;0.063720452;0.131551901;0.195272354
20200612;Alto Biobío;R08;0.063720452;0.192189106;0.255909558
20200613;Alto Biobío;R08;0.054470709;0.107913669;0.162384378
20200614;Alto Biobío;R08;0.09352518;0.086330935;0.179856115
20200518;Alto del Carmen;R03;0.975858867;0.189415042;1.165273909
20200519;Alto del Carmen;R03;1.053389044;0.163881151;1.217270195
20200520;Alto del Carmen;R03;1.153667595;0.204271123;1.357938719
20200521;Alto del Carmen;R03;0.84354689;0.076601671;0.920148561
20200522;Alto del Carmen;R03;1.098421541;0.191272052;1.289693593
20200523;Alto del Carmen;R03;0.990250696;0.142061281;1.132311978
20200524;Alto del Carmen;R03;0.871402043;0.103064067;0.97446611
20200525;Alto del Carmen;R03;1.169452182;0.200557103;1.370009285
20200526;Alto del Carmen;R03;1.136490251;0.178272981;1.314763231
20200527;Alto del Carmen;R03;1.130454968;0.188950789;1.319405757
20200528;Alto del Carmen;R03;1.098885794;0.162952646;1.26183844
20200529;Alto del Carmen;R03;1.125348189;0.215413185;1.340761374
20200530;Alto del Carmen;R03;1.042711235;0.185701021;1.228412256
20200531;Alto del Carmen;R03;0.850510678;0.119777159;0.970287837
20200601;Alto del Carmen;R03;0.993036212;0.17455896;1.167595172
20200602;Alto del Carmen;R03;1.040389972;0.167130919;1.207520891
20200603;Alto del Carmen;R03;0.99628598;0.17084494;1.167130919
20200604;Alto del Carmen;R03;1.010677809;0.137883008;1.148560817
20200605;Alto del Carmen;R03;1.135097493;0.236768802;1.371866295
20200606;Alto del Carmen;R03;1.196843083;0.217734448;1.41457753
20200607;Alto del Carmen;R03;1.003249768;0.151810585;1.155060353
20200608;Alto del Carmen;R03;1.073351903;0.182915506;1.256267409
20200609;Alto del Carmen;R03;1.082172702;0.191272052;1.273444754
20200610;Alto del Carmen;R03;1.116063138;0.155524605;1.271587744
20200611;Alto del Carmen;R03;1.072887651;0.142525534;1.215413185
20200612;Alto del Carmen;R03;1.168523677;0.215413185;1.383936862
20200613;Alto del Carmen;R03;0.99628598;0.150417827;1.146703807
20200614;Alto del Carmen;R03;0.863045497;0.091922006;0.954967502
20200518;Alto Hospicio;R01;2.882103513;0.943462898;3.82556641
20200519;Alto Hospicio;R01;2.973311162;0.984202868;3.95751403
20200520;Alto Hospicio;R01;3.140095614;1.028892122;4.168987736
20200521;Alto Hospicio;R01;2.799709;0.790438578;3.590147578
20200522;Alto Hospicio;R01;3.239409686;0.994429433;4.233839119
20200523;Alto Hospicio;R01;3.034296404;0.861068385;3.895364789
20200524;Alto Hospicio;R01;2.761297028;0.739014758;3.500311785
20200525;Alto Hospicio;R01;3.253959676;1.04934525;4.303304926
20200526;Alto Hospicio;R01;3.234919975;1.069507379;4.304427354
20200527;Alto Hospicio;R01;3.20236957;1.074537518;4.276907088
20200528;Alto Hospicio;R01;3.118395344;1.011806277;4.130201621
20200529;Alto Hospicio;R01;3.27549366;1.076907088;4.352400748
20200530;Alto Hospicio;R01;3.223155269;0.92808148;4.151236749
20200531;Alto Hospicio;R01;2.971066306;0.795011432;3.766077739
20200601;Alto Hospicio;R01;3.340677614;1.106880067;4.44755768
20200602;Alto Hospicio;R01;3.398461858;1.166202453;4.564664311
20200603;Alto Hospicio;R01;3.275244232;1.408189566;4.683433798
20200604;Alto Hospicio;R01;3.176678445;1.1004365;4.277114945
20200605;Alto Hospicio;R01;3.284514654;1.111494492;4.396009146
20200606;Alto Hospicio;R01;3.065849096;0.964248597;4.030097693
20200607;Alto Hospicio;R01;2.809935564;0.827977551;3.637913116
20200608;Alto Hospicio;R01;3.105092496;1.101517356;4.206609852
20200609;Alto Hospicio;R01;3.091332363;1.103055498;4.194387861
20200610;Alto Hospicio;R01;3.153689462;1.124173768;4.27786323
20200611;Alto Hospicio;R01;3.196632717;1.130866764;4.32749948
20200612;Alto Hospicio;R01;3.264560382;1.140843899;4.405404282
20200613;Alto Hospicio;R01;3.070671378;0.942548327;4.013219705
20200614;Alto Hospicio;R01;2.765454168;0.831718977;3.597173145
20200518;Ancud;R10;3.635791832;0.976219197;4.612011029
20200519;Ancud;R10;3.654661382;1.00887472;4.663536102
20200520;Ancud;R10;3.795192142;1.011114941;4.806307083
20200521;Ancud;R10;3.110115458;0.919524384;4.029639841
20200522;Ancud;R10;3.787523695;0.997759779;4.785283474
20200523;Ancud;R10;3.070222299;0.827933827;3.898156126
20200524;Ancud;R10;2.911080476;0.854988799;3.766069275
20200525;Ancud;R10;3.712820955;0.957177322;4.669998277
20200526;Ancud;R10;3.795795278;0.9682061;4.764001379
20200527;Ancud;R10;3.791487162;0.994140962;4.785628123
20200528;Ancud;R10;3.46450112;0.931845597;4.396346717
20200529;Ancud;R10;3.738669654;0.967947613;4.706617267
20200530;Ancud;R10;3.376960193;0.899276236;4.276236429
20200531;Ancud;R10;2.950715147;0.859900052;3.810615199
20200601;Ancud;R10;3.531966224;0.879028089;4.410994313
20200602;Ancud;R10;3.630880579;0.935464415;4.566344994
20200603;Ancud;R10;3.66603481;1.004738928;4.670773738
20200604;Ancud;R10;3.600551439;0.912200586;4.512752025
20200605;Ancud;R10;3.69119421;0.900568671;4.591762881
20200606;Ancud;R10;3.185162847;0.829398587;4.014561434
20200607;Ancud;R10;2.873944511;0.84059969;3.714544201
20200608;Ancud;R10;3.662760641;0.929519214;4.592279855
20200609;Ancud;R10;3.406169223;0.86946407;4.275633293
20200610;Ancud;R10;3.61278649;0.92417715;4.536963639
20200611;Ancud;R10;3.658883336;0.934775116;4.593658453
20200612;Ancud;R10;3.800017232;0.953127693;4.753144925
20200613;Ancud;R10;3.253661899;0.847061865;4.100723764
20200614;Ancud;R10;2.865672928;0.837928658;3.703601585
20200518;Andacollo;R04;4.946468166;4.434273044;9.38074121
20200519;Andacollo;R04;5.146024707;4.660120367;9.806145074
20200520;Andacollo;R04;5.40544821;4.745644599;10.15109281
20200521;Andacollo;R04;4.81184669;3.862527716;8.674374406
20200522;Andacollo;R04;5.148875515;4.602153944;9.751029458
20200523;Andacollo;R04;5.078555591;4.283180234;9.361735825
20200524;Andacollo;R04;4.826734241;3.709534368;8.536268609
20200525;Andacollo;R04;5.236933798;4.619892303;9.856826101
20200526;Andacollo;R04;5.165663605;4.67754197;9.843205575
20200527;Andacollo;R04;5.103579347;4.872347165;9.975926513
20200528;Andacollo;R04;4.988280013;4.813747228;9.802027241
20200529;Andacollo;R04;5.112131771;5.268292683;10.38042445
20200530;Andacollo;R04;4.976243269;4.537535635;9.513778904
20200531;Andacollo;R04;4.519480519;3.781121318;8.300601837
20200601;Andacollo;R04;5.120367437;4.74025974;9.860627178
20200602;Andacollo;R04;5.253088375;5.079189104;10.33227748
20200603;Andacollo;R04;4.447576813;3.590750713;8.038327526
20200604;Andacollo;R04;4.929996832;4.193538169;9.123535002
20200605;Andacollo;R04;5.080456129;5.260690529;10.34114666
20200606;Andacollo;R04;4.975926513;4.60690529;9.582831802
20200607;Andacollo;R04;4.710484637;3.948051948;8.658536585
20200608;Andacollo;R04;4.945517897;4.66170415;9.607222046
20200609;Andacollo;R04;5.165030092;4.833386126;9.998416218
20200610;Andacollo;R04;5.251504593;4.909407666;10.16091226
20200611;Andacollo;R04;5.206208426;5.019005385;10.22521381
20200612;Andacollo;R04;5.179917643;5.270509978;10.45042762
20200613;Andacollo;R04;5.00791891;4.805828318;9.813747228
20200614;Andacollo;R04;4.788723472;4.051314539;8.840038011
20200518;Angol;R09;3.328010565;0.834794093;4.162804658
20200519;Angol;R09;3.106255253;0.725297155;3.831552407
20200520;Angol;R09;3.348661304;0.811021731;4.159683035
20200521;Angol;R09;2.621683275;0.489014287;3.110697563
20200522;Angol;R09;3.358026174;0.771521191;4.129547365
20200523;Angol;R09;2.963020771;0.591067355;3.554088126
20200524;Angol;R09;2.463080802;0.461399928;2.92448073
20200525;Angol;R09;3.515428023;0.854124145;4.369552167
20200526;Angol;R09;3.458998679;0.83023172;4.2892304
20200527;Angol;R09;3.459238804;0.883779565;4.34301837
20200528;Angol;R09;3.258014167;0.816784728;4.074798895
20200529;Angol;R09;3.345299556;0.858206267;4.203505823
20200530;Angol;R09;2.979469324;0.627086085;3.606555409
20200531;Angol;R09;2.491655661;0.476647857;2.968303518
20200601;Angol;R09;3.422859887;0.813182855;4.236042742
20200602;Angol;R09;3.129907552;0.733221275;3.863128827
20200603;Angol;R09;3.257894105;0.810061232;4.067955337
20200604;Angol;R09;3.14707648;0.803697923;3.950774403
20200605;Angol;R09;3.320566695;0.901428743;4.221995438
20200606;Angol;R09;2.926401729;0.611958218;3.538359947
20200607;Angol;R09;2.488534038;0.471965422;2.96049946
20200608;Angol;R09;3.16040341;0.738984272;3.899387682
20200609;Angol;R09;3.143594669;0.778965062;3.922559731
20200610;Angol;R09;3.214071317;0.810781606;4.024852924
20200611;Angol;R09;3.218033377;0.771881378;3.989914756
20200612;Angol;R09;3.322367631;0.827350222;4.149717853
20200613;Angol;R09;2.952455277;0.650018009;3.602473286
20200614;Angol;R09;2.416496578;0.502701405;2.919197983
20200518;Antofagasta;R02;5.405625606;0.09800194;5.503627546
20200519;Antofagasta;R02;5.47756547;0.115373424;5.592938894
20200520;Antofagasta;R02;5.618079534;0.117129001;5.735208535
20200521;Antofagasta;R02;4.594694471;0.060038797;4.654733269
20200522;Antofagasta;R02;5.520688652;0.082560621;5.603249273
20200523;Antofagasta;R02;4.947109602;0.056779825;5.003889428
20200524;Antofagasta;R02;4.439175558;0.050455868;4.489631426
20200525;Antofagasta;R02;5.723220175;0.096013579;5.819233754
20200526;Antofagasta;R02;5.765247333;0.112453928;5.877701261
20200527;Antofagasta;R02;5.699369544;0.114636275;5.81400582
20200528;Antofagasta;R02;5.387449079;0.086197866;5.473646945
20200529;Antofagasta;R02;5.652065955;0.083113482;5.735179437
20200530;Antofagasta;R02;6.088787585;0.073074685;6.16186227
20200531;Antofagasta;R02;5.374015519;0.057293889;5.431309408
20200601;Antofagasta;R02;6.649476237;0.103821532;6.753297769
20200602;Antofagasta;R02;6.677555771;0.120397672;6.797953443
20200603;Antofagasta;R02;6.70543162;0.116382153;6.821813773
20200604;Antofagasta;R02;6.52371484;0.100407371;6.624122211
20200605;Antofagasta;R02;6.615053346;0.096624636;6.711677983
20200606;Antofagasta;R02;6.065829292;0.07557711;6.141406402
20200607;Antofagasta;R02;5.27443259;0.062473327;5.336905917
20200608;Antofagasta;R02;6.402512124;0.10785645;6.510368574
20200609;Antofagasta;R02;6.520698351;0.124684772;6.645383123
20200610;Antofagasta;R02;6.531018429;0.117749758;6.648768186
20200611;Antofagasta;R02;6.608118332;0.093608147;6.701726479
20200612;Antofagasta;R02;6.726023278;0.101377304;6.827400582
20200613;Antofagasta;R02;6.201551891;0.071154219;6.272706111
20200614;Antofagasta;R02;5.503530553;0.061697381;5.565227934
20200518;Antuco;R08;0.882046423;5.929417338;6.811463761
20200519;Antuco;R08;0.817148271;4.721932733;5.539081004
20200520;Antuco;R08;0.891994315;5.604452866;6.496447181
20200521;Antuco;R08;0.892941734;5.354808148;6.247749882
20200522;Antuco;R08;0.838465182;5.963050687;6.801515869
20200523;Antuco;R08;0.704879204;6.155376599;6.860255803
20200524;Antuco;R08;0.991473235;5.890573188;6.882046423
20200525;Antuco;R08;0.792515396;6.239696826;7.032212222
20200526;Antuco;R08;0.787304595;6.108005685;6.895310279
20200527;Antuco;R08;0.803410706;6.511132165;7.314542871
20200528;Antuco;R08;0.851729038;5.589767883;6.441496921
20200529;Antuco;R08;0.879204169;5.701089531;6.5802937
20200530;Antuco;R08;0.821411653;5.902415917;6.72382757
20200531;Antuco;R08;0.828991;5.582662245;6.411653245
20200601;Antuco;R08;0.799621033;5.416864045;6.216485078
20200602;Antuco;R08;0.802936997;5.266698247;6.069635244
20200603;Antuco;R08;0.787304595;5.632401705;6.4197063
20200604;Antuco;R08;0.771672193;5.857887257;6.62955945
20200605;Antuco;R08;0.910468972;5.985788726;6.896257698
20200606;Antuco;R08;0.84557082;5.783514922;6.629085741
20200607;Antuco;R08;0.815253434;4.984841307;5.800094742
20200608;Antuco;R08;0.733301753;4.901468498;5.634770251
20200609;Antuco;R08;0.90052108;5.405495026;6.306016106
20200610;Antuco;R08;0.877309332;5.731406916;6.608716248
20200611;Antuco;R08;1.011369019;5.349597347;6.360966367
20200612;Antuco;R08;0.86167693;5.425864519;6.28754145
20200613;Antuco;R08;0.869256277;5.792989105;6.662245381
20200614;Antuco;R08;0.864045476;5.820937944;6.68498342
20200518;Arauco;R08;2.524348298;1.1564084;3.680756698
20200519;Arauco;R08;2.597302679;1.217958001;3.815260681
20200520;Arauco;R08;2.839608979;1.363504707;4.203113686
20200521;Arauco;R08;2.120202752;1.049058653;3.169261405
20200522;Arauco;R08;2.508327299;1.364500362;3.872827661
20200523;Arauco;R08;2.301774077;1.111694424;3.413468501
20200524;Arauco;R08;1.842143374;0.762128892;2.604272266
20200525;Arauco;R08;2.786839247;1.520999276;4.307838523
20200526;Arauco;R08;2.814083997;1.426140478;4.240224475
20200527;Arauco;R08;2.799058653;1.340695148;4.139753802
20200528;Arauco;R08;2.722574222;1.301593049;4.02416727
20200529;Arauco;R08;2.649891383;1.245293266;3.895184649
20200530;Arauco;R08;2.40378349;1.098931933;3.502715424
20200531;Arauco;R08;2.012853005;0.974656046;2.987509051
20200601;Arauco;R08;2.588703838;1.277606807;3.866310644
20200602;Arauco;R08;2.583001448;1.230992035;3.813993483
20200603;Arauco;R08;2.663377987;1.312997828;3.976375815
20200604;Arauco;R08;2.596125996;1.318519189;3.914645185
20200605;Arauco;R08;2.666545981;1.254344678;3.920890659
20200606;Arauco;R08;2.188088342;0.941799421;3.129887762
20200607;Arauco;R08;1.955014482;0.874637944;2.829652426
20200608;Arauco;R08;2.426502534;1.108707458;3.535209993
20200609;Arauco;R08;2.509685011;1.203475742;3.713160753
20200610;Arauco;R08;2.652063722;1.139572773;3.791636495
20200611;Arauco;R08;2.52108979;1.133508327;3.654598117
20200612;Arauco;R08;2.62038378;1.284847936;3.905231716
20200613;Arauco;R08;2.399981897;1.171614772;3.571596669
20200614;Arauco;R08;2.018193338;1.148805214;3.166998552
20200518;Arica;R15;4.70099826;0.028477342;4.729475603
20200519;Arica;R15;4.690994947;0.026509817;4.717504763
20200520;Arica;R15;4.798836053;0.0312733;4.830109353
20200521;Arica;R15;4.092867202;0.020213735;4.113080938
20200522;Arica;R15;4.948409411;0.023133957;4.971543368
20200523;Arica;R15;4.58679894;0.020524397;4.607323337
20200524;Arica;R15;3.997079778;0.016900008;4.013979786
20200525;Arica;R15;4.933021291;0.028394499;4.96141579
20200526;Arica;R15;4.886877641;0.029492171;4.916369812
20200527;Arica;R15;4.908996769;0.030900505;4.939897274
20200528;Arica;R15;4.711105128;0.02555712;4.736662248
20200529;Arica;R15;5.018225499;0.026489106;5.044714605
20200530;Arica;R15;4.704581228;0.019178196;4.723759423
20200531;Arica;R15;4.189296661;0.017852705;4.207149366
20200601;Arica;R15;4.997100489;0.029077955;5.026178444
20200602;Arica;R15;4.941284898;0.028705161;4.969990059
20200603;Arica;R15;4.918440891;0.031728937;4.950169829
20200604;Arica;R15;4.89963549;0.027773175;4.927408665
20200605;Arica;R15;5.103160467;0.028746583;5.13190705
20200606;Arica;R15;4.802419021;0.02346533;4.825884351
20200607;Arica;R15;4.206445199;0.020255157;4.226700356
20200608;Arica;R15;4.821203711;0.028829426;4.850033137
20200609;Arica;R15;4.795812277;0.032888742;4.828701019
20200610;Arica;R15;4.949258554;0.030569133;4.979827686
20200611;Arica;R15;4.960732334;0.02893298;4.989665314
20200612;Arica;R15;5.142821639;0.026489106;5.169310745
20200613;Arica;R15;4.829425897;0.020876481;4.850302378
20200614;Arica;R15;4.296764974;0.021684202;4.318449176
20200518;Aysén;R11;3.278992879;0.185910478;3.464903357
20200519;Aysén;R11;3.07629705;0.221515768;3.297812818
20200520;Aysén;R11;3.416327569;0.276958291;3.69328586
20200521;Aysén;R11;2.453204476;0.127670397;2.580874873
20200522;Aysén;R11;3.110376399;0.256103764;3.366480163
20200523;Aysén;R11;2.682349949;0.156154629;2.838504578
20200524;Aysén;R11;2.34155646;0.179298067;2.520854527
20200525;Aysén;R11;3.36190234;0.255340793;3.617243133
20200526;Aysén;R11;3.367243133;0.201424212;3.568667345
20200527;Aysén;R11;3.26093591;0.22965412;3.490590031
20200528;Aysén;R11;3.192522889;0.188453713;3.380976602
20200529;Aysén;R11;3.303662258;0.252034588;3.555696846
20200530;Aysén;R11;2.743896236;0.168870804;2.91276704
20200531;Aysén;R11;2.550610376;0.175483215;2.726093591
20200601;Aysén;R11;3.187945066;0.218463886;3.406408952
20200602;Aysén;R11;3.270600203;0.200152594;3.470752798
20200603;Aysén;R11;3.171414039;0.218972533;3.390386572
20200604;Aysén;R11;2.962105799;0.171668362;3.133774161
20200605;Aysén;R11;3.108596134;0.221770092;3.330366226
20200606;Aysén;R11;2.682604273;0.144964395;2.827568667
20200607;Aysén;R11;2.26525941;0.140640895;2.405900305
20200608;Aysén;R11;3.064598169;0.208036623;3.272634791
20200609;Aysén;R11;3.063072228;0.194303154;3.257375381
20200610;Aysén;R11;3.141403866;0.220244151;3.361648016
20200611;Aysén;R11;3.248474059;0.212360122;3.460834181
20200612;Aysén;R11;3.195066124;0.211342828;3.406408952
20200613;Aysén;R11;2.742370295;0.135300102;2.877670397
20200614;Aysén;R11;2.431332655;0.160478128;2.591810783
20200518;Buin;R13;2.894147205;2.853165287;5.747312492
20200519;Buin;R13;2.967667532;2.948515178;5.916182709
20200520;Buin;R13;2.982907039;3.159808888;6.142715927
20200521;Buin;R13;2.515054162;2.224720952;4.739775114
20200522;Buin;R13;2.982824663;2.963013304;5.945837967
20200523;Buin;R13;2.646237489;2.422381482;5.068618971
20200524;Buin;R13;2.327402282;2.06557107;4.392973351
20200525;Buin;R13;3.001235636;3.057415874;6.05865151
20200526;Buin;R13;2.904938424;2.900037069;5.804975493
20200527;Buin;R13;2.880431649;2.952881091;5.833312739
20200528;Buin;R13;2.862514931;2.87425347;5.736768401
20200529;Buin;R13;3.015486635;2.979488447;5.994975081
20200530;Buin;R13;2.435190906;2.453395939;4.888586845
20200531;Buin;R13;2.139626838;2.028501998;4.168128836
20200601;Buin;R13;2.697145681;2.878125129;5.57527081
20200602;Buin;R13;2.689196425;2.902549528;5.591745953
20200603;Buin;R13;2.658635034;2.888257342;5.546892376
20200604;Buin;R13;2.620371514;2.825404671;5.445776185
20200605;Buin;R13;2.666872606;2.9338523;5.600724906
20200606;Buin;R13;2.368095885;2.396350756;4.764446641
20200607;Buin;R13;2.021129371;1.977264302;3.998393674
20200608;Buin;R13;3.120598048;2.890893365;6.011491412
20200609;Buin;R13;3.697145681;3.202355945;6.899501627
20200610;Buin;R13;2.959841839;3.26994522;6.229787059
20200611;Buin;R13;2.66563697;3.44973022;6.11536719
20200612;Buin;R13;2.502656617;3.49067095;5.993327567
20200613;Buin;R13;2.280365748;3.051649574;5.332015322
20200614;Buin;R13;2.046789406;2.613616706;4.660406112
20200518;Bulnes;R16;1.701874835;3.292051756;4.993926591
20200519;Bulnes;R16;1.429363612;2.808819646;4.238183259
20200520;Bulnes;R16;1.677581199;3.126749406;4.804330605
20200521;Bulnes;R16;1.364668603;2.500924214;3.865592818
