date,comuna,IM_interno,IM_externo,IM
2020-02-26,La Serena,"7,842178675920255","2,3783765394298158","10,220555215350071"
2020-02-27,La Serena,"7,886014152548139","2,3454446485677347","10,231458801115874"
2020-02-28,La Serena,"8,238552085459618","2,4069538000952573","10,645505885554876"
2020-02-29,La Serena,"7,236425801183915","2,242430427978499","9,478856229162414"
2020-03-01,La Serena,"5,994743825270463","1,981816016874192","7,976559842144655"
2020-03-02,La Serena,"8,341141049193713","2,130383751786079","10,471524800979791"
2020-03-03,La Serena,"8,113815744709806","2,0988296931346535","10,21264543784446"
2020-03-04,La Serena,"8,03402054841124","2,082499829897258","10,116520378308497"
2020-03-05,La Serena,"8,287422603252365","2,087432809416888","10,374855412669252"
2020-03-06,La Serena,"8,48710621215214","2,218905218752126","10,706011430904265"
2020-03-07,La Serena,"6,480948492889706","1,8588487446417636","8,339797237531469"
2020-03-08,La Serena,"5,546523099952371","1,6067224603660613","7,153245560318433"
2020-03-09,La Serena,"7,893549704021229","1,9222630468803157","9,815812750901545"
2020-03-10,La Serena,"8,075168401714636","1,9741443832074572","10,049312784922094"
2020-03-11,La Serena,"7,709583588487447","1,9177042933932094","9,627287881880656"
2020-03-12,La Serena,"7,949853711641832","1,9877185820235423","9,937572293665374"
2020-03-13,La Serena,"8,3187044975165","2,152122882220861","10,470827379737361"
2020-03-14,La Serena,"6,618680683132612","1,892733210859359","8,511413893991971"
2020-03-15,La Serena,"5,338759610804926","1,6143770837585902","6,953136694563517"
2020-03-16,La Serena,"7,120211607811118","1,7963359869361093","8,916547594747227"
2020-03-17,La Serena,"6,327856025039123","1,6690481050554535","7,996904130094577"
2020-03-18,La Serena,"6,2313907600190515","1,658093488467034","7,889484248486085"
2020-03-19,La Serena,"5,516806150915153","1,469670681091379","6,986476832006533"
2020-03-20,La Serena,"5,428658909981629","1,4597877117779139","6,8884466217595435"
2020-03-21,La Serena,"4,673351704429475","1,2453561951418657","5,9187078995713405"
2020-03-22,La Serena,"3,8255256174729535","0,9772402531128802","4,802765870585834"
2020-03-23,La Serena,"5,061509151527523","1,3145880111587398","6,376097162686262"
2020-03-24,La Serena,"4,817717901612574","1,2894638361570387","6,107181737769613"
2020-03-25,La Serena,"4,832176634687351","1,2796829284888074","6,111859563176159"
2020-03-26,La Serena,"4,857011635027557","1,2723344900319793","6,129346125059536"
2020-03-27,La Serena,"5,05045247329387","1,3261549976185616","6,376607470912432"
2020-03-28,La Serena,"4,35738586106008","1,1298054024630877","5,487191263523168"
2020-03-29,La Serena,"3,7809246785058175","0,9867660066680275","4,767690685173845"
2020-03-30,La Serena,"5,123749744845887","1,3206436687759409","6,444393413621828"
2020-03-31,La Serena,"5,319963257807716","1,3930564060692658","6,713019663876982"
2020-04-01,La Serena,"5,254609784309723","1,3788698373817785","6,633479621691501"
2020-04-02,La Serena,"5,080832823025107","1,2923385724977887","6,3731713955228955"
2020-04-03,La Serena,"5,303565353473498","1,3979553650404846","6,701520718513983"
