country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-10-25,-33,9,-35,-19,0,7
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-10-26,-30,11,-32,-23,-16,9
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-10-27,-32,6,-24,-22,-18,10
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-10-28,-30,9,-25,-24,-17,9
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-10-29,-32,7,-27,-23,-15,10
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-10-30,-34,7,-47,-24,-20,12
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-10-31,-31,15,-59,-19,-2,8
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-11-01,-36,10,-57,-26,-3,9
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-11-02,-47,-16,-12,-57,-61,16
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-11-03,-33,6,-40,-21,-18,9
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-11-04,-29,16,-40,-24,-16,10
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-11-05,-32,11,-43,-25,-16,11
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-11-06,-20,24,-21,-18,-12,9
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-11-07,-18,18,-30,-8,3,5
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-11-08,-29,10,-37,-15,2,6
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-11-09,-26,15,-36,-21,-14,8
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-11-10,-29,11,-39,-23,-18,10
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-11-11,-28,13,-39,-24,-16,10
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-11-12,-30,8,-37,-24,-15,11
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-11-13,-20,19,-19,-19,-13,9
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-11-14,-19,15,-29,-9,3,5
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-11-15,-16,39,-17,16,12,2
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-11-16,-29,8,-24,-23,-16,9
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-11-17,-32,4,-39,-24,-18,11
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-11-18,-33,6,-53,-28,-18,11
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-11-19,-30,10,-47,-23,-16,10
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-11-20,-45,-6,-46,-53,-55,20
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-11-21,-24,12,-35,-16,-2,7
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-11-22,-34,4,-42,-20,-2,7
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-11-23,-28,11,-37,-22,-15,9
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-11-24,-29,7,-33,-24,-17,10
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-11-25,-27,13,-32,-24,-16,9
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-11-26,-27,11,-23,-23,-14,10
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-11-27,-15,24,-5,-16,-13,8
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-11-28,-19,17,-19,-8,3,5
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-11-29,-13,49,-3,16,9,2
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-11-30,-23,17,-17,-20,-15,8
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-01,-26,13,-32,-23,-18,10
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-02,-23,20,-36,-22,-15,9
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-03,-24,16,-25,-21,-14,10
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-04,-17,23,-9,-17,-12,8
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-05,-19,18,-42,-9,3,6
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-06,-30,13,-60,-21,-1,7
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-07,-27,11,-52,-26,-18,10
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-08,-23,16,-38,-22,-16,10
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-09,-25,14,-40,-24,-16,10
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-10,-27,13,-39,-23,-15,11
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-11,-20,18,-20,-17,-13,9
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-12,-19,16,-32,-8,4,6
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-13,-29,10,-42,-18,1,7
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-14,-22,15,-25,-20,-14,8
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-15,-23,13,-23,-20,-17,9
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-16,-21,17,-26,-21,-15,8
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-17,-21,18,-26,-20,-14,9
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-18,-13,24,-8,-13,-12,7
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-19,-14,22,-22,-1,7,4
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-20,-19,25,-15,-4,11,5
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-21,-10,30,-16,-15,-14,6
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-22,-20,22,-43,-20,-20,9
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-23,-10,54,-39,-16,-18,6
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-24,-43,26,-54,-43,-44,14
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-25,-84,-77,-63,-74,-74,19
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-26,-36,-3,-36,-28,-11,10
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-27,-45,-9,-66,-33,-6,11
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-28,-23,18,-32,-27,-20,10
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-29,-25,17,-28,-28,-24,11
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-30,-19,43,-20,-26,-22,8
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-31,-49,25,-21,-46,-46,13
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-01,-79,-74,-25,-73,-74,18
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-02,-56,-22,-63,-44,-27,14
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-03,-43,-3,-47,-28,-5,9
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-04,-31,13,-23,-27,-19,9
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-05,-32,9,-18,-27,-21,11
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-06,-31,10,-22,-28,-19,10
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-07,-31,9,-11,-27,-18,11
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-08,-24,16,1,-23,-16,9
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-09,-27,11,-23,-18,1,7
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-10,-34,6,-20,-21,1,6
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-11,-27,12,-20,-26,-16,8
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-12,-32,2,-14,-28,-20,10
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-13,-32,4,-20,-31,-21,8
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-14,-35,-2,-16,-33,-21,8
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-15,-30,1,1,-30,-21,7
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-16,-33,-3,-11,-24,-7,4
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-17,-36,-4,0,-22,-6,3
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-18,-34,-2,-11,-31,-21,6
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-19,-32,0,-10,-30,-22,7
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-20,-50,-21,15,-55,-56,14
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-21,-35,0,-18,-31,-19,8
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-22,-30,3,-4,-28,-18,8
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-23,-32,0,-15,-23,-4,5
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-24,-37,-4,-13,-24,-3,4
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-25,-33,1,-17,-29,-18,7
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-26,-36,-4,-23,-31,-21,9
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-27,-34,-1,-21,-31,-19,8
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-28,-34,-1,-16,-30,-18,9
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-29,-27,8,5,-25,-16,7
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-30,-30,3,-11,-19,-2,4
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-31,-34,4,-8,-20,-2,3
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-02-01,-31,8,-20,-28,-17,7
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-02-02,-32,3,-19,-28,-20,8
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-02-03,-32,4,-24,-28,-17,7
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-02-04,-32,3,-20,-28,-16,8
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-02-05,-33,2,-39,-25,-17,9
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-02-06,-30,10,-56,-23,-4,7
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-02-07,-34,7,-44,-27,-3,7
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-02-08,-31,6,-43,-26,-17,8
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-02-09,-30,5,-33,-25,-18,8
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-02-10,-28,9,-32,-25,-15,7
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-02-11,-32,4,-34,-25,-14,9
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-02-12,-24,16,-16,-22,-13,7
