Nombre de estacion,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,Cerrillos,El_Bosque,Cerro_Navia,Puente_Alto,Talagante,Quilicura
2020-08-09 08:00:00,1.26,1.07,0.446667,0.622167,0.899,,0.967374,0.835,1.00167,,
2020-08-09 09:00:00,0.985,1.03667,0.463333,0.344417,0.355,,0.627518,0.501667,0.843333,,
2020-08-09 10:00:00,0.751667,0.861667,0.463333,0.164833,0.253,,0.378843,0.351667,0.785,,
2020-08-09 11:00:00,0.526667,0.545,0.546667,0.1,0.236,,0.295951,0.301667,0.593333,,
2020-08-09 12:00:00,0.518333,0.52,0.421667,0.1,0.2445,,0.229638,0.335,0.51,,
2020-08-09 13:00:00,0.435,0.453334,0.28,0.1,0.2275,,0.20477,0.368333,0.51,,
2020-08-09 14:00:00,0.41,0.436667,0.255,0.1,0.2275,,0.196481,0.31,0.51,,
2020-08-09 15:00:00,0.385,0.42,0.213333,0.1,0.219,,0.138457,0.31,0.476667,,
2020-08-09 16:00:00,0.401667,0.428333,0.18,0.1,0.1765,,0.171613,0.318333,0.485,,
2020-08-09 17:00:00,0.376667,0.428333,0.18,0.1,0.236,,0.196481,0.235,0.51,,
2020-08-09 18:00:00,0.526667,0.503334,0.213333,0.1,0.253,,0.213059,0.243333,0.576667,,
2020-08-09 19:00:00,0.551667,0.753333,0.28,0.114167,0.3465,,0.486602,0.385,0.685,,
2020-08-09 20:00:00,0.668333,0.853333,0.305,0.122667,0.389,,1.18289,0.501667,1.09333,,
2020-08-09 21:00:00,0.593333,1.395,0.48,0.1255,0.61,,1.14145,0.593334,1.56833,,
2020-08-09 22:00:00,0.685,1.55333,0.38,0.134,0.8905,,1.04198,1.00167,1.17667,,
2020-08-09 23:00:00,0.718333,0.911667,0.38,0.134,1.4685,,1.38183,1.35167,0.735,,
2020-08-10 00:00:00,0.668333,0.711667,0.405,0.167667,0.9925,,1.30723,1.31833,0.576667,,
2020-08-10 01:00:00,0.52,0.642222,0.357778,,0.9194,,0.912112,1.22,0.56,,
2020-08-10 02:00:00,0.443333,0.47,0.43,0.798917,0.916,,0.768434,1.24333,0.51,,
2020-08-10 03:00:00,0.521111,0.508889,0.391111,0.650222,0.984,,0.552916,1.16556,0.51,,
2020-08-10 04:00:00,0.587778,0.52,0.302222,0.538,1.07467,,0.503181,1.21,0.487778,,
2020-08-10 05:00:00,0.551667,0.536667,0.338333,0.538,1.2305,,0.494892,1.16,0.468333,,
2020-08-10 06:00:00,0.676666,0.586667,0.338333,0.630583,1.035,,0.503181,1.19333,0.66,,
2020-08-10 07:00:00,0.776667,0.87,0.363333,0.56325,1.5195,,0.892771,1.66,0.943334,,
2020-08-10 08:00:00,1.26,1.47,0.655001,0.7905,2.2335,,0.876193,2.36,1.40167,,
2020-08-10 09:00:00,0.726666,1.30333,0.571667,0.849417,1.8,,1.04198,2.15167,1.16833,,
2020-08-10 10:00:00,0.593333,0.936667,0.513333,0.495917,0.661,,0.644096,0.801667,0.918333,,
2020-08-10 11:00:00,0.593333,0.628333,0.546667,0.495917,0.491,,0.51147,0.585,0.776666,,
2020-08-10 12:00:00,0.61,0.586667,0.580001,0.2855,0.355,,0.561205,0.568334,0.626666,,
2020-08-10 13:00:00,0.635,0.62,0.538334,0.243417,0.338,,0.536338,0.551667,0.576667,,
2020-08-10 14:00:00,0.61,0.553334,0.48,0.319167,0.3465,,0.51147,0.56,0.526667,,
2020-08-10 15:00:00,0.593333,0.52,0.488333,0.192917,0.253,,0.503181,0.493333,0.501667,,
2020-08-10 16:00:00,0.51,0.52,0.505,0.134,0.219,,0.528049,0.476667,0.51,,
2020-08-10 17:00:00,0.476667,0.52,0.588334,0.134,0.253,,0.503181,0.46,0.501667,,
2020-08-10 18:00:00,0.601667,0.536667,0.421667,0.134,0.4145,,0.51147,0.535,0.601667,,
2020-08-10 19:00:00,0.593333,0.72,0.455,0.134,0.5165,,0.544627,0.693334,0.76,,
2020-08-10 20:00:00,0.451667,0.82,0.671667,0.167667,0.3635,,0.892771,0.768334,0.968333,,
2020-08-10 21:00:00,0.66,1.27,0.546667,0.226583,0.4145,,0.967374,0.801667,0.86,,
2020-08-10 22:00:00,0.835,1.57833,0.546667,0.31075,0.3805,,0.685542,0.66,1.14333,,
2020-08-10 23:00:00,0.851667,1.16167,0.446667,0.319167,0.2445,,0.60265,0.518334,1.02667,,
2020-08-11 00:00:00,0.701666,0.986667,0.43,0.336,0.44,,0.51147,0.551667,0.968333,,
2020-08-11 01:00:00,0.61,0.786667,0.446667,,0.4502,,0.381606,0.54,0.8,,
2020-08-11 02:00:00,0.643333,0.72,0.43,0.336,0.550501,,0.511469,0.51,0.71,,
2020-08-11 03:00:00,0.421111,0.664444,0.513334,0.392111,0.723333,,0.668963,0.421111,0.632222,,
2020-08-11 04:00:00,0.565555,0.52,0.313334,0.470667,0.564667,,0.809879,0.432222,0.587778,,
2020-08-11 05:00:00,0.668333,0.528334,0.396667,0.538,0.508,,0.776723,0.526667,0.626666,,
2020-08-11 06:00:00,0.851666,0.67,0.488333,0.622167,0.7205,,0.71041,0.851667,0.826667,,
2020-08-11 07:00:00,0.926666,0.961667,0.521667,0.697917,1.375,,0.967374,1.62667,1.34333,,
2020-08-11 08:00:00,1.26833,1.28667,0.596667,0.824167,1.5365,,1.19118,1.91833,1.60167,,
2020-08-11 09:00:00,1.27667,0.67,0.546667,0.71475,0.6015,,0.702121,0.901667,0.701666,,
2020-08-11 10:00:00,1.32667,0.661667,0.463333,0.596917,0.44,,0.503181,0.543334,0.651667,,
2020-08-11 11:00:00,0.993334,0.795,0.446667,0.403333,0.3465,,0.445156,0.443333,0.568333,,
2020-08-11 12:00:00,0.868333,0.62,0.455,0.235,0.338,,0.428578,0.443333,0.56,,
2020-08-11 13:00:00,0.61,0.553334,0.580001,0.119833,0.338,,0.254505,0.426667,0.585,,
2020-08-11 14:00:00,0.351667,0.411667,0.705,0.1,0.2615,,0.213059,0.41,0.418333,,
2020-08-11 15:00:00,0.335,0.32,0.505,0.1,0.304,,0.20477,0.385,0.41,,
2020-08-11 16:00:00,0.343333,0.32,0.28,0.1,0.882,,0.20477,0.451667,0.401667,,
2020-08-11 17:00:00,0.468333,0.32,0.296667,0.1,0.3805,,0.20477,0.426667,0.41,,
2020-08-11 18:00:00,0.526667,0.428333,0.288334,0.105667,0.474,,0.279373,0.518334,0.518333,,
2020-08-11 19:00:00,0.535,0.453333,0.463334,0.134,0.627,,0.287662,0.51,0.543333,,
2020-08-11 20:00:00,0.843333,0.803334,0.663334,0.134,0.6695,,0.320819,0.601667,1.22667,,
2020-08-11 21:00:00,1.06,1.88667,0.580001,0.134,0.865,,0.428578,1.26833,1.26833,,
2020-08-11 22:00:00,0.718333,2.15333,0.588334,0.226583,0.8905,,0.503181,1.785,1.36,,
2020-08-11 23:00:00,0.96,1.17,0.571667,0.235,0.6695,,0.693832,1.87667,1.16,,
2020-08-12 00:00:00,1.035,1.07833,0.446667,0.235,0.78,,0.660675,1.51833,0.643333,,
2020-08-12 01:00:00,0.8,0.89,0.446667,,0.6848,,0.779486,1.18,0.62,,
2020-08-12 02:00:00,0.918333,0.703333,0.446667,0.5885,0.763,,0.950795,0.851667,0.51,,
2020-08-12 03:00:00,0.854445,0.586667,0.48,0.964444,0.904666,,0.909349,0.898889,0.51,,
2020-08-12 04:00:00,0.71,0.553334,0.446667,1.02056,1.052,,0.843036,1.14333,0.476667,,
2020-08-12 05:00:00,0.793333,0.553334,0.48,0.849417,1.0265,,0.785012,1.11,0.526667,,
2020-08-12 06:00:00,1.11833,0.728333,0.43,0.773667,1.171,,0.80159,1.285,0.86,,
2020-08-12 07:00:00,1.05167,1.31167,0.613334,0.91675,2.038,,1.4813,1.82667,1.16,,
2020-08-12 08:00:00,1.01,1.42833,0.78,1.0935,1.2135,,1.39841,1.335,1.21833,,
2020-08-12 09:00:00,1.06833,0.978334,0.605001,1.00092,0.644,,0.718699,0.685,0.635,,
2020-08-12 10:00:00,0.835,0.861667,0.638334,0.580083,0.559001,,0.635807,0.551667,0.693333,,
2020-08-12 11:00:00,0.801666,0.745,0.621667,0.394917,0.4485,,0.718699,0.585,0.718333,,
2020-08-12 12:00:00,0.643333,0.745,0.505,0.336,0.4315,,0.71041,0.618334,0.726666,,
2020-08-12 13:00:00,0.56,0.695,0.546667,0.268667,0.321,,0.644096,0.526667,0.71,,
2020-08-12 14:00:00,0.476667,0.536667,0.546667,0.150833,0.2785,,0.586072,0.451667,0.535,,
2020-08-12 15:00:00,0.468333,0.52,0.496667,0.134,0.355,,0.536338,0.443333,0.51,,
2020-08-12 16:00:00,0.468333,0.52,0.421667,0.134,0.287,,0.528049,0.435,0.526667,,
2020-08-12 17:00:00,0.451667,0.52,0.388333,0.134,0.287,,0.536338,0.443333,0.526667,,
2020-08-12 18:00:00,0.51,0.686667,0.463334,0.226583,0.457,,0.735277,0.518334,0.651667,,
2020-08-12 19:00:00,0.776667,0.845,0.496667,0.26025,0.576,,0.785012,0.618334,0.693333,,
2020-08-12 20:00:00,0.885,0.911667,0.688334,0.403333,0.7035,,0.71041,0.785,0.926667,,
2020-08-12 21:00:00,0.66,1.67,0.738334,0.352833,0.8055,,0.80159,0.976667,1.60167,,
2020-08-12 22:00:00,0.743333,2.32833,0.671667,0.538,0.7545,,0.909349,1.26,1.05167,,
2020-08-12 23:00:00,1.00167,1.75333,0.621667,0.479083,0.9075,,1.09171,1.92667,0.768333,,
2020-08-13 00:00:00,1.06833,1.31167,0.463333,0.521167,0.9925,,1.10829,1.16,0.918333,,
2020-08-13 01:00:00,0.76,0.975556,0.468889,,0.8786,,1.23263,0.95,0.69,,
2020-08-13 02:00:00,0.651666,0.795,0.521667,0.672668,0.8395,,1.18289,0.785,0.743333,,
2020-08-13 03:00:00,0.632222,0.697778,0.446667,0.796111,0.984,,0.818168,0.81,0.787777,,
2020-08-13 04:00:00,0.598889,0.542223,0.402222,1.043,0.859333,,0.785012,0.876667,0.687778,,
2020-08-13 05:00:00,0.693333,0.586667,0.471667,0.899917,1.035,,0.809879,1.035,0.593333,,
2020-08-13 06:00:00,0.81,0.653333,0.513334,0.908334,1.256,,0.992241,1.22667,0.785,,
2020-08-13 07:00:00,1.14333,0.953334,0.605,0.874667,1.2645,,2.35166,1.435,1.14333,,
2020-08-13 08:00:00,0.926667,1.31167,0.846667,1.0935,1.3325,,2.0947,1.76,1.39333,,
2020-08-13 09:00:00,0.676666,0.92,0.671667,1.00933,0.967,,1.48959,1.06833,0.785,,
2020-08-13 10:00:00,0.668333,0.778333,0.363333,0.706333,0.746,,0.992241,0.776667,0.86,,
2020-08-13 11:00:00,0.776666,0.72,0.48,0.495917,0.61,,0.743566,0.676667,0.826666,,
2020-08-13 12:00:00,0.851666,0.67,0.546667,0.344417,0.44,,0.619229,0.501667,0.676667,,
2020-08-13 13:00:00,0.635,0.686667,0.580001,0.251833,0.4145,,0.486603,0.385,0.635,,
2020-08-13 14:00:00,0.535,0.603333,0.663334,0.235,0.389,,0.420288,0.41,0.493333,,
2020-08-13 15:00:00,0.51,0.52,0.513334,0.15925,0.3465,,0.395421,0.41,0.493333,,
2020-08-13 16:00:00,0.518333,0.436667,0.488333,0.134,0.372,,0.30424,0.36,0.526667,,
2020-08-13 17:00:00,,,,,,,,,,,
2020-08-13 18:00:00,,,,,,,,,,,
2020-08-13 19:00:00,,,,,,,,,,,
2020-08-13 20:00:00,,,,,,,,,,,
2020-08-13 21:00:00,,,,,,,,,,,
2020-08-13 22:00:00,,,,,,,,,,,
2020-08-13 23:00:00,,,,,,,,,,,
2020-08-14 00:00:00,,,,,,,,,,,
2020-08-14 01:00:00,,,,,,,,,,,
2020-08-14 02:00:00,,,,,,,,,,,
2020-08-14 03:00:00,,,,,,,,,,,
2020-08-14 04:00:00,,,,,,,,,,,
2020-08-14 05:00:00,,,,,,,,,,,
2020-08-14 06:00:00,,,,,,,,,,,
2020-08-14 07:00:00,,,,,,,,,,,
2020-08-14 08:00:00,,,,,,,,,,,
2020-08-14 09:00:00,,,,,,,,,,,
2020-08-14 10:00:00,,,,,,,,,,,
2020-08-14 11:00:00,,,,,,,,,,,
2020-08-14 12:00:00,,,,,,,,,,,
2020-08-14 13:00:00,,,,,,,,,,,
2020-08-14 14:00:00,,,,,,,,,,,
2020-08-14 15:00:00,,,,,,,,,,,
2020-08-14 16:00:00,,,,,,,,,,,
2020-08-14 17:00:00,,,,,,,,,,,
2020-08-14 18:00:00,,,,,,,,,,,
2020-08-14 19:00:00,,,,,,,,,,,
2020-08-14 20:00:00,,,,,,,,,,,
2020-08-14 21:00:00,,,,,,,,,,,
2020-08-14 22:00:00,,,,,,,,,,,
2020-08-14 23:00:00,,,,,,,,,,,
2020-08-15 00:00:00,,,,,,,,,,,
2020-08-15 01:00:00,,,,,,,,,,,
2020-08-15 02:00:00,,,,,,,,,,,
2020-08-15 03:00:00,,,,,,,,,,,
2020-08-15 04:00:00,,,,,,,,,,,
2020-08-15 05:00:00,,,,,,,,,,,
2020-08-15 06:00:00,,,,,,,,,,,
2020-08-15 07:00:00,,,,,,,,,,,
2020-08-15 08:00:00,,,,,,,,,,,
2020-08-15 09:00:00,,,,,,,,,,,
2020-08-15 10:00:00,,,,,,,,,,,
2020-08-15 11:00:00,,,,,,,,,,,
2020-08-15 12:00:00,,,,,,,,,,,
2020-08-15 13:00:00,,,,,,,,,,,
2020-08-15 14:00:00,,,,,,,,,,,
2020-08-15 15:00:00,,,,,,,,,,,
2020-08-15 16:00:00,,,,,,,,,,,
2020-08-15 17:00:00,,,,,,,,,,,
2020-08-15 18:00:00,,,,,,,,,,,
2020-08-15 19:00:00,,,,,,,,,,,
2020-08-15 20:00:00,,,,,,,,,,,
2020-08-16 08:00:00,0.985,0.895,,1.15242,1.766,,0.975663,2.135,0.951667,,
2020-08-16 09:00:00,0.876666,0.895,,0.908334,0.9245,,0.90106,1.15167,0.86,,
2020-08-16 10:00:00,0.71,0.711667,,0.639,0.712,,0.760144,0.768333,0.776666,,
2020-08-16 11:00:00,0.593333,0.661667,,0.46225,0.567501,,0.627518,0.743334,0.776666,,
2020-08-16 12:00:00,0.551667,0.686667,,0.504333,0.4995,,0.51147,0.693333,0.768333,,
2020-08-16 13:00:00,0.66,0.728334,,0.46225,0.457,,0.470024,0.635,0.601667,,
2020-08-16 14:00:00,0.56,0.545,,0.2855,0.491,,0.40371,0.71,0.501667,,
2020-08-16 15:00:00,0.368333,0.428333,,0.142417,0.3465,,0.40371,0.610001,0.468333,,
2020-08-16 16:00:00,0.351667,0.428333,,0.218167,0.3465,,0.40371,0.568334,0.51,,
2020-08-16 17:00:00,0.426667,0.453334,,0.243417,0.3465,,0.470024,0.568334,0.526667,,
2020-08-16 18:00:00,0.476667,0.545,,0.302333,0.542,,0.536337,0.693334,0.676666,,
2020-08-16 19:00:00,0.635,0.895,,0.336,1.086,,0.677253,1.21,0.96,,
2020-08-16 20:00:00,0.751666,1.20333,,0.352833,0.678,,0.569494,0.951667,1.82667,,
2020-08-16 21:00:00,0.701667,1.97833,,0.403333,0.763,,0.751855,1.16833,1.435,,
2020-08-16 22:00:00,0.901667,2.395,,0.46225,1.12,,1.00882,2.285,1.34333,,
2020-08-16 23:00:00,1.05167,1.57,,0.521167,1.3155,,1.43986,2.26,1.31833,,
2020-08-17 00:00:00,0.851666,0.97,,0.849417,1.4685,,1.87089,2.46,0.785,,
2020-08-17 01:00:00,0.67,0.82,,,1.98133,,1.38736,2.34,0.743333,,
2020-08-17 02:00:00,0.526667,0.661667,,1.2955,2.106,,1.08342,2.25167,0.776666,,
2020-08-17 03:00:00,0.521111,0.52,,1.05422,1.8,,0.834747,2.22111,0.643333,,
2020-08-17 04:00:00,0.51,0.508889,,0.818556,1.902,,0.627517,1.96555,0.543333,,
2020-08-17 05:00:00,0.676667,0.47,,0.74,1.7065,,0.503181,1.91833,0.61,,
2020-08-17 06:00:00,0.81,0.62,,0.756833,1.9785,,0.577783,2.06,0.86,,
2020-08-17 07:00:00,0.968334,1.02833,,1.01775,1.6555,,0.950795,2.335,1.36833,,
2020-08-17 08:00:00,1.14333,1.01167,,1.31233,1.1795,,1.43986,1.36,1.39333,,
2020-08-17 09:00:00,0.793333,0.495,,0.984084,0.7035,,1.22434,1.15167,0.901666,,
2020-08-17 10:00:00,0.71,0.47,,0.6895,0.6185,,0.90106,0.651667,0.818333,,
2020-08-17 11:00:00,0.593333,0.411667,,0.596917,0.508,,0.751855,0.585,0.793333,,
2020-08-17 12:00:00,0.693333,0.495,,0.521167,0.389,,0.602651,0.493333,0.76,,
2020-08-17 13:00:00,0.518333,0.395,,0.378083,0.372,,0.544627,0.435,0.626666,,
2020-08-17 14:00:00,0.501667,0.353333,,0.302333,0.3465,,0.461735,0.418333,0.476667,,
2020-08-17 15:00:00,0.51,0.211667,,0.235,0.304,,0.337397,0.401667,0.518333,,
2020-08-17 16:00:00,0.46,0.145,,0.20975,0.3125,,0.213059,0.41,0.526667,,
2020-08-17 17:00:00,0.493333,0.17,,0.226583,0.372,,0.271083,0.426667,0.593333,,
2020-08-17 18:00:00,0.743333,0.361667,,0.31075,0.474,,0.395421,0.551667,0.71,,
2020-08-17 19:00:00,0.851667,0.545,,0.394917,0.601501,,0.453446,0.56,0.785,,
2020-08-17 20:00:00,0.726666,1.00333,,0.36125,0.516501,,0.917639,0.526667,0.843333,,
2020-08-17 21:00:00,0.726666,0.553334,,0.336,0.525,,1.10829,0.435,1.51,,
2020-08-17 22:00:00,0.785,1.43667,,0.36125,0.576,,1.27407,0.46,1.51833,,
2020-08-17 23:00:00,0.635,1.27,,0.336,0.4995,,1.34868,0.418333,1.24333,,
2020-08-18 00:00:00,0.585,0.653333,,0.31075,0.576,,1.41499,0.435,1.10167,,
2020-08-18 01:00:00,0.76,0.608889,,,0.360667,,1.23263,0.51,0.821111,,
2020-08-18 02:00:00,0.793333,0.578333,,0.336,0.457,,1.1,0.46,0.626666,,
2020-08-18 03:00:00,0.743333,0.52,,0.336,0.258667,,1.00882,0.31,0.51,,
2020-08-18 04:00:00,0.754444,0.531111,,0.414555,0.236,,1.00053,0.354444,0.532222,,
2020-08-18 05:00:00,0.601666,0.47,,0.571667,0.2785,,0.983952,0.435,0.51,,
2020-08-18 06:00:00,0.793333,0.761667,,0.681083,0.533501,,0.934217,0.693333,0.66,,
2020-08-18 07:00:00,0.951667,1.045,,0.731583,0.9415,,1.16631,1.02667,1.09333,,
2020-08-18 08:00:00,0.843333,1.33667,,1.07667,1.4005,,1.46472,1.50167,1.085,,
2020-08-18 09:00:00,0.885,1.03667,,0.807333,0.7375,,1.19947,0.851667,0.885,,
2020-08-18 10:00:00,0.751667,0.67,,0.546417,0.321,,0.718699,0.51,0.685,,
2020-08-18 11:00:00,0.635,0.586667,,0.319167,0.168,,0.51147,0.401667,0.643333,,
2020-08-18 12:00:00,0.51,0.42,,0.235,0.1425,,0.40371,0.318333,0.551667,,
2020-08-18 13:00:00,0.535,0.445,,0.235,0.134,,0.40371,0.326667,0.501667,,
2020-08-18 14:00:00,0.518333,0.42,,0.235,0.1595,,0.370553,0.36,0.51,,
2020-08-18 15:00:00,0.51,0.461667,,0.235,0.1765,,0.345686,0.31,0.51,,
2020-08-18 16:00:00,,,,,,,,,,,
2020-08-18 17:00:00,,,,,,,,,,,
2020-08-18 18:00:00,,,,,,,,,,,
2020-08-18 19:00:00,,,,,,,,,,,
2020-08-18 20:00:00,,,,,,,,,,,
2020-08-18 21:00:00,,,,,,,,,,,
2020-08-18 22:00:00,,,,,,,,,,,
2020-08-18 23:00:00,,,,,,,,,,,
2020-08-19 00:00:00,,,,,,,,,,,
2020-08-19 01:00:00,,,,,,,,,,,
2020-08-19 02:00:00,,,,,,,,,,,
2020-08-19 03:00:00,,,,,,,,,,,
2020-08-19 04:00:00,,,,,,,,,,,
2020-08-19 05:00:00,,,,,,,,,,,
2020-08-19 06:00:00,,,,,,,,,,,
2020-08-19 07:00:00,,,,,,,,,,,
2020-08-19 08:00:00,,,,,,,,,,,
2020-08-19 09:00:00,,,,,,,,,,,
2020-08-19 10:00:00,,,,,,,,,,,
2020-08-19 11:00:00,,,,,,,,,,,
2020-08-19 12:00:00,,,,,,,,,,,
2020-08-19 13:00:00,,,,,,,,,,,
2020-08-19 14:00:00,,,,,,,,,,,
2020-08-19 15:00:00,,,,,,,,,,,
2020-08-19 16:00:00,,,,,,,,,,,
2020-08-19 17:00:00,,,,,,,,,,,
2020-08-19 18:00:00,,,,,,,,,,,
2020-08-19 19:00:00,,,,,,,,,,,
2020-08-19 20:00:00,,,,,,,,,,,
2020-08-19 21:00:00,,,,,,,,,,,
2020-08-19 22:00:00,,,,,,,,,,,
2020-08-19 23:00:00,,,,,,,,,,,
2020-08-20 00:00:00,,,,,,,,,,,
2020-08-20 01:00:00,,,,,,,,,,,
2020-08-20 02:00:00,,,,,,,,,,,
2020-08-20 03:00:00,,,,,,,,,,,
2020-08-20 04:00:00,,,,,,,,,,,
2020-08-20 05:00:00,,,,,,,,,,,
2020-08-20 06:00:00,,,,,,,,,,,
2020-08-20 07:00:00,,,,,,,,,,,
2020-08-20 08:00:00,,,,,,,,,,,
2020-08-20 09:00:00,,,,,,,,,,,
2020-08-20 10:00:00,,,,,,,,,,,
2020-08-20 11:00:00,,,,,,,,,,,
2020-08-20 12:00:00,,,,,,,,,,,
2020-08-20 13:00:00,,,,,,,,,,,
2020-08-20 14:00:00,,,,,,,,,,,
2020-08-20 15:00:00,,,,,,,,,,,
2020-08-20 16:00:00,,,,,,,,,,,
2020-08-20 17:00:00,,,,,,,,,,,
2020-08-20 18:00:00,,,,,,,,,,,
2020-08-20 19:00:00,,,,,,,,,,,
2020-08-20 20:00:00,,,,,,,,,,,
2020-08-20 21:00:00,,,,,,,,,,,
2020-08-20 22:00:00,,,,,,,,,,,
2020-08-20 23:00:00,,,,,,,,,,,
2020-08-21 00:00:00,,,,,,,,,,,
2020-08-21 01:00:00,,,,,,,,,,,
2020-08-21 02:00:00,,,,,,,,,,,
2020-08-21 03:00:00,,,,,,,,,,,
2020-08-21 04:00:00,,,,,,,,,,,
2020-08-21 05:00:00,,,,,,,,,,,
2020-08-21 06:00:00,,,,,,,,,,,
2020-08-21 07:00:00,,,,,,,,,,,
2020-08-21 08:00:00,0.86,1.295,0.388333,1.75842,1.7065,,1.77142,2.135,1.42667,,
2020-08-21 09:00:00,0.726667,0.928334,0.305,1.35442,1.375,,1.65537,1.07667,0.86,,
2020-08-21 10:00:00,0.651666,0.686667,0.296667,0.849417,0.8395,,0.992241,0.868334,0.66,,
2020-08-21 11:00:00,0.576667,0.661667,0.13,0.7905,0.627,,0.685542,0.801667,0.726667,,
2020-08-21 12:00:00,0.501667,0.636667,0.113333,0.56325,0.4485,,0.627518,0.71,0.71,,
2020-08-21 13:00:00,0.476667,0.57,0.188333,0.529583,0.27,,0.494892,0.576667,0.685,,
2020-08-21 14:00:00,0.418333,0.578333,0.246667,0.344417,0.202,,0.378843,0.443333,0.668333,,
2020-08-21 15:00:00,0.335,0.428333,0.246667,0.26025,0.202,,0.370553,0.401667,0.635,,
2020-08-21 16:00:00,0.376667,0.411667,0.23,0.327583,0.3805,,0.30424,0.426667,0.585,,
2020-08-21 17:00:00,0.468333,0.461667,0.28,0.378083,0.457,,0.528048,0.435,0.651666,,
2020-08-21 18:00:00,1.06,0.92,0.513333,0.529583,0.967,,0.859614,0.726667,0.993333,,
2020-08-21 19:00:00,1.99333,1.90333,0.788334,0.748417,1.8,,1.23263,2.12667,2.11833,,
2020-08-21 20:00:00,2.49333,2.53667,0.713334,1.20292,2.8625,,2.87388,2.85167,1.41,,
2020-08-21 21:00:00,1.90167,2.245,0.596667,3.52592,3.67,,4.68092,4.335,1.50167,,
2020-08-21 22:00:00,2.06833,2.21167,0.53,3.84575,4.3925,,4.67263,4.62667,1.35167,,
2020-08-21 23:00:00,1.70167,2.11167,0.463334,3.72792,3.517,,3.94318,5.16834,1.54333,,
2020-08-22 00:00:00,1.02667,1.695,0.288334,2.93675,4.9365,,3.40439,4.76834,1.46,,
2020-08-22 01:00:00,0.71,0.931111,0.24,,4.52,,2.59205,4.14,0.94,,
2020-08-22 02:00:00,0.66,0.653333,0.205,1.245,4.3245,,2.01181,4.36834,0.793333,,
2020-08-22 03:00:00,0.654444,0.597778,0.18,1.08789,4.554,,1.61393,3.67667,0.61,,
2020-08-22 04:00:00,0.721111,0.508889,0.18,0.852223,3.55667,,1.37354,2.59889,0.587778,,
2020-08-22 05:00:00,0.918333,0.486667,0.18,0.756833,2.854,,1.14145,2.24333,0.501667,,
2020-08-22 06:00:00,1.45167,0.528334,0.171667,0.782083,2.7265,,1.00053,2.29333,0.51,,
2020-08-22 07:00:00,1.76,0.661667,0.18,0.975667,3.041,,1.12487,2.51833,0.501667,,
2020-08-22 08:00:00,0.818333,0.828333,0.171667,1.53958,1.987,,1.46472,2.01,0.443333,,
2020-08-22 09:00:00,0.693333,0.77,0.188333,0.925167,0.814,,1.37354,0.951667,0.701667,,
2020-08-22 10:00:00,0.526667,0.553334,0.28,0.605333,0.27,,0.925928,0.56,0.71,,
2020-08-22 11:00:00,0.551667,0.511667,0.205,0.56325,0.236,,0.751855,0.535,0.718333,,
2020-08-22 12:00:00,0.66,0.511667,0.246667,0.319167,0.253,,0.61094,0.493333,0.701667,,
2020-08-22 13:00:00,0.518333,0.428333,0.313334,0.344417,0.253,,0.436867,0.468333,0.651666,,
2020-08-22 14:00:00,0.526667,0.52,0.38,0.352833,0.389,,0.544627,0.501667,0.635,,
2020-08-22 15:00:00,0.56,0.528334,0.38,0.336,0.355,,0.594361,0.518334,0.66,,
2020-08-22 16:00:00,0.535,0.62,0.38,0.336,0.3635,,0.494892,0.493333,0.668333,,
