Nombre de estacion,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,Cerrillos,El_Bosque,Cerro_Navia,Puente_Alto,Talagante,Quilicura,Rancagua_I,Talca_La_Florida,Padre_Las_Casas_II,Las_Encinas,Coyhaique_II,Valdivia
2019-01-01 13:00:00,0.167999997735023,0.100000001490116,0.188334003090858,0.30799999833107,,,,,0.247999995946884,0.114000000059605,,,0.269093990325928,0.100000001490116,0.156900003552437,0.202916994690895,0.100000001490116
2019-01-01 14:00:00,0.167999997735023,0.100000001490116,0.166666999459267,0.299750000238419,,,,,0.239749997854233,0.114000000059605,,,0.269674986600876,0.100000001490116,0.160638004541397,0.293334007263184,0.100000001490116
2019-01-01 15:00:00,0.162332996726036,0.100000001490116,0.100000001490116,0.299750000238419,,,,,0.247999995946884,0.114000000059605,,,0.271663993597031,0.100000001490116,0.147429004311562,0.665000021457672,0.100000001490116
2019-01-01 16:00:00,0.139667004346848,0.100000001490116,0.100000001490116,0.283250004053116,,,,,0.247999995946884,0.233999997377396,,,0.254260987043381,0.100000001490116,0.141031995415688,0.469166994094849,0.100634001195431
2019-01-01 17:00:00,0.167999997735023,0.11150000244379,0.113333001732826,0.283250004053116,,,,,0.264499992132187,0.268750011920929,,,0.24779799580574,0.100000001490116,0.137626007199287,0.413917005062103,0.100000001490116
2019-01-01 18:00:00,0.167999997735023,0.107666999101639,0.133332997560501,0.291500002145767,,,,,0.272749990224838,0.154416993260384,,,0.253515988588333,0.100000001490116,0.145019993185997,0.374417006969452,0.100000001490116
2019-01-01 19:00:00,0.176583006978035,0.115332998335361,0.153332993388176,0.291500002145767,,,,,0.305750012397766,0.130167007446289,,,0.281109988689423,0.100000001490116,0.142527997493744,0.457832992076874,0.100000001490116
2019-01-01 20:00:00,0.210916996002197,0.130667001008987,0.180000007152557,0.30799999833107,,,,,0.43775001168251,0.114000000059605,,,0.321218013763428,0.100000001490116,0.148259997367859,0.651250004768372,0.100000001490116
2019-01-01 21:00:00,0.167999997735023,0.145999997854233,0.180000007152557,0.30799999833107,,,,,0.454250007867813,0.114000000059605,,,0.379307001829147,0.100000001490116,0.144438996911049,0.67458301782608,0.100000001490116
2019-01-01 22:00:00,0.253832995891571,0.203749999403954,0.19666700065136,0.316249996423721,,,,,0.49549999833107,0.114000000059605,,,0.334973007440567,0.100000001490116,0.141614004969597,0.670834004878998,0.100000001490116
2019-01-01 23:00:00,0.253832995891571,0.245000004768372,0.221667006611824,0.324499994516373,,,,,0.668749988079071,0.114000000059605,,,0.297102987766266,0.100198000669479,0.138125002384186,0.453583002090454,0.100000001490116
2019-01-02 00:00:00,0.167999997735023,0.29449999332428,0.19666700065136,0.30799999833107,,,,0.100000001490116,0.676999986171722,0.146332994103432,,,0.270006000995636,0.100000001490116,0.142112001776695,0.395083010196686,0.100000001490116
2019-01-02 01:00:00,0.193749994039536,0.254900008440018,0.23555600643158,0.298099994659424,,,,0.100000001490116,0.545000016689301,0.172199994325638,,,0.256083995103836,0.100000001490116,0.133888006210327,0.419084012508392,0.100000001490116
2019-01-02 02:00:00,0.167999997735023,0.211999997496605,0.180000007152557,0.283250004053116,0.26333299279213,,,0.100000001490116,0.43775001168251,0.154416993260384,,,0.243488997220993,0.100000001490116,0.130648002028465,0.312999993562698,0.100000001490116
2019-01-02 03:00:00,0.160444006323814,0.140889003872871,0.180000007152557,0.296999990940094,0.206667006015778,,,0.100000001490116,0.456999987363815,0.29722198843956,,,0.229981005191803,0.100000001490116,0.137709006667137,0.266750007867813,0.100000001490116
2019-01-02 04:00:00,0.167999997735023,0.152667000889778,0.180000007152557,0.296999990940094,0.224445000290871,,,0.100000001490116,0.490000009536743,0.351110994815826,,,0.221778005361557,0.100000001490116,0.135965004563332,0.253666996955872,0.100000001490116
2019-01-02 05:00:00,0.253832995891571,0.385250002145767,0.188334003090858,0.332749992609024,0.296667009592056,,,0.100000001490116,0.635749995708466,0.227166995406151,,,0.211999997496605,0.132367998361588,0.1441890001297,0.19608299434185,0.100000001490116
2019-01-02 06:00:00,0.296750009059906,0.550249993801117,0.305000007152557,0.514250993728638,0.354999989271164,,,0.100000001490116,0.973999977111816,0.469666987657547,,,0.233711004257202,0.131332993507385,0.179746001958847,0.263915985822678,0.100000001490116
2019-01-02 07:00:00,0.382584005594254,0.500750005245209,0.305000007152557,0.522500991821289,0.379999995231628,,,0.100000001490116,0.742999970912933,0.275667011737823,,,0.226667001843452,0.100000001490116,0.184314996004105,0.306416988372803,0.100000001490116
2019-01-02 08:00:00,0.374000012874603,0.261500000953674,0.354999989271164,0.390500992536545,0.354999989271164,,,0.100000001490116,0.611000001430511,0.13824999332428,,,0.245975002646446,0.100000001490116,0.148842006921768,0.302583009004593,0.100000001490116
2019-01-02 09:00:00,0.331082999706268,0.162499994039536,0.346666991710663,0.382250010967255,0.280000001192093,,,,0.446000009775162,0.114000000059605,,,0.244896993041039,0.100000001490116,0.152579993009567,0.306667000055313,0.104514002799988
2019-01-02 10:00:00,0.279583007097244,0.126833006739616,0.413332998752594,0.324499994516373,0.221667006611824,,,,0.412999987602234,0.114000000059605,,,0.255172997713089,0.100000001490116,0.138042002916336,0.304167002439499,
2019-01-02 11:00:00,0.228082999587059,0.100000001490116,0.346666991710663,0.275000005960464,0.168334007263184,,,,0.347000002861023,0.114000000059605,,,0.24448299407959,0.100000001490116,0.141365006566048,0.247167006134987,0.100000001490116
2019-01-02 12:00:00,0.228082999587059,0.100000001490116,0.280000001192093,0.275000005960464,0.176667004823685,,,0.131166994571686,0.363499999046326,0.114000000059605,,,0.248460993170738,0.100000001490116,0.135799005627632,,0.100000001490116
2019-01-02 13:00:00,0.185166999697685,0.100000001490116,0.238333001732826,0.283250004053116,0.183332994580269,,,0.131166994571686,0.347000002861023,0.114000000059605,,,0.231307998299599,0.100000001490116,0.140948995947838,0.292364001274109,0.100000001490116
2019-01-02 14:00:00,0.185166999697685,0.100000001490116,0.19666700065136,0.291500002145767,0.201666995882988,,,0.176082998514175,0.338750004768372,0.114000000059605,,,0.236776992678642,0.100000001490116,0.139952003955841,0.253583014011383,0.100000001490116
2019-01-02 15:00:00,0.170917004346848,0.100000001490116,0.180000007152557,0.275000005960464,0.248333007097244,,,0.167667001485825,0.338750004768372,0.114000000059605,,,0.218877002596855,0.100000001490116,0.143025994300842,0.226333007216454,0.100000001490116
2019-01-02 16:00:00,0.219500005245209,0.100000001490116,0.180000007152557,0.266750007867813,0.241667002439499,,,0.20974999666214,0.338750004768372,0.104667000472546,,,0.270669013261795,0.100000001490116,0.138457000255585,0.248417004942894,0.100000001490116
2019-01-02 17:00:00,0.23666700720787,0.100000001490116,0.180000007152557,0.299750000238419,0.231666997075081,,,0.176082998514175,0.355250000953674,0.105833001434803,,,0.359750986099243,0.100000001490116,0.149340003728867,0.30349999666214,0.100000001490116
2019-01-02 18:00:00,0.279583007097244,0.100000001490116,0.213332995772362,0.258500009775162,0.208333000540733,,,0.139583006501198,0.338750004768372,0.114000000059605,,,0.381875991821289,0.100000001490116,0.147263005375862,0.373917013406754,0.100000001490116
2019-01-02 19:00:00,0.270999997854233,0.100000001490116,0.19666700065136,0.283250004053116,0.264999985694885,,,0.125499993562698,0.355250000953674,0.154416993260384,,,0.393642991781235,0.100000001490116,0.152080997824669,0.400750011205673,0.100000001490116
2019-01-02 20:00:00,0.382584005594254,0.204333007335663,0.26333299279213,0.497750997543335,0.704999983310699,,,0.201333001255989,0.454250007867813,0.30799999833107,,,0.286247998476028,0.100000001490116,0.168364003300667,0.395000010728836,0.10165199637413
2019-01-02 21:00:00,0.442667007446289,0.492500007152557,0.371666997671127,0.497750997543335,0.479999989271164,,,0.201333001255989,0.561501979827881,0.388833999633789,,,0.263626009225845,0.105930000543594,0.17069000005722,0.471334010362625,0.104404002428055
2019-01-02 22:00:00,0.34825000166893,0.929750025272369,0.379999995231628,0.448251008987427,0.446666985750198,,,0.125499993562698,0.545000016689301,0.275667011737823,,,0.259896010160446,0.101448997855186,0.178831994533539,0.497500002384186,0.100000001490116
2019-01-02 23:00:00,0.210916996002197,1.00399994850159,0.321666985750198,0.340999990701675,0.313333988189697,,,0.100000001490116,0.520250022411346,0.146332994103432,,,0.297434985637665,0.100000001490116,0.20516699552536,0.374583005905151,0.100000001490116
2019-01-03 00:00:00,0.162332996726036,0.492500007152557,0.280000001192093,0.374000012874603,0.26333299279213,,,0.100000001490116,0.578000009059906,0.114000000059605,,,0.275889992713928,0.108819000422955,0.207242995500565,0.311500012874603,0.100000001490116
2019-01-03 01:00:00,0.156666994094849,0.245000004768372,0.213332995772362,0.278299987316132,0.468888998031616,,,0.100000001490116,0.624199986457825,0.461800009012222,,,0.25450998544693,0.100000001490116,0.217877000570297,0.277666985988617,0.100000001490116
2019-01-03 02:00:00,0.116999998688698,0.253250002861023,0.180000007152557,0.291500002145767,0.471666991710663,,,0.10283300280571,0.528500974178314,0.298750013113022,,,0.253598004579544,0.100000001490116,0.204004004597664,0.230416998267174,0.100000001490116
2019-01-03 03:00:00,0.160444006323814,0.167999997735023,0.180000007152557,0.296999990940094,0.479999989271164,,,0.100000001490116,0.40200001001358,1.36422002315521,,,0.24456599354744,0.100000001490116,0.178001001477242,0.193666994571686,0.100000001490116
2019-01-03 04:00:00,0.187222003936768,0.125556007027626,0.180000007152557,0.319000005722046,0.468888998031616,,,0.100000001490116,0.435000002384186,0.286444991827011,,,0.219209000468254,0.100000001490116,0.161385998129845,0.180083006620407,0.100000001490116
2019-01-03 05:00:00,0.434083014726639,0.184000000357628,0.180000007152557,0.374000996351242,0.74666702747345,,,0.116999998688698,0.668749988079071,0.332249999046326,,,0.240587994456291,0.101031996309757,0.15540499985218,0.171000003814697,0.100000001490116
2019-01-03 06:00:00,0.46841698884964,0.574999988079071,0.305000007152557,0.497750997543335,0.87166702747345,,,0.403333008289337,1.28750002384186,0.227166995406151,,,0.248958006501198,0.100281000137329,0.199433997273445,0.284417003393173,0.100000001490116
2019-01-03 07:00:00,0.631500005722046,0.237917006015778,0.296667009592056,0.662750005722046,0.963334023952484,,,0.293917000293732,0.586250007152557,0.162499994039536,,,0.247300997376442,0.100000001490116,0.170524001121521,0.294916987419128,0.100000001490116
2019-01-03 08:00:00,0.588584005832672,0.179000005125999,0.180000007152557,0.67925101518631,0.830000996589661,,,0.195666998624802,0.759500980377197,0.114000000059605,,,0.250946998596191,0.100000001490116,0.158311992883682,0.300500005483627,0.100000001490116
2019-01-03 09:00:00,0.399749994277954,0.130667001008987,0.246666997671127,0.514250993728638,0.713334023952484,,,0.114166997373104,0.635749995708466,0.114000000059605,,,0.248875007033348,0.100000001490116,0.14784500002861,0.301333010196686,0.100000001490116
2019-01-03 10:00:00,0.374000012874603,0.100000001490116,0.288332998752594,0.423501014709473,0.596665978431702,,,0.100000001490116,0.454250007867813,0.114000000059605,,,0.239344999194145,0.100000001490116,0.148509994149208,0.268332988023758,0.100000001490116
2019-01-03 11:00:00,0.270999997854233,0.100000001490116,0.363334000110626,0.374000012874603,0.62166702747345,,,0.28549998998642,0.446000009775162,0.122083000838757,,,0.253764003515244,0.100000001490116,0.145102992653847,0.260666996240616,0.100000001490116
2019-01-03 12:00:00,0.262416988611221,0.100000001490116,0.254999995231628,0.299750000238419,0.555000007152557,,,0.319166988134384,0.363499999046326,0.114000000059605,,,0.228240996599197,0.100000001490116,0.14792799949646,0.232500001788139,0.100000001490116
2019-01-03 13:00:00,0.228082999587059,0.100000001490116,0.19666700065136,0.299750000238419,0.563333988189697,,,0.302332997322083,0.347000002861023,0.114000000059605,,,0.231721997261047,0.100000001490116,0.146847993135452,0.216250002384186,0.100000001490116
2019-01-03 14:00:00,0.167999997735023,0.100000001490116,0.153332993388176,0.283250004053116,0.555000007152557,,,0.302332997322083,0.363499999046326,0.114000000059605,,,0.24440099298954,0.100000001490116,0.143857002258301,0.198667004704475,0.100000001490116
2019-01-03 15:00:00,0.185166999697685,0.100000001490116,0.100000001490116,0.225500002503395,0.521667003631592,,,0.310750007629395,0.363499999046326,0.114000000059605,,,0.229650005698204,0.100000001490116,0.143025994300842,0.175916999578476,0.100000001490116
2019-01-03 16:00:00,0.167999997735023,0.100000001490116,0.100000001490116,0.30799999833107,0.613334000110626,,,0.344417005777359,0.421249985694885,0.122083000838757,,,0.265365988016129,0.100000001490116,0.143274992704391,0.175500005483627,0.100000001490116
2019-01-03 17:00:00,0.202333003282547,0.100000001490116,0.173333004117012,0.291500002145767,0.521667003631592,,,0.361250013113022,0.347000002861023,0.157832995057106,,,0.256996005773544,0.100000001490116,0.155155003070831,0.195832997560501,0.100000001490116
2019-01-03 18:00:00,0.228082999587059,0.100000001490116,0.180000007152557,0.291500002145767,0.638333022594452,,,0.327582985162735,0.38824999332428,0.299917012453079,,,0.272906005382538,0.100000001490116,0.164043992757797,0.244167000055313,0.101768001914024
2019-01-03 19:00:00,0.313917011022568,0.100000001490116,0.19666700065136,0.398750007152557,0.74666702747345,,,0.361250013113022,0.462500005960464,0.30799999833107,,,0.295363008975983,0.100000001490116,0.170026004314423,0.250999987125397,0.104570999741554
2019-01-03 20:00:00,0.46841698884964,0.204333007335663,0.296667009592056,0.473001003265381,0.930000007152557,,,0.411749988794327,0.536750018596649,0.380750000476837,,,0.33754301071167,0.100000001490116,0.180077999830246,0.43274998664856,0.109125003218651
2019-01-03 21:00:00,0.519917011260986,0.269749999046326,0.405000001192093,0.481251001358032,0.805000007152557,,,0.470665991306305,0.701749980449677,0.477750986814499,,,0.339946001768112,0.100000001490116,0.181241005659103,0.420249998569489,0.100000001490116
2019-01-03 22:00:00,0.434083014726639,0.426499992609024,0.479999989271164,0.489500999450684,0.796666979789734,,,0.403333008289337,1.10599994659424,0.55858302116394,,,0.376987010240555,0.100000001490116,0.214221999049187,0.329834014177322,0.100000001490116
2019-01-03 23:00:00,0.262416988611221,0.541999995708466,0.379999995231628,0.431751012802124,1.02999997138977,,,0.479083001613617,0.998750984668732,0.598999977111816,,,0.307792991399765,0.100000001490116,0.185727000236511,0.240417003631592,0.100000001490116
2019-01-04 00:00:00,0.23666700720787,0.368750005960464,0.330000013113022,0.390500009059906,1.11333000659943,,,0.588500022888184,0.734749972820282,0.566667973995209,,,0.27928701043129,0.100000001490116,0.173681005835533,0.200416997075081,0.100000001490116
2019-01-04 01:00:00,0.365417003631592,0.393500000238419,0.335556000471115,0.436700999736786,0.670000016689301,,,0.358444005250931,0.653900027275085,0.5310999751091,,,0.272242993116379,0.102448999881744,0.183733001351357,0.154166996479034,0.100000001490116
2019-01-04 02:00:00,0.399749994277954,0.352250009775162,0.354999989271164,0.555500984191895,0.504999995231628,,,0.159250006079674,0.38824999332428,0.906166970729828,,,0.270503014326096,0.100000001490116,0.169194996356964,0.145750001072884,0.100000001490116
2019-01-04 03:00:00,0.48844501376152,0.266999989748001,0.280000001192093,0.693000972270966,0.557776987552643,,,0.107556000351906,0.324999988079071,0.512777984142303,,,0.264454007148743,0.100000001490116,0.160887002944946,0.13824999332428,0.100000001490116
2019-01-04 04:00:00,0.476999998092651,0.233999997377396,0.257777988910675,0.627000987529755,0.59111100435257,,,0.13400000333786,0.335999995470047,0.361889004707336,,,0.273321002721786,0.100000001490116,0.157398000359535,0.12958300113678,0.100000001490116
2019-01-04 05:00:00,0.537083983421326,0.245000004768372,0.280000001192093,0.67925101518631,0.704999983310699,,,0.243416994810104,0.512000024318695,0.299917012453079,,,0.277381002902985,0.100000001490116,0.167949005961418,0.133499994874001,0.100000001490116
2019-01-04 06:00:00,0.571416974067688,0.649249970912933,0.421667009592056,0.778250992298126,1.05499994754791,,,0.655833005905151,0.932750999927521,0.445416986942291,,,0.290722995996475,0.100000001490116,0.198770001530647,0.175583004951477,0.100000001490116
2019-01-04 07:00:00,0.494167000055313,0.574999988079071,0.438333988189697,0.992749989032745,0.813333988189697,,,0.546415984630585,1.07299995422363,0.340333014726639,,,0.312931001186371,0.100000001490116,0.196610003709793,0.291750013828278,0.100000001490116
2019-01-04 08:00:00,0.545666992664337,0.352250009775162,0.321666985750198,0.6875,0.688333988189697,,,0.178749993443489,0.627501010894775,0.275667011737823,,,0.28600001335144,0.100000001490116,0.171520993113518,0.27641698718071,0.100000001490116
2019-01-04 09:00:00,0.622916996479034,0.269749999046326,0.280000001192093,0.654501020908356,0.571667015552521,,,0.100000001490116,0.553250014781952,0.445416003465652,,,0.295114994049072,0.100000001490116,0.168365001678467,0.322582989931107,0.100000001490116
2019-01-04 10:00:00,0.331082999706268,0.211999997496605,0.346666991710663,0.563750028610229,0.471666991710663,,,0.136583000421524,0.676999986171722,0.39691698551178,,,0.304726988077164,,0.163545995950699,0.310916006565094,0.100000001490116
2019-01-04 11:00:00,0.322499990463257,0.166916996240616,0.496666997671127,0.489500999450684,0.430000007152557,,,0.319166988134384,0.619249999523163,0.30799999833107,,,0.321052014827728,0.112778998911381,0.159641996026039,0.245083004236221,0.100000001490116
2019-01-04 12:00:00,0.305332988500595,0.142167001962662,0.455000013113022,0.481251001358032,0.430000007152557,,,0.302332997322083,0.479000002145767,0.130167007446289,,,0.315167993307114,0.113234996795654,,0.222666993737221,0.100000001490116
2019-01-04 13:00:00,0.288166999816895,0.142167001962662,,0.489500999450684,0.513333022594452,,,0.403333008289337,0.454250007867813,0.114000000059605,,,0.326521009206772,0.116131998598576,0.238480001688004,0.206249997019768,0.100000001490116
2019-01-04 14:00:00,0.279583007097244,0.134499996900558,,0.448251008987427,0.455000013113022,,,0.403333008289337,0.446000009775162,0.105833001434803,,,0.316493988037109,0.115797996520996,0.220202997326851,0.164167001843452,0.100000001490116
2019-01-04 15:00:00,0.270999997854233,0.130667001008987,,0.407000005245209,0.471666991710663,,,0.420165985822678,0.479000002145767,0.102333001792431,,,0.288071006536484,0.127474993467331,0.215384006500244,0.137082993984222,0.100000001490116
2019-01-04 16:00:00,0.23666700720787,,,0.398750007152557,0.446666985750198,,,0.42858299612999,0.446000009775162,0.100000001490116,,,,0.112545996904373,0.218125998973846,0.122417002916336,0.100267000496387
2019-01-04 17:00:00,0.23666700720787,0.155900001525879,,0.407000005245209,0.396667003631592,,,0.437000006437302,0.446000009775162,0.114000000059605,,,,0.125305995345116,0.219621002674103,0.132750004529953,0.11506500095129
2019-01-04 18:00:00,0.279583007097244,0.162499994039536,,0.390500009059906,0.413332998752594,,,0.411749988794327,0.462500005960464,0.114000000059605,,,0.343802005052567,0.131310999393463,0.23183399438858,0.150083005428314,0.130879998207092
2019-01-04 19:00:00,0.313917011022568,,,0.41525000333786,0.496666997671127,,,0.344417005777359,0.470750004053116,0.114000000059605,,,0.407068014144897,0.149992004036903,0.225021004676819,0.170416995882988,0.133383005857468
2019-01-04 20:00:00,0.416916996240616,,,0.440001010894775,0.579999983310699,,,0.293917000293732,0.536750018596649,0.114000000059605,,,0.406322002410889,0.103867001831532,0.220202997326851,0.234999999403954,0.129545003175735
2019-01-04 21:00:00,0.399749994277954,,,0.473001003265381,0.579999983310699,,,0.28549998998642,0.528500974178314,0.114000000059605,,,0.404913008213043,0.103481002151966,0.22443999350071,0.223000004887581,0.115681998431683
2019-01-04 22:00:00,0.391167014837265,,,0.497750997543335,0.629999995231628,,,0.28549998998642,0.561501979827881,0.114000000059605,,,0.463914006948471,0.100000001490116,0.234741002321243,0.20066699385643,0.100000001490116
2019-01-04 23:00:00,0.46841698884964,,,0.547250986099243,0.62166702747345,,,0.310750007629395,0.668749988079071,0.109333001077175,,,0.439054012298584,0.100000001490116,0.230421006679535,0.207666993141174,0.100000001490116
2019-01-05 00:00:00,0.339666992425919,,,0.506000995635986,0.613334000110626,,,0.28549998998642,0.998750984668732,0.103500001132488,,,0.437065005302429,0.100000001490116,0.227098003029823,0.172999992966652,0.100000001490116
2019-01-05 01:00:00,0.185166999697685,,,0.436700999736786,0.610001027584076,,,0.130221992731094,0.643999993801117,0.10980000346899,,,0.412371009588242,0.100000001490116,0.217628002166748,0.159832999110222,0.100000001490116
2019-01-05 02:00:00,0.262416005134583,,,0.53075098991394,0.513333022594452,,,0.10283300280571,0.643999993801117,0.114000000059605,,,0.469714999198914,0.100000001490116,0.211896002292633,0.133083000779152,0.100000001490116
2019-01-05 03:00:00,0.270999997854233,,,0.439999997615814,0.446666985750198,,,0.100000001490116,0.709999978542328,0.114000000059605,,,0.475598990917206,0.100000001490116,0.2014279961586,0.14316700398922,0.100000001490116
2019-01-05 04:00:00,0.270999997854233,,,0.451000988483429,0.457778006792068,,,,0.633000016212463,0.114000000059605,,,0.468719989061356,0.100000001490116,0.203089997172356,0.209250003099442,0.100000001490116
2019-01-05 05:00:00,0.228082999587059,,,0.497750997543335,0.479999989271164,,,0.100000001490116,0.520250022411346,0.114000000059605,,,0.45745000243187,0.100000001490116,0.2012619972229,0.215832993388176,0.100000001490116
2019-01-05 06:00:00,0.262416005134583,,,0.563750982284546,0.504999995231628,,,0.10283300280571,0.611000001430511,0.114000000059605,,,0.512888014316559,0.100000001490116,0.202923998236656,0.212999999523163,0.100000001490116
2019-01-05 07:00:00,0.313917011022568,,,0.580250978469849,0.538332998752594,,,0.114166997373104,0.701749980449677,0.114000000059605,,,0.523413002490997,0.100000001490116,0.21712900698185,0.126000002026558,0.100000001490116
2019-01-05 08:00:00,0.313917011022568,,,0.539000988006592,0.529999971389771,,,0.100000001490116,0.536750018596649,0.114000000059605,,,0.432011008262634,0.100000001490116,0.221200004220009,0.138916999101639,0.100000001490116
2019-01-05 09:00:00,0.296750009059906,,,0.514252007007599,0.513333022594452,,,0.100000001490116,0.429500013589859,0.122083000838757,,,0.400189012289047,0.100000001490116,0.22443999350071,0.182417005300522,0.100000001490116
2019-01-05 10:00:00,0.279583007097244,,,0.448251008987427,0.538332998752594,,,0.100000001490116,0.412999987602234,0.170582994818687,,,0.372927010059357,0.100000001490116,0.20915399491787,0.171000003814697,0.100000001490116
2019-01-05 11:00:00,0.288166999816895,,,0.440001010894775,0.563333988189697,,,0.100000001490116,0.338750004768372,0.154416993260384,,,0.387760013341904,0.100000001490116,0.20533299446106,0.146332994103432,0.100000001490116
2019-01-05 12:00:00,0.288166999816895,,,0.407000988721848,0.579999983310699,,,0.100000001490116,0.338750004768372,0.154416993260384,,,0.351381003856659,0.100000001490116,0.198105007410049,0.120750002563,0.100000001490116
2019-01-05 13:00:00,0.270999997854233,,,0.407000005245209,0.571667015552521,,,0.116916999220848,0.314000010490417,0.130167007446289,,,0.334228008985519,0.100000001490116,0.196193993091583,0.10724999755621,0.103820003569126
2019-01-05 14:00:00,0.245250001549721,,,0.382250010967255,0.588333010673523,,,0.27708300948143,0.314000010490417,0.114000000059605,,,0.344502985477448,0.100000001490116,0.194533005356789,0.110166996717453,0.124958001077175
2019-01-05 15:00:00,0.262416988611221,,,0.390500009059906,0.529999971389771,,,0.293917000293732,0.297500014305115,0.114000000059605,,,0.353370010852814,0.100000001490116,0.197108000516891,0.12491700053215,0.132881999015808
2019-01-05 16:00:00,0.253832995891571,,,0.390500009059906,0.655000984668732,,,0.310750007629395,0.33050000667572,0.114000000059605,,,0.328343987464905,0.100000001490116,0.19752399623394,0.172000005841255,0.146729007363319
2019-01-05 17:00:00,0.228082999587059,,,0.374000012874603,0.563333988189697,,,0.260250002145767,0.305750012397766,0.114000000059605,,,0.338205009698868,0.100000001490116,0.208489000797272,0.360834002494812,0.166081994771957
2019-01-05 18:00:00,0.219500005245209,,,0.374000012874603,0.62166702747345,,,0.302332997322083,0.338750004768372,0.114000000059605,,,0.343508988618851,0.100000001490116,0.191790997982025,0.170750007033348,0.167417004704475
2019-01-05 19:00:00,0.253832995891571,,,0.398750007152557,0.555000007152557,,,0.293917000293732,0.347000002861023,0.114000000059605,,,0.401349991559982,0.100000001490116,0.197273999452591,0.217417001724243,0.195528000593185
